date,FCTR_2021_X,meta
2021-11-12 10:00:00,171.94401775955026,
2021-11-12 10:30:00,183.495199144776,
2021-11-12 12:00:00,217.26147948495867,
2021-11-12 13:30:00,223.58148740850066,
2021-11-12 15:00:00,221.7150894729122,
2021-11-12 15:30:30,221.7150894729122,
2021-11-12 23:59:59,219.8913076141675,w
2021-11-15 00:00:00,230.92782005140322,
2021-11-15 10:00:00,229.73953375018692,
2021-11-15 10:30:00,221.9835351335417,
2021-11-15 12:00:00,233.3944591561073,
2021-11-15 13:30:00,213.8751401186924,
2021-11-15 15:00:00,214.18788440377517,
2021-11-15 15:30:30,214.18788440377517,
2021-11-15 23:59:59,215.1572914478839,c
2021-11-16 00:00:00,208.26797896298643,
2021-11-16 10:00:00,271.68040305855305,
2021-11-16 10:30:00,298.83282743838964,
2021-11-16 12:00:00,322.46755200249703,
2021-11-16 13:30:00,321.76896348595477,
2021-11-16 15:00:00,325.3849432607271,
2021-11-16 15:30:30,325.3849432607271,
2021-11-16 23:59:59,317.8348538979903,c
2021-11-17 00:00:00,343.62011738198015,
2021-11-17 10:00:00,293.32074341589174,
2021-11-17 10:30:00,315.8276772621535,
2021-11-17 12:00:00,325.53859265634713,
2021-11-17 13:30:00,347.8836334712731,
2021-11-17 15:00:00,337.41186842848236,
2021-11-17 15:30:30,337.41186842848236,
2021-11-17 23:59:59,336.74345782911615,c
