date,PSC_2021_Q2,meta
2021-05-10 15:30:30,-35.38548789908756,
2021-05-10 23:59:59,-30.836343497885885,c
2021-05-11 00:00:00,-44.13563433406498,
2021-05-11 10:00:00,-49.596406855036086,
2021-05-11 10:30:00,-42.36927395427082,
2021-05-11 12:00:00,-57.01861180254455,
2021-05-11 13:30:00,-54.00405603523131,
2021-05-11 15:00:00,-52.44868861106185,
2021-05-11 15:30:30,-52.44868861106185,
2021-05-11 23:59:59,-45.63263111668527,c
2021-05-12 00:00:00,-66.03148053367883,
2021-05-12 10:00:00,-64.78360743364652,
2021-05-12 10:30:00,-64.86699190499121,
2021-05-12 12:00:00,-65.12333329566871,
2021-05-12 13:30:00,-61.80833552589127,
2021-05-12 15:00:00,-60.58411499400733,
2021-05-12 15:30:30,-60.58411499400733,
2021-05-12 23:59:59,-50.06911859870741,c
2021-05-13 00:00:00,-36.440753364076066,
2021-05-13 10:00:00,-33.69220591387559,
2021-05-13 10:30:00,-38.100634894963044,
2021-05-13 12:00:00,-28.09709074284509,
2021-05-13 13:30:00,-36.854773317930714,
2021-05-13 15:00:00,-33.9818783820572,
2021-05-13 15:30:30,-33.9818783820572,u
2021-05-13 23:59:59,-32.82562151951891,c
2021-05-14 00:00:00,-30.174720716745917,
2021-05-14 10:00:00,-39.84447739322169,
2021-05-14 10:30:00,-41.21265804920291,
2021-05-14 12:00:00,-52.250344829608856,
2021-05-14 13:30:00,-56.546676305891815,
2021-05-14 15:00:00,-43.720009270799174,
2021-05-14 15:30:30,-43.720009270799174,
2021-05-14 23:59:59,-43.03404273267501,w
