date,DJSECT_2021_Q3,meta
2021-09-06 13:30:00,-65.33503104386455,
2021-09-06 15:00:00,-65.33503104386455,
2021-09-06 15:30:30,-65.33503104386455,
2021-09-06 23:59:59,-65.33503104386455,c
2021-09-07 00:00:00,-49.6056223963642,
2021-09-07 10:00:00,-23.17371514779461,
2021-09-07 10:30:00,-21.941078561557788,
2021-09-07 12:00:00,-20.108860574280698,
2021-09-07 13:30:00,-19.300765742979365,
2021-09-07 15:00:00,-18.90371681222223,
2021-09-07 15:30:30,-18.90371681222223,
2021-09-07 23:59:59,-12.079253397774664,c
2021-09-08 00:00:00,-12.675709871851723,
2021-09-08 10:00:00,4.98770313177647,
2021-09-08 10:30:00,-1.499911071083261,
2021-09-08 12:00:00,-6.05107698225811,
2021-09-08 13:30:00,-13.314513057520344,
2021-09-08 15:00:00,-21.75805474997742,
2021-09-08 15:30:30,-21.75805474997742,
2021-09-08 23:59:59,-29.350875905352495,c
2021-09-09 00:00:00,-27.833422347282067,
2021-09-09 10:00:00,-18.238839787322377,
2021-09-09 10:30:00,-33.59660011080132,
2021-09-09 12:00:00,-25.742857815745992,
2021-09-09 13:30:00,-13.328222092963188,
2021-09-09 15:00:00,-20.756696996139,
2021-09-09 15:30:30,-20.756696996139,
2021-09-09 23:59:59,-16.734732614158474,c
2021-09-10 00:00:00,-26.363056673016217,
2021-09-10 10:00:00,-13.14285580874639,
2021-09-10 10:30:00,-7.628809064820871,
2021-09-10 12:00:00,-13.789703332038698,
2021-09-10 13:30:00,-13.234134010879188,
2021-09-10 15:00:00,-11.298895227177582,
2021-09-10 15:30:30,-11.298895227177582,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,-28.087657089919958,
2021-09-13 10:00:00,-54.13380731136658,
2021-09-13 10:30:00,-44.23437468789234,
2021-09-13 12:00:00,-20.918764795022526,
2021-09-13 13:30:00,-10.543970768734653,
2021-09-13 15:00:00,-1.43746393236097,
2021-09-13 15:30:30,-1.43746393236097,
2021-09-13 23:59:59,-16.469262264775807,c
2021-09-14 00:00:00,-22.62626080200107,
2021-09-14 10:00:00,9.023522552462055,
2021-09-14 10:30:00,24.565453887069452,
2021-09-14 12:00:00,18.031559106560053,
2021-09-14 13:30:00,22.255384822664382,
2021-09-14 15:00:00,21.55211697576533,
2021-09-14 15:30:30,21.55211697576533,
2021-09-14 23:59:59,21.535845615837843,c
2021-09-15 00:00:00,16.088020778915052,
2021-09-15 10:00:00,17.13478785671623,
2021-09-15 10:30:00,32.838262225501694,
2021-09-15 12:00:00,25.45927302585551,
2021-09-15 13:30:00,2.7455704122544375,
2021-09-15 15:00:00,19.19561415649514,
2021-09-15 15:30:30,19.19561415649514,
2021-09-15 23:59:59,20.73704283975394,c
2021-09-16 00:00:00,17.301417937362203,
2021-09-16 10:00:00,21.979686939171643,
2021-09-16 10:30:00,36.24496308874359,
2021-09-16 12:00:00,36.00575540598129,
2021-09-16 13:30:00,31.952116334645325,
2021-09-16 15:00:00,32.12663389935642,
2021-09-16 15:30:30,32.12663389935642,
2021-09-16 23:59:59,44.307842467743285,c
2021-09-17 00:00:00,45.552112431957084,
2021-09-17 10:00:00,54.800720897921565,
2021-09-17 10:30:00,62.48532458549926,
2021-09-17 12:00:00,41.673345908460306,
2021-09-17 13:30:00,67.48800337869943,
2021-09-17 15:00:00,78.42521627813585,
2021-09-17 15:30:30,78.42521627813585,
2021-09-17 23:59:59,70.39210296271222,e
2021-09-20 00:00:00,92.6955035482315,
2021-09-20 10:00:00,72.70727610377753,
2021-09-20 10:30:00,74.95963469801427,
2021-09-20 12:00:00,78.94005339622299,
2021-09-20 13:30:00,81.45987715910451,
2021-09-20 15:00:00,66.69565030761214,
2021-09-20 15:30:30,66.69565030761214,
2021-09-20 23:59:59,47.787347656949805,c
2021-09-21 00:00:00,42.26044979550943,
2021-09-21 10:00:00,39.2859086301014,
2021-09-21 10:30:00,48.97002999626693,
2021-09-21 12:00:00,55.82155469323516,
2021-09-21 13:30:00,62.2391646208971,
2021-09-21 15:00:00,60.96669215258271,
2021-09-21 15:30:30,60.96669215258271,
2021-09-21 23:59:59,62.949562564539065,c
2021-09-22 00:00:00,41.67951911809132,
2021-09-22 10:00:00,36.16649735280271,
2021-09-22 10:30:00,37.86280605756201,
2021-09-22 12:00:00,20.270287192120122,
2021-09-22 13:30:00,24.94191933370621,
2021-09-22 15:00:00,22.191049660182216,
2021-09-22 15:30:30,22.191049660182216,
2021-09-22 23:59:59,30.062847526170117,c
2021-09-23 00:00:00,25.004841486924306,
2021-09-23 10:00:00,-3.5104086503602048,
2021-09-23 10:30:00,3.4018009337814874,
2021-09-23 12:00:00,1.140547679845895,
2021-09-23 13:30:00,-1.0019763060190598,
2021-09-23 15:00:00,5.397461030573595,
2021-09-23 15:30:30,5.397461030573595,
2021-09-23 23:59:59,17.300755114113144,c
2021-09-24 00:00:00,17.84028207951269,
2021-09-24 10:00:00,5.446923923110717,
2021-09-24 10:30:00,8.887934602265886,
2021-09-24 12:00:00,12.430767733328139,
2021-09-24 13:30:00,20.2723405988786,
2021-09-24 15:00:00,15.58330877866365,
2021-09-24 15:30:30,15.58330877866365,
2021-09-24 23:59:59,25.614854099165314,w
2021-09-27 00:00:00,10.457687695941331,
2021-09-27 10:00:00,-25.473851489204208,
2021-09-27 10:30:00,-18.75873989895399,
2021-09-27 12:00:00,-10.261714310498064,
2021-09-27 13:30:00,-4.326516638947396,
2021-09-27 15:00:00,-13.461896173536843,
2021-09-27 15:30:30,-13.461896173536843,
2021-09-27 23:59:59,-5.354113012353537,c
2021-09-28 00:00:00,0.6388965411324534,
2021-09-28 10:00:00,1.939380353454908,
2021-09-28 10:30:00,10.753589521767935,
2021-09-28 12:00:00,11.559429620517221,
2021-09-28 13:30:00,7.85224908494547,
2021-09-28 15:00:00,5.496529250635831,
2021-09-28 15:30:30,5.496529250635831,
2021-09-28 23:59:59,15.820949404836028,c
2021-09-29 00:00:00,12.19744641067291,
2021-09-29 10:00:00,16.51551284203242,
2021-09-29 10:30:00,8.71248909303813,
2021-09-29 12:00:00,-12.401010783169568,
2021-09-29 13:30:00,-12.76277638352758,
2021-09-29 15:00:00,-11.580613615145921,
2021-09-29 15:30:30,-11.580613615145921,
2021-09-29 23:59:59,-3.274983992376292,c
2021-09-30 00:00:00,7.414113358853683,
2021-09-30 10:00:00,3.5230610622443237,
2021-09-30 10:30:00,16.565874111052835,
2021-09-30 12:00:00,31.664759333287748,
2021-09-30 13:30:00,47.38724265783321,
2021-09-30 15:00:00,35.90822849167944,
2021-09-30 15:30:30,35.90822849167944,
2021-09-30 23:59:59,61.58041887355057,c
2021-10-01 00:00:00,58.080484784044074,
2021-10-01 10:00:00,43.52674483200917,
2021-10-01 10:30:00,50.53322065221619,
2021-10-01 12:00:00,37.469129520734896,
2021-10-01 13:30:00,21.405549939222055,
2021-10-01 15:00:00,14.919019935097822,
2021-10-01 15:30:30,14.919019935097822,
2021-10-01 23:59:59,30.32558988093797,w
