date,AS_HSCEI_2022_Q4,meta
2022-11-28 03:00:00,159.51367701546968,
2022-11-28 18:30:00,159.51367701546968,
2022-11-28 20:00:00,159.51367701546968,
2022-11-28 23:00:00,26.538335365146565,
2022-11-28 23:59:59,26.699642047955763,c
2022-11-29 00:00:00,77.81267139391781,
2022-11-29 01:00:00,95.05143758142941,
2022-11-29 02:30:00,158.12639002073348,
2022-11-29 03:00:00,131.11644112332357,
2022-11-29 18:30:00,131.11644112332357,
2022-11-29 20:00:00,131.11644112332357,
2022-11-29 23:00:00,81.70590245569673,
2022-11-29 23:59:59,81.5613319789116,c
2022-11-30 00:00:00,74.77414328180225,
2022-11-30 01:00:00,74.35631716446841,
2022-11-30 02:30:00,83.78905402543688,
2022-11-30 03:00:00,60.602144012739586,
2022-11-30 18:30:00,60.602144012739586,
2022-11-30 20:00:00,60.602144012739586,
2022-11-30 23:00:00,94.19502352291312,
2022-11-30 23:59:59,93.64956458205637,c
2022-12-01 00:00:00,34.00292749858028,
2022-12-01 01:00:00,27.776214888358936,
2022-12-01 02:30:00,20.729680084916367,
2022-12-01 03:00:00,63.06253405967885,
2022-12-01 18:30:00,63.06253405967885,
2022-12-01 20:00:00,63.06253405967885,
2022-12-01 23:00:00,-18.895782552289745,
2022-12-01 23:59:59,-19.578585401405576,c
2022-12-02 00:00:00,-61.96991597532548,
2022-12-02 01:00:00,-105.05174116181371,
2022-12-02 02:30:00,25.935427911887643,
2022-12-02 03:00:00,109.2402670996293,
2022-12-02 18:30:00,109.2402670996293,
2022-12-02 20:00:00,109.2402670996293,
2022-12-02 23:00:00,109.2402670996293,
2022-12-02 23:59:59,109.28199577111542,e
2022-12-05 00:00:00,62.92540955239167,
2022-12-05 01:00:00,-11.986770144238506,
2022-12-05 02:30:00,-43.628970290297275,
2022-12-05 03:00:00,-58.519209622925985,
2022-12-05 18:30:00,-58.519209622925985,
2022-12-05 20:00:00,-58.519209622925985,
2022-12-05 23:00:00,-182.66172191397465,
2022-12-05 23:59:59,-183.00284078552173,c
2022-12-06 00:00:00,-142.71602801425541,
2022-12-06 01:00:00,-172.38377676973482,
2022-12-06 02:30:00,-168.784318904313,
2022-12-06 03:00:00,-147.69194685825153,
2022-12-06 18:30:00,-147.69194685825153,
2022-12-06 20:00:00,-147.69194685825153,
2022-12-06 23:00:00,-355.6403496246334,
2022-12-06 23:59:59,-355.6285854412673,c
2022-12-07 00:00:00,-417.8098400027927,
2022-12-07 01:00:00,-399.16045203468497,
2022-12-07 02:30:00,-240.17489545733972,
2022-12-07 03:00:00,-223.8086007129749,
2022-12-07 18:30:00,-223.8086007129749,
2022-12-07 20:00:00,-223.8086007129749,
2022-12-07 23:00:00,-380.5621321246304,
2022-12-07 23:59:59,-380.54633624654514,c
2022-12-08 00:00:00,-486.6178164377998,
2022-12-08 01:00:00,-541.3575854719744,
2022-12-08 02:30:00,-629.2784326569288,
2022-12-08 03:00:00,-613.1725788114445,
2022-12-08 18:30:00,-613.1725788114445,
2022-12-08 20:00:00,-613.1725788114445,
2022-12-08 23:00:00,-647.143792908356,
2022-12-08 23:59:59,-646.9393154969653,c
2022-12-09 00:00:00,-695.6092670511928,
2022-12-09 01:00:00,-703.6716500332302,
2022-12-09 02:30:00,-706.3293448674474,
2022-12-09 03:00:00,-713.797600499435,
2022-12-09 18:30:00,-713.797600499435,
2022-12-09 20:00:00,-713.797600499435,
2022-12-09 23:00:00,-713.797600499435,
2022-12-09 23:59:59,-713.9062553775316,w
2022-12-12 00:00:00,-608.5838741791003,
2022-12-12 01:00:00,-646.9945355579226,
2022-12-12 02:30:00,-624.8399847575702,
2022-12-12 03:00:00,-664.0604735518673,
2022-12-12 18:30:00,-664.0604735518673,
2022-12-12 20:00:00,-664.0604735518673,
2022-12-12 23:00:00,-571.2119153396534,
2022-12-12 23:59:59,-570.9461228895058,c
2022-12-13 00:00:00,-597.5483570681682,
2022-12-13 01:00:00,-617.4999637658963,
2022-12-13 02:30:00,-591.7268134743281,
2022-12-13 03:00:00,-606.6574168345487,
2022-12-13 18:30:00,-606.6574168345487,
2022-12-13 20:00:00,-606.6574168345487,
2022-12-13 23:00:00,-477.4577792531257,
2022-12-13 23:59:59,-477.46100852772287,c
2022-12-14 00:00:00,-468.70855546186283,
2022-12-14 01:00:00,-479.19651686986754,
2022-12-14 02:30:00,-512.6149527865488,
2022-12-14 03:00:00,-510.0340618100582,
2022-12-14 18:30:00,-510.0340618100582,
2022-12-14 20:00:00,-510.0340618100582,
2022-12-14 23:00:00,-463.2870339614739,
2022-12-14 23:59:59,-463.27186626429284,c
2022-12-15 00:00:00,-455.5421913435354,
2022-12-15 01:00:00,-437.58711474304073,
2022-12-15 02:30:00,-384.7678696237259,
2022-12-15 03:00:00,-388.2045901909655,
2022-12-15 18:30:00,-388.2045901909655,
2022-12-15 20:00:00,-388.2045901909655,
2022-12-15 23:00:00,-440.23247719137896,
2022-12-15 23:59:59,-440.22858346582774,c
2022-12-16 00:00:00,-381.39471477438843,
2022-12-16 01:00:00,-365.6801886268903,
2022-12-16 02:30:00,-362.0056247576492,
2022-12-16 03:00:00,-381.2189976450842,
2022-12-16 18:30:00,-381.2189976450842,
2022-12-16 20:00:00,-381.2189976450842,
2022-12-16 23:00:00,-381.2189976450842,
2022-12-16 23:59:59,-381.21574469916084,w
2022-12-19 00:00:00,-205.0363323458973,
2022-12-19 01:00:00,-232.83036064644847,
2022-12-19 02:30:00,-231.0330112225688,
2022-12-19 03:00:00,-212.05884813257583,
2022-12-19 18:30:00,-212.05884813257583,
2022-12-19 20:00:00,-212.05884813257583,
2022-12-19 23:00:00,-297.70339122100347,
2022-12-19 23:59:59,-297.7137307981509,c
2022-12-20 00:00:00,-252.0986017972924,
2022-12-20 01:00:00,-214.11497707145796,
2022-12-20 02:30:00,-216.87587088130846,
2022-12-20 03:00:00,-236.46490250278865,
2022-12-20 18:30:00,-236.46490250278865,
2022-12-20 20:00:00,-236.46490250278865,
2022-12-20 23:00:00,-220.06532780388744,
2022-12-20 23:59:59,-219.9891373888288,c
2022-12-21 00:00:00,-216.37268253103863,
2022-12-21 01:00:00,-231.69096396914586,
2022-12-21 02:30:00,-228.59338572666815,
2022-12-21 03:00:00,-223.18889537441612,
2022-12-21 18:30:00,-223.18889537441612,
2022-12-21 20:00:00,-223.18889537441612,
2022-12-21 23:00:00,-276.4107833507188,
2022-12-21 23:59:59,-276.3319867766312,c
2022-12-22 00:00:00,-246.30372885028356,
2022-12-22 01:00:00,-219.67232738767743,
2022-12-22 02:30:00,-239.5470934017457,
2022-12-22 03:00:00,-221.66442863484625,
2022-12-22 18:30:00,-221.66442863484625,
2022-12-22 20:00:00,-221.66442863484625,
2022-12-22 23:00:00,-194.35375057566137,
2022-12-22 23:59:59,-194.19672037688974,c
2022-12-23 00:00:00,-200.3632737359115,
2022-12-23 01:00:00,-211.80884787664692,
2022-12-23 02:30:00,-216.95626690245348,
2022-12-23 03:00:00,-234.6838321030832,
2022-12-23 18:30:00,-234.6838321030832,
2022-12-23 20:00:00,-234.6838321030832,
2022-12-23 23:00:00,-234.6838321030832,
2022-12-23 23:59:59,-234.61557746061806,w
