date,EU_ICLN_2022_Q4,meta
2022-09-29 23:59:59,147.68449992865249,c
2022-09-30 00:00:00,130.34403326534039,
2022-09-30 03:30:00,134.29448799604415,
2022-09-30 04:00:00,174.5740168856496,
2022-09-30 06:00:00,169.4701133265628,
2022-09-30 08:00:00,144.50500217614422,
2022-09-30 10:30:00,77.87956706264617,
2022-09-30 11:00:00,90.27775021268621,
2022-09-30 23:59:59,93.5403512787334,w
2022-10-03 00:00:00,135.30983672381126,
2022-10-03 03:30:00,152.0045060136133,
2022-10-03 04:00:00,172.4564853772465,
2022-10-03 06:00:00,169.42219590770696,
2022-10-03 08:00:00,181.74284120578704,
2022-10-03 10:30:00,118.83699271115734,
2022-10-03 11:00:00,136.00027211266888,
2022-10-03 23:59:59,102.73244366778408,c
2022-10-04 00:00:00,92.24881661620134,
2022-10-04 03:30:00,108.72723961322913,
2022-10-04 04:00:00,116.52841450263622,
2022-10-04 06:00:00,70.60919274428784,
2022-10-04 08:00:00,92.70861569750605,
2022-10-04 10:30:00,56.77110462410974,
2022-10-04 11:00:00,40.61697150039208,
2022-10-04 23:59:59,33.864668654694015,c
2022-10-05 00:00:00,18.14442831550764,
2022-10-05 03:30:00,17.152912706920688,
2022-10-05 04:00:00,7.847078116665443,
2022-10-05 06:00:00,22.479402533902885,
2022-10-05 08:00:00,32.86813964706562,
2022-10-05 10:30:00,40.72419947747562,
2022-10-05 11:00:00,40.998001014410875,
2022-10-05 23:59:59,81.30752144989947,c
2022-10-06 00:00:00,34.12807660792487,
2022-10-06 03:30:00,78.66975032403138,
2022-10-06 04:00:00,84.47760962721031,
2022-10-06 06:00:00,111.69664015976787,
2022-10-06 08:00:00,74.55437348843566,
2022-10-06 10:30:00,31.188205231481334,
2022-10-06 11:00:00,47.21205666554033,
2022-10-06 23:59:59,79.608345919886,c
2022-10-07 00:00:00,56.40256408298774,
2022-10-07 03:30:00,73.49469164494599,
2022-10-07 04:00:00,53.31486187224823,
2022-10-07 06:00:00,48.3878306734523,
2022-10-07 08:00:00,78.91973079015611,
2022-10-07 10:30:00,49.16511146072821,
2022-10-07 11:00:00,50.04078097325214,
2022-10-07 23:59:59,63.545320463789494,w
2022-10-10 00:00:00,54.47553151563443,
2022-10-10 03:30:00,31.27928420702392,
2022-10-10 04:00:00,37.31783868593152,
2022-10-10 06:00:00,34.333274382639274,
2022-10-10 08:00:00,-13.198645260545618,
2022-10-10 10:30:00,29.205739304888994,
2022-10-10 11:00:00,50.41198646905377,
2022-10-10 23:59:59,50.186475362072315,c
2022-10-11 00:00:00,51.3959081400526,
2022-10-11 03:30:00,60.40548585663282,
2022-10-11 04:00:00,43.03076027003658,
2022-10-11 06:00:00,49.70617198803575,
2022-10-11 08:00:00,58.95509052097714,
2022-10-11 10:30:00,33.5488653336422,
2022-10-11 11:00:00,42.227277051852525,
2022-10-11 23:59:59,26.609461655292307,c
2022-10-12 00:00:00,6.518412989359376,
2022-10-12 03:30:00,-1.679930600058924,
2022-10-12 04:00:00,-6.628133803641049,
2022-10-12 06:00:00,-14.034095435968084,
2022-10-12 08:00:00,-23.185145488709168,
2022-10-12 10:30:00,-0.42483055310844975,
2022-10-12 11:00:00,0.14257161666137108,
2022-10-12 23:59:59,-17.084696925857543,c
2022-10-13 00:00:00,-17.22889660824376,
2022-10-13 03:30:00,-24.553137443187097,
2022-10-13 04:00:00,-26.586311012212946,
2022-10-13 06:00:00,6.914711221418884,
2022-10-13 08:00:00,-24.163731600913252,
2022-10-13 10:30:00,-1.9383758159926856,
2022-10-13 11:00:00,-18.618799498535736,
2022-10-13 23:59:59,-29.86435700896527,c
2022-10-14 00:00:00,-8.418355405046668,
2022-10-14 03:30:00,-24.15407838000465,
2022-10-14 04:00:00,-21.786462317978703,
2022-10-14 06:00:00,26.218513234115562,
2022-10-14 08:00:00,7.814827571891783,
2022-10-14 10:30:00,-7.527695541484263,
2022-10-14 11:00:00,-1.0333077062787197,
2022-10-14 23:59:59,0.0,a
2022-10-17 00:00:00,72.21324796387239,
2022-10-17 03:30:00,117.34549446601272,
2022-10-17 04:00:00,120.08128358883505,
2022-10-17 06:00:00,133.66914420569947,
2022-10-17 08:00:00,119.79317002996368,
2022-10-17 10:30:00,118.03841679936863,
2022-10-17 11:00:00,137.81243624864896,
2022-10-17 23:59:59,99.65790166037527,c
2022-10-18 00:00:00,34.292858680554446,
2022-10-18 03:30:00,104.35220474676407,
2022-10-18 04:00:00,100.22609181240819,
2022-10-18 06:00:00,54.36191563961279,
2022-10-18 08:00:00,57.71903184294683,
2022-10-18 10:30:00,7.182753412943612,
2022-10-18 11:00:00,9.887047180138097,
2022-10-18 23:59:59,-3.8807495494515933,c
2022-10-19 00:00:00,16.347314760660083,
2022-10-19 03:30:00,11.010024987676843,
2022-10-19 04:00:00,-16.27702967125697,
2022-10-19 06:00:00,-77.18796933012914,
2022-10-19 08:00:00,-55.35995439664657,
2022-10-19 10:30:00,-26.215242614366844,
2022-10-19 11:00:00,-15.707363007927597,
2022-10-19 23:59:59,-22.674135131164576,c
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
0,-22.674135131164576,
2022-10-20 00:00:00,23.844918717536302,
2022-10-20 03:30:00,-9.397168575026399,
2022-10-20 04:00:00,-3.6431247865752994,
2022-10-20 06:00:00,45.562997849805015,
2022-10-20 08:00:00,32.84238774956361,
2022-10-20 10:30:00,-47.45362537594701,
2022-10-20 11:00:00,-35.65493171787398,
2022-10-20 23:59:59,-44.20770362025519,c
2022-10-21 00:00:00,-22.54045890209204,
2022-10-21 03:30:00,-31.140590418743614,
2022-10-21 04:00:00,-68.87867897709361,
2022-10-21 06:00:00,-59.20518056557307,
2022-10-21 08:00:00,-43.715078523248394,
2022-10-21 10:30:00,-50.076868902957585,
2022-10-21 11:00:00,-51.47500578387553,
2022-10-21 23:59:59,-21.304708292810574,e
2022-10-24 00:00:00,-14.840929013938648,
2022-10-24 03:30:00,32.4356323790214,
2022-10-24 04:00:00,11.035973129983404,
2022-10-24 06:00:00,26.05006037000544,
2022-10-24 08:00:00,33.76740539530738,
2022-10-24 10:30:00,40.118228892695925,
2022-10-24 11:00:00,41.02523332423243,
2022-10-24 23:59:59,15.52759563659356,c
2022-10-25 00:00:00,29.63788966220727,
2022-10-25 03:30:00,43.056268124881626,
2022-10-25 04:00:00,79.20794371717852,
2022-10-25 06:00:00,95.25636478208457,
2022-10-25 08:00:00,109.07565933230671,
2022-10-25 10:30:00,133.63771087113423,
2022-10-25 11:00:00,129.03914588175394,
2022-10-25 23:59:59,76.4007437459993,c
2022-10-26 00:00:00,121.9676010898022,
2022-10-26 03:30:00,83.39758814963602,
2022-10-26 04:00:00,89.71071833438896,
2022-10-26 06:00:00,91.57255534121146,
2022-10-26 08:00:00,127.33555720851723,
2022-10-26 10:30:00,151.263796799705,
2022-10-26 11:00:00,134.667512594365,
2022-10-26 23:59:59,139.56852367185934,c
2022-10-27 00:00:00,128.64232669413468,
2022-10-27 03:30:00,82.9851023242934,
2022-10-27 04:00:00,96.03761153268465,
2022-10-27 06:00:00,110.946950745594,
2022-10-27 08:00:00,106.42755205737376,
2022-10-27 10:30:00,154.1443931595918,
2022-10-27 11:00:00,174.87205061192572,
2022-10-27 23:59:59,162.95791813326764,c
2022-10-28 00:00:00,169.1677018211867,
2022-10-28 03:30:00,167.14904299490604,
2022-10-28 04:00:00,184.27333972022006,
2022-10-28 06:00:00,213.03123634397002,
2022-10-28 08:00:00,233.83352832512378,
2022-10-28 10:30:00,224.1121595393888,
2022-10-28 11:00:00,206.1392875814713,
2022-10-28 23:59:59,229.57030983562527,w
2022-10-31 00:00:00,220.92723297678185,
2022-10-31 03:30:00,220.92723297678185,
2022-10-31 04:00:00,221.25800814359923,
2022-10-31 06:00:00,191.81079763437447,
2022-10-31 08:00:00,198.60043027970505,
2022-10-31 10:30:00,218.5750751755927,
2022-10-31 11:00:00,219.06155918150398,
2022-10-31 23:59:59,240.87696132435804,c
2022-11-01 00:00:00,215.65206961259014,
2022-11-01 03:30:00,215.65206961259014,
2022-11-01 04:00:00,215.65206961259014,
2022-11-01 06:00:00,238.37330222850687,
2022-11-01 08:00:00,232.13622267374603,
2022-11-01 10:30:00,207.65468903779356,
2022-11-01 11:00:00,198.4326841175507,
2022-11-01 23:59:59,207.7202294392564,c
2022-11-02 00:00:00,213.5322322364716,
2022-11-02 03:30:00,213.5322322364716,
2022-11-02 04:00:00,213.55399554316182,
2022-11-02 06:00:00,149.46077550042378,
2022-11-02 08:00:00,141.68548954961443,
2022-11-02 10:30:00,184.82565494069854,
2022-11-02 11:00:00,191.69717019590826,
2022-11-02 23:59:59,192.7589777124831,c
2022-11-03 00:00:00,208.08433246181562,
2022-11-03 03:30:00,208.08433246181562,
2022-11-03 04:00:00,208.08433246181562,
2022-11-03 06:00:00,141.27462828210196,
2022-11-03 08:00:00,83.14188169247814,
2022-11-03 10:30:00,123.50864590999004,
2022-11-03 11:00:00,101.4098665149993,
2022-11-03 23:59:59,107.93030526491998,c
2022-11-04 00:00:00,68.23330408743777,
2022-11-04 03:30:00,68.23330408743777,
2022-11-04 04:00:00,68.23330408743777,
2022-11-04 06:00:00,-19.72795762672672,
2022-11-04 08:00:00,-0.9811621176806966,
2022-11-04 10:30:00,62.65603954178437,
2022-11-04 11:00:00,43.68195996902614,
2022-11-04 23:59:59,24.701661825824885,w
2022-11-07 00:00:00,12.090490718295086,
2022-11-07 03:30:00,36.12702814532486,
2022-11-07 04:00:00,39.413609977929354,
2022-11-07 06:00:00,-35.550905026964756,
2022-11-07 08:00:00,-10.566440545057048,
2022-11-07 10:30:00,-55.648698915408204,
2022-11-07 11:00:00,-49.28423358134455,
2022-11-07 23:59:59,-54.93922147703097,c
2022-11-08 00:00:00,-91.17146478858194,
2022-11-08 03:30:00,-74.66645069313108,
2022-11-08 04:00:00,-74.04436945848033,
2022-11-08 06:00:00,-47.13041842644839,
2022-11-08 08:00:00,-52.33648129359949,
2022-11-08 10:30:00,-51.266861378704334,
2022-11-08 11:00:00,-46.79820569740514,
2022-11-08 23:59:59,-87.29438976737083,c
2022-11-09 00:00:00,-57.63246643018101,
2022-11-09 03:30:00,-27.97100050178119,
2022-11-09 04:00:00,-44.161156778976874,
2022-11-09 06:00:00,2.179474696285297,
2022-11-09 08:00:00,7.194687147353534,
2022-11-09 10:30:00,65.60261194461782,
2022-11-09 11:00:00,60.62287930984371,
2022-11-09 23:59:59,53.58823014849122,c
2022-11-10 00:00:00,83.13426872378454,
2022-11-10 03:30:00,95.33309584235622,
2022-11-10 04:00:00,81.15714323239649,
2022-11-10 06:00:00,92.56177143392074,
2022-11-10 08:00:00,64.60921164544447,
2022-11-10 10:30:00,35.1681444272499,
2022-11-10 11:00:00,0.02435967973588049,
2022-11-10 23:59:59,-21.54245943963383,c
2022-11-11 00:00:00,-29.2490104628298,
2022-11-11 03:30:00,-26.13248648571539,
2022-11-11 04:00:00,-32.22733731403491,
2022-11-11 06:00:00,-39.6881501732164,
2022-11-11 08:00:00,-44.23262411366363,
2022-11-11 10:30:00,-99.96702209368186,
2022-11-11 11:00:00,-100.8805252419736,
2022-11-11 23:59:59,-83.93202735215436,w
