date,FBT_2022_Q4,meta
2022-10-20 15:00:00,-66.78179378049,
2022-10-20 15:30:30,-66.78179378049,
2022-10-20 23:59:59,-80.47574046158529,c
2022-10-21 00:00:00,-87.42314811975052,
2022-10-21 10:00:00,-104.86233817756286,
2022-10-21 10:30:00,-116.83097000863582,
2022-10-21 12:00:00,-105.26478865679891,
2022-10-21 13:30:00,-73.5735473101423,
2022-10-21 15:00:00,-42.05514894389499,
2022-10-21 15:30:30,-42.05514894389499,
2022-10-21 23:59:59,-54.71840986770543,e
2022-10-24 00:00:00,-88.10887038124174,
2022-10-24 10:00:00,-85.25818870215343,
2022-10-24 10:30:00,-88.4278385749288,
2022-10-24 12:00:00,-91.16987757141881,
2022-10-24 13:30:00,-68.60083338313504,
2022-10-24 15:00:00,-78.81081585648178,
2022-10-24 15:30:30,-78.81081585648178,
2022-10-24 23:59:59,-89.85095221871325,c
2022-10-25 00:00:00,-77.30878476711092,
2022-10-25 10:00:00,-14.34737894371996,
2022-10-25 10:30:00,-9.246346518918159,
2022-10-25 12:00:00,16.074069078394075,
2022-10-25 13:30:00,11.185227545993598,
2022-10-25 15:00:00,-12.520316130667908,
2022-10-25 15:30:30,-12.520316130667908,
2022-10-25 23:59:59,-2.6611454658923606,c
2022-10-26 00:00:00,-14.571342597608492,
2022-10-26 10:00:00,30.25708256366704,
2022-10-26 10:30:00,31.74861485169913,
2022-10-26 12:00:00,17.979920442145925,
2022-10-26 13:30:00,4.106499972317408,
2022-10-26 15:00:00,12.983630959427131,
2022-10-26 15:30:30,12.983630959427131,
2022-10-26 23:59:59,24.302919234769064,c
2022-10-27 00:00:00,54.76496000885217,
2022-10-27 10:00:00,14.99947287082901,
2022-10-27 10:30:00,61.35352987544135,
2022-10-27 12:00:00,47.41882371652491,
2022-10-27 13:30:00,66.84833295771637,
2022-10-27 15:00:00,59.48118026823772,
2022-10-27 15:30:30,59.48118026823772,
2022-10-27 23:59:59,74.74001617317938,c
2022-10-28 00:00:00,44.63042547061471,
2022-10-28 10:00:00,24.326942750953492,
2022-10-28 10:30:00,19.05477551115061,
2022-10-28 12:00:00,15.899766626991408,
2022-10-28 13:30:00,15.06503074805093,
2022-10-28 15:00:00,20.18721573066776,
2022-10-28 15:30:30,20.18721573066776,
2022-10-28 23:59:59,33.892001843158255,w
2022-10-31 00:00:00,39.27411946676759,
2022-10-31 10:00:00,54.03478370337439,
2022-10-31 10:30:00,60.89400155791549,
2022-10-31 12:00:00,75.14808338603015,
2022-10-31 13:30:00,65.08126250282189,
2022-10-31 15:00:00,70.2250119927374,
2022-10-31 15:30:30,70.2250119927374,
2022-10-31 23:59:59,77.4578490374424,c
2022-11-01 00:00:00,146.77109187461926,
2022-11-01 10:00:00,151.40055426130775,
2022-11-01 10:30:00,117.50448308350693,
2022-11-01 12:00:00,92.27332771195663,
2022-11-01 13:30:00,84.85501914528791,
2022-11-01 15:00:00,108.60033375314063,
2022-11-01 15:30:30,108.60033375314063,
2022-11-01 23:59:59,114.12092822347662,c
2022-11-02 00:00:00,164.35244890287456,
2022-11-02 10:00:00,128.36340939355583,
2022-11-02 10:30:00,128.7643652344049,
2022-11-02 12:00:00,115.71698838330082,
2022-11-02 13:30:00,124.84444736821487,
2022-11-02 15:00:00,111.15098156471532,
2022-11-02 15:30:30,111.15098156471532,
2022-11-02 23:59:59,113.80854613245296,c
2022-11-03 00:00:00,149.02063303023792,
2022-11-03 10:00:00,78.39227058306699,
2022-11-03 10:30:00,130.79527995848977,
2022-11-03 12:00:00,138.51243353615806,
2022-11-03 13:30:00,114.90908063657486,
2022-11-03 15:00:00,116.4636433610863,
2022-11-03 15:30:30,116.4636433610863,
2022-11-03 23:59:59,106.7604114934401,c
2022-11-04 00:00:00,260.774621900487,
2022-11-04 10:00:00,288.93317406472534,
2022-11-04 10:30:00,311.55076633189617,
2022-11-04 12:00:00,329.2994315522445,
2022-11-04 13:30:00,309.05686375251037,
2022-11-04 15:00:00,327.9161582176348,
2022-11-04 15:30:30,327.9161582176348,
2022-11-04 23:59:59,281.5213064077824,w
