date,INTEL_SECT_2022_Q2,meta
2022-05-20 10:30:00,22.352864583372565,
2022-05-20 12:00:00,14.133825872719399,
2022-05-20 13:30:00,2.7245180694043967,
2022-05-20 15:00:00,12.712590476406234,
2022-05-20 15:30:30,12.712590476406234,
2022-05-20 23:59:59,12.469676944027867,w
2022-05-23 00:00:00,3.5498120796281256,
2022-05-23 10:00:00,8.603123707289683,
2022-05-23 10:30:00,18.676853229258995,
2022-05-23 12:00:00,33.578629124848874,
2022-05-23 13:30:00,42.01273196805951,
2022-05-23 15:00:00,27.096852454682818,
2022-05-23 15:30:30,27.096852454682818,
2022-05-23 23:59:59,32.0958601422474,c
2022-05-24 00:00:00,13.411948964794902,
2022-05-24 10:00:00,14.470798026890563,
2022-05-24 10:30:00,4.046190066140582,
2022-05-24 12:00:00,-6.224254760767678,
2022-05-24 13:30:00,-14.436533208393087,
2022-05-24 15:00:00,-18.182891375843226,
2022-05-24 15:30:30,-18.182891375843226,s
2022-05-24 23:59:59,-23.821729077875887,c
2022-05-25 00:00:00,-25.98930419601102,
2022-05-25 10:00:00,-18.85728380639523,
2022-05-25 10:30:00,-4.613820463054481,
2022-05-25 12:00:00,-6.2531989541488,
2022-05-25 13:30:00,-1.5906815060600934,
2022-05-25 15:00:00,6.66948527960281,
2022-05-25 15:30:30,6.66948527960281,
2022-05-25 23:59:59,0.0,a
2022-05-26 00:00:00,89.77568064617864,
2022-05-26 10:00:00,157.56599709535033,
2022-05-26 10:30:00,162.69967540027812,
2022-05-26 12:00:00,172.31123428402702,
2022-05-26 13:30:00,172.02186448775228,
2022-05-26 15:00:00,161.70882748386168,
2022-05-26 15:30:30,161.70882748386168,
2022-05-26 23:59:59,152.2126526780558,c
2022-05-27 00:00:00,141.17166375241567,
2022-05-27 10:00:00,186.1274884611093,
2022-05-27 10:30:00,178.54176112932782,
2022-05-27 12:00:00,196.86063728949307,
2022-05-27 13:30:00,180.69998949111448,
2022-05-27 15:00:00,160.13272761893944,
2022-05-27 15:30:30,160.13272761893944,
2022-05-27 23:59:59,139.91803353555804,w
0,139.91803353555804,
0,139.91803353555804,
0,139.91803353555804,
0,139.91803353555804,
0,139.91803353555804,
0,139.91803353555804,
0,139.91803353555804,
0,139.91803353555804,
2022-05-30 00:00:00,139.91803353555804,
2022-05-30 10:00:00,139.91803353555804,
2022-05-30 10:30:00,139.91803353555804,
2022-05-30 12:00:00,139.91803353555804,
2022-05-30 13:30:00,139.91803353555804,
2022-05-30 15:00:00,139.91803353555804,
2022-05-30 15:30:30,139.91803353555804,
2022-05-30 23:59:59,139.91803353555804,c
2022-05-31 00:00:00,128.4495296621829,
2022-05-31 10:00:00,148.68200849092142,
2022-05-31 10:30:00,160.830873848287,
2022-05-31 12:00:00,142.99991766810194,
2022-05-31 13:30:00,151.565458759265,
2022-05-31 15:00:00,139.11428449742633,
2022-05-31 15:30:30,139.11428449742633,m
2022-05-31 23:59:59,148.25026771658477,c
2022-06-01 00:00:00,156.22133894968968,
2022-06-01 10:00:00,186.02740396014053,
2022-06-01 10:30:00,168.52285093480526,
2022-06-01 12:00:00,157.6829572919771,
2022-06-01 13:30:00,158.9225368493179,
2022-06-01 15:00:00,177.3866930965827,
2022-06-01 15:30:30,177.3866930965827,
2022-06-01 23:59:59,173.25526268388182,e
2022-06-02 00:00:00,137.49667524791568,
2022-06-02 10:00:00,176.34998281207726,
2022-06-02 10:30:00,184.21627541374056,
2022-06-02 12:00:00,183.13369968141086,
2022-06-02 13:30:00,188.9406349841969,
2022-06-02 15:00:00,185.0035965181221,
2022-06-02 15:30:30,185.0035965181221,
2022-06-02 23:59:59,187.80832695397055,c
2022-06-03 00:00:00,202.9272297982813,
2022-06-03 10:00:00,184.76088126362146,
2022-06-03 10:30:00,194.31271641922166,
2022-06-03 12:00:00,199.21577061713128,
2022-06-03 13:30:00,209.6644766375066,
2022-06-03 15:00:00,205.7100950389352,
2022-06-03 15:30:30,205.7100950389352,
2022-06-03 23:59:59,200.24856430035078,w
2022-06-06 00:00:00,213.8942065986849,
2022-06-06 10:00:00,219.99042220981494,
2022-06-06 10:30:00,204.64252394914917,
2022-06-06 12:00:00,217.789688010821,
2022-06-06 13:30:00,222.29422150180102,
2022-06-06 15:00:00,214.1831627696107,
2022-06-06 15:30:30,214.1831627696107,
2022-06-06 23:59:59,211.1591246640172,c
2022-06-07 00:00:00,219.71444815724414,
2022-06-07 10:00:00,211.63536740032936,
2022-06-07 10:30:00,222.41635133810593,
2022-06-07 12:00:00,211.17230642338484,
2022-06-07 13:30:00,204.7276120997543,
2022-06-07 15:00:00,214.84180126273134,
2022-06-07 15:30:30,214.84180126273134,u
2022-06-07 23:59:59,215.58426205524972,c
2022-06-08 00:00:00,191.72239094295702,
2022-06-08 10:00:00,208.816620770601,
2022-06-08 10:30:00,207.33276573259292,
2022-06-08 12:00:00,193.25026511733705,
2022-06-08 13:30:00,188.88197187292337,
2022-06-08 15:00:00,184.7560746504792,
2022-06-08 15:30:30,184.7560746504792,
2022-06-08 23:59:59,188.16779401425214,c
2022-06-09 00:00:00,166.89509541227937,
2022-06-09 10:00:00,157.46500246954943,
2022-06-09 10:30:00,176.90012523727415,
2022-06-09 12:00:00,181.93909720887814,
2022-06-09 13:30:00,178.36899896905902,
2022-06-09 15:00:00,190.82304937556927,
2022-06-09 15:30:30,190.82304937556927,
2022-06-09 23:59:59,184.93151519323635,c
2022-06-10 00:00:00,160.0494233407162,
2022-06-10 10:00:00,174.9825150038128,
2022-06-10 10:30:00,163.34772618172758,
2022-06-10 12:00:00,149.91615575736282,
2022-06-10 13:30:00,148.45598013303493,
2022-06-10 15:00:00,157.3389515417545,
2022-06-10 15:30:30,157.3389515417545,
2022-06-10 23:59:59,151.05608890512525,w
2022-06-13 00:00:00,116.2711797172195,
2022-06-13 10:00:00,116.00535873020945,
2022-06-13 10:30:00,118.8964284708685,
2022-06-13 12:00:00,118.30407254246472,
2022-06-13 13:30:00,117.29790967014182,
2022-06-13 15:00:00,114.52197826104103,
2022-06-13 15:30:30,114.52197826104103,
2022-06-13 23:59:59,103.25825283950746,c
2022-06-14 00:00:00,106.5245210697739,
2022-06-14 10:00:00,120.15508874879626,
2022-06-14 10:30:00,123.8883636006031,
2022-06-14 12:00:00,150.4544501097696,
2022-06-14 13:30:00,147.61583104402592,
2022-06-14 15:00:00,145.93969659636264,
2022-06-14 15:30:30,145.93969659636264,
2022-06-14 23:59:59,135.70543854855782,c
2022-06-15 00:00:00,153.7393996811994,
2022-06-15 10:00:00,158.75330257445898,
2022-06-15 10:30:00,168.46293755032286,
2022-06-15 12:00:00,182.22160414793467,
2022-06-15 13:30:00,171.01227722757852,
2022-06-15 15:00:00,175.83133288920618,
2022-06-15 15:30:30,175.83133288920618,
2022-06-15 23:59:59,181.07479314463205,c
