date,NANR_2022_Q3,meta
2022-09-26 00:00:00,-11.992937125617276,
2022-09-26 10:00:00,-30.021495402956518,
2022-09-26 10:30:00,-30.290371495771858,
2022-09-26 12:00:00,-36.98205318977644,
2022-09-26 13:30:00,-35.47787653610778,
2022-09-26 15:00:00,-50.490576129297196,
2022-09-26 15:30:30,-50.490576129297196,
2022-09-26 23:59:59,-66.31132774995287,c
2022-09-27 00:00:00,-63.55397987810767,
2022-09-27 10:00:00,-60.305898889505855,
2022-09-27 10:30:00,-45.04164801145124,
2022-09-27 12:00:00,-39.226888957149974,
2022-09-27 13:30:00,-28.12790204784391,
2022-09-27 15:00:00,-9.1190308488705,
2022-09-27 15:30:30,-9.1190308488705,
2022-09-27 23:59:59,-15.020682121398016,c
2022-09-28 00:00:00,-9.655465882189747,
2022-09-28 10:00:00,1.390906557417864,
2022-09-28 10:30:00,-13.849734961722879,
2022-09-28 12:00:00,-22.907307932711362,
2022-09-28 13:30:00,-24.780316723494046,
2022-09-28 15:00:00,-14.67736514266194,
2022-09-28 15:30:30,-14.67736514266194,
2022-09-28 23:59:59,9.594642430924765,c
2022-09-29 00:00:00,-9.656441713113269,
2022-09-29 10:00:00,-8.849132977873333,
2022-09-29 10:30:00,-14.07705093441861,
2022-09-29 12:00:00,-12.253917623555632,
2022-09-29 13:30:00,-13.25055182126672,
2022-09-29 15:00:00,-8.930558478855408,
2022-09-29 15:30:30,-8.930558478855408,
2022-09-29 23:59:59,-1.4795490914709433,c
2022-09-30 00:00:00,-9.472123518665429,
2022-09-30 10:00:00,-6.804874993076842,
2022-09-30 10:30:00,-12.441675145238447,
2022-09-30 12:00:00,-13.555258703986288,
2022-09-30 13:30:00,-9.058550861414615,
2022-09-30 15:00:00,-10.697977979398113,
2022-09-30 15:30:30,-10.697977979398113,
2022-09-30 23:59:59,-24.00108518889629,e
2022-10-03 00:00:00,-4.161433173888243,
2022-10-03 10:00:00,-6.82391148402113,
2022-10-03 10:30:00,-15.025362538310011,
2022-10-03 12:00:00,-7.748645850242697,
2022-10-03 13:30:00,-6.5727913410708805,
2022-10-03 15:00:00,-6.028864527915006,
2022-10-03 15:30:30,-6.028864527915006,
2022-10-03 23:59:59,9.864146511272219,c
2022-10-04 00:00:00,71.1300466866594,
2022-10-04 10:00:00,66.25277086276971,
2022-10-04 10:30:00,66.67813661254345,
2022-10-04 12:00:00,82.12215090305888,
2022-10-04 13:30:00,75.38746904971534,
2022-10-04 15:00:00,63.699606880198466,
2022-10-04 15:30:30,63.699606880198466,
2022-10-04 23:59:59,82.45541683474414,c
2022-10-05 00:00:00,62.014750889294056,
2022-10-05 10:00:00,70.14627473928746,
2022-10-05 10:30:00,65.87684912004079,
2022-10-05 12:00:00,52.92816637860675,
2022-10-05 13:30:00,54.00426292252661,
2022-10-05 15:00:00,67.00307699428328,
2022-10-05 15:30:30,67.00307699428328,
2022-10-05 23:59:59,77.27470353654913,c
2022-10-06 00:00:00,53.400268063787514,
2022-10-06 10:00:00,66.15218196039487,
2022-10-06 10:30:00,54.724124729206224,
2022-10-06 12:00:00,51.34108892202246,
2022-10-06 13:30:00,78.51127952329914,
2022-10-06 15:00:00,83.62715291578019,
2022-10-06 15:30:30,83.62715291578019,
2022-10-06 23:59:59,82.47033602257672,c
2022-10-07 00:00:00,71.15803775109526,
2022-10-07 10:00:00,52.208901297220024,
2022-10-07 10:30:00,53.093327354973496,
2022-10-07 12:00:00,58.3953003623912,
2022-10-07 13:30:00,58.01066804965276,
2022-10-07 15:00:00,41.59088732632521,
2022-10-07 15:30:30,41.59088732632521,
2022-10-07 23:59:59,38.49013247429896,w
2022-10-10 00:00:00,48.90441633116105,
2022-10-10 10:00:00,62.79717604842164,
2022-10-10 10:30:00,78.12826000315259,
2022-10-10 12:00:00,81.67459212733763,
2022-10-10 13:30:00,60.90490774581993,
2022-10-10 15:00:00,64.50085313800844,
2022-10-10 15:30:30,64.50085313800844,
2022-10-10 23:59:59,65.2682025729191,c
2022-10-11 00:00:00,77.21689252765795,
2022-10-11 10:00:00,73.38484370734311,
2022-10-11 10:30:00,70.77948545811324,
2022-10-11 12:00:00,86.51163044625504,
2022-10-11 13:30:00,78.82483846878927,
2022-10-11 15:00:00,55.004473087583506,
2022-10-11 15:30:30,55.004473087583506,
2022-10-11 23:59:59,58.198786477606184,c
2022-10-12 00:00:00,60.046850773432425,
2022-10-12 10:00:00,53.80052780135853,
2022-10-12 10:30:00,62.86816102598089,
2022-10-12 12:00:00,80.08376609322042,
2022-10-12 13:30:00,80.33840727808236,
2022-10-12 15:00:00,75.81847933846657,
2022-10-12 15:30:30,75.81847933846657,
2022-10-12 23:59:59,77.64929447862755,c
2022-10-13 00:00:00,60.99262532914512,
2022-10-13 10:00:00,27.79288732527231,
2022-10-13 10:30:00,25.429033011927167,
2022-10-13 12:00:00,33.4373000943716,
2022-10-13 13:30:00,32.26843543080957,
2022-10-13 15:00:00,26.041319214820525,
2022-10-13 15:30:30,26.041319214820525,
2022-10-13 23:59:59,52.53561490371059,c
2022-10-14 00:00:00,47.960889058802785,
2022-10-14 10:00:00,17.55647529631702,
2022-10-14 10:30:00,27.318897576597884,
2022-10-14 12:00:00,21.202713802271262,
2022-10-14 13:30:00,35.269710582840986,
2022-10-14 15:00:00,40.2840737485201,
2022-10-14 15:30:30,40.2840737485201,
2022-10-14 23:59:59,21.784695329544675,w
