date,AS_FTSE_EM_SC_2022_Q3,meta
2022-09-02 00:00:00,329.4394585702188,
2022-09-02 01:00:00,328.9396262860959,
2022-09-02 02:30:00,361.8599414236174,
2022-09-02 03:00:00,370.52896868861126,
2022-09-02 18:30:00,370.52896868861126,
2022-09-02 20:00:00,370.52896868861126,
2022-09-02 23:00:00,370.52896868861126,
2022-09-02 23:59:59,345.9797415666218,w
2022-09-05 00:00:00,376.39664364095574,
2022-09-05 01:00:00,386.4954167149525,
2022-09-05 02:30:00,370.00890855237367,
2022-09-05 03:00:00,373.1781311460809,
2022-09-05 18:30:00,373.1781311460809,
2022-09-05 20:00:00,373.1781311460809,
2022-09-05 23:00:00,359.0221659151082,
2022-09-05 23:59:59,315.773327155764,c
2022-09-06 00:00:00,319.1693253091018,
2022-09-06 01:00:00,329.79518398604495,
2022-09-06 02:30:00,292.5901484190631,
2022-09-06 03:00:00,297.68706620513984,
2022-09-06 18:30:00,297.68706620513984,
2022-09-06 20:00:00,297.68706620513984,
2022-09-06 23:00:00,354.0606987750672,
2022-09-06 23:59:59,362.9356540267104,c
2022-09-07 00:00:00,356.00282143762087,
2022-09-07 01:00:00,359.6394379777071,
2022-09-07 02:30:00,319.84151628124465,
2022-09-07 03:00:00,330.5515892721509,
2022-09-07 18:30:00,330.5515892721509,
2022-09-07 20:00:00,330.5515892721509,
2022-09-07 23:00:00,404.1619725180042,
2022-09-07 23:59:59,376.47577514668683,c
2022-09-08 00:00:00,390.8424243905326,
2022-09-08 01:00:00,394.7035122740222,
2022-09-08 02:30:00,377.24441975383775,
2022-09-08 03:00:00,375.4293982654254,
2022-09-08 18:30:00,375.4293982654254,
2022-09-08 20:00:00,375.4293982654254,
2022-09-08 23:00:00,421.417835260946,
2022-09-08 23:59:59,416.99179355244354,c
2022-09-09 00:00:00,413.55827719172737,
2022-09-09 01:00:00,413.55827719172737,
2022-09-09 02:30:00,417.93795837833,
2022-09-09 03:00:00,422.6762738291618,
2022-09-09 18:30:00,422.6762738291618,
2022-09-09 20:00:00,422.6762738291618,
2022-09-09 23:00:00,422.6762738291618,
2022-09-09 23:59:59,425.09426895248305,w
2022-09-12 00:00:00,423.3462152920135,
2022-09-12 01:00:00,433.68573763409563,
2022-09-12 02:30:00,433.68573763409563,
2022-09-12 03:00:00,433.68573763409563,
2022-09-12 18:30:00,433.68573763409563,
2022-09-12 20:00:00,433.68573763409563,
2022-09-12 23:00:00,371.564744470954,
2022-09-12 23:59:59,393.63168358991953,c
2022-09-13 00:00:00,363.07057521866864,
2022-09-13 01:00:00,358.7061767130382,
2022-09-13 02:30:00,337.3276300032864,
2022-09-13 03:00:00,337.7217200165011,
2022-09-13 18:30:00,337.7217200165011,
2022-09-13 20:00:00,337.7217200165011,
2022-09-13 23:00:00,295.9936882289969,
2022-09-13 23:59:59,316.6839576790435,c
2022-09-14 00:00:00,338.1013242991357,
2022-09-14 01:00:00,312.0858273526733,
2022-09-14 02:30:00,315.3764903081921,
2022-09-14 03:00:00,315.7862262120132,
2022-09-14 18:30:00,315.7862262120132,
2022-09-14 20:00:00,315.7862262120132,
2022-09-14 23:00:00,380.5778748894611,
2022-09-14 23:59:59,407.94398371125914,c
2022-09-15 00:00:00,420.10957354315826,
2022-09-15 01:00:00,389.70171523101345,
2022-09-15 02:30:00,397.3273301388646,
2022-09-15 03:00:00,399.3814895582032,
2022-09-15 18:30:00,399.3814895582032,
2022-09-15 20:00:00,399.3814895582032,
2022-09-15 23:00:00,367.31706141901543,
2022-09-15 23:59:59,368.9784712505056,c
2022-09-16 00:00:00,378.9097030759054,
2022-09-16 01:00:00,364.77882237528735,
2022-09-16 02:30:00,358.59781494933475,
2022-09-16 03:00:00,358.81061984130343,
2022-09-16 18:30:00,358.81061984130343,
2022-09-16 20:00:00,358.81061984130343,
2022-09-16 23:00:00,358.81061984130343,
2022-09-16 23:59:59,382.8010189108603,e
2022-09-19 00:00:00,310.51166625047625,
2022-09-19 01:00:00,297.82347667465825,
2022-09-19 02:30:00,262.6768385901347,
2022-09-19 03:00:00,258.61209915813333,
2022-09-19 18:30:00,258.61209915813333,
2022-09-19 20:00:00,258.61209915813333,
2022-09-19 23:00:00,272.5586575183245,
2022-09-19 23:59:59,265.60055571386397,c
2022-09-20 00:00:00,269.9011135219183,
2022-09-20 01:00:00,263.8233309947751,
2022-09-20 02:30:00,266.8800126033821,
2022-09-20 03:00:00,273.62896734349994,
2022-09-20 18:30:00,273.62896734349994,
2022-09-20 20:00:00,273.62896734349994,
2022-09-20 23:00:00,268.7583777935346,
2022-09-20 23:59:59,263.66191779748533,c
2022-09-21 00:00:00,262.8446707047341,
2022-09-21 01:00:00,264.1513862896427,
2022-09-21 02:30:00,277.3261828459317,
2022-09-21 03:00:00,268.5528749534364,
2022-09-21 18:30:00,268.5528749534364,
2022-09-21 20:00:00,268.5528749534364,
2022-09-21 23:00:00,300.45166048000294,
2022-09-21 23:59:59,282.43658829056835,c
2022-09-22 00:00:00,287.53989846815574,
2022-09-22 01:00:00,288.5649904484645,
2022-09-22 02:30:00,261.300366140132,
2022-09-22 03:00:00,266.9407425052898,
2022-09-22 18:30:00,266.9407425052898,
2022-09-22 20:00:00,266.9407425052898,
2022-09-22 23:00:00,244.3436638012799,
2022-09-22 23:59:59,180.4205249363136,c
2022-09-23 00:00:00,172.20426459513376,
2022-09-23 01:00:00,178.62406110307828,
2022-09-23 02:30:00,167.4632334037247,
2022-09-23 03:00:00,168.9495026275922,
2022-09-23 18:30:00,168.9495026275922,
2022-09-23 20:00:00,168.9495026275922,
2022-09-23 23:00:00,168.9495026275922,
2022-09-23 23:59:59,168.2527049795442,w
2022-09-26 00:00:00,266.792647534505,
2022-09-26 01:00:00,273.46430322037884,
2022-09-26 02:30:00,242.7918550522925,
2022-09-26 03:00:00,235.53710185816647,
2022-09-26 18:30:00,235.53710185816647,
2022-09-26 20:00:00,235.53710185816647,
2022-09-26 23:00:00,262.73348623334925,
2022-09-26 23:59:59,226.1139806279678,c
2022-09-27 00:00:00,230.33770314754543,
2022-09-27 01:00:00,243.3864107069799,
2022-09-27 02:30:00,223.46415156774788,
2022-09-27 03:00:00,250.09448040246463,
2022-09-27 18:30:00,250.09448040246463,
2022-09-27 20:00:00,250.09448040246463,
2022-09-27 23:00:00,264.4293782715009,
2022-09-27 23:59:59,285.9401253729051,c
2022-09-28 00:00:00,303.98055480235047,
2022-09-28 01:00:00,300.44777393563425,
