date,IGF_2022_Q3,meta
2022-10-05 13:30:00,60.48362249485808,
2022-10-05 15:00:00,66.74449853164106,
2022-10-05 15:30:30,66.74449853164106,
2022-10-05 23:59:59,48.37000720795959,c
2022-10-06 00:00:00,55.63187666430167,
2022-10-06 10:00:00,58.36720789336778,
2022-10-06 10:30:00,25.80966099245734,
2022-10-06 12:00:00,53.76908606937468,
2022-10-06 13:30:00,42.07174423793322,
2022-10-06 15:00:00,36.75600380467995,
2022-10-06 15:30:30,36.75600380467995,
2022-10-06 23:59:59,32.51199666740649,c
2022-10-07 00:00:00,77.59613845571994,
2022-10-07 10:00:00,58.348558620726635,
2022-10-07 10:30:00,62.910247137647275,
2022-10-07 12:00:00,52.02255010767112,
2022-10-07 13:30:00,50.013284398004544,
2022-10-07 15:00:00,50.56220004839997,
2022-10-07 15:30:30,50.56220004839997,
2022-10-07 23:59:59,56.675226256115366,w
2022-10-10 00:00:00,67.28893193924614,
2022-10-10 10:00:00,62.863658635573756,
2022-10-10 10:30:00,64.56132833553511,
2022-10-10 12:00:00,40.46161057114341,
2022-10-10 13:30:00,39.698955182191185,
2022-10-10 15:00:00,40.01552324144404,
2022-10-10 15:30:30,40.01552324144404,
2022-10-10 23:59:59,32.0465812416287,c
2022-10-11 00:00:00,34.318904519521766,
2022-10-11 10:00:00,31.43207929982964,
2022-10-11 10:30:00,11.221642436473758,
2022-10-11 12:00:00,26.4867308654334,
2022-10-11 13:30:00,19.40713782392868,
2022-10-11 15:00:00,-28.450346386071487,
2022-10-11 15:30:30,-28.450346386071487,
2022-10-11 23:59:59,-28.11987318620777,c
2022-10-12 00:00:00,-17.930253251724025,
2022-10-12 10:00:00,-55.195950105071915,
2022-10-12 10:30:00,-42.28838893162947,
2022-10-12 12:00:00,-47.74305432450274,
2022-10-12 13:30:00,-48.601205772437424,
2022-10-12 15:00:00,-55.123543430053815,
2022-10-12 15:30:30,-55.123543430053815,
2022-10-12 23:59:59,-53.60815264125904,c
2022-10-13 00:00:00,-93.90081941359495,
2022-10-13 10:00:00,-84.43774315527116,
2022-10-13 10:30:00,-83.81447406976486,
2022-10-13 12:00:00,-9.118610043354693,
2022-10-13 13:30:00,13.607019719054279,
2022-10-13 15:00:00,12.587903528733477,
2022-10-13 15:30:30,12.587903528733477,
2022-10-13 23:59:59,-1.3720591711125962,c
2022-10-14 00:00:00,7.191502425017461,
2022-10-14 10:00:00,-26.952496090402747,
2022-10-14 10:30:00,-43.50923711188443,
2022-10-14 12:00:00,-64.36649295539428,
2022-10-14 13:30:00,-54.030424081910496,
2022-10-14 15:00:00,-87.77479256128981,
2022-10-14 15:30:30,-87.77479256128981,
2022-10-14 23:59:59,-94.59125463002692,w
