date,IBUY_2022_Q4,meta
2022-11-03 00:00:00,197.0780701290778,
2022-11-03 10:00:00,223.6720324221194,
2022-11-03 10:30:00,203.67409552933896,
2022-11-03 12:00:00,207.3971432355388,
2022-11-03 13:30:00,250.69015580450196,
2022-11-03 15:00:00,264.01911219516364,
2022-11-03 15:30:30,264.01911219516364,
2022-11-03 23:59:59,289.7821268318153,c
2022-11-04 00:00:00,283.1034033737426,
2022-11-04 10:00:00,256.8613817621963,
2022-11-04 10:30:00,248.37015489257556,
2022-11-04 12:00:00,97.99366504529723,
2022-11-04 13:30:00,5.701460716064275,
2022-11-04 15:00:00,7.348413708278031,
2022-11-04 15:30:30,7.348413708278031,
2022-11-04 23:59:59,0.0,a
2022-11-07 00:00:00,47.97896974325613,
2022-11-07 10:00:00,-35.65815851509922,
2022-11-07 10:30:00,-29.961262782098743,
2022-11-07 12:00:00,-22.268027359078246,
2022-11-07 13:30:00,0.24573180380355097,
2022-11-07 15:00:00,50.01976984338887,
2022-11-07 15:30:30,50.01976984338887,
2022-11-07 23:59:59,34.25479883149944,c
2022-11-08 00:00:00,-31.514304731904872,
2022-11-08 10:00:00,-70.52701115053378,
2022-11-08 10:30:00,-102.29902798132969,
2022-11-08 12:00:00,-15.426679216742627,
2022-11-08 13:30:00,-48.707119510556936,
2022-11-08 15:00:00,-61.001481108462485,
2022-11-08 15:30:30,-61.001481108462485,
2022-11-08 23:59:59,-64.0791220308073,c
2022-11-09 00:00:00,-88.93611945447287,
2022-11-09 10:00:00,-97.32249783771829,
2022-11-09 10:30:00,-66.03199572930532,
2022-11-09 12:00:00,-60.41091957346646,
2022-11-09 13:30:00,-43.77903890895175,
2022-11-09 15:00:00,-44.2495185449078,
2022-11-09 15:30:30,-44.2495185449078,
2022-11-09 23:59:59,-91.75048348275209,e
0,-91.75048348275209,
0,-91.75048348275209,
0,-91.75048348275209,
0,-91.75048348275209,
0,-91.75048348275209,
0,-91.75048348275209,
0,-91.75048348275209,
0,-91.75048348275209,
2022-11-10 00:00:00,-16.937042573498843,
2022-11-10 10:00:00,53.32687157634655,
2022-11-10 10:30:00,94.93461816047147,
2022-11-10 12:00:00,28.3241992208317,
2022-11-10 13:30:00,37.273893294173604,
2022-11-10 15:00:00,101.41363882376936,
2022-11-10 15:30:30,101.41363882376936,
2022-11-10 23:59:59,164.1845772476306,c
2022-11-11 00:00:00,65.70984660708154,
2022-11-11 10:00:00,149.33905577044493,
2022-11-11 10:30:00,208.69344906908555,
2022-11-11 12:00:00,282.3211748494582,
2022-11-11 13:30:00,342.8953846633717,
2022-11-11 15:00:00,365.99722167295704,
2022-11-11 15:30:30,365.99722167295704,u
2022-11-11 23:59:59,315.68144836355305,w
2022-11-14 00:00:00,283.1360729645953,
2022-11-14 10:00:00,246.6015578037359,
2022-11-14 10:30:00,203.91738468360495,
2022-11-14 12:00:00,168.20486192483804,
2022-11-14 13:30:00,199.148782963372,
2022-11-14 15:00:00,183.48475886636197,
2022-11-14 15:30:30,183.48475886636197,
2022-11-14 23:59:59,182.19934266931523,c
2022-11-15 00:00:00,279.14152324624115,
2022-11-15 10:00:00,261.14116283249814,
2022-11-15 10:30:00,225.89172198148185,
2022-11-15 12:00:00,236.6148060929604,
2022-11-15 13:30:00,225.19936632251824,
2022-11-15 15:00:00,204.99026120810618,
2022-11-15 15:30:30,204.99026120810618,
2022-11-15 23:59:59,193.2910420205733,c
2022-11-16 00:00:00,103.81648987814879,
2022-11-16 10:00:00,53.80877087239037,
2022-11-16 10:30:00,22.07824819886457,
2022-11-16 12:00:00,-1.9880387459993472,
2022-11-16 13:30:00,-15.1952946292256,
2022-11-16 15:00:00,-23.45338747669507,
2022-11-16 15:30:30,-23.45338747669507,
2022-11-16 23:59:59,-44.6735413365019,c
2022-11-17 00:00:00,-74.88278605507605,
2022-11-17 10:00:00,-113.26239248569868,
2022-11-17 10:30:00,-112.42339262120856,
2022-11-17 12:00:00,-83.24056098537199,
2022-11-17 13:30:00,-89.98729088425546,
2022-11-17 15:00:00,-82.31504249389388,
2022-11-17 15:30:30,-82.31504249389388,
2022-11-17 23:59:59,-77.37335141657752,c
2022-11-18 00:00:00,-35.84078628523241,
2022-11-18 10:00:00,-81.96899047378952,
2022-11-18 10:30:00,-125.57143479951787,
2022-11-18 12:00:00,-139.2046709318571,
2022-11-18 13:30:00,-143.08936125991352,
2022-11-18 15:00:00,-139.85507668464493,
2022-11-18 15:30:30,-139.85507668464493,
2022-11-18 23:59:59,-123.64769712710961,w
2022-11-21 00:00:00,-150.93255664856144,
2022-11-21 10:00:00,-217.24282998003935,
2022-11-21 10:30:00,-242.96473487205435,
2022-11-21 12:00:00,-227.73798336479058,
2022-11-21 13:30:00,-226.66742534897605,
2022-11-21 15:00:00,-225.09945645560992,
2022-11-21 15:30:30,-225.09945645560992,
2022-11-21 23:59:59,-207.77024917838582,c
2022-11-22 00:00:00,-270.77736592447025,
2022-11-22 10:00:00,-226.4874366104383,
2022-11-22 10:30:00,-168.88830341192465,
2022-11-22 12:00:00,-200.5796587962576,
2022-11-22 13:30:00,-173.11942724454775,
2022-11-22 15:00:00,-190.6054031570834,
2022-11-22 15:30:30,-190.6054031570834,
2022-11-22 23:59:59,-175.05698552951162,c
2022-11-23 00:00:00,-154.4548804430476,
2022-11-23 10:00:00,-123.5573955919374,
2022-11-23 10:30:00,-163.0376197679941,
2022-11-23 12:00:00,-162.84779672011564,
2022-11-23 13:30:00,-145.10656349297255,
2022-11-23 15:00:00,-150.28301206531557,
2022-11-23 15:30:30,-150.28301206531557,
2022-11-23 23:59:59,-146.64911509827266,c
