date,AS_TSEREIT_2021_Q3,meta
2021-07-12 00:00:00,70.57479734254838,
2021-07-12 01:00:00,69.46951688624154,
2021-07-12 02:30:00,69.46951688624154,
2021-07-12 03:00:00,69.46951688624154,
2021-07-12 18:30:00,69.46951688624154,
2021-07-12 20:00:00,69.46951688624154,
2021-07-12 23:00:00,69.46951688624154,
2021-07-12 23:59:59,78.9595765790786,c
2021-07-13 00:00:00,74.44262536575376,
2021-07-13 01:00:00,80.61859249575318,
2021-07-13 02:30:00,80.61859249575318,
2021-07-13 03:00:00,80.61859249575318,
2021-07-13 18:30:00,80.61859249575318,
2021-07-13 20:00:00,80.61859249575318,
2021-07-13 23:00:00,80.61859249575318,
2021-07-13 23:59:59,76.7055881374385,c
2021-07-14 00:00:00,74.73128517300378,
2021-07-14 01:00:00,70.4587025745879,
2021-07-14 02:30:00,70.4587025745879,
2021-07-14 03:00:00,70.4587025745879,
2021-07-14 18:30:00,70.4587025745879,
2021-07-14 20:00:00,70.4587025745879,
2021-07-14 23:00:00,70.4587025745879,
2021-07-14 23:59:59,59.36657137453534,c
2021-07-15 00:00:00,64.23868207600209,
2021-07-15 01:00:00,54.4111916736836,
2021-07-15 02:30:00,54.4111916736836,
2021-07-15 03:00:00,54.4111916736836,
2021-07-15 18:30:00,54.4111916736836,
2021-07-15 20:00:00,54.4111916736836,
2021-07-15 23:00:00,54.4111916736836,
2021-07-15 23:59:59,63.756399884181334,c
2021-07-16 00:00:00,64.39753238167167,
2021-07-16 01:00:00,65.25763150566658,
2021-07-16 02:30:00,65.25763150566658,
2021-07-16 03:00:00,65.25763150566658,
2021-07-16 18:30:00,65.25763150566658,
2021-07-16 20:00:00,65.25763150566658,
2021-07-16 23:00:00,65.25763150566658,
2021-07-16 23:59:59,65.66260864622214,w
2021-07-19 00:00:00,52.462585249326,
2021-07-19 01:00:00,53.54329812102251,
2021-07-19 02:30:00,53.54329812102251,
2021-07-19 03:00:00,53.54329812102251,
2021-07-19 18:30:00,53.54329812102251,
2021-07-19 20:00:00,53.54329812102251,
2021-07-19 23:00:00,53.54329812102251,
2021-07-19 23:59:59,85.11692974396061,c
2021-07-20 00:00:00,83.84046685260428,
2021-07-20 01:00:00,85.73415589004543,
2021-07-20 02:30:00,85.73415589004543,
2021-07-20 03:00:00,85.73415589004543,
2021-07-20 18:30:00,85.73415589004543,
2021-07-20 20:00:00,85.73415589004543,
2021-07-20 23:00:00,85.73415589004543,
2021-07-20 23:59:59,96.11978384945796,c
2021-07-21 00:00:00,95.33007746361356,
2021-07-21 01:00:00,101.69832300126902,
2021-07-21 02:30:00,101.69832300126902,
2021-07-21 03:00:00,101.69832300126902,
2021-07-21 18:30:00,101.69832300126902,
2021-07-21 20:00:00,101.69832300126902,
2021-07-21 23:00:00,101.69832300126902,
2021-07-21 23:59:59,91.18301598593631,c
2021-07-22 00:00:00,91.18301598593631,
2021-07-22 01:00:00,91.18301598593631,
2021-07-22 02:30:00,91.18301598593631,
2021-07-22 03:00:00,91.18301598593631,
2021-07-22 18:30:00,91.18301598593631,
2021-07-22 20:00:00,91.18301598593631,
2021-07-22 23:00:00,91.18301598593631,
2021-07-22 23:59:59,91.18301598593631,c
2021-07-23 00:00:00,91.18301598593631,
2021-07-23 01:00:00,91.18301598593631,
2021-07-23 02:30:00,91.18301598593631,
2021-07-23 03:00:00,91.18301598593631,
2021-07-23 18:30:00,91.18301598593631,
2021-07-23 20:00:00,91.18301598593631,
2021-07-23 23:00:00,91.18301598593631,
2021-07-23 23:59:59,91.18301598593631,w
2021-07-26 00:00:00,80.63810828761454,
2021-07-26 01:00:00,80.4824615509504,
2021-07-26 02:30:00,80.4824615509504,
2021-07-26 03:00:00,80.4824615509504,
2021-07-26 18:30:00,80.4824615509504,
2021-07-26 20:00:00,80.4824615509504,
2021-07-26 23:00:00,80.4824615509504,
2021-07-26 23:59:59,69.8388958730714,c
2021-07-27 00:00:00,66.40983230193515,
2021-07-27 01:00:00,72.01575093582656,
2021-07-27 02:30:00,72.01575093582656,
2021-07-27 03:00:00,72.01575093582656,
2021-07-27 18:30:00,72.01575093582656,
2021-07-27 20:00:00,72.01575093582656,
2021-07-27 23:00:00,72.01575093582656,
2021-07-27 23:59:59,45.01534646336353,c
2021-07-28 00:00:00,51.848039866135274,
2021-07-28 01:00:00,34.83157433592563,
2021-07-28 02:30:00,34.83157433592563,
2021-07-28 03:00:00,34.83157433592563,
2021-07-28 18:30:00,34.83157433592563,
2021-07-28 20:00:00,34.83157433592563,
2021-07-28 23:00:00,34.83157433592563,
2021-07-28 23:59:59,36.67689655297507,c
2021-07-29 00:00:00,37.96325417064928,
2021-07-29 01:00:00,46.15815252231811,
2021-07-29 02:30:00,46.15815252231811,
2021-07-29 03:00:00,46.15815252231811,
2021-07-29 18:30:00,46.15815252231811,
2021-07-29 20:00:00,46.15815252231811,
2021-07-29 23:00:00,46.15815252231811,
2021-07-29 23:59:59,119.38344730617126,e
2021-07-30 00:00:00,100.75046151227211,
2021-07-30 01:00:00,91.59093620278888,
2021-07-30 02:30:00,91.59093620278888,
2021-07-30 03:00:00,91.59093620278888,
2021-07-30 18:30:00,91.59093620278888,
2021-07-30 20:00:00,91.59093620278888,
2021-07-30 23:00:00,91.59093620278888,
2021-07-30 23:59:59,82.9145710496865,w
2021-08-02 00:00:00,81.36075804689767,
2021-08-02 01:00:00,82.73327193251077,
2021-08-02 02:30:00,82.73327193251077,
2021-08-02 03:00:00,82.73327193251077,
2021-08-02 18:30:00,82.73327193251077,
2021-08-02 20:00:00,82.73327193251077,
2021-08-02 23:00:00,82.73327193251077,
2021-08-02 23:59:59,117.43099768354635,c
2021-08-03 00:00:00,110.43226713293895,
2021-08-03 01:00:00,105.34599443904631,
2021-08-03 02:30:00,105.34599443904631,
2021-08-03 03:00:00,105.34599443904631,
2021-08-03 18:30:00,105.34599443904631,
2021-08-03 20:00:00,105.34599443904631,
2021-08-03 23:00:00,105.34599443904631,
2021-08-03 23:59:59,102.31878299468755,c
2021-08-04 00:00:00,100.25164717543716,
2021-08-04 01:00:00,106.22275525132707,
2021-08-04 02:30:00,106.22275525132707,
2021-08-04 03:00:00,106.22275525132707,
2021-08-04 18:30:00,106.22275525132707,
2021-08-04 20:00:00,106.22275525132707,
2021-08-04 23:00:00,106.22275525132707,
2021-08-04 23:59:59,102.52058236288106,c
2021-08-05 00:00:00,103.15017023108662,
2021-08-05 01:00:00,94.0786827460522,
2021-08-05 02:30:00,94.0786827460522,
2021-08-05 03:00:00,94.0786827460522,
2021-08-05 18:30:00,94.0786827460522,
2021-08-05 20:00:00,94.0786827460522,
2021-08-05 23:00:00,94.0786827460522,
2021-08-05 23:59:59,98.13260414066852,c
2021-08-06 00:00:00,100.78687487342549,
2021-08-06 01:00:00,106.07906391145308,
2021-08-06 02:30:00,106.07906391145308,
2021-08-06 03:00:00,106.07906391145308,
2021-08-06 18:30:00,106.07906391145308,
2021-08-06 20:00:00,106.07906391145308,
2021-08-06 23:00:00,106.07906391145308,
2021-08-06 23:59:59,117.98928145597428,w
2021-08-09 00:00:00,117.98928145597428,
2021-08-09 01:00:00,117.98928145597428,
2021-08-09 02:30:00,117.98928145597428,
2021-08-09 03:00:00,117.98928145597428,
2021-08-09 18:30:00,117.98928145597428,
2021-08-09 20:00:00,117.98928145597428,
2021-08-09 23:00:00,117.98928145597428,
2021-08-09 23:59:59,117.98928145597428,c
2021-08-10 00:00:00,108.51771088780964,
2021-08-10 01:00:00,117.07927541760513,
2021-08-10 02:30:00,117.07927541760513,
2021-08-10 03:00:00,117.07927541760513,
2021-08-10 18:30:00,117.07927541760513,
2021-08-10 20:00:00,117.07927541760513,
2021-08-10 23:00:00,117.07927541760513,
2021-08-10 23:59:59,120.0018527608526,c
2021-08-11 00:00:00,112.18405191200482,
2021-08-11 01:00:00,118.14073963440624,
2021-08-11 02:30:00,118.14073963440624,
2021-08-11 03:00:00,118.14073963440624,
2021-08-11 18:30:00,118.14073963440624,
2021-08-11 20:00:00,118.14073963440624,
2021-08-11 23:00:00,118.14073963440624,
2021-08-11 23:59:59,121.73135955024338,c
2021-08-12 00:00:00,117.95290609662042,
2021-08-12 01:00:00,122.0957992146873,
2021-08-12 02:30:00,122.0957992146873,
2021-08-12 03:00:00,122.0957992146873,
2021-08-12 18:30:00,122.0957992146873,
2021-08-12 20:00:00,122.0957992146873,
2021-08-12 23:00:00,122.0957992146873,
2021-08-12 23:59:59,127.06013559189785,c
