date,EU_NAREIT_2021_Q4,meta
2021-12-07 11:00:00,-94.68025174405045,
2021-12-07 23:59:59,-85.3818314967881,c
2021-12-08 00:00:00,-77.49808807479883,
2021-12-08 03:30:00,-67.7446393651029,
2021-12-08 04:00:00,-58.97748264419863,
2021-12-08 06:00:00,-12.09323290396469,
2021-12-08 08:00:00,-64.35720521082601,
2021-12-08 10:30:00,-68.10091606726712,
2021-12-08 11:00:00,-65.53665174615469,
2021-12-08 23:59:59,-54.693580747952524,c
2021-12-09 00:00:00,-58.28042094387422,
2021-12-09 03:30:00,-37.243173565131315,
2021-12-09 04:00:00,-27.21584784768413,
2021-12-09 06:00:00,-36.85652394150986,
2021-12-09 08:00:00,-38.485062076723466,
2021-12-09 10:30:00,-24.107441949119334,
2021-12-09 11:00:00,-20.352782214864988,
2021-12-09 23:59:59,-26.08305917183759,c
2021-12-10 00:00:00,-27.3999980770933,
2021-12-10 03:30:00,-47.3912546236171,
2021-12-10 04:00:00,-52.75049763784875,
2021-12-10 06:00:00,-51.33350642689004,
2021-12-10 08:00:00,-49.84448441465486,
2021-12-10 10:30:00,-52.87404462162647,
2021-12-10 11:00:00,-51.3567035767752,
2021-12-10 23:59:59,-44.67843424284922,w
2021-12-13 00:00:00,-47.350805681541146,
2021-12-13 03:30:00,-50.39046504964142,
2021-12-13 04:00:00,-40.93180978793373,
2021-12-13 06:00:00,-9.541717522186445,
2021-12-13 08:00:00,-13.965529376392283,
2021-12-13 10:30:00,2.2544044946208714,
2021-12-13 11:00:00,1.5175452655751087,
2021-12-13 23:59:59,-7.895591416222942,c
2021-12-14 00:00:00,-6.843741672094438,
2021-12-14 03:30:00,-25.777899469085128,
2021-12-14 04:00:00,-40.348341730213974,
2021-12-14 06:00:00,-43.498456683919926,
2021-12-14 08:00:00,-52.63194082866869,
2021-12-14 10:30:00,-55.61268604934219,
2021-12-14 11:00:00,-49.42951729403228,
2021-12-14 23:59:59,-59.11138918090808,c
2021-12-15 00:00:00,-47.77608644964164,
2021-12-15 03:30:00,-48.459473167302235,
2021-12-15 04:00:00,-35.360853579725585,
2021-12-15 06:00:00,-30.020485930651034,
2021-12-15 08:00:00,-17.581278724141498,
2021-12-15 10:30:00,-2.457513377795294,
2021-12-15 11:00:00,-1.4695778839051172,
2021-12-15 23:59:59,10.05459357280165,c
2021-12-16 00:00:00,-7.235351332882374,
2021-12-16 03:30:00,-30.82099727815114,
2021-12-16 04:00:00,-42.05018109129094,
2021-12-16 06:00:00,-20.659634715705465,
2021-12-16 08:00:00,-6.581541093107262,
2021-12-16 10:30:00,12.420113467177885,
2021-12-16 11:00:00,8.723792795742384,
2021-12-16 23:59:59,11.624788970041664,c
2021-12-17 00:00:00,7.171243246731706,
2021-12-17 03:30:00,16.607197927119728,
2021-12-17 04:00:00,8.371902017161347,
2021-12-17 06:00:00,-11.623085050163922,
2021-12-17 08:00:00,-16.79345481457642,
2021-12-17 10:30:00,-0.2664911177723752,
2021-12-17 11:00:00,-6.395431998682739,
2021-12-17 23:59:59,-22.796658017405548,e
2021-12-20 00:00:00,18.82324594417878,
2021-12-20 03:30:00,15.33609205529001,
2021-12-20 04:00:00,25.111943859955772,
2021-12-20 06:00:00,5.541000257565543,
2021-12-20 08:00:00,7.999448934592351,
2021-12-20 10:30:00,-16.08736734542424,
2021-12-20 11:00:00,-2.1322445492166935,
2021-12-20 23:59:59,18.052257941767152,c
2021-12-21 00:00:00,7.699628154374977,
2021-12-21 03:30:00,-12.559083850250886,
2021-12-21 04:00:00,-13.667351596610729,
2021-12-21 06:00:00,-37.51963697678946,
2021-12-21 08:00:00,-39.64354879699533,
2021-12-21 10:30:00,-34.49957164525847,
2021-12-21 11:00:00,-36.75045271554393,
2021-12-21 23:59:59,-31.93756620294073,c
2021-12-22 00:00:00,-14.427101425140677,
2021-12-22 03:30:00,-19.57263452424297,
2021-12-22 04:00:00,-17.214048857929015,
2021-12-22 06:00:00,-14.523432641411205,
2021-12-22 08:00:00,-21.06640191777558,
2021-12-22 10:30:00,-16.92492838026726,
2021-12-22 11:00:00,-17.145821339411782,
2021-12-22 23:59:59,-19.601275307141236,c
2021-12-23 00:00:00,-25.79907722201108,
2021-12-23 03:30:00,-40.149848621187516,
2021-12-23 04:00:00,-41.76867958779064,
2021-12-23 06:00:00,-40.19331576708771,
2021-12-23 08:00:00,-32.089610103298924,
2021-12-23 10:30:00,-27.434086072774903,
2021-12-23 11:00:00,-22.273471049931118,
2021-12-23 23:59:59,-22.610963717554,c
2021-12-24 00:00:00,-25.246471888779638,
2021-12-24 03:30:00,-28.187844209567288,
2021-12-24 04:00:00,-31.869377938961065,
2021-12-24 06:00:00,-27.215186768566696,
2021-12-24 08:00:00,-27.215186768566696,
2021-12-24 10:30:00,-27.215186768566696,
2021-12-24 11:00:00,-27.215186768566696,
2021-12-24 23:59:59,-28.362924960248733,w
2021-12-27 00:00:00,-27.21120876027419,
2021-12-27 03:30:00,-50.11585527784939,
2021-12-27 04:00:00,-40.62582408746596,
2021-12-27 06:00:00,-33.21230704409811,
2021-12-27 08:00:00,-29.646098978499026,
2021-12-27 10:30:00,-35.07780257717593,
2021-12-27 11:00:00,-27.689063034071864,
2021-12-27 23:59:59,-30.5825916692894,c
2021-12-28 00:00:00,-29.059372878241106,
2021-12-28 03:30:00,-30.58496893298559,
2021-12-28 04:00:00,-38.1822979811551,
2021-12-28 06:00:00,-30.96623426252529,
2021-12-28 08:00:00,-33.28875474154222,
2021-12-28 10:30:00,-32.33849166136372,
2021-12-28 11:00:00,-30.900645026356756,
2021-12-28 23:59:59,-42.68495315374173,c
2021-12-29 00:00:00,-39.70925872390228,
2021-12-29 03:30:00,-22.71205040487382,
2021-12-29 04:00:00,-21.04370162631801,
2021-12-29 06:00:00,-9.00874894263302,
2021-12-29 08:00:00,0.727820760828763,
2021-12-29 10:30:00,-7.005877156751467,
2021-12-29 11:00:00,-1.3246112485240928,
2021-12-29 23:59:59,6.497817611976302,c
2021-12-30 00:00:00,-8.258856025480554,
2021-12-30 03:30:00,17.49849590686972,
2021-12-30 04:00:00,12.280335744057425,
2021-12-30 06:00:00,8.396195236269364,
2021-12-30 08:00:00,-2.3538372612241574,
2021-12-30 10:30:00,-13.123792556191233,
2021-12-30 11:00:00,-6.855526374832834,
2021-12-30 23:59:59,-3.7753227069115383,c
2021-12-31 00:00:00,-0.6536589357360754,
2021-12-31 03:30:00,-3.4274776405654848,
2021-12-31 04:00:00,-6.861953923055694,
2021-12-31 06:00:00,-9.371836650937553,
2021-12-31 08:00:00,-9.371836650937553,
2021-12-31 10:30:00,-9.371836650937553,
2021-12-31 11:00:00,-9.371836650937553,
2021-12-31 23:59:59,-0.8791574499895205,w
