date,CLOU_2022_Q4,meta
2022-11-17 15:30:30,-66.67578701271191,
2022-11-17 23:59:59,-52.41863437333245,c
2022-11-18 00:00:00,-57.96621617809319,
2022-11-18 10:00:00,-39.44520688474563,
2022-11-18 10:30:00,-48.75369955170822,
2022-11-18 12:00:00,-28.076232162470887,
2022-11-18 13:30:00,-11.200908171048695,
2022-11-18 15:00:00,-22.67846387214854,
2022-11-18 15:30:30,-22.67846387214854,
2022-11-18 23:59:59,-42.68841210705045,w
2022-11-21 00:00:00,-26.863865482819392,
2022-11-21 10:00:00,-93.09390742278879,
2022-11-21 10:30:00,-102.33866576996093,
2022-11-21 12:00:00,-123.55864298898655,
2022-11-21 13:30:00,-99.79561664644984,
2022-11-21 15:00:00,-105.04848239678608,
2022-11-21 15:30:30,-105.04848239678608,
2022-11-21 23:59:59,-70.72344332275065,c
2022-11-22 00:00:00,-90.00860644973523,
2022-11-22 10:00:00,-13.424799228718712,
2022-11-22 10:30:00,-41.14161545287129,
2022-11-22 12:00:00,-39.82977324364015,
2022-11-22 13:30:00,-13.954702797853088,
2022-11-22 15:00:00,-13.268808330514503,
2022-11-22 15:30:30,-13.268808330514503,
2022-11-22 23:59:59,-22.573810731748836,c
2022-11-23 00:00:00,11.608486637357373,
2022-11-23 10:00:00,-42.87279110128861,
2022-11-23 10:30:00,-18.453639289358307,
2022-11-23 12:00:00,2.7368967170211818,
2022-11-23 13:30:00,48.480651798153986,
2022-11-23 15:00:00,168.97042693575122,
2022-11-23 15:30:30,168.97042693575122,
2022-11-23 23:59:59,163.9212731440657,c
2022-11-24 00:00:00,163.9212731440657,
2022-11-24 10:00:00,163.9212731440657,
2022-11-24 10:30:00,163.9212731440657,
2022-11-24 12:00:00,163.9212731440657,
2022-11-24 13:30:00,163.9212731440657,
2022-11-24 15:00:00,163.9212731440657,
2022-11-24 15:30:30,163.9212731440657,
2022-11-24 23:59:59,163.9212731440657,c
2022-11-25 00:00:00,213.52904153486384,
2022-11-25 10:00:00,208.51400327294414,
2022-11-25 10:30:00,210.3127732809437,
2022-11-25 12:00:00,235.3917714086249,
2022-11-25 13:30:00,235.3917714086249,
2022-11-25 15:00:00,235.3917714086249,
2022-11-25 15:30:30,235.3917714086249,
2022-11-25 23:59:59,229.717802467894,w
