date,JPDIV_2021,meta
2021-04-06 15:30:30,-107.05478752996564,
2021-04-06 23:59:59,-94.31926719642401,c
2021-04-07 00:00:00,-95.84101869548618,
2021-04-07 10:00:00,-98.39984199349225,
2021-04-07 10:30:00,-94.04055256163181,
2021-04-07 12:00:00,-87.2452884776491,
2021-04-07 13:30:00,-86.56503819893777,
2021-04-07 15:00:00,-91.79941495898844,
2021-04-07 15:30:30,-91.79941495898844,
2021-04-07 23:59:59,-85.65246512177409,c
2021-04-08 00:00:00,-95.26010558508456,
2021-04-08 10:00:00,-98.0341903043735,
2021-04-08 10:30:00,-96.50168819206833,
2021-04-08 12:00:00,-101.0627989730513,
2021-04-08 13:30:00,-100.81465120315195,
2021-04-08 15:00:00,-105.492829973644,
2021-04-08 15:30:30,-105.492829973644,
2021-04-08 23:59:59,-104.89253427771688,c
2021-04-09 00:00:00,-90.11899765321732,
2021-04-09 10:00:00,-95.47711291315913,
2021-04-09 10:30:00,-84.66975835312724,
2021-04-09 12:00:00,-96.77087124572158,
2021-04-09 13:30:00,-98.01882975256741,
2021-04-09 15:00:00,-100.93406518015921,
2021-04-09 15:30:30,-100.93406518015921,
2021-04-09 23:59:59,-107.33638336800158,w
2021-04-12 00:00:00,-123.34553428892612,
2021-04-12 10:00:00,-127.43565282972574,
2021-04-12 10:30:00,-125.63686230114638,
2021-04-12 12:00:00,-131.2067607626277,
2021-04-12 13:30:00,-137.5995614862746,
2021-04-12 15:00:00,-139.93970843262255,
2021-04-12 15:30:30,-139.93970843262255,
2021-04-12 23:59:59,-140.6091078686595,c
2021-04-13 00:00:00,-131.1943300315553,
2021-04-13 10:00:00,-132.41144094007134,
2021-04-13 10:30:00,-133.20923261764585,
2021-04-13 12:00:00,-129.33857986364544,
2021-04-13 13:30:00,-124.76806187820554,
2021-04-13 15:00:00,-128.46750204213618,
2021-04-13 15:30:30,-128.46750204213618,
2021-04-13 23:59:59,-123.89272294223906,c
2021-04-14 00:00:00,-143.21923860586048,
2021-04-14 10:00:00,-145.98385761532188,
2021-04-14 10:30:00,-138.84298114123465,
2021-04-14 12:00:00,-126.18054484882951,
2021-04-14 13:30:00,-123.57734778447748,
2021-04-14 15:00:00,-114.35590890205086,
2021-04-14 15:30:30,-114.35590890205086,
2021-04-14 23:59:59,-115.59351405252039,e
