date,FBT_2022_Q1,meta
2022-01-20 15:30:30,68.76403264235726,
2022-01-20 23:59:59,60.84059384196378,c
2022-01-21 00:00:00,25.433789564544156,
2022-01-21 10:00:00,-30.08880356114429,
2022-01-21 10:30:00,-33.795972971271425,
2022-01-21 12:00:00,-13.109538393753255,
2022-01-21 13:30:00,-23.40408123442664,
2022-01-21 15:00:00,-55.31076396903575,
2022-01-21 15:30:30,-55.31076396903575,
2022-01-21 23:59:59,-79.56150163777883,e
2022-01-24 00:00:00,-97.16976315277988,
2022-01-24 10:00:00,-176.69627034899457,
2022-01-24 10:30:00,-191.83587267334738,
2022-01-24 12:00:00,-204.274266222104,
2022-01-24 13:30:00,-150.1198583736907,
2022-01-24 15:00:00,-136.76997179765817,
2022-01-24 15:30:30,-136.76997179765817,
2022-01-24 23:59:59,-121.28390642658468,c
2022-01-25 00:00:00,-105.80192623725685,
2022-01-25 10:00:00,-78.55658654958171,
2022-01-25 10:30:00,-110.89416417746949,
2022-01-25 12:00:00,-136.01195814908414,
2022-01-25 13:30:00,-138.45897060016802,
2022-01-25 15:00:00,-123.57530924559128,
2022-01-25 15:30:30,-123.57530924559128,
2022-01-25 23:59:59,-165.30637585726078,c
2022-01-26 00:00:00,-122.80464404968275,
2022-01-26 10:00:00,-90.34585095637996,
2022-01-26 10:30:00,-82.21232205023249,
2022-01-26 12:00:00,-119.80421640816702,
2022-01-26 13:30:00,-123.290952806783,
2022-01-26 15:00:00,-149.95379230643775,
2022-01-26 15:30:30,-149.95379230643775,
2022-01-26 23:59:59,-155.131923782706,c
2022-01-27 00:00:00,-114.28069167926367,
2022-01-27 10:00:00,-181.41020006818894,
2022-01-27 10:30:00,-180.04302541374153,
2022-01-27 12:00:00,-209.03455927126777,
2022-01-27 13:30:00,-206.33301894586407,
2022-01-27 15:00:00,-201.55474172552636,
2022-01-27 15:30:30,-201.55474172552636,
2022-01-27 23:59:59,-185.26795308919984,c
2022-01-28 00:00:00,-146.0840511375734,
2022-01-28 10:00:00,-167.28383136077383,
2022-01-28 10:30:00,-174.10504285517828,
2022-01-28 12:00:00,-167.2599803841664,
2022-01-28 13:30:00,-181.77912607512664,
2022-01-28 15:00:00,-178.5824854110287,
2022-01-28 15:30:30,-178.5824854110287,
2022-01-28 23:59:59,-183.2013727133382,w
2022-01-31 00:00:00,-189.91433619422048,
2022-01-31 10:00:00,-110.80168104093424,
2022-01-31 10:30:00,-126.36538565549989,
2022-01-31 12:00:00,-113.04259243630197,
2022-01-31 13:30:00,-116.27099845845964,
2022-01-31 15:00:00,-102.42008609411266,
2022-01-31 15:30:30,-102.42008609411266,
2022-01-31 23:59:59,-80.4570296652611,c
2022-02-01 00:00:00,-19.000160879566067,
2022-02-01 10:00:00,-19.485284849415024,
2022-02-01 10:30:00,-38.42846823989065,
2022-02-01 12:00:00,-50.45470728359536,
2022-02-01 13:30:00,-23.257847892713528,
2022-02-01 15:00:00,-35.65019724798863,
2022-02-01 15:30:30,-35.65019724798863,
2022-02-01 23:59:59,-23.74079373816575,c
2022-02-02 00:00:00,6.310788426400251,
2022-02-02 10:00:00,53.34685438480126,
2022-02-02 10:30:00,37.170237853174726,
2022-02-02 12:00:00,3.053381949477611,
2022-02-02 13:30:00,8.591184172661599,
2022-02-02 15:00:00,20.918052449894432,
2022-02-02 15:30:30,20.918052449894432,
2022-02-02 23:59:59,27.979944128782947,c
2022-02-03 00:00:00,-7.48232947343908,
2022-02-03 10:00:00,-2.3036741948033352,
2022-02-03 10:30:00,21.881704514069853,
2022-02-03 12:00:00,33.60736827651836,
2022-02-03 13:30:00,55.06549289757298,
2022-02-03 15:00:00,38.89601413843421,
2022-02-03 15:30:30,38.89601413843421,
2022-02-03 23:59:59,36.00688741988047,c
2022-02-04 00:00:00,50.0179558387273,
2022-02-04 10:00:00,46.45444499949552,
2022-02-04 10:30:00,86.10953811372228,
2022-02-04 12:00:00,70.09966311737166,
2022-02-04 13:30:00,75.83437787135493,
2022-02-04 15:00:00,78.410855057213,
2022-02-04 15:30:30,78.410855057213,
2022-02-04 23:59:59,75.96460839852797,w
