date,SPHB_2022_Q4,meta
2022-11-07 15:30:30,-234.53590323370128,
2022-11-07 23:59:59,-229.8888686308228,c
2022-11-08 00:00:00,-223.88449942557247,
2022-11-08 10:00:00,-238.55088183825768,
2022-11-08 10:30:00,-256.4856507113211,
2022-11-08 12:00:00,-208.95675200812587,
2022-11-08 13:30:00,-234.2464026485007,
2022-11-08 15:00:00,-242.9053600215883,
2022-11-08 15:30:30,-242.9053600215883,
2022-11-08 23:59:59,-237.25433897031564,c
2022-11-09 00:00:00,-237.73855926881322,
2022-11-09 10:00:00,-259.14071751265243,
2022-11-09 10:30:00,-270.1532589680582,
2022-11-09 12:00:00,-259.6026560902695,
2022-11-09 13:30:00,-258.1206956316746,
2022-11-09 15:00:00,-232.73039553899048,
2022-11-09 15:30:30,-232.73039553899048,
2022-11-09 23:59:59,-231.06124292741436,c
2022-11-10 00:00:00,-176.98749901327744,
2022-11-10 10:00:00,-105.68604357482796,
2022-11-10 10:30:00,-91.4116547177516,
2022-11-10 12:00:00,-71.80004341105175,
2022-11-10 13:30:00,-72.85091960907695,
2022-11-10 15:00:00,-60.34719718863383,
2022-11-10 15:30:30,-60.34719718863383,
2022-11-10 23:59:59,-60.026314172715786,c
2022-11-11 00:00:00,-88.6751597951686,
2022-11-11 10:00:00,-54.619640948385296,
2022-11-11 10:30:00,-45.442915053261075,
2022-11-11 12:00:00,-22.617572556566387,
2022-11-11 13:30:00,-4.314999224987069,
2022-11-11 15:00:00,16.748061777913797,
2022-11-11 15:30:30,16.748061777913797,
2022-11-11 23:59:59,0.0,a
2022-11-14 00:00:00,-25.060702591652273,
2022-11-14 10:00:00,-55.545249967921876,
2022-11-14 10:30:00,-87.91207825925078,
2022-11-14 12:00:00,-83.49008376090337,
2022-11-14 13:30:00,-81.40978164723235,
2022-11-14 15:00:00,-85.14132147528592,
2022-11-14 15:30:30,-85.14132147528592,
2022-11-14 23:59:59,-80.91163534008079,c
2022-11-15 00:00:00,-34.060150797282006,
2022-11-15 10:00:00,-18.256784395150305,
2022-11-15 10:30:00,-28.36148403183492,
2022-11-15 12:00:00,-49.4738767951506,
2022-11-15 13:30:00,-72.99148030773685,
2022-11-15 15:00:00,-78.19121753959381,
2022-11-15 15:30:30,-78.19121753959381,
2022-11-15 23:59:59,-92.80014253345051,c
2022-11-16 00:00:00,-93.92345371488754,
2022-11-16 10:00:00,-106.01951205743289,
2022-11-16 10:30:00,-131.90242301539183,
2022-11-16 12:00:00,-139.72028770797573,
2022-11-16 13:30:00,-148.55315407077046,
2022-11-16 15:00:00,-144.5001880587496,
2022-11-16 15:30:30,-144.5001880587496,
2022-11-16 23:59:59,-131.85336529414366,c
2022-11-17 00:00:00,-119.53757591302825,
2022-11-17 10:00:00,-144.9913683727006,
2022-11-17 10:30:00,-133.94321525160348,
2022-11-17 12:00:00,-141.92321784854727,
2022-11-17 13:30:00,-151.4468344024213,
2022-11-17 15:00:00,-160.54753026907304,
2022-11-17 15:30:30,-160.54753026907304,
2022-11-17 23:59:59,-158.2909427181553,c
2022-11-18 00:00:00,-139.17884725162497,
2022-11-18 10:00:00,-161.0062043205512,
2022-11-18 10:30:00,-161.82344380555236,
2022-11-18 12:00:00,-168.643503887414,
2022-11-18 13:30:00,-173.84082573065626,
2022-11-18 15:00:00,-176.4407399916522,
2022-11-18 15:30:30,-176.4407399916522,
2022-11-18 23:59:59,-183.5395917358132,e
2022-11-21 00:00:00,-176.2349317389823,
2022-11-21 10:00:00,-153.80538733507547,
2022-11-21 10:30:00,-168.06383622427296,
2022-11-21 12:00:00,-168.4603425819082,
2022-11-21 13:30:00,-201.6118203888422,
2022-11-21 15:00:00,-195.92859564135227,
2022-11-21 15:30:30,-195.92859564135227,
2022-11-21 23:59:59,-196.44300129325006,c
2022-11-22 00:00:00,-188.05891180066538,
2022-11-22 10:00:00,-200.63224004347114,
2022-11-22 10:30:00,-196.244899161067,
2022-11-22 12:00:00,-204.6734667312063,
2022-11-22 13:30:00,-199.87772664278458,
2022-11-22 15:00:00,-199.8356478934494,
2022-11-22 15:30:30,-199.8356478934494,
2022-11-22 23:59:59,-195.74071877788117,c
2022-11-23 00:00:00,-177.7126555272605,
2022-11-23 10:00:00,-152.12753456255945,
2022-11-23 10:30:00,-135.68245257799265,
2022-11-23 12:00:00,-137.4193006507263,
2022-11-23 13:30:00,-140.47402963024462,
2022-11-23 15:00:00,-136.94058931036358,
2022-11-23 15:30:30,-136.94058931036358,
2022-11-23 23:59:59,-135.2473762775959,c
2022-11-24 00:00:00,-135.2473762775959,
2022-11-24 10:00:00,-135.2473762775959,
2022-11-24 10:30:00,-135.2473762775959,
2022-11-24 12:00:00,-135.2473762775959,
2022-11-24 13:30:00,-135.2473762775959,
2022-11-24 15:00:00,-135.2473762775959,
2022-11-24 15:30:30,-135.2473762775959,
2022-11-24 23:59:59,-135.2473762775959,c
2022-11-25 00:00:00,-145.5968688984815,
2022-11-25 10:00:00,-141.37137974600546,
2022-11-25 10:30:00,-140.75390248225807,
2022-11-25 12:00:00,-140.86320050981942,
2022-11-25 13:30:00,-140.86320050981942,
2022-11-25 15:00:00,-140.86320050981942,
2022-11-25 15:30:30,-140.86320050981942,
2022-11-25 23:59:59,-137.55497388474345,w
2022-11-28 00:00:00,-137.30051339987028,
2022-11-28 10:00:00,-134.89900799785494,
2022-11-28 10:30:00,-151.8060805743474,
2022-11-28 12:00:00,-159.849092471444,
2022-11-28 13:30:00,-169.3742115114245,
2022-11-28 15:00:00,-168.42051737001077,
2022-11-28 15:30:30,-168.42051737001077,
2022-11-28 23:59:59,-166.21627664422056,c
2022-11-29 00:00:00,-189.71172523471313,
2022-11-29 10:00:00,-176.998076832324,
2022-11-29 10:30:00,-162.41041642581854,
2022-11-29 12:00:00,-172.64929273537547,
2022-11-29 13:30:00,-182.69043276436088,
2022-11-29 15:00:00,-184.97243457099245,
2022-11-29 15:30:30,-184.97243457099245,
2022-11-29 23:59:59,-178.28862922839062,c
2022-11-30 00:00:00,-189.50479926640378,
2022-11-30 10:00:00,-216.75460232519185,
2022-11-30 10:30:00,-196.58458713774917,
2022-11-30 12:00:00,-208.47227979766683,
2022-11-30 13:30:00,-214.36625263186,
2022-11-30 15:00:00,-172.35993730508665,
2022-11-30 15:30:30,-172.35993730508665,m
2022-11-30 23:59:59,-141.44730958193594,c
2022-12-01 00:00:00,-177.90244527893395,
2022-12-01 10:00:00,-173.14421800664752,
2022-12-01 10:30:00,-195.4597154589606,
2022-12-01 12:00:00,-189.64149465464732,
2022-12-01 13:30:00,-198.74145994212978,
2022-12-01 15:00:00,-201.0829454407786,
2022-12-01 15:30:30,-201.0829454407786,
2022-12-01 23:59:59,-191.73809597316057,c
2022-12-02 00:00:00,-208.53116437048857,
2022-12-02 10:00:00,-229.73320619412272,
2022-12-02 10:30:00,-223.89378644318663,
2022-12-02 12:00:00,-226.49275447999509,
2022-12-02 13:30:00,-234.52726284849643,
2022-12-02 15:00:00,-234.44481336956062,
2022-12-02 15:30:30,-234.44481336956062,
2022-12-02 23:59:59,-230.64907412693384,w
