date,EU_CHDVD_2022_Q1,meta
2022-03-31 04:00:00,-37.277002408934116,
2022-03-31 06:00:00,-55.22453802678817,
2022-03-31 08:00:00,-55.98957460734943,
2022-03-31 10:30:00,-60.26828675260894,
2022-03-31 11:00:00,-53.502075504132016,
2022-03-31 23:59:59,-59.730803177415524,c
2022-04-01 00:00:00,-58.85924093161686,
2022-04-01 03:30:00,-67.80936976005849,
2022-04-01 04:00:00,-71.07553445194598,
2022-04-01 06:00:00,-61.28967575077775,
2022-04-01 08:00:00,-81.5117152800043,
2022-04-01 10:30:00,-74.81550850831243,
2022-04-01 11:00:00,-67.47362328192341,
2022-04-01 23:59:59,-87.02404429969178,w
