date,SPHB_2021_Q4,meta
2021-12-01 15:30:30,-197.27287217194805,
2021-12-01 23:59:59,-196.63928555393196,c
2021-12-02 00:00:00,-181.67570655789098,
2021-12-02 10:00:00,-171.77079500317006,
2021-12-02 10:30:00,-166.14607521518496,
2021-12-02 12:00:00,-156.35432367286825,
2021-12-02 13:30:00,-159.26139237225905,
2021-12-02 15:00:00,-152.25239503908094,
2021-12-02 15:30:30,-152.25239503908094,
2021-12-02 23:59:59,-154.73395630692988,c
2021-12-03 00:00:00,-151.05433437750594,
2021-12-03 10:00:00,-132.66480119089542,
2021-12-03 10:30:00,-115.43502256646273,
2021-12-03 12:00:00,-91.48120661735742,
2021-12-03 13:30:00,-92.87674541229035,
2021-12-03 15:00:00,-91.73155117632766,
2021-12-03 15:30:30,-91.73155117632766,
2021-12-03 23:59:59,-98.33507277752501,w
