date,MSCI_FACT_MTUM_HEDGED_2021_Q2,meta
2021-05-07 10:00:00,-55.1332499281547,
2021-05-07 10:30:00,-55.96347378620976,
2021-05-07 12:00:00,-42.270794910894324,
2021-05-07 13:30:00,-22.92287083800241,
2021-05-07 15:00:00,-27.55171431366071,
2021-05-07 15:30:30,-27.55171431366071,
2021-05-07 23:59:59,-23.344834196576755,w
2021-05-10 00:00:00,-3.7333703479862663,
2021-05-10 10:00:00,1.2575500836774722,
2021-05-10 10:30:00,2.6624951567055746,
2021-05-10 12:00:00,-3.338051121376978,
2021-05-10 13:30:00,-1.529905020218763,
2021-05-10 15:00:00,6.559801097505499,
2021-05-10 15:30:30,6.559801097505499,
2021-05-10 23:59:59,0.9781701225485335,c
2021-05-11 00:00:00,-0.0941208826738773,
2021-05-11 10:00:00,-5.772811758146702,
2021-05-11 10:30:00,-23.55304041092117,
2021-05-11 12:00:00,-40.00173598397012,
2021-05-11 13:30:00,-41.78136920893155,
2021-05-11 15:00:00,-36.35645287799758,
2021-05-11 15:30:30,-36.35645287799758,
2021-05-11 23:59:59,-42.6122031358035,c
2021-05-12 00:00:00,-10.117820895487057,
2021-05-12 10:00:00,-20.240071343609173,
2021-05-12 10:30:00,-24.40746658216628,
2021-05-12 12:00:00,-17.805009116299118,
2021-05-12 13:30:00,-18.046703272934906,
2021-05-12 15:00:00,-22.005802789882836,
2021-05-12 15:30:30,-22.005802789882836,
2021-05-12 23:59:59,-25.67794344692345,c
2021-05-13 00:00:00,-41.659490548319354,
2021-05-13 10:00:00,-14.328610568600766,
2021-05-13 10:30:00,-15.928018230364643,
2021-05-13 12:00:00,-15.837676043299439,
2021-05-13 13:30:00,-11.263854330490858,
2021-05-13 15:00:00,-15.609404481861588,
2021-05-13 15:30:30,-15.609404481861588,u
2021-05-13 23:59:59,-15.341270607650813,c
2021-05-14 00:00:00,-25.438191690786937,
2021-05-14 10:00:00,-21.38014629660006,
2021-05-14 10:30:00,-25.312703367108156,
2021-05-14 12:00:00,-21.986065422787988,
2021-05-14 13:30:00,-13.294370172757596,
2021-05-14 15:00:00,-11.094022831681201,
2021-05-14 15:30:30,-11.094022831681201,
2021-05-14 23:59:59,-13.022898665883702,w
2021-05-17 00:00:00,-23.37991778713814,
2021-05-17 10:00:00,-21.827267546145634,
2021-05-17 10:30:00,-13.727129257846059,
2021-05-17 12:00:00,-1.3578778834848606,
2021-05-17 13:30:00,4.07376769552414,
2021-05-17 15:00:00,1.030131959736167,
2021-05-17 15:30:30,1.030131959736167,
2021-05-17 23:59:59,0.0,a
2021-05-18 00:00:00,8.008206948588764,
2021-05-18 10:00:00,9.342773519838687,
2021-05-18 10:30:00,-0.5307157243319125,
2021-05-18 12:00:00,-4.712147753430571,
2021-05-18 13:30:00,-9.188314888166076,
2021-05-18 15:00:00,-3.0829484223464334,
2021-05-18 15:30:30,-3.0829484223464334,
2021-05-18 23:59:59,-5.833323013415281,c
2021-05-19 00:00:00,-16.63165884733877,
2021-05-19 10:00:00,-17.967194542355827,
2021-05-19 10:30:00,-22.939831274244057,
2021-05-19 12:00:00,-18.253298550763617,
2021-05-19 13:30:00,-20.513937842029037,
2021-05-19 15:00:00,-22.52004247135605,
2021-05-19 15:30:30,-22.52004247135605,
2021-05-19 23:59:59,-21.443048900784106,c
2021-05-20 00:00:00,-27.541662736208423,
2021-05-20 10:00:00,-52.25293644010591,
2021-05-20 10:30:00,-56.19078807112476,
2021-05-20 12:00:00,-54.01634314364446,
2021-05-20 13:30:00,-57.37453469375893,
2021-05-20 15:00:00,-49.778955632514,
2021-05-20 15:30:30,-49.778955632514,
2021-05-20 23:59:59,-51.41336853712457,c
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
0,-51.41336853712457,
2021-05-21 00:00:00,-61.61692239280762,
2021-05-21 10:00:00,-43.37213753556381,
2021-05-21 10:30:00,-34.00231746046535,
2021-05-21 12:00:00,-22.135361632033636,
2021-05-21 13:30:00,-26.812247540985197,
2021-05-21 15:00:00,-27.22784669233795,
2021-05-21 15:30:30,-27.22784669233795,
2021-05-21 23:59:59,-26.601971619567138,w
2021-05-24 00:00:00,-29.15317517330709,
2021-05-24 10:00:00,-18.688351415440025,
2021-05-24 10:30:00,-26.595675094896535,
2021-05-24 12:00:00,-27.954648888769896,
2021-05-24 13:30:00,-20.16226419745152,
2021-05-24 15:00:00,-19.691397645001672,
2021-05-24 15:30:30,-19.691397645001672,
2021-05-24 23:59:59,-21.931728835380852,c
2021-05-25 00:00:00,-21.593498521690748,
2021-05-25 10:00:00,0.06007299995646065,
2021-05-25 10:30:00,-0.25312591984727817,
2021-05-25 12:00:00,-10.702589532045238,
2021-05-25 13:30:00,-4.369530985629694,
2021-05-25 15:00:00,-15.191675011309542,
2021-05-25 15:30:30,-15.191675011309542,
2021-05-25 23:59:59,-29.153914779372997,c
2021-05-26 00:00:00,-27.50584056363877,
2021-05-26 10:00:00,-35.28063362637664,
2021-05-26 10:30:00,-23.86555647411396,
2021-05-26 12:00:00,-24.221605056528574,
2021-05-26 13:30:00,-32.07469863656627,
2021-05-26 15:00:00,-34.90507852516245,
2021-05-26 15:30:30,-34.90507852516245,
2021-05-26 23:59:59,-34.38255588260412,c
2021-05-27 00:00:00,-25.079958471826245,
2021-05-27 10:00:00,-17.56738267681422,
2021-05-27 10:30:00,-30.91821394391718,
2021-05-27 12:00:00,-37.96468316331243,
2021-05-27 13:30:00,-41.57710123203671,
2021-05-27 15:00:00,-25.369886536846707,
2021-05-27 15:30:30,-25.369886536846707,
2021-05-27 23:59:59,-11.451448835144959,e
2021-05-28 00:00:00,-24.456962030345437,
2021-05-28 10:00:00,-42.56684582855803,
2021-05-28 10:30:00,-47.76891658614173,
2021-05-28 12:00:00,-46.88278744680963,
2021-05-28 13:30:00,-36.89928205681966,
2021-05-28 15:00:00,-33.28004011169739,
2021-05-28 15:30:30,-33.28004011169739,
2021-05-28 23:59:59,-32.88539863808484,w
2021-05-31 00:00:00,-32.88539863808484,
2021-05-31 10:00:00,-32.88539863808484,
2021-05-31 10:30:00,-32.88539863808484,
2021-05-31 12:00:00,-32.88539863808484,
2021-05-31 13:30:00,-32.88539863808484,
2021-05-31 15:00:00,-32.88539863808484,
2021-05-31 15:30:30,-32.88539863808484,
2021-05-31 23:59:59,-32.88539863808484,c
2021-06-01 00:00:00,-9.793736737462126,
2021-06-01 10:00:00,7.781052023439344,
2021-06-01 10:30:00,14.929264667076609,
2021-06-01 12:00:00,23.160760209672972,
2021-06-01 13:30:00,15.302234439400834,
2021-06-01 15:00:00,9.29859972931591,
2021-06-01 15:30:30,9.29859972931591,
2021-06-01 23:59:59,19.93660819082622,c
2021-06-02 00:00:00,21.889011399170215,
2021-06-02 10:00:00,6.802184002139867,
2021-06-02 10:30:00,6.644668116703613,
2021-06-02 12:00:00,8.0203984463258,
2021-06-02 13:30:00,11.613989857512735,
2021-06-02 15:00:00,20.116845400373393,
2021-06-02 15:30:30,20.116845400373393,
2021-06-02 23:59:59,17.05053529210319,c
2021-06-03 00:00:00,17.816754227804708,
2021-06-03 10:00:00,32.561621930518015,
2021-06-03 10:30:00,35.485712792150636,
2021-06-03 12:00:00,41.89871899268762,
2021-06-03 13:30:00,39.77788237873369,
2021-06-03 15:00:00,35.94371335082995,
2021-06-03 15:30:30,35.94371335082995,
2021-06-03 23:59:59,40.49631292365531,c
2021-06-04 00:00:00,30.990843478171215,
2021-06-04 10:00:00,19.6313506289477,
2021-06-04 10:30:00,15.318956609875187,
2021-06-04 12:00:00,4.07814611180342,
2021-06-04 13:30:00,17.53748510633646,
2021-06-04 15:00:00,20.21167682947697,
2021-06-04 15:30:30,20.21167682947697,
2021-06-04 23:59:59,18.97818811977058,w
2021-06-07 00:00:00,26.471519319544896,
2021-06-07 10:00:00,12.440885761923965,
2021-06-07 10:30:00,13.736528053364268,
2021-06-07 12:00:00,14.63954108694206,
2021-06-07 13:30:00,15.74006368406664,
2021-06-07 15:00:00,6.402401673843613,
2021-06-07 15:30:30,6.402401673843613,
2021-06-07 23:59:59,6.019448295342684,c
2021-06-08 00:00:00,-0.800136454947463,
2021-06-08 10:00:00,-15.559039853039906,
2021-06-08 10:30:00,-4.153115959048151,
2021-06-08 12:00:00,7.416868173780841,
2021-06-08 13:30:00,4.255955747790395,
2021-06-08 15:00:00,-1.6442567195347237,
2021-06-08 15:30:30,-1.6442567195347237,
2021-06-08 23:59:59,0.6433323016027828,c
2021-06-09 00:00:00,-11.928649478399706,
2021-06-09 10:00:00,-24.99602532617999,
2021-06-09 10:30:00,-16.942998521172342,
2021-06-09 12:00:00,-14.4853832658913,
2021-06-09 13:30:00,-28.341966120155973,
2021-06-09 15:00:00,-29.429687865323558,
2021-06-09 15:30:30,-29.429687865323558,
2021-06-09 23:59:59,-27.366695831374983,c
2021-06-10 00:00:00,-21.441994802814634,
2021-06-10 10:00:00,-44.526468156843094,
2021-06-10 10:30:00,-53.70185050667192,
2021-06-10 12:00:00,-60.86963629733913,
2021-06-10 13:30:00,-60.64751684818597,
2021-06-10 15:00:00,-69.50662366264498,
2021-06-10 15:30:30,-69.50662366264498,
2021-06-10 23:59:59,-81.6321499064131,c
2021-06-11 00:00:00,-80.61559033274588,
2021-06-11 10:00:00,-86.75516853336023,
2021-06-11 10:30:00,-97.16145969634272,
2021-06-11 12:00:00,-90.69014755266986,
2021-06-11 13:30:00,-94.90577938974951,
2021-06-11 15:00:00,-96.81494537066627,
2021-06-11 15:30:30,-96.81494537066627,
2021-06-11 23:59:59,-96.674152391906,w
2021-06-14 00:00:00,-98.77375436553214,
2021-06-14 10:00:00,-119.80169319900997,
2021-06-14 10:30:00,-117.45982445112813,
2021-06-14 12:00:00,-134.49650830637376,
2021-06-14 13:30:00,-137.24518427168374,
2021-06-14 15:00:00,-143.4657639406592,
2021-06-14 15:30:30,-143.4657639406592,
2021-06-14 23:59:59,-141.7185527272896,c
2021-06-15 00:00:00,-143.68856699053657,
2021-06-15 10:00:00,-141.36100373685605,
2021-06-15 10:30:00,-148.54127871768452,
2021-06-15 12:00:00,-152.72369373529807,
2021-06-15 13:30:00,-147.0034145935506,
2021-06-15 15:00:00,-143.46887092811096,
2021-06-15 15:30:30,-143.46887092811096,
2021-06-15 23:59:59,-142.30776921511494,c
2021-06-16 00:00:00,-149.23492448963924,
2021-06-16 10:00:00,-168.52880414825967,
2021-06-16 10:30:00,-173.5389766267271,
2021-06-16 12:00:00,-154.1503214863124,
2021-06-16 13:30:00,-168.62276403437517,
2021-06-16 15:00:00,-143.0017172193859,
2021-06-16 15:30:30,-143.0017172193859,
2021-06-16 23:59:59,-149.21122535166108,c
2021-06-17 00:00:00,-138.69127665668384,
2021-06-17 10:00:00,-178.513767978028,
2021-06-17 10:30:00,-202.46711776245792,
2021-06-17 12:00:00,-243.66557217963827,
2021-06-17 13:30:00,-247.01331465158114,
2021-06-17 15:00:00,-249.22892477984027,
2021-06-17 15:30:30,-249.22892477984027,
2021-06-17 23:59:59,-242.0840951981221,c
