date,MORN_2021_Q1,meta
2021-02-26 15:00:00,524.5321112676162,
2021-02-26 15:30:30,524.5321112676162,s
2021-02-26 23:59:59,536.5454803436023,w
2021-03-01 00:00:00,466.5228772683977,
2021-03-01 10:00:00,453.43570155668374,
2021-03-01 10:30:00,434.06854949748754,
2021-03-01 12:00:00,446.7019713073315,
2021-03-01 13:30:00,406.82595982010264,
2021-03-01 15:00:00,397.9609800980288,
2021-03-01 15:30:30,397.9609800980288,
2021-03-01 23:59:59,412.3320063710373,c
2021-03-02 00:00:00,415.4759810241327,
2021-03-02 10:00:00,395.5315093204521,
2021-03-02 10:30:00,394.5868341472694,
2021-03-02 12:00:00,412.65373956325504,
2021-03-02 13:30:00,398.79022152464927,
2021-03-02 15:00:00,385.1066737075579,
2021-03-02 15:30:30,385.1066737075579,
2021-03-02 23:59:59,388.05943119890173,c
2021-03-03 00:00:00,352.11333230350976,
2021-03-03 10:00:00,351.7793365303339,
2021-03-03 10:30:00,349.4781582824859,
2021-03-03 12:00:00,330.2789441738727,
2021-03-03 13:30:00,324.3868005447506,
2021-03-03 15:00:00,361.7987983812858,
2021-03-03 15:30:30,361.7987983812858,
2021-03-03 23:59:59,387.8776076510121,c
2021-03-04 00:00:00,384.82860145525433,
2021-03-04 10:00:00,392.08477595992747,
2021-03-04 10:30:00,398.09249320627407,
2021-03-04 12:00:00,414.5864827650822,
2021-03-04 13:30:00,421.4433033249429,
2021-03-04 15:00:00,407.57310901413075,
2021-03-04 15:30:30,407.57310901413075,
2021-03-04 23:59:59,395.0535599509876,c
2021-03-05 00:00:00,356.0244234606065,
2021-03-05 10:00:00,390.280436360202,
2021-03-05 10:30:00,408.5626481469668,
2021-03-05 12:00:00,410.4842499084051,
2021-03-05 13:30:00,369.9899175215903,
2021-03-05 15:00:00,346.78734833905287,
2021-03-05 15:30:30,346.78734833905287,
2021-03-05 23:59:59,330.0510151848499,w
2021-03-08 00:00:00,284.58718002269666,
2021-03-08 10:00:00,277.79632582559395,
2021-03-08 10:30:00,284.0141484629828,
2021-03-08 12:00:00,237.13139315169724,
2021-03-08 13:30:00,207.23739446278046,
2021-03-08 15:00:00,185.49885611888874,
2021-03-08 15:30:30,185.49885611888874,
2021-03-08 23:59:59,145.510570583329,c
2021-03-09 00:00:00,212.07904370230028,
2021-03-09 10:00:00,294.1040125567338,
2021-03-09 10:30:00,297.63444802492313,
2021-03-09 12:00:00,223.588536509601,
2021-03-09 13:30:00,254.70026678744512,
2021-03-09 15:00:00,238.43744470749346,
2021-03-09 15:30:30,238.43744470749346,
2021-03-09 23:59:59,250.10635191144172,c
2021-03-10 00:00:00,262.5398539136878,
2021-03-10 10:00:00,212.60888666690528,
2021-03-10 10:30:00,246.07531363221028,
2021-03-10 12:00:00,210.62098358542812,
2021-03-10 13:30:00,195.0720422985013,
2021-03-10 15:00:00,188.86249286883776,
2021-03-10 15:30:30,188.86249286883776,
2021-03-10 23:59:59,184.06861512149987,c
2021-03-11 00:00:00,219.36508693213227,
2021-03-11 10:00:00,161.45479109518556,
2021-03-11 10:30:00,143.51387238116297,
2021-03-11 12:00:00,135.4266414799216,
2021-03-11 13:30:00,163.28567017532828,
2021-03-11 15:00:00,137.52145440980257,
2021-03-11 15:30:30,137.52145440980257,
2021-03-11 23:59:59,131.97128648047192,c
2021-03-12 00:00:00,67.89902247863438,
2021-03-12 10:00:00,45.49007405262341,
2021-03-12 10:30:00,26.803162487601412,
2021-03-12 12:00:00,32.26929472669008,
2021-03-12 13:30:00,18.442170993506465,
2021-03-12 15:00:00,11.227933317861243,
2021-03-12 15:30:30,11.227933317861243,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,12.145482236457838,
2021-03-15 10:00:00,61.256705243237775,
2021-03-15 10:30:00,7.226372848002711,
2021-03-15 12:00:00,82.38242898585656,
2021-03-15 13:30:00,73.60891986112131,
2021-03-15 15:00:00,76.94278517905013,
2021-03-15 15:30:30,76.94278517905013,
2021-03-15 23:59:59,74.53689066434197,c
2021-03-16 00:00:00,112.39500958608085,
2021-03-16 10:00:00,159.9038096109474,
2021-03-16 10:30:00,181.88765727095335,
2021-03-16 12:00:00,149.2361966306171,
2021-03-16 13:30:00,171.38215634769415,
2021-03-16 15:00:00,178.3510300104416,
2021-03-16 15:30:30,178.3510300104416,
2021-03-16 23:59:59,169.76465882679838,c
2021-03-17 00:00:00,141.01334958836048,
2021-03-17 10:00:00,146.15591613548088,
2021-03-17 10:30:00,188.75638653111696,
2021-03-17 12:00:00,205.70969201360867,
2021-03-17 13:30:00,218.11279942901444,
2021-03-17 15:00:00,206.44847079772228,
2021-03-17 15:30:30,206.44847079772228,
2021-03-17 23:59:59,183.68717094780015,c
2021-03-18 00:00:00,126.68431944103224,
2021-03-18 10:00:00,139.99154027744692,
2021-03-18 10:30:00,90.49043782016213,
2021-03-18 12:00:00,24.0952945984194,
2021-03-18 13:30:00,56.811378103120205,
2021-03-18 15:00:00,74.82455156038725,
2021-03-18 15:30:30,74.82455156038725,
2021-03-18 23:59:59,109.96788967091788,c
2021-03-19 00:00:00,160.92980844742385,
2021-03-19 10:00:00,160.24077724216102,
2021-03-19 10:30:00,147.1549620987048,
2021-03-19 12:00:00,114.39158376242472,
2021-03-19 13:30:00,110.66860287582574,
2021-03-19 15:00:00,119.70830096284237,
2021-03-19 15:30:30,119.70830096284237,
2021-03-19 23:59:59,164.1890227742996,e
2021-03-22 00:00:00,155.69930992478135,
2021-03-22 10:00:00,219.06167463698068,
2021-03-22 10:30:00,253.98713523687832,
2021-03-22 12:00:00,237.66094954328412,
2021-03-22 13:30:00,240.538922052585,
2021-03-22 15:00:00,223.79608054954417,
2021-03-22 15:30:30,223.79608054954417,
2021-03-22 23:59:59,242.79993997623296,c
2021-03-23 00:00:00,319.1328045529525,
2021-03-23 10:00:00,301.2596767794232,
2021-03-23 10:30:00,302.55170585510905,
2021-03-23 12:00:00,325.6754467214122,
2021-03-23 13:30:00,298.56015645512764,
2021-03-23 15:00:00,347.09619973205747,
2021-03-23 15:30:30,347.09619973205747,
2021-03-23 23:59:59,349.94253107514567,c
2021-03-24 00:00:00,373.8006886343991,
2021-03-24 10:00:00,391.06932401477127,
2021-03-24 10:30:00,396.3484695058071,
2021-03-24 12:00:00,454.09156843258404,
2021-03-24 13:30:00,472.9968642489814,
2021-03-24 15:00:00,508.6475426405765,
2021-03-24 15:30:30,508.6475426405765,
2021-03-24 23:59:59,523.9782604509721,c
2021-03-25 00:00:00,548.9111382442243,
2021-03-25 10:00:00,522.1179642379718,
2021-03-25 10:30:00,509.11809901984805,
2021-03-25 12:00:00,445.6508400051147,
2021-03-25 13:30:00,467.36278274370966,
2021-03-25 15:00:00,477.4149199365553,
2021-03-25 15:30:30,477.4149199365553,
2021-03-25 23:59:59,456.3214772370959,c
2021-03-26 00:00:00,411.90035884066276,
2021-03-26 10:00:00,464.68306773187487,
2021-03-26 10:30:00,456.7594099320439,
2021-03-26 12:00:00,512.3326553819625,
2021-03-26 13:30:00,600.2810807803833,
2021-03-26 15:00:00,601.9858839584351,
2021-03-26 15:30:30,601.9858839584351,
2021-03-26 23:59:59,591.0914443771954,w
2021-03-29 00:00:00,640.8581938062518,
2021-03-29 10:00:00,619.3678478750815,
2021-03-29 10:30:00,673.3232882515742,
2021-03-29 12:00:00,699.5723563514293,
2021-03-29 13:30:00,723.3281026772265,
2021-03-29 15:00:00,703.0877623042788,
2021-03-29 15:30:30,703.0877623042788,
2021-03-29 23:59:59,722.9723816685404,c
2021-03-30 00:00:00,681.7682820168334,
2021-03-30 10:00:00,615.4967682173835,
2021-03-30 10:30:00,606.7096732726391,
2021-03-30 12:00:00,606.7117145600218,
2021-03-30 13:30:00,603.0011223256016,
2021-03-30 15:00:00,591.2068761765101,
2021-03-30 15:30:30,591.2068761765101,
2021-03-30 23:59:59,593.0913221666201,c
2021-03-31 00:00:00,602.7065565581971,
2021-03-31 10:00:00,601.6982958194205,
2021-03-31 10:30:00,621.9261738111861,
2021-03-31 12:00:00,632.3761778611172,
2021-03-31 13:30:00,636.9074408696209,
2021-03-31 15:00:00,620.2306403866564,
2021-03-31 15:30:30,620.2306403866564,
2021-03-31 23:59:59,630.8978438363355,c
2021-04-01 00:00:00,646.3904084340156,
2021-04-01 10:00:00,643.4400013245221,
2021-04-01 10:30:00,629.2130485064524,
2021-04-01 12:00:00,637.273145777968,
2021-04-01 13:30:00,633.5986623913705,
2021-04-01 15:00:00,627.7696670814726,
2021-04-01 15:30:30,627.7696670814726,
2021-04-01 23:59:59,615.2337377785038,c
2021-04-02 00:00:00,615.2337377785038,
2021-04-02 10:00:00,615.2337377785038,
2021-04-02 10:30:00,615.2337377785038,
2021-04-02 12:00:00,615.2337377785038,
2021-04-02 13:30:00,615.2337377785038,
2021-04-02 15:00:00,615.2337377785038,
2021-04-02 15:30:30,615.2337377785038,
2021-04-02 23:59:59,615.2337377785038,w
