date,AS_ICLN_2022_Q4,meta
2022-10-03 01:00:00,-132.48292745753952,
2022-10-03 02:30:00,-179.72821780856793,
2022-10-03 03:00:00,-194.01543250748784,
2022-10-03 18:30:00,-188.91225434289584,
2022-10-03 20:00:00,-182.45661107740716,
2022-10-03 23:00:00,-229.7299633223122,
2022-10-03 23:59:59,-242.30615825195116,c
2022-10-04 00:00:00,-236.7098497097345,
2022-10-04 01:00:00,-234.4636534881181,
2022-10-04 02:30:00,-234.4636534881181,
2022-10-04 03:00:00,-234.4636534881181,
2022-10-04 18:30:00,-240.0250137918457,
2022-10-04 20:00:00,-239.99326616948656,
2022-10-04 23:00:00,-101.18948460561785,
2022-10-04 23:59:59,-158.73873359406764,c
2022-10-05 00:00:00,-168.9462182614751,
2022-10-05 01:00:00,-153.75606547275765,
2022-10-05 02:30:00,-153.43460112854063,
2022-10-05 03:00:00,-156.25225296202802,
2022-10-05 18:30:00,-152.1943464477382,
2022-10-05 20:00:00,-155.0897770291673,
2022-10-05 23:00:00,-45.04192175162689,
2022-10-05 23:59:59,-12.375375996621528,c
2022-10-06 00:00:00,13.366401761930888,
2022-10-06 01:00:00,11.562714991823668,
2022-10-06 02:30:00,26.14826814592027,
2022-10-06 03:00:00,22.641396983061895,
2022-10-06 18:30:00,6.861842561368576,
2022-10-06 20:00:00,10.160341289455573,
2022-10-06 23:00:00,-64.82044107118315,
2022-10-06 23:59:59,-45.104048747539196,c
2022-10-07 00:00:00,-32.57893958247632,
2022-10-07 01:00:00,-14.145479487905277,
2022-10-07 02:30:00,-20.91451181886862,
2022-10-07 03:00:00,-9.214986980616914,
2022-10-07 18:30:00,-9.214986980616914,
2022-10-07 20:00:00,-9.214986980616914,
2022-10-07 23:00:00,-9.214986980616914,
2022-10-07 23:59:59,9.00513391522145,w
2022-10-10 00:00:00,51.913134740065175,
2022-10-10 01:00:00,52.8819780588085,
2022-10-10 02:30:00,92.27129043193128,
2022-10-10 03:00:00,78.97218522757385,
2022-10-10 18:30:00,72.54415924044179,
2022-10-10 20:00:00,71.66971383351716,
2022-10-10 23:00:00,120.63882915621593,
2022-10-10 23:59:59,141.98431841501326,c
2022-10-11 00:00:00,133.9299792062141,
2022-10-11 01:00:00,147.62854129032604,
2022-10-11 02:30:00,136.2065004691279,
2022-10-11 03:00:00,144.3686617585896,
2022-10-11 18:30:00,112.57147116278026,
2022-10-11 20:00:00,107.4961616027274,
2022-10-11 23:00:00,212.56413187942275,
2022-10-11 23:59:59,218.75567850127214,c
2022-10-12 00:00:00,218.63410929066174,
2022-10-12 01:00:00,223.31556632511882,
2022-10-12 02:30:00,154.70915972869977,
2022-10-12 03:00:00,159.30006056736192,
2022-10-12 18:30:00,158.3001474220523,
2022-10-12 20:00:00,162.90187260220915,
2022-10-12 23:00:00,140.43223510987622,
2022-10-12 23:59:59,115.76412822072234,c
2022-10-13 00:00:00,129.95138010580297,
2022-10-13 01:00:00,114.94140928582277,
2022-10-13 02:30:00,170.09938170854912,
2022-10-13 03:00:00,160.96716997287382,
2022-10-13 18:30:00,168.75707290935196,
2022-10-13 20:00:00,173.10853490704125,
2022-10-13 23:00:00,61.49492114492688,
2022-10-13 23:59:59,30.469709924455174,c
2022-10-14 00:00:00,12.536788290865275,
2022-10-14 01:00:00,2.9510437560151104,
2022-10-14 02:30:00,-55.824602001002745,
2022-10-14 03:00:00,-47.24322093378703,
2022-10-14 18:30:00,-47.24322093378703,
2022-10-14 20:00:00,-47.24322093378703,
2022-10-14 23:00:00,-47.24322093378703,
2022-10-14 23:59:59,0.0,a
2022-10-17 00:00:00,452.0789432379566,
2022-10-17 01:00:00,459.99495188486435,
2022-10-17 02:30:00,413.8086466697892,
2022-10-17 03:00:00,405.6319675061361,
2022-10-17 18:30:00,374.13428907676735,
2022-10-17 20:00:00,379.65861472677045,
2022-10-17 23:00:00,316.26726979932005,
2022-10-17 23:59:59,314.68597029400945,c
2022-10-18 00:00:00,280.8806459058505,
2022-10-18 01:00:00,293.1522026906736,
2022-10-18 02:30:00,265.92691372412105,
2022-10-18 03:00:00,251.1232552130278,
2022-10-18 18:30:00,220.38392708571934,
2022-10-18 20:00:00,216.58776950127128,
2022-10-18 23:00:00,185.36617551798622,
2022-10-18 23:59:59,187.70364412888665,c
2022-10-19 00:00:00,197.7271049966892,
2022-10-19 01:00:00,179.75329847343,
2022-10-19 02:30:00,209.82025933375184,
2022-10-19 03:00:00,234.48007876637456,
2022-10-19 18:30:00,239.51972135821217,
2022-10-19 20:00:00,243.84289860507073,
2022-10-19 23:00:00,231.37446256219147,
2022-10-19 23:59:59,194.04228314267772,c
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
0,194.04228314267772,
2022-10-20 00:00:00,222.817056742528,
2022-10-20 01:00:00,228.77164980906878,
2022-10-20 02:30:00,156.02476009988897,
2022-10-20 03:00:00,147.80645470758895,
2022-10-20 18:30:00,186.57414490766473,
2022-10-20 20:00:00,182.83232656489116,
2022-10-20 23:00:00,247.25143278120424,
2022-10-20 23:59:59,208.18022633598628,c
2022-10-21 00:00:00,218.6743409983252,
2022-10-21 01:00:00,229.86488070527042,
2022-10-21 02:30:00,277.3729920757543,
2022-10-21 03:00:00,255.58028022492078,
2022-10-21 18:30:00,255.58028022492078,
2022-10-21 20:00:00,255.58028022492078,
2022-10-21 23:00:00,255.58028022492078,
2022-10-21 23:59:59,278.446045108235,e
2022-10-24 00:00:00,317.07984735292945,
2022-10-24 01:00:00,299.7852201728843,
2022-10-24 02:30:00,303.90719361908367,
2022-10-24 03:00:00,313.94855357390713,
2022-10-24 18:30:00,307.10806424962135,
2022-10-24 20:00:00,304.68719377272157,
2022-10-24 23:00:00,339.6456515174692,
2022-10-24 23:59:59,257.96245695652175,c
2022-10-25 00:00:00,222.2090634425985,
2022-10-25 01:00:00,241.8032549446873,
2022-10-25 02:30:00,286.72374814638783,
2022-10-25 03:00:00,296.78934649337145,
2022-10-25 18:30:00,265.3405102316192,
2022-10-25 20:00:00,270.29766208394,
2022-10-25 23:00:00,218.41984544436139,
2022-10-25 23:59:59,217.38902467934167,c
2022-10-26 00:00:00,208.4735428163072,
2022-10-26 01:00:00,196.33332020829044,
2022-10-26 02:30:00,201.0790906836806,
2022-10-26 03:00:00,203.46946565579145,
2022-10-26 18:30:00,175.52368086381335,
2022-10-26 20:00:00,170.84191599383132,
2022-10-26 23:00:00,340.50675520872926,
2022-10-26 23:59:59,338.4367149838626,c
2022-10-27 00:00:00,278.5190028673088,
2022-10-27 01:00:00,262.26718075983706,
2022-10-27 02:30:00,257.3246338180474,
2022-10-27 03:00:00,259.17378980109294,
2022-10-27 18:30:00,268.564626181673,
2022-10-27 20:00:00,267.06821552655754,
2022-10-27 23:00:00,252.39349883914258,
2022-10-27 23:59:59,248.4625874762711,c
2022-10-28 00:00:00,231.56022887264595,
2022-10-28 01:00:00,235.31813446911434,
2022-10-28 02:30:00,191.76987074252418,
2022-10-28 03:00:00,189.96228565539815,
2022-10-28 18:30:00,189.96228565539815,
2022-10-28 20:00:00,189.96228565539815,
2022-10-28 23:00:00,189.96228565539815,
2022-10-28 23:59:59,188.0381250556424,w
2022-10-31 00:00:00,56.22978181703763,
2022-10-31 01:00:00,57.90814933481357,
2022-10-31 02:30:00,51.37878418088292,
2022-10-31 03:00:00,31.335514375300022,
2022-10-31 18:30:00,4.434139505478811,
2022-10-31 20:00:00,4.988353391525152,
2022-10-31 23:00:00,8.036010423111861,
2022-10-31 23:59:59,42.36404521442569,c
2022-11-01 00:00:00,32.9273903600191,
2022-11-01 01:00:00,22.93138045153819,
2022-11-01 02:30:00,25.714607392362836,
2022-11-01 03:00:00,10.64004322204994,
2022-11-01 18:30:00,90.4640600081575,
2022-11-01 20:00:00,91.5613140907588,
2022-11-01 23:00:00,72.75009581516923,
2022-11-01 23:59:59,61.48134895354701,c
2022-11-02 00:00:00,73.12508355939121,
2022-11-02 01:00:00,72.05510970425712,
2022-11-02 02:30:00,72.05510970425712,
2022-11-02 03:00:00,72.05510970425712,
2022-11-02 18:30:00,65.09760421124918,
2022-11-02 20:00:00,62.66940176466579,
2022-11-02 23:00:00,-60.61222704125089,
2022-11-02 23:59:59,-16.79069074579536,c
2022-11-03 00:00:00,-16.19013331541271,
2022-11-03 01:00:00,-31.402734093587583,
2022-11-03 02:30:00,28.44051501888771,
2022-11-03 03:00:00,44.21794115380089,
2022-11-03 18:30:00,43.72097152828326,
2022-11-03 20:00:00,42.96315406426811,
2022-11-03 23:00:00,-29.434458059375856,
2022-11-03 23:59:59,11.787182417519034,c
2022-11-04 00:00:00,-40.711978493126594,
2022-11-04 01:00:00,-21.230873414593248,
2022-11-04 02:30:00,11.070370552149598,
2022-11-04 03:00:00,14.985653035336668,
2022-11-04 18:30:00,14.985653035336668,
2022-11-04 20:00:00,14.985653035336668,
2022-11-04 23:00:00,14.985653035336668,
2022-11-04 23:59:59,4.292950775606528,w
2022-11-07 00:00:00,35.26362067871787,
2022-11-07 01:00:00,66.32753826590641,
2022-11-07 02:30:00,53.743130881829074,
2022-11-07 03:00:00,52.508741799406266,
2022-11-07 18:30:00,59.754516292150356,
2022-11-07 20:00:00,78.58386458034136,
2022-11-07 23:00:00,149.3609766777601,
2022-11-07 23:59:59,143.5448481333371,c
2022-11-08 00:00:00,127.83124177911827,
2022-11-08 01:00:00,104.23163922561218,
2022-11-08 02:30:00,93.8358138828612,
2022-11-08 03:00:00,94.77055966366237,
2022-11-08 18:30:00,101.39889925541598,
2022-11-08 20:00:00,86.95906577513102,
2022-11-08 23:00:00,131.58816977074855,
2022-11-08 23:59:59,140.16953750856868,c
2022-11-09 00:00:00,109.8479769939413,
2022-11-09 01:00:00,106.69166960097579,
2022-11-09 02:30:00,112.07999318718902,
2022-11-09 03:00:00,92.50137802792665,
2022-11-09 18:30:00,89.94649845482587,
2022-11-09 20:00:00,76.67523028765453,
2022-11-09 23:00:00,117.40177704360116,
2022-11-09 23:59:59,106.60362596812013,c
2022-11-10 00:00:00,81.67445150488669,
2022-11-10 01:00:00,96.98063041651994,
2022-11-10 02:30:00,111.68208211199135,
2022-11-10 03:00:00,97.74126834506296,
2022-11-10 18:30:00,103.01061100448146,
2022-11-10 20:00:00,121.34380521258691,
2022-11-10 23:00:00,215.8867320365531,
2022-11-10 23:59:59,210.74557191751984,c
2022-11-11 00:00:00,106.74931699822866,
2022-11-11 01:00:00,85.61864094928745,
2022-11-11 02:30:00,74.60524687514999,
2022-11-11 03:00:00,95.2956770802968,
2022-11-11 18:30:00,95.2956770802968,
2022-11-11 20:00:00,95.2956770802968,
2022-11-11 23:00:00,95.2956770802968,
2022-11-11 23:59:59,86.45140027094288,w
