date,FVD_2022_Nov,meta
2022-11-16 15:30:30,-41.08787298266932,
2022-11-16 23:59:59,-44.60237451517404,c
2022-11-17 00:00:00,-42.43289304596278,
2022-11-17 10:00:00,-26.664237900417312,
2022-11-17 10:30:00,-28.92252001070998,
2022-11-17 12:00:00,-40.173888667950415,
2022-11-17 13:30:00,-29.08127718517479,
2022-11-17 15:00:00,-32.417096601351254,
2022-11-17 15:30:30,-32.417096601351254,
2022-11-17 23:59:59,-35.4048191824995,c
2022-11-18 00:00:00,-50.07228695724414,
2022-11-18 10:00:00,-38.99401024274325,
2022-11-18 10:30:00,-24.1675077897563,
2022-11-18 12:00:00,-4.288695361291708,
2022-11-18 13:30:00,-13.19218213057637,
2022-11-18 15:00:00,-11.044051111194037,
2022-11-18 15:30:30,-11.044051111194037,s
2022-11-18 23:59:59,-14.558289516132163,w
2022-11-21 00:00:00,-7.799381853260023,
2022-11-21 10:00:00,-11.4077468624698,
2022-11-21 10:30:00,6.990298779662638,
2022-11-21 12:00:00,6.321603317117926,
2022-11-21 13:30:00,4.3712995390536165,
2022-11-21 15:00:00,-4.6187158592187245,
2022-11-21 15:30:30,-4.6187158592187245,
2022-11-21 23:59:59,0.0,a
2022-11-22 00:00:00,11.673298220528018,
2022-11-22 10:00:00,20.789634964739406,
2022-11-22 10:30:00,11.860176098635115,
2022-11-22 12:00:00,6.968107729912006,
2022-11-22 13:30:00,4.654929185448566,
2022-11-22 15:00:00,4.016291582774848,
2022-11-22 15:30:30,4.016291582774848,
2022-11-22 23:59:59,-1.8399144208572409,c
2022-11-23 00:00:00,-10.175408902325898,
2022-11-23 10:00:00,-4.650103285876604,
2022-11-23 10:30:00,-11.07122743200491,
2022-11-23 12:00:00,-18.64285281506701,
2022-11-23 13:30:00,-16.924059880568187,
2022-11-23 15:00:00,-13.262916780207483,
2022-11-23 15:30:30,-13.262916780207483,
2022-11-23 23:59:59,15.045926208926335,e
2022-11-24 00:00:00,15.045926208926335,
2022-11-24 10:00:00,15.045926208926335,
2022-11-24 10:30:00,15.045926208926335,
2022-11-24 12:00:00,15.045926208926335,
2022-11-24 13:30:00,15.045926208926335,
2022-11-24 15:00:00,15.045926208926335,
2022-11-24 15:30:30,15.045926208926335,
2022-11-24 23:59:59,15.045926208926335,c
2022-11-25 00:00:00,1.3492466816856066,
2022-11-25 10:00:00,5.760476309238882,
2022-11-25 10:30:00,15.311168179194524,
2022-11-25 12:00:00,5.762957804603644,
2022-11-25 13:30:00,5.762957804603644,
2022-11-25 15:00:00,5.762957804603644,
2022-11-25 15:30:30,5.762957804603644,
2022-11-25 23:59:59,18.67049807674658,w
2022-11-28 00:00:00,26.26670044185807,
2022-11-28 10:00:00,17.785365024481212,
2022-11-28 10:30:00,29.42056203857088,
2022-11-28 12:00:00,34.39020654331358,
2022-11-28 13:30:00,33.99965868882697,
2022-11-28 15:00:00,39.567817271591025,
2022-11-28 15:30:30,39.567817271591025,
2022-11-28 23:59:59,42.034384989296136,c
2022-11-29 00:00:00,33.105338016094876,
2022-11-29 10:00:00,44.79590841199732,
2022-11-29 10:30:00,52.66712070053547,
2022-11-29 12:00:00,59.052026089989226,
2022-11-29 13:30:00,59.75282569451767,
2022-11-29 15:00:00,61.26886955946701,
2022-11-29 15:30:30,61.26886955946701,
2022-11-29 23:59:59,65.07654239005495,c
2022-11-30 00:00:00,61.51751893565603,
2022-11-30 10:00:00,64.96070579130127,
2022-11-30 10:30:00,75.65133990379178,
2022-11-30 12:00:00,61.348967370380926,
2022-11-30 13:30:00,64.7387428949798,
2022-11-30 15:00:00,54.75338672024638,
2022-11-30 15:30:30,54.75338672024638,m
2022-11-30 23:59:59,57.16893072452975,c
2022-12-01 00:00:00,66.7008898832273,
2022-12-01 10:00:00,90.26789149285027,
2022-12-01 10:30:00,87.46588088165939,
2022-12-01 12:00:00,72.26406279735505,
2022-12-01 13:30:00,72.20872894711931,
2022-12-01 15:00:00,70.72531432546837,
2022-12-01 15:30:30,70.72531432546837,
2022-12-01 23:59:59,58.65866683163482,c
2022-12-02 00:00:00,54.603862943383604,
2022-12-02 10:00:00,55.524934065122004,
2022-12-02 10:30:00,64.16915609342075,
2022-12-02 12:00:00,74.68444189402057,
2022-12-02 13:30:00,72.72768342850922,
2022-12-02 15:00:00,68.72159315892057,
2022-12-02 15:30:30,68.72159315892057,
2022-12-02 23:59:59,80.22529716131694,w
2022-12-05 00:00:00,59.86957168142069,
2022-12-05 10:00:00,103.05735498173982,
2022-12-05 10:30:00,94.69686325028611,
2022-12-05 12:00:00,95.2700696940407,
2022-12-05 13:30:00,93.00112632793851,
2022-12-05 15:00:00,83.98713756017409,
2022-12-05 15:30:30,83.98713756017409,
2022-12-05 23:59:59,87.11316543162806,c
2022-12-06 00:00:00,84.34654550367334,
2022-12-06 10:00:00,97.5409681881516,
2022-12-06 10:30:00,93.92734329542733,
2022-12-06 12:00:00,86.2051529398824,
2022-12-06 13:30:00,88.46086871916958,
2022-12-06 15:00:00,101.61213147939586,
2022-12-06 15:30:30,101.61213147939586,
2022-12-06 23:59:59,90.13983065846361,c
2022-12-07 00:00:00,92.30090029519982,
2022-12-07 10:00:00,73.50533562954368,
2022-12-07 10:30:00,71.59123558795065,
2022-12-07 12:00:00,76.59175317946708,
2022-12-07 13:30:00,83.90195660594406,
2022-12-07 15:00:00,80.79376657703833,
2022-12-07 15:30:30,80.79376657703833,
2022-12-07 23:59:59,87.39092538139889,c
