date,EU_FTSEUK_MIG_2022_Q1,meta
2022-03-10 00:00:00,-160.97939613217216,
2022-03-10 03:30:00,-137.17248413937506,
2022-03-10 04:00:00,-114.35862959618657,
2022-03-10 06:00:00,-116.44053198649505,
2022-03-10 08:00:00,-90.81503544808868,
2022-03-10 10:30:00,-135.01449834654562,
2022-03-10 11:00:00,-111.58207377988072,
2022-03-10 23:59:59,-132.27171743272788,c
2022-03-11 00:00:00,-169.1443443121663,
2022-03-11 03:30:00,-125.81945710045983,
2022-03-11 04:00:00,-116.27875943997759,
2022-03-11 06:00:00,-123.1457340808825,
2022-03-11 08:00:00,-140.08957376826436,
2022-03-11 10:30:00,-142.80595079575778,
2022-03-11 11:00:00,-129.47290316278423,
2022-03-11 23:59:59,-121.822970950159,w
2022-03-14 00:00:00,-128.4070823076657,
2022-03-14 03:30:00,-128.4070823076657,
2022-03-14 04:00:00,-128.4070823076657,
2022-03-14 06:00:00,-123.49718243397302,
2022-03-14 08:00:00,-96.26060370334557,
2022-03-14 10:30:00,-114.66006745607217,
2022-03-14 11:00:00,-125.20424006571415,
2022-03-14 23:59:59,-143.88260883783283,c
2022-03-15 00:00:00,-128.8122434220366,
2022-03-15 03:30:00,-128.8122434220366,
2022-03-15 04:00:00,-128.8122434220366,
2022-03-15 06:00:00,-159.422710446728,
2022-03-15 08:00:00,-185.64862782340435,
2022-03-15 10:30:00,-167.3834289912403,
2022-03-15 11:00:00,-159.93126120562584,
2022-03-15 23:59:59,-149.39073192355346,c
2022-03-16 00:00:00,-204.6221869162523,
2022-03-16 03:30:00,-204.6221869162523,
2022-03-16 04:00:00,-204.6221869162523,
2022-03-16 06:00:00,-176.90293476906493,
2022-03-16 08:00:00,-177.12663797736718,
2022-03-16 10:30:00,-185.0720924785664,
2022-03-16 11:00:00,-196.61639645588076,
2022-03-16 23:59:59,-169.54416002992048,c
2022-03-17 00:00:00,-190.74729483607302,
2022-03-17 03:30:00,-190.74729483607302,
2022-03-17 04:00:00,-190.74729483607302,
2022-03-17 06:00:00,-127.39905797623481,
2022-03-17 08:00:00,-149.60863861308775,
2022-03-17 10:30:00,-183.94282071294907,
2022-03-17 11:00:00,-156.03672279717438,
2022-03-17 23:59:59,-161.71933849903075,c
2022-03-18 00:00:00,-165.84427415188657,
2022-03-18 03:30:00,-165.84427415188657,
2022-03-18 04:00:00,-165.84427415188657,
2022-03-18 06:00:00,-133.22889919340082,
2022-03-18 08:00:00,-168.62525700424703,
2022-03-18 10:30:00,-141.82092565555087,
2022-03-18 11:00:00,-153.9652130018357,
2022-03-18 23:59:59,-86.06528869640891,e
2022-03-21 00:00:00,-97.48051630726161,
2022-03-21 03:30:00,-97.48051630726161,
2022-03-21 04:00:00,-97.48051630726161,
2022-03-21 06:00:00,-103.34767148891905,
2022-03-21 08:00:00,-75.87116768078255,
2022-03-21 10:30:00,-157.96717393778147,
2022-03-21 11:00:00,-178.0293452782111,
2022-03-21 23:59:59,-181.76438783141884,c
2022-03-22 00:00:00,-206.9267767993099,
2022-03-22 03:30:00,-206.9267767993099,
2022-03-22 04:00:00,-206.9267767993099,
2022-03-22 06:00:00,-223.32567033487493,
2022-03-22 08:00:00,-216.9609599315391,
2022-03-22 10:30:00,-257.42655204747524,
2022-03-22 11:00:00,-255.34811987172617,
2022-03-22 23:59:59,-271.1707509506352,c
2022-03-23 00:00:00,-218.21253161683558,
2022-03-23 03:30:00,-218.21253161683558,
2022-03-23 04:00:00,-218.21253161683558,
2022-03-23 06:00:00,-240.1840331279986,
2022-03-23 08:00:00,-247.6945218610519,
2022-03-23 10:30:00,-286.4133790856683,
2022-03-23 11:00:00,-271.9729879452199,
2022-03-23 23:59:59,-278.18477647048275,c
2022-03-24 00:00:00,-280.33578469695107,
2022-03-24 03:30:00,-280.33578469695107,
2022-03-24 04:00:00,-280.33578469695107,
2022-03-24 06:00:00,-308.79352727972645,
2022-03-24 08:00:00,-377.6137950209738,
2022-03-24 10:30:00,-373.56951307724995,
2022-03-24 11:00:00,-350.14617107538965,
2022-03-24 23:59:59,-321.06138635943597,c
2022-03-25 00:00:00,-312.98683689898616,
2022-03-25 03:30:00,-312.98683689898616,
2022-03-25 04:00:00,-312.98683689898616,
2022-03-25 06:00:00,-318.5679013796519,
2022-03-25 08:00:00,-354.93596561279975,
2022-03-25 10:30:00,-377.8958688157772,
2022-03-25 11:00:00,-379.4653659767485,
2022-03-25 23:59:59,-410.2840845741695,w
2022-03-28 00:00:00,-401.50767111288604,
2022-03-28 03:30:00,-419.05140618662637,
2022-03-28 04:00:00,-423.0767175890996,
2022-03-28 06:00:00,-450.7222469876527,
2022-03-28 08:00:00,-445.11852765532643,
2022-03-28 10:30:00,-430.8051013047106,
2022-03-28 11:00:00,-426.3854348264826,
2022-03-28 23:59:59,-423.89838013314085,c
2022-03-29 00:00:00,-427.7873136122425,
2022-03-29 03:30:00,-400.3436804415193,
2022-03-29 04:00:00,-413.1354087587792,
2022-03-29 06:00:00,-461.1414247442248,
2022-03-29 08:00:00,-463.94043025248396,
2022-03-29 10:30:00,-424.3837621502095,
2022-03-29 11:00:00,-398.967408968341,
2022-03-29 23:59:59,-390.225636110068,c
2022-03-30 00:00:00,-408.29577758611237,
2022-03-30 03:30:00,-375.5039371382118,
2022-03-30 04:00:00,-390.28796413563015,
2022-03-30 06:00:00,-420.2783015102688,
2022-03-30 08:00:00,-423.289395392092,
2022-03-30 10:30:00,-418.4492507373322,
2022-03-30 11:00:00,-432.9915473093651,
2022-03-30 23:59:59,-438.63113044553,c
2022-03-31 00:00:00,-404.01240811153815,
2022-03-31 03:30:00,-396.68312851532954,
2022-03-31 04:00:00,-390.8349362425161,
2022-03-31 06:00:00,-420.77826493041374,
2022-03-31 08:00:00,-414.36418744668873,
2022-03-31 10:30:00,-441.7401978351324,
2022-03-31 11:00:00,-429.74498555187773,
2022-03-31 23:59:59,-427.1554534290803,c
2022-04-01 00:00:00,-426.3210504401682,
2022-04-01 03:30:00,-400.55253652981395,
2022-04-01 04:00:00,-405.61323317027376,
2022-04-01 06:00:00,-382.89085020767146,
2022-04-01 08:00:00,-386.190127317856,
2022-04-01 10:30:00,-404.89501971345993,
2022-04-01 11:00:00,-410.3612959945653,
2022-04-01 23:59:59,-391.6197115114141,w
