date,XMMO_2022_Q3,meta
2022-08-30 12:00:00,-17.98483519366016,
2022-08-30 13:30:00,-3.6509776670091014,
2022-08-30 15:00:00,-5.099082001929105,
2022-08-30 15:30:30,-5.099082001929105,
2022-08-30 23:59:59,8.78313125133559,c
2022-08-31 00:00:00,-24.218273841967516,
2022-08-31 10:00:00,15.567715859099735,
2022-08-31 10:30:00,26.725400695659573,
2022-08-31 12:00:00,37.220198533476434,
2022-08-31 13:30:00,43.904906376458484,
2022-08-31 15:00:00,45.60244521449562,
2022-08-31 15:30:30,45.60244521449562,s
2022-08-31 23:59:59,46.69211445240461,c
2022-09-01 00:00:00,53.25945613381458,
2022-09-01 10:00:00,71.29904952103408,
2022-09-01 10:30:00,67.48728697506544,
2022-09-01 12:00:00,63.78045941865622,
2022-09-01 13:30:00,53.53601307220157,
2022-09-01 15:00:00,35.29018415623892,
2022-09-01 15:30:30,35.29018415623892,
2022-09-01 23:59:59,20.115852656663264,c
2022-09-02 00:00:00,17.090210169789543,
2022-09-02 10:00:00,0.8026770797154086,
2022-09-02 10:30:00,7.712099146211585,
2022-09-02 12:00:00,-3.6101916598811385,
2022-09-02 13:30:00,22.79905733464932,
2022-09-02 15:00:00,22.662387834241258,
2022-09-02 15:30:30,22.662387834241258,
2022-09-02 23:59:59,46.73295361369412,w
2022-09-05 00:00:00,46.73295361369412,
2022-09-05 10:00:00,46.73295361369412,
2022-09-05 10:30:00,46.73295361369412,
2022-09-05 12:00:00,46.73295361369412,
2022-09-05 13:30:00,46.73295361369412,
2022-09-05 15:00:00,46.73295361369412,
2022-09-05 15:30:30,46.73295361369412,
2022-09-05 23:59:59,46.73295361369412,c
2022-09-06 00:00:00,38.87980412874197,
2022-09-06 10:00:00,39.278297881760864,
2022-09-06 10:30:00,47.47427218131946,
2022-09-06 12:00:00,53.87932829693938,
2022-09-06 13:30:00,62.66956945122905,
2022-09-06 15:00:00,55.34244207510932,
2022-09-06 15:30:30,55.34244207510932,
2022-09-06 23:59:59,45.54063134040422,c
2022-09-07 00:00:00,19.749816580124957,
2022-09-07 10:00:00,40.81241288613262,
2022-09-07 10:30:00,47.26852206600773,
2022-09-07 12:00:00,34.84461561944204,
2022-09-07 13:30:00,28.96867504998187,
2022-09-07 15:00:00,5.534596581431174,
2022-09-07 15:30:30,5.534596581431174,
2022-09-07 23:59:59,12.254691444234822,c
2022-09-08 00:00:00,31.666421093236522,
2022-09-08 10:00:00,26.886303811832704,
2022-09-08 10:30:00,30.675616037243856,
2022-09-08 12:00:00,27.78316767989105,
2022-09-08 13:30:00,23.96745458722603,
2022-09-08 15:00:00,21.948668611544576,
2022-09-08 15:30:30,21.948668611544576,
2022-09-08 23:59:59,17.9237898504158,c
2022-09-09 00:00:00,20.09890793230636,
2022-09-09 10:00:00,16.601896933833473,
2022-09-09 10:30:00,-9.570149281042859,
2022-09-09 12:00:00,-9.014262027443351,
2022-09-09 13:30:00,5.626792930211536,
2022-09-09 15:00:00,2.7351254098108484,
2022-09-09 15:30:30,2.7351254098108484,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,0.043332495747108624,
2022-09-12 10:00:00,-1.5971866961231171,
2022-09-12 10:30:00,14.213745432354699,
2022-09-12 12:00:00,28.599898508644003,
2022-09-12 13:30:00,16.572613198287968,
2022-09-12 15:00:00,32.56708966864494,
2022-09-12 15:30:30,32.56708966864494,
2022-09-12 23:59:59,34.71092931374636,c
2022-09-13 00:00:00,63.58524130923786,
2022-09-13 10:00:00,77.49485497617809,
2022-09-13 10:30:00,105.24389479284821,
2022-09-13 12:00:00,85.37858449574401,
2022-09-13 13:30:00,83.60243702264489,
2022-09-13 15:00:00,86.44432512922697,
2022-09-13 15:30:30,86.44432512922697,
2022-09-13 23:59:59,90.79931421092095,c
2022-09-14 00:00:00,118.03317263160363,
2022-09-14 10:00:00,198.24758764137255,
2022-09-14 10:30:00,216.97127945792602,
2022-09-14 12:00:00,221.71644586926328,
2022-09-14 13:30:00,210.17881090311266,
2022-09-14 15:00:00,208.55523396109254,
2022-09-14 15:30:30,208.55523396109254,
2022-09-14 23:59:59,206.3983525513703,c
2022-09-15 00:00:00,170.2865174406877,
2022-09-15 10:00:00,169.99352751181465,
2022-09-15 10:30:00,157.99338632217712,
2022-09-15 12:00:00,166.34234304909893,
2022-09-15 13:30:00,156.57122719170724,
2022-09-15 15:00:00,161.21756225642082,
2022-09-15 15:30:30,161.21756225642082,
2022-09-15 23:59:59,167.64259327321372,c
2022-09-16 00:00:00,174.6336177635796,
2022-09-16 10:00:00,178.70190570363786,
2022-09-16 10:30:00,169.18789012254643,
2022-09-16 12:00:00,163.57111377963787,
2022-09-16 13:30:00,170.23458996270364,
2022-09-16 15:00:00,169.0269358214167,
2022-09-16 15:30:30,169.0269358214167,
2022-09-16 23:59:59,185.67647461686283,e
2022-09-19 00:00:00,171.12822348337755,
2022-09-19 10:00:00,166.09477503616165,
2022-09-19 10:30:00,156.890397314467,
2022-09-19 12:00:00,160.79329444305137,
2022-09-19 13:30:00,149.5539138519223,
2022-09-19 15:00:00,156.1083081112257,
2022-09-19 15:30:30,156.1083081112257,
2022-09-19 23:59:59,150.88252057486739,c
2022-09-20 00:00:00,182.47288438782306,
2022-09-20 10:00:00,183.16829636030377,
2022-09-20 10:30:00,183.8628263683039,
2022-09-20 12:00:00,186.41314347117333,
2022-09-20 13:30:00,190.48092997851683,
2022-09-20 15:00:00,184.62603020896125,
2022-09-20 15:30:30,184.62603020896125,
2022-09-20 23:59:59,176.7228702028325,c
2022-09-21 00:00:00,192.8047185697963,
2022-09-21 10:00:00,179.8562199513771,
2022-09-21 10:30:00,179.97881034668842,
2022-09-21 12:00:00,169.2392648189629,
2022-09-21 13:30:00,164.52919263501013,
2022-09-21 15:00:00,168.36325403014166,
2022-09-21 15:30:30,168.36325403014166,
2022-09-21 23:59:59,180.22799300164024,c
2022-09-22 00:00:00,190.89625956861533,
2022-09-22 10:00:00,211.9228252630425,
2022-09-22 10:30:00,214.2178965812197,
2022-09-22 12:00:00,209.54790680643873,
2022-09-22 13:30:00,202.9454005546309,
2022-09-22 15:00:00,203.26754058678495,
2022-09-22 15:30:30,203.26754058678495,
2022-09-22 23:59:59,203.19531775281052,c
2022-09-23 00:00:00,174.54242375041258,
2022-09-23 10:00:00,146.2917907590218,
2022-09-23 10:30:00,152.73840305598014,
2022-09-23 12:00:00,141.21725668111606,
2022-09-23 13:30:00,152.04685752862792,
2022-09-23 15:00:00,162.4160649367417,
2022-09-23 15:30:30,162.4160649367417,
2022-09-23 23:59:59,156.85409471450873,w
2022-09-26 00:00:00,160.5841837109669,
2022-09-26 10:00:00,147.3371098755399,
2022-09-26 10:30:00,142.6537154330864,
2022-09-26 12:00:00,150.95263417872548,
2022-09-26 13:30:00,161.4605101354366,
2022-09-26 15:00:00,150.49493093127006,
2022-09-26 15:30:30,150.49493093127006,
2022-09-26 23:59:59,151.82895392002797,c
2022-09-27 00:00:00,138.38610998087222,
2022-09-27 10:00:00,134.2164668476729,
2022-09-27 10:30:00,148.79529483991422,
2022-09-27 12:00:00,144.37698399853542,
2022-09-27 13:30:00,149.70470096365239,
2022-09-27 15:00:00,149.8045405464273,
2022-09-27 15:30:30,149.8045405464273,
2022-09-27 23:59:59,151.90037774380352,c
2022-09-28 00:00:00,156.39721860394673,
2022-09-28 10:00:00,134.38922227877083,
2022-09-28 10:30:00,126.8970359141723,
2022-09-28 12:00:00,129.67455760006283,
2022-09-28 13:30:00,140.28228513329498,
2022-09-28 15:00:00,141.87317637908762,
2022-09-28 15:30:30,141.87317637908762,
2022-09-28 23:59:59,150.91702269233826,c
2022-09-29 00:00:00,143.59466544933656,
2022-09-29 10:00:00,156.6036943711644,
2022-09-29 10:30:00,144.69244449543453,
2022-09-29 12:00:00,146.8688782428424,
2022-09-29 13:30:00,157.38637393008833,
2022-09-29 15:00:00,155.95335659752112,
2022-09-29 15:30:30,155.95335659752112,
2022-09-29 23:59:59,163.891144333919,c
2022-09-30 00:00:00,167.2394051373077,
2022-09-30 10:00:00,153.80026371435082,
2022-09-30 10:30:00,154.7619705644109,
2022-09-30 12:00:00,165.18010789574976,
2022-09-30 13:30:00,160.44094756159183,
2022-09-30 15:00:00,156.44702612907219,
2022-09-30 15:30:30,156.44702612907219,
2022-09-30 23:59:59,169.47519724908625,w
