date,SCHD_2021_Q3,meta
2021-09-01 10:00:00,40.796275368128136,
2021-09-01 10:30:00,47.61828826724809,
2021-09-01 12:00:00,51.79181049208364,
2021-09-01 13:30:00,36.774858828169045,
2021-09-01 15:00:00,39.92175434446449,
2021-09-01 15:30:30,39.92175434446449,
2021-09-01 23:59:59,24.346667746445974,c
2021-09-02 00:00:00,7.974235815420116,
2021-09-02 10:00:00,22.266398647981987,
2021-09-02 10:30:00,25.936666426518514,
2021-09-02 12:00:00,17.1761407464096,
2021-09-02 13:30:00,16.69109938499446,
2021-09-02 15:00:00,0.4140563230382668,
2021-09-02 15:30:30,0.4140563230382668,
2021-09-02 23:59:59,-11.296342793996473,c
2021-09-03 00:00:00,-14.28770286442682,
2021-09-03 10:00:00,-0.4261000359613263,
2021-09-03 10:30:00,-9.957916065472546,
2021-09-03 12:00:00,-18.218081785422783,
2021-09-03 13:30:00,-23.841636421398334,
2021-09-03 15:00:00,-29.452046418937925,
2021-09-03 15:30:30,-29.452046418937925,
2021-09-03 23:59:59,-25.862230567336837,w
2021-09-06 00:00:00,-25.862230567336837,
2021-09-06 10:00:00,-25.862230567336837,
2021-09-06 10:30:00,-25.862230567336837,
2021-09-06 12:00:00,-25.862230567336837,
2021-09-06 13:30:00,-25.862230567336837,
2021-09-06 15:00:00,-25.862230567336837,
2021-09-06 15:30:30,-25.862230567336837,
2021-09-06 23:59:59,-25.862230567336837,c
2021-09-07 00:00:00,-26.41291644919488,
2021-09-07 10:00:00,-24.55718804724461,
2021-09-07 10:30:00,-15.612310279526127,
2021-09-07 12:00:00,-17.488614835127464,
2021-09-07 13:30:00,-13.92539701159626,
2021-09-07 15:00:00,-8.256657596995183,
2021-09-07 15:30:30,-8.256657596995183,
2021-09-07 23:59:59,-19.097135981785414,c
2021-09-08 00:00:00,-3.548797969632915,
2021-09-08 10:00:00,-0.94065439659812,
2021-09-08 10:30:00,-0.30563105459214057,
2021-09-08 12:00:00,-8.922991601085414,
2021-09-08 13:30:00,-8.199210108056604,
2021-09-08 15:00:00,-19.329942975505674,
2021-09-08 15:30:30,-19.329942975505674,s
2021-09-08 23:59:59,-17.108491720618986,c
2021-09-09 00:00:00,-19.858044763661837,
2021-09-09 10:00:00,-1.761643192620113,
2021-09-09 10:30:00,-0.3408247208872126,
2021-09-09 12:00:00,-3.3655167847439316,
2021-09-09 13:30:00,-5.180907010247211,
2021-09-09 15:00:00,-2.85308644656061,
2021-09-09 15:30:30,-2.85308644656061,
2021-09-09 23:59:59,-4.275340117467067,c
2021-09-10 00:00:00,-14.223403610153582,
2021-09-10 10:00:00,-0.5819888551257009,
2021-09-10 10:30:00,-0.9521586376752111,
2021-09-10 12:00:00,3.716287087668661,
2021-09-10 13:30:00,-1.6215446419346335,
2021-09-10 15:00:00,-4.530828809372679,
2021-09-10 15:30:30,-4.530828809372679,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,5.326820153215294,
2021-09-13 10:00:00,36.46400791277733,
2021-09-13 10:30:00,44.54611741702638,
2021-09-13 12:00:00,53.60129008586864,
2021-09-13 13:30:00,50.56071223020149,
2021-09-13 15:00:00,57.02387997291544,
2021-09-13 15:30:30,57.02387997291544,
2021-09-13 23:59:59,45.832471836776676,c
2021-09-14 00:00:00,46.45355197060803,
2021-09-14 10:00:00,23.504545071101575,
2021-09-14 10:30:00,25.747929003708123,
2021-09-14 12:00:00,20.449687701008088,
2021-09-14 13:30:00,23.701657277972345,
2021-09-14 15:00:00,15.504334177977398,
2021-09-14 15:30:30,15.504334177977398,
2021-09-14 23:59:59,20.934984621158264,c
2021-09-15 00:00:00,28.647229049565794,
2021-09-15 10:00:00,38.22023507191784,
2021-09-15 10:30:00,21.30643644992756,
2021-09-15 12:00:00,25.03824560117596,
2021-09-15 13:30:00,19.37407423225568,
2021-09-15 15:00:00,31.238960019802335,
2021-09-15 15:30:30,31.238960019802335,
2021-09-15 23:59:59,40.426296533067216,c
2021-09-16 00:00:00,24.288135455056135,
2021-09-16 10:00:00,34.01716928027008,
2021-09-16 10:30:00,54.938746588758704,
2021-09-16 12:00:00,58.79813116844048,
2021-09-16 13:30:00,55.12438971642655,
2021-09-16 15:00:00,44.5496216386714,
2021-09-16 15:30:30,44.5496216386714,
2021-09-16 23:59:59,45.507055350255314,c
2021-09-17 00:00:00,49.222509274402,
2021-09-17 10:00:00,55.58788595420401,
2021-09-17 10:30:00,60.826239228477334,
2021-09-17 12:00:00,67.80682468266491,
2021-09-17 13:30:00,78.7747864678222,
2021-09-17 15:00:00,81.0517387444952,
2021-09-17 15:30:30,81.0517387444952,
2021-09-17 23:59:59,73.87748678354569,e
2021-09-20 00:00:00,73.95978468080284,
2021-09-20 10:00:00,48.426174465359054,
2021-09-20 10:30:00,28.630388309406044,
2021-09-20 12:00:00,49.359103718126335,
2021-09-20 13:30:00,55.82414305227235,
2021-09-20 15:00:00,55.68719789439956,
2021-09-20 15:30:30,55.68719789439956,
2021-09-20 23:59:59,47.751034184890386,c
2021-09-21 00:00:00,39.02700334009205,
2021-09-21 10:00:00,34.17214865383403,
2021-09-21 10:30:00,43.1671112866336,
2021-09-21 12:00:00,51.89322850369513,
2021-09-21 13:30:00,57.07284318738721,
2021-09-21 15:00:00,59.99958402247967,
2021-09-21 15:30:30,59.99958402247967,
2021-09-21 23:59:59,53.372192068505,c
2021-09-22 00:00:00,47.58115371024269,
2021-09-22 10:00:00,57.51023609421304,
2021-09-22 10:30:00,55.77028511323988,
2021-09-22 12:00:00,51.22338991741913,
2021-09-22 13:30:00,47.47797403683239,
2021-09-22 15:00:00,66.45393649635275,
2021-09-22 15:30:30,66.45393649635275,
2021-09-22 23:59:59,68.01398291379928,c
2021-09-23 00:00:00,61.02342105605362,
2021-09-23 10:00:00,55.366533795293435,
2021-09-23 10:30:00,52.32928269400486,
2021-09-23 12:00:00,58.52195959128767,
2021-09-23 13:30:00,68.05040695172534,
2021-09-23 15:00:00,68.21637095336268,
2021-09-23 15:30:30,68.21637095336268,
2021-09-23 23:59:59,71.88364334402354,c
2021-09-24 00:00:00,79.9786732671239,
2021-09-24 10:00:00,80.8628773431235,
2021-09-24 10:30:00,81.89500125511722,
2021-09-24 12:00:00,83.9137406699374,
2021-09-24 13:30:00,86.57817166889004,
2021-09-24 15:00:00,85.76705108230203,
2021-09-24 15:30:30,85.76705108230203,
2021-09-24 23:59:59,85.5770323702925,w
2021-09-27 00:00:00,102.62013287763716,
2021-09-27 10:00:00,103.99532255705185,
2021-09-27 10:30:00,99.57267541417082,
2021-09-27 12:00:00,116.98625076226335,
2021-09-27 13:30:00,121.30335180720931,
2021-09-27 15:00:00,121.1236535536168,
2021-09-27 15:30:30,121.1236535536168,
2021-09-27 23:59:59,120.97199386069474,c
2021-09-28 00:00:00,151.55184581442563,
2021-09-28 10:00:00,165.14816066408252,
2021-09-28 10:30:00,164.08438384947863,
2021-09-28 12:00:00,152.57864640694288,
2021-09-28 13:30:00,153.15821109990043,
2021-09-28 15:00:00,139.2026783449096,
2021-09-28 15:30:30,139.2026783449096,
2021-09-28 23:59:59,146.19381214628288,c
2021-09-29 00:00:00,139.80502479198617,
2021-09-29 10:00:00,135.42015682070792,
2021-09-29 10:30:00,147.02670567768496,
2021-09-29 12:00:00,146.48912933952442,
2021-09-29 13:30:00,141.41881245855802,
2021-09-29 15:00:00,126.84933086287083,
2021-09-29 15:30:30,126.84933086287083,
2021-09-29 23:59:59,130.4552646258794,c
2021-09-30 00:00:00,113.88886528616604,
2021-09-30 10:00:00,121.32904775203542,
2021-09-30 10:30:00,126.85268954130424,
2021-09-30 12:00:00,140.79059900319044,
2021-09-30 13:30:00,147.2543804442339,
2021-09-30 15:00:00,149.1399652857492,
2021-09-30 15:30:30,149.1399652857492,
2021-09-30 23:59:59,157.46820791989967,c
2021-10-01 00:00:00,170.47252403274024,
2021-10-01 10:00:00,181.33307779474603,
2021-10-01 10:30:00,187.18886053267147,
2021-10-01 12:00:00,168.21312022372877,
2021-10-01 13:30:00,170.58856243902937,
2021-10-01 15:00:00,162.24145514591305,
2021-10-01 15:30:30,162.24145514591305,
2021-10-01 23:59:59,164.30258152064062,w
