date,AS_MSCI_MOM_2022_Q2,meta
2022-04-28 00:00:00,22.62772331279018,
2022-04-28 01:00:00,31.677118284945436,
2022-04-28 02:30:00,48.66045922514627,
2022-04-28 03:00:00,49.57209946784997,
2022-04-28 18:30:00,48.83814732326539,
2022-04-28 20:00:00,48.85165945114659,
2022-04-28 23:00:00,43.43508320334706,
2022-04-28 23:59:59,54.3147748757101,c
2022-04-29 00:00:00,49.545454174931365,
2022-04-29 01:00:00,49.903644675640635,
2022-04-29 02:30:00,43.96923611774025,
2022-04-29 03:00:00,44.15765724743335,
2022-04-29 18:30:00,44.15765724743335,
2022-04-29 20:00:00,44.15765724743335,
2022-04-29 23:00:00,44.15765724743335,
2022-04-29 23:59:59,44.40852125333595,w
2022-05-02 00:00:00,79.44807405393738,
2022-05-02 01:00:00,82.899851212351,
2022-05-02 02:30:00,82.899851212351,
2022-05-02 03:00:00,82.899851212351,
2022-05-02 18:30:00,82.37755820466441,
2022-05-02 20:00:00,82.48928513096496,
2022-05-02 23:00:00,69.36978078119614,
2022-05-02 23:59:59,64.45392872368609,c
2022-05-03 00:00:00,64.99333036371775,
2022-05-03 01:00:00,68.86957276903786,
2022-05-03 02:30:00,71.32146929661485,
2022-05-03 03:00:00,71.05283773525946,
2022-05-03 18:30:00,71.13508933300739,
2022-05-03 20:00:00,71.11207251079077,
2022-05-03 23:00:00,70.1987204632718,
2022-05-03 23:59:59,73.38020826286947,c
2022-05-04 00:00:00,70.96320934616836,
2022-05-04 01:00:00,69.05423600245103,
2022-05-04 02:30:00,68.61772458328153,
2022-05-04 03:00:00,68.77991992669274,
2022-05-04 18:30:00,69.318570921777,
2022-05-04 20:00:00,69.24436084328056,
2022-05-04 23:00:00,70.91992101902417,
2022-05-04 23:59:59,72.32279316455765,c
2022-05-05 00:00:00,74.53546694833994,
2022-05-05 01:00:00,75.48170328453,
2022-05-05 02:30:00,70.5524239137792,
2022-05-05 03:00:00,70.00792701623948,
2022-05-05 18:30:00,70.06500664099042,
2022-05-05 20:00:00,70.08446907466168,
2022-05-05 23:00:00,84.95027138741773,
2022-05-05 23:59:59,87.8543683262825,c
2022-05-06 00:00:00,107.4084955265206,
2022-05-06 01:00:00,107.46783390387714,
2022-05-06 02:30:00,102.50350618834716,
2022-05-06 03:00:00,102.4430277251355,
2022-05-06 18:30:00,102.4430277251355,
2022-05-06 20:00:00,102.4430277251355,
2022-05-06 23:00:00,102.4430277251355,
2022-05-06 23:59:59,104.55916181405905,w
2022-05-09 00:00:00,101.73509324937902,
2022-05-09 01:00:00,106.32955252236002,
2022-05-09 02:30:00,109.54555235087048,
2022-05-09 03:00:00,109.67376626811972,
2022-05-09 18:30:00,108.86932257416015,
2022-05-09 20:00:00,108.71981778645113,
2022-05-09 23:00:00,86.43533977322772,
2022-05-09 23:59:59,82.65911641270657,c
2022-05-10 00:00:00,78.9830569306888,
2022-05-10 01:00:00,58.74701806537735,
2022-05-10 02:30:00,57.56826749851871,
2022-05-10 03:00:00,57.64696600477953,
2022-05-10 18:30:00,57.51799837094336,
2022-05-10 20:00:00,57.49069929939799,
2022-05-10 23:00:00,20.717609404499285,
2022-05-10 23:59:59,20.92514522665408,c
2022-05-11 00:00:00,18.41426421687197,
2022-05-11 01:00:00,26.66361814113361,
2022-05-11 02:30:00,31.214268780317525,
2022-05-11 03:00:00,32.22683073024791,
2022-05-11 18:30:00,33.46685627346028,
2022-05-11 20:00:00,33.55100065717022,
2022-05-11 23:00:00,22.08654975829893,
2022-05-11 23:59:59,13.042408671839098,c
2022-05-12 00:00:00,35.44800792291687,
2022-05-12 01:00:00,37.76907990883103,
2022-05-12 02:30:00,46.69077426967033,
2022-05-12 03:00:00,46.490567557134,
2022-05-12 18:30:00,43.7248257633089,
2022-05-12 20:00:00,43.75426355133743,
2022-05-12 23:00:00,9.328612487128794,
2022-05-12 23:59:59,6.46690060229048,c
2022-05-13 00:00:00,-12.67084368209737,
2022-05-13 01:00:00,-9.309545715010813,
2022-05-13 02:30:00,-6.872574169785253,
2022-05-13 03:00:00,-6.429025136397627,
2022-05-13 18:30:00,-6.429025136397627,
2022-05-13 20:00:00,-6.429025136397627,
2022-05-13 23:00:00,-6.429025136397627,
2022-05-13 23:59:59,-3.044696398136807,w
2022-05-16 00:00:00,-12.582270029552774,
2022-05-16 01:00:00,-12.006907122433972,
2022-05-16 02:30:00,-14.283051812088502,
2022-05-16 03:00:00,-14.352297912435347,
2022-05-16 18:30:00,-14.345273633845977,
2022-05-16 20:00:00,-14.28265419935883,
2022-05-16 23:00:00,-6.112374834401635,
2022-05-16 23:59:59,-13.16123935357541,c
2022-05-17 00:00:00,-6.658054830099445,
2022-05-17 01:00:00,-14.304319580613765,
2022-05-17 02:30:00,-22.181015766697328,
2022-05-17 03:00:00,-22.106711549930537,
2022-05-17 18:30:00,-22.58421792921149,
2022-05-17 20:00:00,-22.672951276940353,
2022-05-17 23:00:00,-8.073497215849102,
2022-05-17 23:59:59,4.6813977958055375,c
2022-05-18 00:00:00,8.049276051922106,
2022-05-18 01:00:00,4.945976665866965,
2022-05-18 02:30:00,6.0318050332761,
2022-05-18 03:00:00,5.706511081646681,
2022-05-18 18:30:00,5.077744886888809,
2022-05-18 20:00:00,5.203068547792441,
2022-05-18 23:00:00,12.089858681094597,
2022-05-18 23:59:59,10.971504977501354,c
2022-05-19 00:00:00,10.500645478845854,
2022-05-19 01:00:00,16.451125639485554,
2022-05-19 02:30:00,16.96906561620176,
2022-05-19 03:00:00,17.25588304780399,
2022-05-19 18:30:00,15.781451807802341,
2022-05-19 20:00:00,15.885131676254673,
2022-05-19 23:00:00,-3.2666674984673136,
2022-05-19 23:59:59,0.0,a
2022-05-20 00:00:00,5.524262710560379,
2022-05-20 01:00:00,12.596409717096321,
2022-05-20 02:30:00,15.002520429466472,
2022-05-20 03:00:00,13.890269374920422,
2022-05-20 18:30:00,13.890269374920422,
2022-05-20 20:00:00,13.890269374920422,
2022-05-20 23:00:00,13.890269374920422,
2022-05-20 23:59:59,14.143393279836232,w
2022-05-23 00:00:00,54.13514413498626,
2022-05-23 01:00:00,51.44008764971193,
2022-05-23 02:30:00,44.043496510592036,
2022-05-23 03:00:00,44.05411171948731,
2022-05-23 18:30:00,43.63739317332693,
2022-05-23 20:00:00,43.401737799513626,
2022-05-23 23:00:00,59.558964992421124,
2022-05-23 23:59:59,62.25171312999623,c
2022-05-24 00:00:00,72.65328283759527,
2022-05-24 01:00:00,76.72916633338502,
2022-05-24 02:30:00,83.85109637848336,
2022-05-24 03:00:00,84.17949999724738,
2022-05-24 18:30:00,83.67832445386648,
2022-05-24 20:00:00,83.65473827895994,
2022-05-24 23:00:00,88.92764722459333,
2022-05-24 23:59:59,88.43935716755493,c
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
0,88.43935716755493,
2022-05-25 00:00:00,96.62776380444598,
2022-05-25 01:00:00,87.96032532184415,
2022-05-25 02:30:00,83.2111247407961,
2022-05-25 03:00:00,83.5900611355396,
2022-05-25 18:30:00,83.16737511431984,
2022-05-25 20:00:00,83.35987141750593,
2022-05-25 23:00:00,73.854992047162,
2022-05-25 23:59:59,80.91312750133204,c
2022-05-26 00:00:00,87.37780858782446,
2022-05-26 01:00:00,90.56904900087852,
2022-05-26 02:30:00,95.99576528137709,
2022-05-26 03:00:00,96.44763183641635,
2022-05-26 18:30:00,97.44120880631874,
2022-05-26 20:00:00,97.34908747420911,
2022-05-26 23:00:00,117.14883795763967,
2022-05-26 23:59:59,111.32996259998959,c
2022-05-27 00:00:00,102.33001021240091,
2022-05-27 01:00:00,98.68510015170523,
2022-05-27 02:30:00,104.10547601602423,
2022-05-27 03:00:00,104.4436663510196,
2022-05-27 18:30:00,104.4436663510196,
2022-05-27 20:00:00,104.4436663510196,
2022-05-27 23:00:00,104.4436663510196,
2022-05-27 23:59:59,105.22299291483762,w
2022-05-30 00:00:00,48.844995661398116,
2022-05-30 01:00:00,55.43273344474096,
2022-05-30 02:30:00,48.908229439769116,
2022-05-30 03:00:00,48.69587219834898,
2022-05-30 18:30:00,47.95018474844005,
2022-05-30 20:00:00,47.98117387077059,
2022-05-30 23:00:00,52.28041997135358,
2022-05-30 23:59:59,43.800545508239566,c
2022-05-31 00:00:00,49.002683633865104,
2022-05-31 01:00:00,47.79620698861822,
2022-05-31 02:30:00,51.05391500466078,
2022-05-31 03:00:00,50.27921927075181,
2022-05-31 18:30:00,50.11325661090382,
2022-05-31 20:00:00,50.10478588039541,
2022-05-31 23:00:00,59.99921395104252,
2022-05-31 23:59:59,61.52090143533667,e
2022-06-01 00:00:00,73.34394317550698,
2022-06-01 01:00:00,83.40773954311703,
2022-06-01 02:30:00,87.53747648561603,
2022-06-01 03:00:00,86.77484230316645,
2022-06-01 18:30:00,87.17386606248579,
2022-06-01 20:00:00,86.98341043333812,
2022-06-01 23:00:00,75.25600099093538,
2022-06-01 23:59:59,92.03759305580297,c
2022-06-02 00:00:00,102.71796498988135,
2022-06-02 01:00:00,106.56731387924037,
2022-06-02 02:30:00,109.00823854782789,
2022-06-02 03:00:00,109.59134212126264,
2022-06-02 18:30:00,109.59134212126264,
2022-06-02 20:00:00,109.59134212126264,
2022-06-02 23:00:00,109.59134212126264,
2022-06-02 23:59:59,107.20060140211706,c
2022-06-03 00:00:00,107.20060140211706,
2022-06-03 01:00:00,107.20060140211706,
2022-06-03 02:30:00,107.20060140211706,
2022-06-03 03:00:00,107.20060140211706,
2022-06-03 18:30:00,107.20060140211706,
2022-06-03 20:00:00,107.20060140211706,
2022-06-03 23:00:00,107.20060140211706,
2022-06-03 23:59:59,107.20060140211706,w
2022-06-06 00:00:00,123.20308016145168,
2022-06-06 01:00:00,126.65126930483063,
2022-06-06 02:30:00,124.99690057637281,
2022-06-06 03:00:00,124.74037112855285,
2022-06-06 18:30:00,125.07894328969212,
2022-06-06 20:00:00,124.97469024966574,
2022-06-06 23:00:00,124.37800211239687,
2022-06-06 23:59:59,125.06775828789455,c
2022-06-07 00:00:00,130.65261419970875,
2022-06-07 01:00:00,140.24977184242198,
2022-06-07 02:30:00,142.86626105248672,
2022-06-07 03:00:00,143.16174720513982,
2022-06-07 18:30:00,144.2174572944615,
2022-06-07 20:00:00,144.00663119315027,
2022-06-07 23:00:00,162.9789609030969,
2022-06-07 23:59:59,169.99709619399357,c
2022-06-08 00:00:00,173.88102372598894,
2022-06-08 01:00:00,176.0423125276685,
2022-06-08 02:30:00,180.49037723960203,
2022-06-08 03:00:00,179.88831678550935,
2022-06-08 18:30:00,179.01407123863862,
2022-06-08 20:00:00,178.95056894044603,
2022-06-08 23:00:00,176.0598134898454,
2022-06-08 23:59:59,187.95719690772682,c
2022-06-09 00:00:00,193.05223910970506,
2022-06-09 01:00:00,186.732232629446,
2022-06-09 02:30:00,192.77873584897577,
2022-06-09 03:00:00,193.06487300341234,
2022-06-09 18:30:00,193.01891660886542,
2022-06-09 20:00:00,192.92238691384216,
2022-06-09 23:00:00,191.6106122947532,
2022-06-09 23:59:59,196.70465931469482,c
2022-06-10 00:00:00,203.39715967620566,
2022-06-10 01:00:00,208.13586317445163,
2022-06-10 02:30:00,175.63239612857762,
2022-06-10 03:00:00,175.53513582164157,
2022-06-10 18:30:00,175.53513582164157,
2022-06-10 20:00:00,175.53513582164157,
2022-06-10 23:00:00,175.53513582164157,
2022-06-10 23:59:59,171.2008409506476,w
2022-06-13 00:00:00,188.93809008406777,
2022-06-13 01:00:00,192.05693379643446,
2022-06-13 02:30:00,198.55792308434786,
2022-06-13 03:00:00,197.7447404458086,
2022-06-13 18:30:00,197.0798712894083,
2022-06-13 20:00:00,196.62131163694278,
2022-06-13 23:00:00,206.4789438186134,
2022-06-13 23:59:59,193.04242418001297,c
2022-06-14 00:00:00,218.0479267796146,
2022-06-14 01:00:00,221.51382301872638,
2022-06-14 02:30:00,220.8291381430671,
2022-06-14 03:00:00,221.77040342013345,
2022-06-14 18:30:00,222.15336657852288,
2022-06-14 20:00:00,222.20066275955276,
2022-06-14 23:00:00,252.46280368349255,
2022-06-14 23:59:59,263.86370757151474,c
2022-06-15 00:00:00,262.5229085347072,
2022-06-15 01:00:00,260.6973854843958,
2022-06-15 02:30:00,258.6624972656283,
2022-06-15 03:00:00,257.5915145737764,
2022-06-15 18:30:00,255.97442362736717,
2022-06-15 20:00:00,255.9236473632444,
2022-06-15 23:00:00,312.73213636553453,
2022-06-15 23:59:59,314.8854687683835,c
2022-06-16 00:00:00,288.1834184621067,
2022-06-16 01:00:00,290.93689236756666,
2022-06-16 02:30:00,295.03046999565606,
2022-06-16 03:00:00,295.109172608166,
2022-06-16 18:30:00,293.2230606588772,
2022-06-16 20:00:00,293.5790302146846,
2022-06-16 23:00:00,266.04878690523253,
2022-06-16 23:59:59,260.8232182421058,c
2022-06-17 00:00:00,269.249490054326,
2022-06-17 01:00:00,280.468687257605,
2022-06-17 02:30:00,287.9141105127911,
2022-06-17 03:00:00,288.1937900241318,
2022-06-17 18:30:00,288.1937900241318,
2022-06-17 20:00:00,288.1937900241318,
2022-06-17 23:00:00,288.1937900241318,
2022-06-17 23:59:59,299.99312488071917,w
2022-06-20 00:00:00,269.161245930943,
2022-06-20 01:00:00,264.0730724897172,
2022-06-20 02:30:00,257.9449186497933,
2022-06-20 03:00:00,258.35999872308514,
2022-06-20 18:30:00,257.75886754341457,
2022-06-20 20:00:00,257.9352842874097,
2022-06-20 23:00:00,263.9177084078914,
2022-06-20 23:59:59,257.0559020038014,c
2022-06-21 00:00:00,260.32587914117096,
2022-06-21 01:00:00,245.39999600156318,
2022-06-21 02:30:00,252.84874758905255,
2022-06-21 03:00:00,252.79620770699137,
2022-06-21 18:30:00,252.79620770699137,
2022-06-21 20:00:00,252.79620770699137,
2022-06-21 23:00:00,252.79620770699137,
2022-06-21 23:59:59,250.59846075588155,c
