date,ROBO_2022_Q1,meta
2022-03-22 10:00:00,198.52294806928654,
2022-03-22 10:30:00,163.43993793618677,
2022-03-22 12:00:00,184.97973787793222,
2022-03-22 13:30:00,125.66446251959276,
2022-03-22 15:00:00,125.08461639614836,
2022-03-22 15:30:30,125.08461639614836,
2022-03-22 23:59:59,118.57611631530136,c
2022-03-23 00:00:00,131.518040779887,
2022-03-23 10:00:00,195.44126168448352,
2022-03-23 10:30:00,196.53719201600785,
2022-03-23 12:00:00,222.29434143120147,
2022-03-23 13:30:00,225.85020165074135,
2022-03-23 15:00:00,221.54984514544586,
2022-03-23 15:30:30,221.54984514544586,
2022-03-23 23:59:59,215.2512467341407,c
2022-03-24 00:00:00,217.56984014167216,
2022-03-24 10:00:00,231.98397593377592,
2022-03-24 10:30:00,228.5402089399977,
2022-03-24 12:00:00,253.18657242382545,
2022-03-24 13:30:00,269.58066103291804,
2022-03-24 15:00:00,279.9550512617787,
2022-03-24 15:30:30,279.9550512617787,
2022-03-24 23:59:59,285.864440528101,c
2022-03-25 00:00:00,261.96718386744067,
2022-03-25 10:00:00,335.3336614690114,
2022-03-25 10:30:00,315.1002934013712,
2022-03-25 12:00:00,339.2581049243849,
2022-03-25 13:30:00,334.6057999919429,
2022-03-25 15:00:00,341.342165558037,
2022-03-25 15:30:30,341.342165558037,
2022-03-25 23:59:59,342.7820604748638,w
2022-03-28 00:00:00,345.9342544341397,
2022-03-28 10:00:00,338.55924134890734,
2022-03-28 10:30:00,320.7593077596032,
2022-03-28 12:00:00,329.59591472071685,
2022-03-28 13:30:00,316.99802179198485,
2022-03-28 15:00:00,326.24765497636116,
2022-03-28 15:30:30,326.24765497636116,
2022-03-28 23:59:59,326.428170248553,c
2022-03-29 00:00:00,369.8022592521414,
2022-03-29 10:00:00,402.0545764138661,
2022-03-29 10:30:00,431.8000284953461,
2022-03-29 12:00:00,428.9341286125001,
2022-03-29 13:30:00,419.9112618292301,
2022-03-29 15:00:00,436.02210259183516,
2022-03-29 15:30:30,436.02210259183516,
2022-03-29 23:59:59,427.726225954077,c
2022-03-30 00:00:00,441.319275380417,
2022-03-30 10:00:00,454.25143919078647,
2022-03-30 10:30:00,461.9216581601709,
2022-03-30 12:00:00,473.7049011450234,
2022-03-30 13:30:00,508.9055200801845,
2022-03-30 15:00:00,504.4426530547619,
2022-03-30 15:30:30,504.4426530547619,
2022-03-30 23:59:59,486.1835056016698,c
2022-03-31 00:00:00,504.646221126529,
2022-03-31 10:00:00,526.7852488333283,
2022-03-31 10:30:00,548.0654578683709,
2022-03-31 12:00:00,540.7263444460514,
2022-03-31 13:30:00,572.3842144299502,
2022-03-31 15:00:00,556.0681978993639,
2022-03-31 15:30:30,556.0681978993639,
2022-03-31 23:59:59,522.5655224571013,c
2022-04-01 00:00:00,530.411084492069,
2022-04-01 10:00:00,529.4337115542382,
2022-04-01 10:30:00,511.5972632577308,
2022-04-01 12:00:00,470.58201711974544,
2022-04-01 13:30:00,467.9752506566549,
2022-04-01 15:00:00,457.8134148612347,
2022-04-01 15:30:30,457.8134148612347,
2022-04-01 23:59:59,476.69282835221617,w
