date,AS_BATT_2022_Q4,meta
2022-11-07 03:00:00,133.12830988403056,
2022-11-07 18:30:00,105.13190233588745,
2022-11-07 20:00:00,74.27834925829399,
2022-11-07 23:00:00,21.40339650605415,
2022-11-07 23:59:59,34.16590087501163,c
2022-11-08 00:00:00,0.775725467362463,
2022-11-08 01:00:00,22.951750823179736,
2022-11-08 02:30:00,22.951750823179736,
2022-11-08 03:00:00,22.951750823179736,
2022-11-08 18:30:00,-10.5173753171876,
2022-11-08 20:00:00,-66.07643459768138,
2022-11-08 23:00:00,-90.17522070560085,
2022-11-08 23:59:59,-86.51973925920808,c
2022-11-09 00:00:00,-105.46402131555678,
2022-11-09 01:00:00,-81.5561090396387,
2022-11-09 02:30:00,-81.5561090396387,
2022-11-09 03:00:00,-81.5561090396387,
2022-11-09 18:30:00,-108.59282973221292,
2022-11-09 20:00:00,-55.76586258005358,
2022-11-09 23:00:00,-68.5334718426914,
2022-11-09 23:59:59,-56.42784346295349,c
2022-11-10 00:00:00,-27.48537605638478,
2022-11-10 01:00:00,-27.505293664883652,
2022-11-10 02:30:00,-27.505293664883652,
2022-11-10 03:00:00,-27.505293664883652,
2022-11-10 18:30:00,30.80303719706984,
2022-11-10 20:00:00,-37.906498716225144,
2022-11-10 23:00:00,-10.830779290389728,
2022-11-10 23:59:59,0.0,a
2022-11-11 00:00:00,-27.052737477667847,
2022-11-11 01:00:00,-2.7423493585014285,
2022-11-11 02:30:00,-2.7423493585014285,
2022-11-11 03:00:00,-2.7423493585014285,
2022-11-11 18:30:00,-2.7423493585014285,
2022-11-11 20:00:00,-2.7423493585014285,
2022-11-11 23:00:00,-2.7423493585014285,
2022-11-11 23:59:59,-17.1156861709037,w
2022-11-14 00:00:00,-151.70317466292724,
2022-11-14 01:00:00,-173.6318347003084,
2022-11-14 02:30:00,-173.6318347003084,
2022-11-14 03:00:00,-173.6318347003084,
2022-11-14 18:30:00,-56.4606064828657,
2022-11-14 20:00:00,122.86818761266818,
2022-11-14 23:00:00,127.83478271314925,
2022-11-14 23:59:59,82.46566615846353,c
2022-11-15 00:00:00,117.82134963833045,
2022-11-15 01:00:00,121.57028964058816,
2022-11-15 02:30:00,121.57028964058816,
2022-11-15 03:00:00,121.57028964058816,
2022-11-15 18:30:00,135.44858561742058,
2022-11-15 20:00:00,30.016387046100647,
2022-11-15 23:00:00,100.32357980072965,
2022-11-15 23:59:59,120.43345767230204,c
2022-11-16 00:00:00,109.9388790572936,
2022-11-16 01:00:00,164.7133950576723,
2022-11-16 02:30:00,164.7133950576723,
2022-11-16 03:00:00,164.7133950576723,
2022-11-16 18:30:00,129.2775243151121,
2022-11-16 20:00:00,152.68262318426218,
2022-11-16 23:00:00,144.0684442047674,
2022-11-16 23:59:59,169.00750422960346,c
2022-11-17 00:00:00,140.06028837040003,
2022-11-17 01:00:00,131.28279390855852,
2022-11-17 02:30:00,131.28279390855852,
2022-11-17 03:00:00,131.28279390855852,
2022-11-17 18:30:00,151.55033576868607,
2022-11-17 20:00:00,149.06033494264642,
2022-11-17 23:00:00,260.80212869261305,
2022-11-17 23:59:59,246.0940120090765,c
2022-11-18 00:00:00,280.12293886779565,
2022-11-18 01:00:00,247.99406476326914,
2022-11-18 02:30:00,247.99406476326914,
2022-11-18 03:00:00,247.99406476326914,
2022-11-18 18:30:00,247.99406476326914,
2022-11-18 20:00:00,247.99406476326914,
2022-11-18 23:00:00,247.99406476326914,
2022-11-18 23:59:59,231.6305157784654,e
2022-11-21 00:00:00,215.52794452133713,
2022-11-21 01:00:00,227.41067325288094,
2022-11-21 02:30:00,227.41067325288094,
2022-11-21 03:00:00,227.41067325288094,
2022-11-21 18:30:00,217.02089029909627,
2022-11-21 20:00:00,221.31749202578686,
2022-11-21 23:00:00,316.92049417971845,
2022-11-21 23:59:59,317.08593170898956,c
2022-11-22 00:00:00,306.3900723067604,
2022-11-22 01:00:00,277.7383484425064,
2022-11-22 02:30:00,277.7383484425064,
2022-11-22 03:00:00,277.7383484425064,
2022-11-22 18:30:00,276.93199395582286,
2022-11-22 20:00:00,268.62806468163154,
2022-11-22 23:00:00,324.720761519219,
2022-11-22 23:59:59,317.6865548806125,c
2022-11-23 00:00:00,303.4430890343377,
2022-11-23 01:00:00,310.90075924454555,
2022-11-23 02:30:00,310.90075924454555,
2022-11-23 03:00:00,310.90075924454555,
2022-11-23 18:30:00,316.84986685354176,
2022-11-23 20:00:00,349.39846368831337,
2022-11-23 23:00:00,300.19704395339744,
2022-11-23 23:59:59,330.1619799651483,c
2022-11-24 00:00:00,326.46026865779464,
2022-11-24 01:00:00,283.8768187713367,
2022-11-24 02:30:00,283.8768187713367,
2022-11-24 03:00:00,283.8768187713367,
2022-11-24 18:30:00,301.9199181278079,
2022-11-24 20:00:00,355.59225178537605,
2022-11-24 23:00:00,373.8616695057056,
2022-11-24 23:59:59,391.9043715026008,c
2022-11-25 00:00:00,394.2737506953744,
2022-11-25 01:00:00,362.82965684538755,
2022-11-25 02:30:00,362.82965684538755,
2022-11-25 03:00:00,362.82965684538755,
2022-11-25 18:30:00,362.82965684538755,
2022-11-25 20:00:00,362.82965684538755,
2022-11-25 23:00:00,362.82965684538755,
2022-11-25 23:59:59,372.6173108211564,w
2022-11-28 00:00:00,407.1460915026734,
2022-11-28 01:00:00,404.7980166424472,
2022-11-28 02:30:00,404.7980166424472,
2022-11-28 03:00:00,404.7980166424472,
2022-11-28 18:30:00,349.53746533479244,
2022-11-28 20:00:00,459.520629325675,
2022-11-28 23:00:00,405.640911360844,
2022-11-28 23:59:59,388.73428206110844,c
2022-11-29 00:00:00,337.9885305637194,
2022-11-29 01:00:00,341.723943531334,
2022-11-29 02:30:00,341.723943531334,
2022-11-29 03:00:00,341.723943531334,
2022-11-29 18:30:00,327.9613163933604,
2022-11-29 20:00:00,246.19927518989613,
2022-11-29 23:00:00,189.08342516195,
2022-11-29 23:59:59,214.72495211372387,c
2022-11-30 00:00:00,201.96051056719426,
2022-11-30 01:00:00,191.60390277629432,
2022-11-30 02:30:00,191.60390277629432,
2022-11-30 03:00:00,191.60390277629432,
2022-11-30 18:30:00,269.7478222952814,
2022-11-30 20:00:00,234.5761753445492,
2022-11-30 23:00:00,148.53430440967912,
2022-11-30 23:59:59,144.9434272223395,c
2022-12-01 00:00:00,95.36633781352151,
2022-12-01 01:00:00,99.91026008515064,
2022-12-01 02:30:00,99.91026008515064,
2022-12-01 03:00:00,99.91026008515064,
2022-12-01 18:30:00,84.99839075608418,
2022-12-01 20:00:00,9.346964483914746,
2022-12-01 23:00:00,-22.237123228793166,
2022-12-01 23:59:59,-27.982894840019355,c
2022-12-02 00:00:00,-44.518938289646115,
2022-12-02 01:00:00,-67.45176183198726,
2022-12-02 02:30:00,-67.45176183198726,
2022-12-02 03:00:00,-67.45176183198726,
2022-12-02 18:30:00,-67.45176183198726,
2022-12-02 20:00:00,-67.45176183198726,
2022-12-02 23:00:00,-67.45176183198726,
2022-12-02 23:59:59,-56.48100567792639,w
