date,SPYD_HEDGED_2023_Q1,meta
2023-01-19 12:00:00,0.20748835153082723,
2023-01-19 13:30:00,3.477443490956034,
2023-01-19 15:00:00,13.820103334197881,
2023-01-19 15:30:30,13.820103334197881,
2023-01-19 23:59:59,8.607569459916476,c
2023-01-20 00:00:00,-15.609078431906909,
2023-01-20 10:00:00,8.162154222209125,
2023-01-20 10:30:00,3.604851622378874,
2023-01-20 12:00:00,9.93855041722361,
2023-01-20 13:30:00,6.262575104413884,
2023-01-20 15:00:00,11.692903755346663,
2023-01-20 15:30:30,11.692903755346663,
2023-01-20 23:59:59,14.501286046169241,w
2023-01-23 00:00:00,28.843233558530272,
2023-01-23 10:00:00,14.052856981764904,
2023-01-23 10:30:00,-9.401264985362786,
2023-01-23 12:00:00,5.806243677792452,
2023-01-23 13:30:00,4.678555486590369,
2023-01-23 15:00:00,12.786410739567344,
2023-01-23 15:30:30,12.786410739567344,
2023-01-23 23:59:59,15.204591419457103,c
2023-01-24 00:00:00,-15.176273166266355,
2023-01-24 10:00:00,29.995050069054827,
2023-01-24 10:30:00,27.73725276942841,
2023-01-24 12:00:00,20.58377367159065,
2023-01-24 13:30:00,23.851677354585973,
2023-01-24 15:00:00,18.241822184052722,
2023-01-24 15:30:30,18.241822184052722,
2023-01-24 23:59:59,0.0,a
2023-01-25 00:00:00,4.929203908580092,
2023-01-25 10:00:00,-2.999274329638496,
2023-01-25 10:30:00,-0.7129140024953244,
2023-01-25 12:00:00,-3.7644838349161773,
2023-01-25 13:30:00,1.5769295978286948,
2023-01-25 15:00:00,3.7033994017988903,
2023-01-25 15:30:30,3.7033994017988903,
2023-01-25 23:59:59,-6.7347035573134235,c
2023-01-26 00:00:00,-6.984714203176509,
2023-01-26 10:00:00,14.197075843779828,
2023-01-26 10:30:00,12.217183446500712,
2023-01-26 12:00:00,12.764000553078802,
2023-01-26 13:30:00,5.1230483119119015,
2023-01-26 15:00:00,-3.903299037975529,
2023-01-26 15:30:30,-3.903299037975529,
2023-01-26 23:59:59,-9.26940144276665,c
2023-01-27 00:00:00,-26.05915507610962,
2023-01-27 10:00:00,-18.00608599066382,
2023-01-27 10:30:00,-21.148492698182935,
2023-01-27 12:00:00,-22.194306932862673,
2023-01-27 13:30:00,-16.249835100698135,
2023-01-27 15:00:00,-10.5871837255512,
2023-01-27 15:30:30,-10.5871837255512,
2023-01-27 23:59:59,-3.266807162252803,w
2023-01-30 00:00:00,-3.880716193530958,
2023-01-30 10:00:00,1.8290520772102354,
2023-01-30 10:30:00,-4.641692935577623,
2023-01-30 12:00:00,5.699501456098261,
2023-01-30 13:30:00,-4.3322985018819224,
2023-01-30 15:00:00,-13.949655339064094,
2023-01-30 15:30:30,-13.949655339064094,
2023-01-30 23:59:59,-25.170315760519543,c
2023-01-31 00:00:00,1.0100039874294282,
2023-01-31 10:00:00,30.102014826060866,
2023-01-31 10:30:00,31.15520296297879,
2023-01-31 12:00:00,28.975051135768297,
2023-01-31 13:30:00,37.872291431220276,
2023-01-31 15:00:00,33.02009471637754,
2023-01-31 15:30:30,33.02009471637754,
2023-01-31 23:59:59,39.99897675171553,e
2023-02-01 00:00:00,27.292776954664077,
2023-02-01 10:00:00,39.59386678380636,
2023-02-01 10:30:00,43.1721526859624,
2023-02-01 12:00:00,51.58142951071321,
2023-02-01 13:30:00,54.22795551811814,
2023-02-01 15:00:00,55.15089767798486,
2023-02-01 15:30:30,55.15089767798486,
2023-02-01 23:59:59,60.28986980214245,c
2023-02-02 00:00:00,65.20749570245917,
2023-02-02 10:00:00,74.55937468767048,
2023-02-02 10:30:00,72.30073815992581,
2023-02-02 12:00:00,113.16667144417822,
2023-02-02 13:30:00,115.36862579248582,
2023-02-02 15:00:00,108.56579294980162,
2023-02-02 15:30:30,108.56579294980162,
2023-02-02 23:59:59,107.87594017603888,c
2023-02-03 00:00:00,42.12089880372639,
2023-02-03 10:00:00,37.483808406056056,
2023-02-03 10:30:00,34.75022757084767,
2023-02-03 12:00:00,36.1262020397628,
2023-02-03 13:30:00,33.40318519362819,
2023-02-03 15:00:00,33.05883858587842,
2023-02-03 15:30:30,33.05883858587842,
2023-02-03 23:59:59,33.37260132776302,w
2023-02-06 00:00:00,26.065207280357612,
2023-02-06 10:00:00,15.454021253763102,
2023-02-06 10:30:00,18.453391481712742,
2023-02-06 12:00:00,25.443609469039984,
2023-02-06 13:30:00,11.379335808940084,
2023-02-06 15:00:00,15.646804982542761,
2023-02-06 15:30:30,15.646804982542761,
2023-02-06 23:59:59,17.46285521384283,c
2023-02-07 00:00:00,17.210134819888566,
2023-02-07 10:00:00,11.274960326883985,
2023-02-07 10:30:00,8.279952033689284,
2023-02-07 12:00:00,10.266618046348299,
2023-02-07 13:30:00,5.278507507229051,
2023-02-07 15:00:00,16.033726752317932,
2023-02-07 15:30:30,16.033726752317932,
2023-02-07 23:59:59,24.330121381641476,c
2023-02-08 00:00:00,9.54049866224642,
2023-02-08 10:00:00,16.000000578100867,
2023-02-08 10:30:00,13.609923017674646,
2023-02-08 12:00:00,19.85936936973701,
2023-02-08 13:30:00,24.62730605075896,
2023-02-08 15:00:00,37.95505129240837,
2023-02-08 15:30:30,37.95505129240837,
2023-02-08 23:59:59,34.49208400369221,c
2023-02-09 00:00:00,33.70060595259659,
2023-02-09 10:00:00,27.732515472717324,
2023-02-09 10:30:00,27.619238105377434,
2023-02-09 12:00:00,19.022053955057743,
2023-02-09 13:30:00,21.57384843491164,
2023-02-09 15:00:00,23.609323041540335,
2023-02-09 15:30:30,23.609323041540335,
2023-02-09 23:59:59,26.545993274947392,c
2023-02-10 00:00:00,25.786952745916807,
2023-02-10 10:00:00,17.50137602814044,
2023-02-10 10:30:00,15.858554036980678,
2023-02-10 12:00:00,12.27249064660765,
2023-02-10 13:30:00,9.016700675990506,
2023-02-10 15:00:00,0.1730571695131573,
2023-02-10 15:30:30,0.1730571695131573,
2023-02-10 23:59:59,-1.2627725403269778,w
2023-02-13 00:00:00,-3.732776020467867,
2023-02-13 10:00:00,4.272233184082495,
2023-02-13 10:30:00,5.484334168891166,
2023-02-13 12:00:00,7.34262144246415,
2023-02-13 13:30:00,6.734125924704102,
2023-02-13 15:00:00,0.2261831022486831,
2023-02-13 15:30:30,0.2261831022486831,
2023-02-13 23:59:59,5.377244837436052,c
2023-02-14 00:00:00,1.2132501569019496,
2023-02-14 10:00:00,10.258132354194828,
2023-02-14 10:30:00,12.618304943202645,
2023-02-14 12:00:00,17.44495967667035,
2023-02-14 13:30:00,10.326580930030616,
2023-02-14 15:00:00,17.456103482016715,
2023-02-14 15:30:30,17.456103482016715,
2023-02-14 23:59:59,27.9808282831211,c
