date,DW_2021_Q3,meta
2021-09-15 13:30:00,-15.11996168844647,
2021-09-15 15:00:00,-20.94425158370261,
2021-09-15 15:30:30,-20.94425158370261,
2021-09-15 23:59:59,-23.209293463180646,c
2021-09-16 00:00:00,-15.38305114642787,
2021-09-16 10:00:00,-16.05148179479049,
2021-09-16 10:30:00,-21.386134921535845,
2021-09-16 12:00:00,-10.977568891864603,
2021-09-16 13:30:00,-9.573895499690138,
2021-09-16 15:00:00,-10.478013948493942,
2021-09-16 15:30:30,-10.478013948493942,
2021-09-16 23:59:59,-1.1825125678924664,c
2021-09-17 00:00:00,1.6509278122121458,
2021-09-17 10:00:00,-5.734486368807019,
2021-09-17 10:30:00,-0.7428826071900119,
2021-09-17 12:00:00,0.6313112082492154,
2021-09-17 13:30:00,9.911890220757996,
2021-09-17 15:00:00,7.570609377980162,
2021-09-17 15:30:30,7.570609377980162,q
2021-09-17 23:59:59,-2.8844821015830107,w
2021-09-20 00:00:00,11.749301174689222,
2021-09-20 10:00:00,23.5454926738876,
2021-09-20 10:30:00,32.55801709785276,
2021-09-20 12:00:00,33.00574771718586,
2021-09-20 13:30:00,35.21054390717773,
2021-09-20 15:00:00,28.318720505794538,
2021-09-20 15:30:30,28.318720505794538,
2021-09-20 23:59:59,23.5247971742818,c
2021-09-21 00:00:00,26.670499919351208,
2021-09-21 10:00:00,17.37513914666787,
2021-09-21 10:30:00,30.256724397690306,
2021-09-21 12:00:00,36.44017602336897,
2021-09-21 13:30:00,23.874093130653705,
2021-09-21 15:00:00,22.54610897170322,
2021-09-21 15:30:30,22.54610897170322,
2021-09-21 23:59:59,24.170287259507518,c
2021-09-22 00:00:00,3.9565145171904845,
2021-09-22 10:00:00,-8.924676060540342,
2021-09-22 10:30:00,6.402580393766485,
2021-09-22 12:00:00,3.611013372451829,
2021-09-22 13:30:00,4.827577014001889,
2021-09-22 15:00:00,4.831002900121817,
2021-09-22 15:30:30,4.831002900121817,
2021-09-22 23:59:59,10.703005976236277,c
2021-09-23 00:00:00,6.144703806390112,
2021-09-23 10:00:00,0.5797863872072568,
2021-09-23 10:30:00,-8.444093309811013,
2021-09-23 12:00:00,-9.55251592412873,
2021-09-23 13:30:00,-8.954562286880765,
2021-09-23 15:00:00,1.7150768585874516,
2021-09-23 15:30:30,1.7150768585874516,s
2021-09-23 23:59:59,0.0,a
2021-09-24 00:00:00,15.554885714402921,
2021-09-24 10:00:00,50.60027143125259,
2021-09-24 10:30:00,36.110708083527136,
2021-09-24 12:00:00,31.542329553441256,
2021-09-24 13:30:00,35.467431851208524,
2021-09-24 15:00:00,40.073473873760015,
2021-09-24 15:30:30,40.073473873760015,
2021-09-24 23:59:59,37.64449480698844,w
2021-09-27 00:00:00,25.73292366550138,
2021-09-27 10:00:00,-12.870135485948424,
2021-09-27 10:30:00,-9.055797502841418,
2021-09-27 12:00:00,-15.320481463945388,
2021-09-27 13:30:00,-5.579637272954667,
2021-09-27 15:00:00,-13.643916653832633,
2021-09-27 15:30:30,-13.643916653832633,
2021-09-27 23:59:59,-11.250760049352277,c
2021-09-28 00:00:00,-31.947466685816284,
2021-09-28 10:00:00,-30.525461631469902,
2021-09-28 10:30:00,-40.90062807578635,
2021-09-28 12:00:00,-39.987460537999794,
2021-09-28 13:30:00,-48.83598052415427,
2021-09-28 15:00:00,-45.85049431916562,
2021-09-28 15:30:30,-45.85049431916562,
2021-09-28 23:59:59,-40.63943918619712,c
2021-09-29 00:00:00,-44.15084511168044,
2021-09-29 10:00:00,-20.841902890173817,
2021-09-29 10:30:00,-16.81151405690331,
2021-09-29 12:00:00,-13.277285497254937,
2021-09-29 13:30:00,-20.87180623588675,
2021-09-29 15:00:00,-11.779750130581704,
2021-09-29 15:30:30,-11.779750130581704,
2021-09-29 23:59:59,-15.676326550696778,c
2021-09-30 00:00:00,-8.512470514837307,
2021-09-30 10:00:00,31.597963238247907,
2021-09-30 10:30:00,35.731637122987685,
2021-09-30 12:00:00,22.5067729528851,
2021-09-30 13:30:00,23.45843061737891,
2021-09-30 15:00:00,29.9230267219474,
2021-09-30 15:30:30,29.9230267219474,
2021-09-30 23:59:59,7.808688394753979,e
2021-10-01 00:00:00,15.956976355970177,
2021-10-01 10:00:00,-30.070330798183278,
2021-10-01 10:30:00,-13.46545738812684,
2021-10-01 12:00:00,-0.9337021218494002,
2021-10-01 13:30:00,-13.619513495066084,
2021-10-01 15:00:00,-17.4851449705324,
2021-10-01 15:30:30,-17.4851449705324,
2021-10-01 23:59:59,-18.957577579954282,w
2021-10-04 00:00:00,-16.426277913811692,
2021-10-04 10:00:00,-51.340117422505635,
2021-10-04 10:30:00,-45.47590429256689,
2021-10-04 12:00:00,-54.66178917376226,
2021-10-04 13:30:00,-55.013732746326255,
2021-10-04 15:00:00,-51.78580214338871,
2021-10-04 15:30:30,-51.78580214338871,
2021-10-04 23:59:59,-51.70373666407423,c
2021-10-05 00:00:00,-50.71116818363625,
2021-10-05 10:00:00,-58.83435074425474,
2021-10-05 10:30:00,-55.49183372526153,
2021-10-05 12:00:00,-50.50138988901439,
2021-10-05 13:30:00,-49.93132732278834,
2021-10-05 15:00:00,-50.705163021267595,
2021-10-05 15:30:30,-50.705163021267595,
2021-10-05 23:59:59,-53.59794964044456,c
2021-10-06 00:00:00,-41.694426717853645,
2021-10-06 10:00:00,-41.23814958713185,
2021-10-06 10:30:00,-18.897586045080608,
2021-10-06 12:00:00,-29.652573124961215,
2021-10-06 13:30:00,-30.358561174695847,
2021-10-06 15:00:00,-23.90161989387547,
2021-10-06 15:30:30,-23.90161989387547,
2021-10-06 23:59:59,-14.24473889723431,c
2021-10-07 00:00:00,-14.023001177148373,
2021-10-07 10:00:00,1.4180218250547654,
2021-10-07 10:30:00,4.458708387422291,
2021-10-07 12:00:00,4.413413254957192,
2021-10-07 13:30:00,-4.587139699352768,
2021-10-07 15:00:00,-5.748855874521951,
2021-10-07 15:30:30,-5.748855874521951,
2021-10-07 23:59:59,-9.29634443939182,c
2021-10-08 00:00:00,-7.7781979799500895,
2021-10-08 10:00:00,-25.09739749049652,
2021-10-08 10:30:00,-18.83288589872157,
2021-10-08 12:00:00,-27.43095003805247,
2021-10-08 13:30:00,-34.96371558485761,
2021-10-08 15:00:00,-33.14626247643149,
2021-10-08 15:30:30,-33.14626247643149,
2021-10-08 23:59:59,-35.909178647882,w
2021-10-11 00:00:00,-52.26707613914454,
2021-10-11 10:00:00,-52.116865676903274,
2021-10-11 10:30:00,-47.918016721863516,
2021-10-11 12:00:00,-52.732310898968585,
2021-10-11 13:30:00,-37.46758850400834,
2021-10-11 15:00:00,-32.18703696768773,
2021-10-11 15:30:30,-32.18703696768773,
2021-10-11 23:59:59,-29.933869769422447,c
2021-10-12 00:00:00,-19.10419437223412,
2021-10-12 10:00:00,-33.770117548620334,
2021-10-12 10:30:00,-9.945350159761503,
2021-10-12 12:00:00,-6.435012165100275,
2021-10-12 13:30:00,-2.4935624041953623,
2021-10-12 15:00:00,-12.847179404472179,
2021-10-12 15:30:30,-12.847179404472179,
2021-10-12 23:59:59,-11.442816758720845,c
2021-10-13 00:00:00,-5.0004324419394734,
2021-10-13 10:00:00,8.633603480555344,
2021-10-13 10:30:00,9.281477992288508,
2021-10-13 12:00:00,-11.406208748814496,
2021-10-13 13:30:00,-17.27476709554316,
2021-10-13 15:00:00,-22.189958197257557,
2021-10-13 15:30:30,-22.189958197257557,
2021-10-13 23:59:59,-19.569882923933672,c
2021-10-14 00:00:00,-19.164428429596178,
2021-10-14 10:00:00,-14.99513918766339,
2021-10-14 10:30:00,-18.561249769143735,
2021-10-14 12:00:00,-25.925032638059932,
2021-10-14 13:30:00,-31.265234117906086,
2021-10-14 15:00:00,-33.97817950339671,
2021-10-14 15:30:30,-33.97817950339671,
2021-10-14 23:59:59,-30.161087581821704,c
