date,SDOG_2022_Q4,meta
2022-12-06 10:30:00,8.67975821998671,
2022-12-06 12:00:00,-2.154538570110611,
2022-12-06 13:30:00,-5.748992806520475,
2022-12-06 15:00:00,-11.363423413522138,
2022-12-06 15:30:30,-11.363423413522138,
2022-12-06 23:59:59,-8.346606839001408,c
2022-12-07 00:00:00,-7.145997184375067,
2022-12-07 10:00:00,-18.574511641546597,
2022-12-07 10:30:00,-22.389175533174413,
2022-12-07 12:00:00,-21.079534794585584,
2022-12-07 13:30:00,-38.34578282915214,
2022-12-07 15:00:00,-48.36823875331857,
2022-12-07 15:30:30,-48.36823875331857,
2022-12-07 23:59:59,-45.61065935191443,c
2022-12-08 00:00:00,-42.60334516977407,
2022-12-08 10:00:00,-61.18191609383217,
2022-12-08 10:30:00,-63.96769452404296,
2022-12-08 12:00:00,-68.96323749668423,
2022-12-08 13:30:00,-53.705401856923,
2022-12-08 15:00:00,-56.96594336830319,
2022-12-08 15:30:30,-56.96594336830319,
2022-12-08 23:59:59,-49.9009603843262,c
2022-12-09 00:00:00,-56.1652991177942,
2022-12-09 10:00:00,-37.23444698716486,
2022-12-09 10:30:00,-30.190203392565696,
2022-12-09 12:00:00,3.909404198652692,
2022-12-09 13:30:00,-1.7068758901029,
2022-12-09 15:00:00,-3.854256486294812,
2022-12-09 15:30:30,-3.854256486294812,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,2.5073458638444466,
2022-12-12 10:00:00,13.280468445793886,
2022-12-12 10:30:00,4.576292979110742,
2022-12-12 12:00:00,24.226669098474606,
2022-12-12 13:30:00,27.03797774802162,
2022-12-12 15:00:00,31.57822561668836,
2022-12-12 15:30:30,31.57822561668836,
2022-12-12 23:59:59,35.635666664746864,c
2022-12-13 00:00:00,91.99671852432283,
2022-12-13 10:00:00,125.12772340283135,
2022-12-13 10:30:00,111.76171886833401,
2022-12-13 12:00:00,101.96672262220333,
2022-12-13 13:30:00,96.63193030771599,
2022-12-13 15:00:00,92.23474649603149,
2022-12-13 15:30:30,92.23474649603149,
2022-12-13 23:59:59,100.96946478317719,c
2022-12-14 00:00:00,88.15310909044304,
2022-12-14 10:00:00,103.06749334613157,
2022-12-14 10:30:00,111.47844457307349,
2022-12-14 12:00:00,110.41491972313668,
2022-12-14 13:30:00,100.17149852813559,
2022-12-14 15:00:00,75.04454015695566,
2022-12-14 15:30:30,75.04454015695566,
2022-12-14 23:59:59,78.80479797818928,c
2022-12-15 00:00:00,58.77092555971879,
2022-12-15 10:00:00,38.87018308919621,
2022-12-15 10:30:00,44.98224223742994,
2022-12-15 12:00:00,38.80927744291896,
2022-12-15 13:30:00,48.98754931618585,
2022-12-15 15:00:00,50.454742632820306,
2022-12-15 15:30:30,50.454742632820306,
2022-12-15 23:59:59,32.40137939293436,c
2022-12-16 00:00:00,27.012018604000982,
2022-12-16 10:00:00,26.981905584911107,
2022-12-16 10:30:00,-3.68195453651332,
2022-12-16 12:00:00,-18.189374970178864,
2022-12-16 13:30:00,-10.557607900654999,
2022-12-16 15:00:00,-16.03777466697117,
2022-12-16 15:30:30,-16.03777466697117,
2022-12-16 23:59:59,-29.240898092248386,e
2022-12-19 00:00:00,-30.386854226696943,
2022-12-19 10:00:00,-56.20320510778566,
2022-12-19 10:30:00,-52.36509488428254,
2022-12-19 12:00:00,-51.335900815281576,
2022-12-19 13:30:00,-41.86854970084299,
2022-12-19 15:00:00,-48.19282726500463,
2022-12-19 15:30:30,-48.19282726500463,
2022-12-19 23:59:59,-46.35704411004568,c
2022-12-20 00:00:00,-54.75499950805375,
2022-12-20 10:00:00,-58.03609628956216,
2022-12-20 10:30:00,-59.04043336022299,
2022-12-20 12:00:00,-76.96085104444,
2022-12-20 13:30:00,-78.98033591786714,
2022-12-20 15:00:00,-80.80769848082227,
2022-12-20 15:30:30,-80.80769848082227,
2022-12-20 23:59:59,-80.91110870030242,c
2022-12-21 00:00:00,-68.1471688892719,
2022-12-21 10:00:00,-64.68843540219547,
2022-12-21 10:30:00,-71.18010877694367,
2022-12-21 12:00:00,-55.70734638761398,
2022-12-21 13:30:00,-64.31466212951085,
2022-12-21 15:00:00,-70.63785538696771,
2022-12-21 15:30:30,-70.63785538696771,
2022-12-21 23:59:59,-63.172994330556264,c
2022-12-22 00:00:00,-83.11555133273835,
2022-12-22 10:00:00,-68.81665810249883,
2022-12-22 10:30:00,-81.61698194644745,
2022-12-22 12:00:00,-91.59635178204286,
2022-12-22 13:30:00,-93.66713270822102,
2022-12-22 15:00:00,-79.33529324009237,
2022-12-22 15:30:30,-79.33529324009237,
2022-12-22 23:59:59,-59.08161881468585,c
2022-12-23 00:00:00,-65.95217955757695,
2022-12-23 10:00:00,-66.90358149936522,
2022-12-23 10:30:00,-55.645524474821215,
2022-12-23 12:00:00,-55.93794472527227,
2022-12-23 13:30:00,-57.19955794814248,
2022-12-23 15:00:00,-54.079791768293845,
2022-12-23 15:30:30,-54.079791768293845,
2022-12-23 23:59:59,-44.57717472653245,w
2022-12-26 00:00:00,-44.57717472653245,
2022-12-26 10:00:00,-44.57717472653245,
2022-12-26 10:30:00,-44.57717472653245,
2022-12-26 12:00:00,-44.57717472653245,
2022-12-26 13:30:00,-44.57717472653245,
2022-12-26 15:00:00,-44.57717472653245,
2022-12-26 15:30:30,-44.57717472653245,
2022-12-26 23:59:59,-44.57717472653245,c
2022-12-27 00:00:00,-50.26328275435445,
2022-12-27 10:00:00,-62.95519573928619,
2022-12-27 10:30:00,-53.879727652302634,
2022-12-27 12:00:00,-41.78792691781101,
2022-12-27 13:30:00,-54.51456447128913,
2022-12-27 15:00:00,-54.42499308702237,
2022-12-27 15:30:30,-54.42499308702237,
2022-12-27 23:59:59,-40.50550254572117,c
2022-12-28 00:00:00,-42.39763509532576,
2022-12-28 10:00:00,-39.274190222720385,
2022-12-28 10:30:00,-47.51138909064806,
2022-12-28 12:00:00,-69.05291072121996,
2022-12-28 13:30:00,-67.19275343474466,
2022-12-28 15:00:00,-66.90759822547668,
2022-12-28 15:30:30,-66.90759822547668,
2022-12-28 23:59:59,-67.65102181753979,c
2022-12-29 00:00:00,-56.449653597088364,
2022-12-29 10:00:00,-37.347351658147105,
2022-12-29 10:30:00,-21.013971302805945,
2022-12-29 12:00:00,-3.5455358131072687,
2022-12-29 13:30:00,-4.781574975862144,
2022-12-29 15:00:00,-9.720460248677933,
2022-12-29 15:30:30,-9.720460248677933,
2022-12-29 23:59:59,-9.583909231546077,c
2022-12-30 00:00:00,-24.06332375045876,
2022-12-30 10:00:00,-23.319393794161993,
2022-12-30 10:30:00,-9.616554594058634,
2022-12-30 12:00:00,-6.019856910111313,
2022-12-30 13:30:00,-11.840701069042584,
2022-12-30 15:00:00,-21.417888842358742,
2022-12-30 15:30:30,-21.417888842358742,
2022-12-30 23:59:59,-12.638946061765473,w
