date,ICF_2021_Q3,meta
2021-08-18 12:00:00,-28.272371459276542,
2021-08-18 13:30:00,-36.45117571053059,
2021-08-18 15:00:00,-31.64648927738729,
2021-08-18 15:30:30,-31.64648927738729,
2021-08-18 23:59:59,-21.79234959013671,c
2021-08-19 00:00:00,-18.807077262278867,
2021-08-19 10:00:00,-27.137983071728797,
2021-08-19 10:30:00,-19.61998730907527,
2021-08-19 12:00:00,2.5830826593864487,
2021-08-19 13:30:00,-8.271375560300072,
2021-08-19 15:00:00,-9.75755562965145,
2021-08-19 15:30:30,-9.75755562965145,
2021-08-19 23:59:59,-3.0744679541019337,c
2021-08-20 00:00:00,10.873373591514678,
2021-08-20 10:00:00,-1.0485816577673148,
2021-08-20 10:30:00,6.375591197985237,
2021-08-20 12:00:00,6.389289779108438,
2021-08-20 13:30:00,3.9848205453081036,
2021-08-20 15:00:00,-9.71310848386581,
2021-08-20 15:30:30,-9.71310848386581,
2021-08-20 23:59:59,12.534995609165463,e
2021-08-23 00:00:00,20.762441113918115,
2021-08-23 10:00:00,18.521524820289912,
2021-08-23 10:30:00,20.401744109637846,
2021-08-23 12:00:00,5.6910239854846765,
2021-08-23 13:30:00,5.436585715121389,
2021-08-23 15:00:00,-3.5969944050761455,
2021-08-23 15:30:30,-3.5969944050761455,
2021-08-23 23:59:59,-6.398065771614597,c
2021-08-24 00:00:00,-7.739835616590625,
2021-08-24 10:00:00,-19.218678473662735,
2021-08-24 10:30:00,-24.28171371478973,
2021-08-24 12:00:00,-36.676585917142916,
2021-08-24 13:30:00,-36.810847939177094,
2021-08-24 15:00:00,-45.135944415164374,
2021-08-24 15:30:30,-45.135944415164374,
2021-08-24 23:59:59,-46.1088197212603,c
2021-08-25 00:00:00,-80.68160437537186,
2021-08-25 10:00:00,-46.194221612997495,
2021-08-25 10:30:00,-38.68056259934444,
2021-08-25 12:00:00,-19.11625685868715,
2021-08-25 13:30:00,-18.29686459947345,
2021-08-25 15:00:00,-26.952311201577572,
2021-08-25 15:30:30,-26.952311201577572,
2021-08-25 23:59:59,-22.053450189440923,c
2021-08-26 00:00:00,-8.146591199813145,
2021-08-26 10:00:00,-21.807063227166253,
2021-08-26 10:30:00,-21.35113027910377,
2021-08-26 12:00:00,-16.69660920539812,
2021-08-26 13:30:00,-16.22637010034937,
2021-08-26 15:00:00,-19.252263888280325,
2021-08-26 15:30:30,-19.252263888280325,
2021-08-26 23:59:59,-17.59394813213696,c
2021-08-27 00:00:00,-19.26519438206701,
2021-08-27 10:00:00,-19.80105798576342,
2021-08-27 10:30:00,-24.77992394176769,
2021-08-27 12:00:00,-45.797129605073536,
2021-08-27 13:30:00,-40.51047043338782,
2021-08-27 15:00:00,-45.703167510723034,
2021-08-27 15:30:30,-45.703167510723034,
2021-08-27 23:59:59,-55.90459155183039,w
2021-08-30 00:00:00,-42.1297503247154,
2021-08-30 10:00:00,-54.2139593317887,
2021-08-30 10:30:00,-52.1918069162832,
2021-08-30 12:00:00,-41.82205992127463,
2021-08-30 13:30:00,-42.60395663073163,
2021-08-30 15:00:00,-41.72796602117529,
2021-08-30 15:30:30,-41.72796602117529,
2021-08-30 23:59:59,-37.77943050898321,c
2021-08-31 00:00:00,-28.259129699746964,
2021-08-31 10:00:00,-42.24871125269654,
2021-08-31 10:30:00,-52.5789156301406,
2021-08-31 12:00:00,-38.178762289943435,
2021-08-31 13:30:00,-38.4706649058669,
2021-08-31 15:00:00,-50.401924162178645,
2021-08-31 15:30:30,-50.401924162178645,m
2021-08-31 23:59:59,-56.92732423078118,c
2021-09-01 00:00:00,-43.2716901319194,
2021-09-01 10:00:00,-55.154562886661196,
2021-09-01 10:30:00,-52.193321561930816,
2021-09-01 12:00:00,-50.59668861344437,
2021-09-01 13:30:00,-43.83012128097802,
2021-09-01 15:00:00,-44.25788556683,
2021-09-01 15:30:30,-44.25788556683,
2021-09-01 23:59:59,-50.28032882717521,c
2021-09-02 00:00:00,-29.30421993215525,
2021-09-02 10:00:00,-52.55119828184657,
2021-09-02 10:30:00,-64.276993262137,
2021-09-02 12:00:00,-69.03377843914426,
2021-09-02 13:30:00,-75.98373110559923,
2021-09-02 15:00:00,-72.83909348829978,
2021-09-02 15:30:30,-72.83909348829978,
2021-09-02 23:59:59,-80.9116282927654,c
2021-09-03 00:00:00,-79.94982178146536,
2021-09-03 10:00:00,-96.11263175380095,
2021-09-03 10:30:00,-84.6371328462048,
2021-09-03 12:00:00,-92.45689062332893,
2021-09-03 13:30:00,-88.42628065319862,
2021-09-03 15:00:00,-87.54672866898188,
2021-09-03 15:30:30,-87.54672866898188,
2021-09-03 23:59:59,-84.28042266887623,w
