date,EU_BATT_2022_Q4,meta
2022-11-04 23:59:59,-16.258770061166956,w
2022-11-07 00:00:00,-1.2664226060441024,
2022-11-07 03:30:00,-28.369885607081073,
2022-11-07 04:00:00,-75.78954642200836,
2022-11-07 06:00:00,-0.23315573480965668,
2022-11-07 08:00:00,-40.36488766929847,
2022-11-07 10:30:00,-77.18666743570395,
2022-11-07 11:00:00,-86.14533834418785,
2022-11-07 23:59:59,-88.09962516361054,c
2022-11-08 00:00:00,-54.29142512896192,
2022-11-08 03:30:00,-48.51854787103355,
2022-11-08 04:00:00,-56.372967173548886,
2022-11-08 06:00:00,-60.435962545694906,
2022-11-08 08:00:00,-81.19754579899802,
2022-11-08 10:30:00,-140.38003718451387,
2022-11-08 11:00:00,-151.46232208394122,
2022-11-08 23:59:59,-133.38240921266913,c
2022-11-09 00:00:00,-146.7890681484074,
2022-11-09 03:30:00,-100.90910668791173,
2022-11-09 04:00:00,-125.4767398484978,
2022-11-09 06:00:00,-26.308693473829408,
2022-11-09 08:00:00,33.578090401432746,
2022-11-09 10:30:00,-34.37792225553949,
2022-11-09 11:00:00,-24.83525914816653,
2022-11-09 23:59:59,-14.674957181692434,c
2022-11-10 00:00:00,27.10100371772114,
2022-11-10 03:30:00,14.36086494239305,
2022-11-10 04:00:00,-2.0563332856743273,
2022-11-10 06:00:00,4.1239699593056685,
2022-11-10 08:00:00,-10.935794917057478,
2022-11-10 10:30:00,-12.24336793067846,
2022-11-10 11:00:00,-17.60312181333461,
2022-11-10 23:59:59,0.0,a
2022-11-11 00:00:00,-5.658994267429875,
2022-11-11 03:30:00,42.42588416938304,
2022-11-11 04:00:00,71.4001719474171,
2022-11-11 06:00:00,95.73399727678327,
2022-11-11 08:00:00,137.5612183653003,
2022-11-11 10:30:00,85.21493933112038,
2022-11-11 11:00:00,83.28779258850534,
2022-11-11 23:59:59,107.36088173831808,w
2022-11-14 00:00:00,125.25607606651545,
2022-11-14 03:30:00,141.10258772481018,
2022-11-14 04:00:00,92.34067783600426,
2022-11-14 06:00:00,152.5653164043481,
2022-11-14 08:00:00,169.08352208369013,
2022-11-14 10:30:00,144.9404812050177,
2022-11-14 11:00:00,121.93726304504594,
2022-11-14 23:59:59,120.4565197809078,c
2022-11-15 00:00:00,117.34807843086583,
2022-11-15 03:30:00,140.80176208601154,
2022-11-15 04:00:00,124.4624425708314,
2022-11-15 06:00:00,148.882042853077,
2022-11-15 08:00:00,192.1915357285801,
2022-11-15 10:30:00,227.41025643419812,
2022-11-15 11:00:00,239.4921783218408,
2022-11-15 23:59:59,217.79373876470981,c
2022-11-16 00:00:00,249.51221158070257,
2022-11-16 03:30:00,192.47895552482112,
2022-11-16 04:00:00,153.58295332102796,
2022-11-16 06:00:00,128.2058318589335,
2022-11-16 08:00:00,154.0615452904625,
2022-11-16 10:30:00,199.349633140606,
2022-11-16 11:00:00,221.08492576835192,
2022-11-16 23:59:59,204.85053405756184,c
2022-11-17 00:00:00,234.61625450415283,
2022-11-17 03:30:00,266.0071468912911,
2022-11-17 04:00:00,264.48883917945,
2022-11-17 06:00:00,248.2784466740825,
2022-11-17 08:00:00,228.0630950751887,
2022-11-17 10:30:00,241.53859314927786,
2022-11-17 11:00:00,230.27023440395806,
2022-11-17 23:59:59,216.24713863922943,c
2022-11-18 00:00:00,224.31073406393466,
2022-11-18 03:30:00,241.14809478883194,
2022-11-18 04:00:00,279.1274959646282,
2022-11-18 06:00:00,348.389334503814,
2022-11-18 08:00:00,335.81677265296076,
2022-11-18 10:30:00,369.4183691023869,
2022-11-18 11:00:00,372.5287953677487,
2022-11-18 23:59:59,341.699242605902,e
2022-11-21 00:00:00,342.6331884213845,
2022-11-21 03:30:00,362.6876904892795,
2022-11-21 04:00:00,371.84179030764125,
2022-11-21 06:00:00,281.5454569519957,
2022-11-21 08:00:00,307.57674013764836,
2022-11-21 10:30:00,282.6844305281559,
2022-11-21 11:00:00,274.13407645361224,
2022-11-21 23:59:59,290.8785418675919,c
2022-11-22 00:00:00,252.17548308906476,
2022-11-22 03:30:00,224.65554329660188,
2022-11-22 04:00:00,229.3786187331085,
2022-11-22 06:00:00,200.43616808639285,
2022-11-22 08:00:00,170.35510804530304,
2022-11-22 10:30:00,150.4882522235598,
2022-11-22 11:00:00,140.38307318761963,
2022-11-22 23:59:59,160.50934724178092,c
2022-11-23 00:00:00,129.92743963231192,
2022-11-23 03:30:00,64.30535253349797,
2022-11-23 04:00:00,78.32415548083895,
2022-11-23 06:00:00,92.0138457207114,
2022-11-23 08:00:00,96.42384089772008,
2022-11-23 10:30:00,115.90327759146419,
2022-11-23 11:00:00,128.37871189860527,
2022-11-23 23:59:59,115.99206525670081,c
2022-11-24 00:00:00,117.89074062392433,
2022-11-24 03:30:00,137.9779486480952,
2022-11-24 04:00:00,157.4096414192212,
2022-11-24 06:00:00,69.63689463124058,
2022-11-24 08:00:00,62.845032608952124,
2022-11-24 10:30:00,43.448964875594925,
2022-11-24 11:00:00,30.54569746867287,
2022-11-24 23:59:59,19.372559551360837,c
2022-11-25 00:00:00,43.86644335634344,
2022-11-25 03:30:00,68.38647850986752,
2022-11-25 04:00:00,59.077754165807164,
2022-11-25 06:00:00,47.36358518770396,
2022-11-25 08:00:00,49.79853872699755,
2022-11-25 10:30:00,82.93705811901168,
2022-11-25 11:00:00,69.97343310779013,
2022-11-25 23:59:59,68.0825807254705,w
2022-11-28 00:00:00,66.86448178975877,
2022-11-28 03:30:00,63.15645559590155,
2022-11-28 04:00:00,67.41822185902151,
2022-11-28 06:00:00,67.16812970760247,
2022-11-28 08:00:00,103.29895513236329,
2022-11-28 10:30:00,48.78086557855488,
2022-11-28 11:00:00,45.38832343787203,
2022-11-28 23:59:59,53.64643564173616,c
2022-11-29 00:00:00,62.50230047726211,
2022-11-29 03:30:00,29.99652690649384,
2022-11-29 04:00:00,10.590799947024038,
2022-11-29 06:00:00,13.031543216024147,
2022-11-29 08:00:00,18.854040522951323,
2022-11-29 10:30:00,-27.86076192092014,
2022-11-29 11:00:00,-27.449713591502018,
2022-11-29 23:59:59,-31.78545765001445,c
2022-11-30 00:00:00,-40.758328687570724,
2022-11-30 03:30:00,10.960141211434461,
2022-11-30 04:00:00,-11.500287320009761,
2022-11-30 06:00:00,-32.42517240225925,
2022-11-30 08:00:00,-25.601649715032977,
2022-11-30 10:30:00,-37.912899329870925,
2022-11-30 11:00:00,-67.25831773782488,
2022-11-30 23:59:59,-55.5414629082353,c
2022-12-01 00:00:00,-53.3017434148195,
2022-12-01 03:30:00,-42.404080535321214,
2022-12-01 04:00:00,-89.34735512791474,
2022-12-01 06:00:00,-61.89589918832871,
2022-12-01 08:00:00,-42.32621018348834,
2022-12-01 10:30:00,-56.06363651850984,
2022-12-01 11:00:00,-69.58665056785844,
2022-12-01 23:59:59,-29.77851455142536,c
2022-12-02 00:00:00,-52.25726343028907,
2022-12-02 03:30:00,-20.929803125889407,
2022-12-02 04:00:00,-35.24622196546022,
2022-12-02 06:00:00,27.633156445280747,
2022-12-02 08:00:00,12.024218917296707,
2022-12-02 10:30:00,-16.33933558688807,
2022-12-02 11:00:00,-16.82152081884294,
2022-12-02 23:59:59,-33.87513029723618,w
