date,IBUY_2021_Q4,meta
2021-11-22 10:00:00,-769.933463422099,
2021-11-22 10:30:00,-741.9051017368495,
2021-11-22 12:00:00,-729.1045840409465,
2021-11-22 13:30:00,-725.8185010645199,
2021-11-22 15:00:00,-737.2381119437507,
2021-11-22 15:30:30,-737.2381119437507,u
2021-11-22 23:59:59,-741.257467268781,c
2021-11-23 00:00:00,-752.9016656823401,
2021-11-23 10:00:00,-682.4308889094095,
2021-11-23 10:30:00,-716.2781117629821,
2021-11-23 12:00:00,-761.9961555996061,
2021-11-23 13:30:00,-762.511118288032,
2021-11-23 15:00:00,-779.614449118452,
2021-11-23 15:30:30,-779.614449118452,
2021-11-23 23:59:59,-748.6191152012593,c
2021-11-24 00:00:00,-760.6009940045542,
2021-11-24 10:00:00,-778.6691620557084,
2021-11-24 10:30:00,-757.8856793648604,
2021-11-24 12:00:00,-731.5277094325911,
2021-11-24 13:30:00,-702.8979528888846,
2021-11-24 15:00:00,-670.7545808907231,
2021-11-24 15:30:30,-670.7545808907231,
2021-11-24 23:59:59,-672.8880723960704,c
