date,AS_KOSPI200_2022_Q4,meta
2022-11-25 03:00:00,-30.37835249317198,
2022-11-25 18:30:00,-30.37835249317198,
2022-11-25 20:00:00,-30.37835249317198,
2022-11-25 23:00:00,-30.37835249317198,
2022-11-25 23:59:59,0.0,a
2022-11-28 00:00:00,31.710314038217994,
2022-11-28 01:00:00,-14.333052784698179,
2022-11-28 02:30:00,-14.333052784698179,
2022-11-28 03:00:00,-14.333052784698179,
2022-11-28 18:30:00,-14.333052784698179,
2022-11-28 20:00:00,-33.480094964443516,
2022-11-28 23:00:00,-40.87532402739326,
2022-11-28 23:59:59,-79.7733913191885,c
2022-11-29 00:00:00,-61.95883669576184,
2022-11-29 01:00:00,-34.67209741324149,
2022-11-29 02:30:00,-34.67209741324149,
2022-11-29 03:00:00,-34.67209741324149,
2022-11-29 18:30:00,-34.67209741324149,
2022-11-29 20:00:00,-165.79223142387454,
2022-11-29 23:00:00,-131.350464709212,
2022-11-29 23:59:59,-122.66928233848344,c
2022-11-30 00:00:00,-138.3675388681313,
2022-11-30 01:00:00,-149.85897868173328,
2022-11-30 02:30:00,-149.85897868173328,
2022-11-30 03:00:00,-149.85897868173328,
2022-11-30 18:30:00,-149.85897868173328,
2022-11-30 20:00:00,-231.53735841879535,
2022-11-30 23:00:00,-253.603639347578,
2022-11-30 23:59:59,-221.69601111650678,c
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
0,-221.69601111650678,
2022-12-01 00:00:00,-231.34976101180095,
2022-12-01 01:00:00,-224.43085773112975,
2022-12-01 02:30:00,-224.43085773112975,
2022-12-01 03:00:00,-224.43085773112975,
2022-12-01 18:30:00,-224.43085773112975,
2022-12-01 20:00:00,-332.88390697011596,
2022-12-01 23:00:00,-440.6791129158408,
2022-12-01 23:59:59,-435.61716272796025,c
2022-12-02 00:00:00,-468.79744539995204,
2022-12-02 01:00:00,-430.46272265580996,
2022-12-02 02:30:00,-430.46272265580996,
2022-12-02 03:00:00,-430.46272265580996,
2022-12-02 18:30:00,-430.46272265580996,
2022-12-02 20:00:00,-430.46272265580996,
2022-12-02 23:00:00,-430.46272265580996,
2022-12-02 23:59:59,-460.44114027659185,w
2022-12-05 00:00:00,-441.00483751050655,
2022-12-05 01:00:00,-440.5732110424837,
2022-12-05 02:30:00,-440.5732110424837,
2022-12-05 03:00:00,-440.5732110424837,
2022-12-05 18:30:00,-440.5732110424837,
2022-12-05 20:00:00,-331.7426825357251,
2022-12-05 23:00:00,-296.85102025701616,
2022-12-05 23:59:59,-319.0819991345015,c
2022-12-06 00:00:00,-376.23890796356636,
2022-12-06 01:00:00,-322.03934313198846,
2022-12-06 02:30:00,-322.03934313198846,
2022-12-06 03:00:00,-322.03934313198846,
2022-12-06 18:30:00,-322.03934313198846,
2022-12-06 20:00:00,-211.47527337323822,
2022-12-06 23:00:00,-303.7357550949113,
2022-12-06 23:59:59,-209.66441690335262,c
2022-12-07 00:00:00,-228.5632043992574,
2022-12-07 01:00:00,-125.04912899497802,
2022-12-07 02:30:00,-125.04912899497802,
2022-12-07 03:00:00,-125.04912899497802,
2022-12-07 18:30:00,-125.04912899497802,
2022-12-07 20:00:00,-120.51408893605776,
2022-12-07 23:00:00,-196.12330586317233,
2022-12-07 23:59:59,-147.2973228218077,c
2022-12-08 00:00:00,-149.38507880171576,
2022-12-08 01:00:00,-87.27049059465934,
2022-12-08 02:30:00,-87.27049059465934,
2022-12-08 03:00:00,-87.27049059465934,
2022-12-08 18:30:00,-87.27049059465934,
2022-12-08 20:00:00,-544.4185795822925,
2022-12-08 23:00:00,-687.4485665529122,
2022-12-08 23:59:59,-720.9661783813476,e
2022-12-09 00:00:00,-747.0497691711073,
2022-12-09 01:00:00,-649.1209173622577,
2022-12-09 02:30:00,-649.1209173622577,
2022-12-09 03:00:00,-649.1209173622577,
2022-12-09 18:30:00,-649.1209173622577,
2022-12-09 20:00:00,-649.1209173622577,
2022-12-09 23:00:00,-649.1209173622577,
2022-12-09 23:59:59,-668.7480832492771,w
2022-12-12 00:00:00,-529.4861229761924,
2022-12-12 01:00:00,-536.9998871284427,
2022-12-12 02:30:00,-536.9998871284427,
2022-12-12 03:00:00,-536.9998871284427,
2022-12-12 18:30:00,-536.9998871284427,
2022-12-12 20:00:00,-618.6428736425669,
2022-12-12 23:00:00,-613.5735350468531,
2022-12-12 23:59:59,-609.1945154871795,c
2022-12-13 00:00:00,-578.4992257943063,
2022-12-13 01:00:00,-583.9259050589142,
2022-12-13 02:30:00,-583.9259050589142,
2022-12-13 03:00:00,-583.9259050589142,
2022-12-13 18:30:00,-583.9259050589142,
2022-12-13 20:00:00,-529.2260374917757,
2022-12-13 23:00:00,-462.52860213284976,
2022-12-13 23:59:59,-445.20598442963313,c
2022-12-14 00:00:00,-476.78596345827225,
2022-12-14 01:00:00,-480.2594944272948,
2022-12-14 02:30:00,-480.2594944272948,
2022-12-14 03:00:00,-480.2594944272948,
2022-12-14 18:30:00,-480.2594944272948,
2022-12-14 20:00:00,-560.8178797709168,
2022-12-14 23:00:00,-549.2938548204978,
2022-12-14 23:59:59,-528.4758969137996,c
2022-12-15 00:00:00,-551.4374443716457,
2022-12-15 01:00:00,-480.8289215695667,
2022-12-15 02:30:00,-480.8289215695667,
2022-12-15 03:00:00,-480.8289215695667,
2022-12-15 18:30:00,-480.8289215695667,
2022-12-15 20:00:00,-567.3361989093542,
2022-12-15 23:00:00,-578.250808149893,
2022-12-15 23:59:59,-558.6092629830608,c
2022-12-16 00:00:00,-545.6132773485654,
2022-12-16 01:00:00,-603.5727549330204,
2022-12-16 02:30:00,-603.5727549330204,
2022-12-16 03:00:00,-603.5727549330204,
2022-12-16 18:30:00,-603.5727549330204,
2022-12-16 20:00:00,-603.5727549330204,
2022-12-16 23:00:00,-603.5727549330204,
2022-12-16 23:59:59,-598.7454174589426,w
2022-12-19 00:00:00,-625.1623525751876,
2022-12-19 01:00:00,-645.2190338579959,
2022-12-19 02:30:00,-645.2190338579959,
2022-12-19 03:00:00,-645.2190338579959,
2022-12-19 18:30:00,-645.2190338579959,
2022-12-19 20:00:00,-657.784403138847,
2022-12-19 23:00:00,-645.6854532147839,
2022-12-19 23:59:59,-640.9521520840577,c
2022-12-20 00:00:00,-650.6291228257187,
2022-12-20 01:00:00,-659.3707504497871,
2022-12-20 02:30:00,-659.3707504497871,
2022-12-20 03:00:00,-659.3707504497871,
2022-12-20 18:30:00,-659.3707504497871,
2022-12-20 20:00:00,-504.38797213023423,
2022-12-20 23:00:00,-427.9173247894534,
2022-12-20 23:59:59,-403.35139326011614,c
2022-12-21 00:00:00,-421.9259382302846,
2022-12-21 01:00:00,-419.1819440028034,
2022-12-21 02:30:00,-419.1819440028034,
2022-12-21 03:00:00,-419.1819440028034,
2022-12-21 18:30:00,-419.1819440028034,
2022-12-21 20:00:00,-515.9422134675524,
2022-12-21 23:00:00,-555.1199545478751,
2022-12-21 23:59:59,-573.9298022733421,c
2022-12-22 00:00:00,-544.6660680960376,
2022-12-22 01:00:00,-453.41880392120345,
2022-12-22 02:30:00,-453.41880392120345,
2022-12-22 03:00:00,-453.41880392120345,
2022-12-22 18:30:00,-453.41880392120345,
2022-12-22 20:00:00,-453.41880392120345,
2022-12-22 23:00:00,-453.41880392120345,
2022-12-22 23:59:59,-413.10000657769496,c
