date,EU_IDVY_2022_Q2,meta
2022-06-16 06:00:00,-50.15163862685324,
2022-06-16 08:00:00,-24.352530181653947,
2022-06-16 10:30:00,-25.50291531750736,
2022-06-16 11:00:00,-20.82163455798093,
2022-06-16 23:59:59,-5.032524553186931,c
2022-06-17 00:00:00,-17.283783178407134,
2022-06-17 03:30:00,-2.1968443705795835,
2022-06-17 04:00:00,-6.745869476788926,
2022-06-17 06:00:00,-29.04031399355688,
2022-06-17 08:00:00,-30.233256700922993,
2022-06-17 10:30:00,6.112668549613659,
2022-06-17 11:00:00,15.823443958403914,
2022-06-17 23:59:59,20.292365423652484,e
2022-06-20 00:00:00,35.01287118320272,
2022-06-20 03:30:00,75.35539184342474,
2022-06-20 04:00:00,55.9317757877962,
2022-06-20 06:00:00,31.86100445544838,
2022-06-20 08:00:00,38.060438414666294,
2022-06-20 10:30:00,30.97618827238159,
2022-06-20 11:00:00,36.20468926939111,
2022-06-20 23:59:59,24.430467562570755,c
2022-06-21 00:00:00,20.53727520688642,
2022-06-21 03:30:00,53.39023249776176,
2022-06-21 04:00:00,38.686158821417905,
2022-06-21 06:00:00,38.38336091518107,
2022-06-21 08:00:00,49.06531227422255,
2022-06-21 10:30:00,46.309133616940585,
2022-06-21 11:00:00,40.925441262454,
2022-06-21 23:59:59,52.139451067052164,c
2022-06-22 00:00:00,58.863439840724936,
2022-06-22 03:30:00,80.97351116436153,
2022-06-22 04:00:00,90.6447017775389,
2022-06-22 06:00:00,74.35632341295576,
2022-06-22 08:00:00,71.0172281001287,
2022-06-22 10:30:00,34.3974923138785,
2022-06-22 11:00:00,30.291161823627704,
2022-06-22 23:59:59,45.188024177786644,c
2022-06-23 00:00:00,55.1532167913565,
2022-06-23 03:30:00,78.79947933149185,
2022-06-23 04:00:00,75.82443604421832,
2022-06-23 06:00:00,63.23310145983345,
2022-06-23 08:00:00,61.02003358434365,
2022-06-23 10:30:00,108.96628359465893,
2022-06-23 11:00:00,99.37123588893922,
2022-06-23 23:59:59,91.00915375020298,c
2022-06-24 00:00:00,74.89291257848652,
2022-06-24 03:30:00,90.86735641362986,
2022-06-24 04:00:00,84.65833054835116,
2022-06-24 06:00:00,80.99005233384611,
2022-06-24 08:00:00,56.05732746670333,
2022-06-24 10:30:00,62.97280204906019,
2022-06-24 11:00:00,63.88899116289332,
2022-06-24 23:59:59,70.9146585603072,w
2022-06-27 00:00:00,49.406166597576544,
2022-06-27 03:30:00,42.35930280112609,
2022-06-27 04:00:00,37.75134405185656,
2022-06-27 06:00:00,46.98640241447026,
2022-06-27 08:00:00,69.33366213740436,
2022-06-27 10:30:00,79.59145280798731,
2022-06-27 11:00:00,75.8929664164699,
2022-06-27 23:59:59,79.01269277720019,c
2022-06-28 00:00:00,72.5853946649815,
2022-06-28 03:30:00,74.00116011962677,
2022-06-28 04:00:00,57.26662928720333,
2022-06-28 06:00:00,32.492213526973444,
2022-06-28 08:00:00,36.71334804411231,
2022-06-28 10:30:00,20.022557243934955,
2022-06-28 11:00:00,22.341398606533176,
2022-06-28 23:59:59,23.97054179980114,c
2022-06-29 00:00:00,49.040921302106824,
2022-06-29 03:30:00,35.96228602111364,
2022-06-29 04:00:00,34.567621850849605,
2022-06-29 06:00:00,61.14486934825749,
2022-06-29 08:00:00,22.850290750561783,
2022-06-29 10:30:00,39.314852677462625,
2022-06-29 11:00:00,34.458874357079424,
2022-06-29 23:59:59,35.7639378184669,c
2022-06-30 00:00:00,71.42198311138259,
2022-06-30 03:30:00,84.4984266359267,
2022-06-30 04:00:00,60.750398964385965,
2022-06-30 06:00:00,113.47872154416632,
2022-06-30 08:00:00,114.13028679533681,
2022-06-30 10:30:00,156.32696599074677,
2022-06-30 11:00:00,157.1707122335295,
2022-06-30 23:59:59,155.2636212304535,c
2022-07-01 00:00:00,153.55734904491635,
2022-07-01 03:30:00,181.28241706952764,
2022-07-01 04:00:00,153.99907374427443,
2022-07-01 06:00:00,95.69834456634231,
2022-07-01 08:00:00,101.40639216998966,
2022-07-01 10:30:00,83.01604876100072,
2022-07-01 11:00:00,77.98273300523834,
2022-07-01 23:59:59,66.51816244491255,w
