date,AS_MSCI_DM_AD_2023_Q1,meta
2023-03-21 23:59:59,910.6462113379257,c
2023-03-22 00:00:00,910.6462113379257,
2023-03-22 01:00:00,910.6462113379257,
2023-03-22 02:30:00,910.6462113379257,
2023-03-22 03:00:00,910.6462113379257,
2023-03-22 18:30:00,910.6462113379257,
2023-03-22 20:00:00,910.6462113379257,
2023-03-22 23:00:00,910.6462113379257,
2023-03-22 23:59:59,910.6462113379257,c
2023-03-23 00:00:00,910.6462113379257,
2023-03-23 01:00:00,910.6462113379257,
2023-03-23 02:30:00,910.6462113379257,
2023-03-23 03:00:00,910.6462113379257,
2023-03-23 18:30:00,910.6462113379257,
2023-03-23 20:00:00,910.6462113379257,
2023-03-23 23:00:00,910.6462113379257,
2023-03-23 23:59:59,910.6462113379257,c
2023-03-24 00:00:00,910.6462113379257,
2023-03-24 01:00:00,910.6462113379257,
2023-03-24 02:30:00,910.6462113379257,
2023-03-24 03:00:00,910.6462113379257,
2023-03-24 18:30:00,910.6462113379257,
2023-03-24 20:00:00,910.6462113379257,
2023-03-24 23:00:00,910.6462113379257,
2023-03-24 23:59:59,910.6462113379257,w
2023-03-27 00:00:00,910.6462113379257,
2023-03-27 01:00:00,910.6462113379257,
2023-03-27 02:30:00,910.6462113379257,
2023-03-27 03:00:00,910.6462113379257,
2023-03-27 18:30:00,910.6462113379257,
2023-03-27 20:00:00,910.6462113379257,
2023-03-27 23:00:00,910.6462113379257,
2023-03-27 23:59:59,910.6462113379257,c
2023-03-28 00:00:00,910.6462113379257,
2023-03-28 01:00:00,910.6462113379257,
2023-03-28 02:30:00,910.6462113379257,
2023-03-28 03:00:00,910.6462113379257,
2023-03-28 18:30:00,910.6462113379257,
2023-03-28 20:00:00,910.6462113379257,
2023-03-28 23:00:00,910.6462113379257,
2023-03-28 23:59:59,910.6462113379257,c
