date,KRE_2021_Q4,meta
2021-12-15 15:00:00,100.73519423497657,
2021-12-15 15:30:30,100.73519423497657,
2021-12-15 23:59:59,36.305283610629886,c
2021-12-16 00:00:00,-21.768507478382844,
2021-12-16 10:00:00,35.607642794335334,
2021-12-16 10:30:00,6.154431694031018,
2021-12-16 12:00:00,49.330240838263194,
2021-12-16 13:30:00,37.582413817912084,
2021-12-16 15:00:00,56.347059275993274,
2021-12-16 15:30:30,56.347059275993274,
2021-12-16 23:59:59,33.364192557808224,c
2021-12-17 00:00:00,38.95010168397607,
2021-12-17 10:00:00,31.84432831162121,
2021-12-17 10:30:00,29.28286452950499,
2021-12-17 12:00:00,27.19687286644853,
2021-12-17 13:30:00,5.133559105688505,
2021-12-17 15:00:00,7.596369620254222,
2021-12-17 15:30:30,7.596369620254222,
2021-12-17 23:59:59,-6.859503477430508,e
2021-12-20 00:00:00,47.40402965066062,
2021-12-20 10:00:00,0.3989373581897553,
2021-12-20 10:30:00,-5.872443390594526,
2021-12-20 12:00:00,9.482034714035649,
2021-12-20 13:30:00,25.59399535950388,
2021-12-20 15:00:00,28.34609107214669,
2021-12-20 15:30:30,28.34609107214669,
2021-12-20 23:59:59,35.51878740266352,c
2021-12-21 00:00:00,6.748070185244046,
2021-12-21 10:00:00,-3.531957530927798,
2021-12-21 10:30:00,-3.9093240473533797,
2021-12-21 12:00:00,-15.780291046150523,
2021-12-21 13:30:00,-15.227890035653672,
2021-12-21 15:00:00,-13.684018185687023,
2021-12-21 15:30:30,-13.684018185687023,
2021-12-21 23:59:59,-9.261878583331168,c
2021-12-22 00:00:00,-6.532854868736877,
2021-12-22 10:00:00,-11.756810253582216,
2021-12-22 10:30:00,-17.570721905688856,
2021-12-22 12:00:00,-40.65585463420996,
2021-12-22 13:30:00,-26.15703819679902,
2021-12-22 15:00:00,-30.239621718608305,
2021-12-22 15:30:30,-30.239621718608305,
2021-12-22 23:59:59,-26.564167457704798,c
2021-12-23 00:00:00,4.196765745074458,
2021-12-23 10:00:00,-43.88335510031368,
2021-12-23 10:30:00,-39.19092984467056,
2021-12-23 12:00:00,-44.30134097954078,
2021-12-23 13:30:00,-87.21332798379285,
2021-12-23 15:00:00,-87.90972700703958,
2021-12-23 15:30:30,-87.90972700703958,
2021-12-23 23:59:59,-84.87662553062682,c
2021-12-24 00:00:00,-84.87662553062682,
2021-12-24 10:00:00,-84.87662553062682,
2021-12-24 10:30:00,-84.87662553062682,
2021-12-24 12:00:00,-84.87662553062682,
2021-12-24 13:30:00,-84.87662553062682,
2021-12-24 15:00:00,-84.87662553062682,
2021-12-24 15:30:30,-84.87662553062682,
2021-12-24 23:59:59,-84.87662553062682,w
2021-12-27 00:00:00,-84.99239652427275,
2021-12-27 10:00:00,-88.8096418736136,
2021-12-27 10:30:00,-99.24240673408042,
2021-12-27 12:00:00,-99.10162122719555,
2021-12-27 13:30:00,-115.52834744539302,
2021-12-27 15:00:00,-91.47874506076948,
2021-12-27 15:30:30,-91.47874506076948,
2021-12-27 23:59:59,-97.90633425056728,c
2021-12-28 00:00:00,-45.49037748320541,
2021-12-28 10:00:00,-86.62812648719034,
2021-12-28 10:30:00,-75.87076840953387,
2021-12-28 12:00:00,-61.94120650770253,
2021-12-28 13:30:00,-48.06555918462834,
2021-12-28 15:00:00,-47.689367572202514,
2021-12-28 15:30:30,-47.689367572202514,
2021-12-28 23:59:59,-41.24287317398898,c
2021-12-29 00:00:00,-36.885864528528714,
2021-12-29 10:00:00,-21.803705450737084,
2021-12-29 10:30:00,-6.721925437522486,
2021-12-29 12:00:00,-27.84996820159904,
2021-12-29 13:30:00,-27.390488670058858,
2021-12-29 15:00:00,-42.493703811198884,
2021-12-29 15:30:30,-42.493703811198884,
2021-12-29 23:59:59,-27.899241641692015,c
2021-12-30 00:00:00,-60.54580982590096,
2021-12-30 10:00:00,-48.83839605239257,
2021-12-30 10:30:00,-24.99348942475649,
2021-12-30 12:00:00,-39.817391380762956,
2021-12-30 13:30:00,-49.845578829509805,
2021-12-30 15:00:00,-31.965256858134012,
2021-12-30 15:30:30,-31.965256858134012,
2021-12-30 23:59:59,-21.959013017060443,c
2021-12-31 00:00:00,-10.481565972048543,
2021-12-31 10:00:00,-19.2873427960227,
2021-12-31 10:30:00,-15.29112256076769,
2021-12-31 12:00:00,-14.289570406362145,
2021-12-31 13:30:00,-17.638378427711245,
2021-12-31 15:00:00,-4.307854417820067,
2021-12-31 15:30:30,-4.307854417820067,
2021-12-31 23:59:59,-3.5246197463337694,w
