date,INTEL_STY_2022_Q4,meta
2022-11-24 12:00:00,2.428675196841432,
2022-11-24 13:30:00,2.428675196841432,
2022-11-24 15:00:00,2.428675196841432,
2022-11-24 15:30:30,2.428675196841432,
2022-11-24 23:59:59,2.428675196841432,c
2022-11-25 00:00:00,9.570548014279389,
2022-11-25 10:00:00,7.109502181649635,
2022-11-25 10:30:00,10.257654083418867,
2022-11-25 12:00:00,12.933384355318452,
2022-11-25 13:30:00,12.933384355318452,
2022-11-25 15:00:00,12.933384355318452,
2022-11-25 15:30:30,12.933384355318452,
2022-11-25 23:59:59,15.38065534281765,w
2022-11-28 00:00:00,16.339173202568798,
2022-11-28 10:00:00,33.18654771588228,
2022-11-28 10:30:00,40.47361278701872,
2022-11-28 12:00:00,34.915162689817535,
2022-11-28 13:30:00,37.76668863712645,
2022-11-28 15:00:00,43.37269548222706,
2022-11-28 15:30:30,43.37269548222706,
2022-11-28 23:59:59,44.12749038795838,c
2022-11-29 00:00:00,46.56328328816012,
2022-11-29 10:00:00,43.97675474677298,
2022-11-29 10:30:00,47.08834067566455,
2022-11-29 12:00:00,56.02819218147481,
2022-11-29 13:30:00,59.270837455683974,
2022-11-29 15:00:00,50.17766412558305,
2022-11-29 15:30:30,50.17766412558305,
2022-11-29 23:59:59,50.49433888042549,e
2022-11-30 00:00:00,61.83451693190844,
2022-11-30 10:00:00,65.00973975987515,
2022-11-30 10:30:00,54.129434495314214,
2022-11-30 12:00:00,52.11157085888589,
2022-11-30 13:30:00,50.84096208073252,
2022-11-30 15:00:00,26.557332006015056,
2022-11-30 15:30:30,26.557332006015056,m
2022-11-30 23:59:59,8.060346853819837,c
2022-12-01 00:00:00,5.3641538562072455,
2022-12-01 10:00:00,9.616314067489398,
2022-12-01 10:30:00,21.229339413814376,
2022-12-01 12:00:00,10.902477863509755,
2022-12-01 13:30:00,11.795613298184428,
2022-12-01 15:00:00,4.713317592620722,
2022-12-01 15:30:30,4.713317592620722,
2022-12-01 23:59:59,7.84718457761587,c
2022-12-02 00:00:00,21.468452260542897,
2022-12-02 10:00:00,34.813022494111344,
2022-12-02 10:30:00,30.823982976916792,
2022-12-02 12:00:00,36.477578896456414,
2022-12-02 13:30:00,35.704899146628094,
2022-12-02 15:00:00,28.342578662393777,
2022-12-02 15:30:30,28.342578662393777,
2022-12-02 23:59:59,27.00394268265076,w
2022-12-05 00:00:00,28.77862555055919,
2022-12-05 10:00:00,2.5502901269565825,
2022-12-05 10:30:00,13.397400803575088,
2022-12-05 12:00:00,4.0553058403883,
2022-12-05 13:30:00,4.989383112900111,
2022-12-05 15:00:00,11.56014997569866,
2022-12-05 15:30:30,11.56014997569866,
2022-12-05 23:59:59,7.10148644941567,c
2022-12-06 00:00:00,16.987406438159354,
2022-12-06 10:00:00,20.042479018019588,
2022-12-06 10:30:00,20.172026323380948,
2022-12-06 12:00:00,25.159411272764302,
2022-12-06 13:30:00,13.275610942915534,
2022-12-06 15:00:00,20.482020287944962,
2022-12-06 15:30:30,20.482020287944962,
2022-12-06 23:59:59,19.808433560864167,c
2022-12-07 00:00:00,26.586237008837085,
2022-12-07 10:00:00,42.36606279635418,
2022-12-07 10:30:00,42.70775140104848,
2022-12-07 12:00:00,39.83785442113488,
2022-12-07 13:30:00,39.0471914547995,
2022-12-07 15:00:00,45.79232458549777,
2022-12-07 15:30:30,45.79232458549777,
2022-12-07 23:59:59,42.00858229044388,c
2022-12-08 00:00:00,34.18152629367907,
2022-12-08 10:00:00,33.5287215097876,
2022-12-08 10:30:00,27.48430618155059,
2022-12-08 12:00:00,21.09756642131495,
2022-12-08 13:30:00,17.339927232998715,
2022-12-08 15:00:00,20.418608353210097,
2022-12-08 15:30:30,20.418608353210097,
2022-12-08 23:59:59,15.825613362849872,c
2022-12-09 00:00:00,18.1132562174514,
2022-12-09 10:00:00,20.47301788370776,
2022-12-09 10:30:00,18.766188704003703,
2022-12-09 12:00:00,8.40577406009206,
2022-12-09 13:30:00,8.998748073583936,
2022-12-09 15:00:00,9.64942788234001,
2022-12-09 15:30:30,9.64942788234001,
2022-12-09 23:59:59,13.806909941952284,w
2022-12-12 00:00:00,7.882508746124913,
2022-12-12 10:00:00,6.46590516786458,
2022-12-12 10:30:00,9.493287992555242,
2022-12-12 12:00:00,1.2911956666395668,
2022-12-12 13:30:00,-2.4207789012754617,
2022-12-12 15:00:00,-6.44585974984161,
2022-12-12 15:30:30,-6.44585974984161,
2022-12-12 23:59:59,-10.683517518186086,c
2022-12-13 00:00:00,-41.06818103336774,
2022-12-13 10:00:00,-57.23639566401841,
2022-12-13 10:30:00,-44.09692362792858,
2022-12-13 12:00:00,-39.110042546403555,
2022-12-13 13:30:00,-26.11403104816734,
2022-12-13 15:00:00,-28.896643571894884,
2022-12-13 15:30:30,-28.896643571894884,
2022-12-13 23:59:59,-32.987763908490315,c
