date,KBE_2022_Q1,meta
2022-03-16 00:00:00,-10.631502215706185,
2022-03-16 10:00:00,2.227136336057429,
2022-03-16 10:30:00,1.0110387801357843,
2022-03-16 12:00:00,-4.272084741913007,
2022-03-16 13:30:00,-1.8682511536760131,
2022-03-16 15:00:00,19.845902948237914,
2022-03-16 15:30:30,19.845902948237914,
2022-03-16 23:59:59,-13.323497718284944,c
2022-03-17 00:00:00,6.681490097071746,
2022-03-17 10:00:00,22.47166202637681,
2022-03-17 10:30:00,41.07141596009764,
2022-03-17 12:00:00,19.35713991359608,
2022-03-17 13:30:00,25.786481803675773,
2022-03-17 15:00:00,4.4407625998793945,
2022-03-17 15:30:30,4.4407625998793945,
2022-03-17 23:59:59,-6.545157994436977,c
2022-03-18 00:00:00,16.89208665094592,
2022-03-18 10:00:00,25.262781115288576,
2022-03-18 10:30:00,11.097632962461256,
2022-03-18 12:00:00,-30.341007500693124,
2022-03-18 13:30:00,-7.264279945388089,
2022-03-18 15:00:00,0.0038086871529580124,
2022-03-18 15:30:30,0.0038086871529580124,
2022-03-18 23:59:59,-70.06780845800368,e
2022-03-21 00:00:00,-68.49395505554922,
2022-03-21 10:00:00,-89.65308335376396,
2022-03-21 10:30:00,-110.81435823175963,
2022-03-21 12:00:00,-110.80597854252957,
2022-03-21 13:30:00,-130.093930768653,
2022-03-21 15:00:00,-135.33195221658593,
2022-03-21 15:30:30,-135.33195221658593,
2022-03-21 23:59:59,-125.73483426114969,c
2022-03-22 00:00:00,-139.68119708879237,
2022-03-22 10:00:00,-107.39025034010247,
2022-03-22 10:30:00,-107.56520285249783,
2022-03-22 12:00:00,-95.22508572814236,
2022-03-22 13:30:00,-91.84847827633736,
2022-03-22 15:00:00,-94.78639863253233,
2022-03-22 15:30:30,-94.78639863253233,
2022-03-22 23:59:59,-96.03225891237965,c
2022-03-23 00:00:00,-81.58340315997987,
2022-03-23 10:00:00,-126.28868724409064,
2022-03-23 10:30:00,-134.5528021385678,
2022-03-23 12:00:00,-98.72085205320182,
2022-03-23 13:30:00,-109.6996271868426,
2022-03-23 15:00:00,-112.74227713479081,
2022-03-23 15:30:30,-112.74227713479081,
2022-03-23 23:59:59,-103.73866646032567,c
2022-03-24 00:00:00,-95.72070874792276,
2022-03-24 10:00:00,-118.56046701206063,
2022-03-24 10:30:00,-111.60789425694826,
2022-03-24 12:00:00,-90.92493807432429,
2022-03-24 13:30:00,-97.6558933363133,
2022-03-24 15:00:00,-86.04934997059877,
2022-03-24 15:30:30,-86.04934997059877,
2022-03-24 23:59:59,-74.24566280918096,c
2022-03-25 00:00:00,-78.24300770911664,
2022-03-25 10:00:00,-91.29296457817817,
2022-03-25 10:30:00,-95.1085279747605,
2022-03-25 12:00:00,-98.50569321979181,
2022-03-25 13:30:00,-83.88162366423762,
2022-03-25 15:00:00,-72.04737867473436,
2022-03-25 15:30:30,-72.04737867473436,
2022-03-25 23:59:59,-73.90851560720259,w
2022-03-28 00:00:00,-59.0786397896224,
2022-03-28 10:00:00,-63.313484718913344,
2022-03-28 10:30:00,-61.28846709809848,
2022-03-28 12:00:00,-66.91680652083664,
2022-03-28 13:30:00,-68.35820939979116,
2022-03-28 15:00:00,-87.07375742075493,
2022-03-28 15:30:30,-87.07375742075493,
2022-03-28 23:59:59,-80.37375211480519,c
2022-03-29 00:00:00,-83.46408889422119,
2022-03-29 10:00:00,-63.89428842574007,
2022-03-29 10:30:00,-66.56023127715008,
2022-03-29 12:00:00,-73.61350886041514,
2022-03-29 13:30:00,-83.83934824664017,
2022-03-29 15:00:00,-72.33640018082956,
2022-03-29 15:30:30,-72.33640018082956,
2022-03-29 23:59:59,-68.62751102462335,c
2022-03-30 00:00:00,-74.62867683244698,
2022-03-30 10:00:00,-50.28635121239826,
2022-03-30 10:30:00,-55.48419281232742,
2022-03-30 12:00:00,-60.60386579934177,
2022-03-30 13:30:00,-76.35507764362995,
2022-03-30 15:00:00,-83.98802766023985,
2022-03-30 15:30:30,-83.98802766023985,
2022-03-30 23:59:59,-98.789459962498,c
2022-03-31 00:00:00,-91.13833630546642,
2022-03-31 10:00:00,-103.80270214591962,
2022-03-31 10:30:00,-94.06450171328785,
2022-03-31 12:00:00,-97.87517972583376,
2022-03-31 13:30:00,-94.88721861037648,
2022-03-31 15:00:00,-97.10426650971705,
2022-03-31 15:30:30,-97.10426650971705,
2022-03-31 23:59:59,-83.30447874105928,c
2022-04-01 00:00:00,-53.48687859571463,
2022-04-01 10:00:00,-89.57771871305539,
2022-04-01 10:30:00,-89.01236679581451,
2022-04-01 12:00:00,-102.90829355074239,
2022-04-01 13:30:00,-104.44217609764578,
2022-04-01 15:00:00,-90.26802449618954,
2022-04-01 15:30:30,-90.26802449618954,
2022-04-01 23:59:59,-87.96124385982844,w
