date,EU_ICLN_2022_Q2,meta
2022-04-04 00:00:00,227.34406413158035,
2022-04-04 03:30:00,192.21001056824048,
2022-04-04 04:00:00,218.58196728631356,
2022-04-04 06:00:00,284.33166014631774,
2022-04-04 08:00:00,282.49953155903813,
2022-04-04 10:30:00,275.4781896634661,
2022-04-04 11:00:00,271.1828193448871,
2022-04-04 23:59:59,262.4312078283822,c
2022-04-05 00:00:00,251.19763809892402,
2022-04-05 03:30:00,237.1453965609394,
2022-04-05 04:00:00,162.1964290549481,
2022-04-05 06:00:00,116.1272119952896,
2022-04-05 08:00:00,68.84290367546032,
2022-04-05 10:30:00,47.84173683379322,
2022-04-05 11:00:00,50.07681820182711,
2022-04-05 23:59:59,38.07837521080228,c
2022-04-06 00:00:00,46.633515305995616,
2022-04-06 03:30:00,70.61476997286559,
2022-04-06 04:00:00,45.13075123862632,
2022-04-06 06:00:00,9.912136806210583,
2022-04-06 08:00:00,3.0143646742749297,
2022-04-06 10:30:00,-20.397338876706044,
2022-04-06 11:00:00,4.656782970640734,
2022-04-06 23:59:59,-27.72409671495211,c
2022-04-07 00:00:00,5.829192382846941,
2022-04-07 03:30:00,-43.770526002432916,
2022-04-07 04:00:00,-41.5262723918529,
2022-04-07 06:00:00,-43.280636468959756,
2022-04-07 08:00:00,2.048082801809187,
2022-04-07 10:30:00,37.800185800957024,
2022-04-07 11:00:00,25.593766708132762,
2022-04-07 23:59:59,25.823977019767426,c
2022-04-08 00:00:00,34.287373816734544,
2022-04-08 03:30:00,47.81196111858003,
2022-04-08 04:00:00,49.51085853041491,
2022-04-08 06:00:00,25.371439196295114,
2022-04-08 08:00:00,20.387631412239898,
2022-04-08 10:30:00,17.54294656631646,
2022-04-08 11:00:00,22.26734791187141,
2022-04-08 23:59:59,0.0,a
2022-04-11 00:00:00,74.44060057493357,
2022-04-11 03:30:00,94.82302456489674,
2022-04-11 04:00:00,134.6537325584543,
2022-04-11 06:00:00,85.75964819536534,
2022-04-11 08:00:00,92.8857621151717,
2022-04-11 10:30:00,104.21349890274269,
2022-04-11 11:00:00,100.2056228640945,
2022-04-11 23:59:59,89.31717431098082,c
2022-04-12 00:00:00,54.71120531877273,
2022-04-12 03:30:00,115.8140687002799,
2022-04-12 04:00:00,118.60724578930558,
2022-04-12 06:00:00,101.2078053383841,
2022-04-12 08:00:00,129.55527352126342,
2022-04-12 10:30:00,147.19615494923278,
2022-04-12 11:00:00,123.34725826367867,
2022-04-12 23:59:59,111.95687764789409,c
2022-04-13 00:00:00,138.98124448239855,
2022-04-13 03:30:00,146.22409574235985,
2022-04-13 04:00:00,140.2221619134898,
2022-04-13 06:00:00,121.44268124249925,
2022-04-13 08:00:00,124.40545749341777,
2022-04-13 10:30:00,137.25988218166526,
2022-04-13 11:00:00,132.84024772718226,
2022-04-13 23:59:59,141.89435571765034,c
2022-04-14 00:00:00,155.58564707324058,
2022-04-14 03:30:00,153.53342336353012,
2022-04-14 04:00:00,168.92858521234302,
2022-04-14 06:00:00,140.80517575729164,
2022-04-14 08:00:00,148.14748107700666,
2022-04-14 10:30:00,139.45090210375724,
2022-04-14 11:00:00,139.87742219593656,
2022-04-14 23:59:59,120.96435875603402,c
2022-04-15 00:00:00,120.96435875603402,
2022-04-15 03:30:00,120.96435875603402,
2022-04-15 04:00:00,120.96435875603402,
2022-04-15 06:00:00,120.96435875603402,
2022-04-15 08:00:00,120.96435875603402,
2022-04-15 10:30:00,120.96435875603402,
2022-04-15 11:00:00,120.96435875603402,
2022-04-15 23:59:59,120.96435875603402,w
2022-04-18 00:00:00,122.75666007898826,
2022-04-18 03:30:00,123.22849713959613,
2022-04-18 04:00:00,123.48454109965087,
2022-04-18 06:00:00,123.71514908811082,
2022-04-18 08:00:00,123.71514908811082,
2022-04-18 10:30:00,123.71514908811082,
2022-04-18 11:00:00,123.71514908811082,
2022-04-18 23:59:59,124.09419609268093,c
2022-04-19 00:00:00,122.2456010625956,
2022-04-19 03:30:00,123.22196824709931,
2022-04-19 04:00:00,153.16280538109913,
2022-04-19 06:00:00,142.13975817774667,
2022-04-19 08:00:00,125.59023839662927,
2022-04-19 10:30:00,142.51661892324887,
2022-04-19 11:00:00,133.9782537471026,
2022-04-19 23:59:59,110.35010605058642,c
2022-04-20 00:00:00,149.3860763185428,
2022-04-20 03:30:00,146.31915288458458,
2022-04-20 04:00:00,139.31890590728904,
2022-04-20 06:00:00,97.22758807579885,
2022-04-20 08:00:00,78.65334241502501,
2022-04-20 10:30:00,82.65018402843043,
2022-04-20 11:00:00,104.98660081201592,
2022-04-20 23:59:59,100.0628968201172,c
2022-04-21 00:00:00,108.09819859285972,
2022-04-21 03:30:00,139.93490374687076,
2022-04-21 04:00:00,133.5010759282161,
2022-04-21 06:00:00,173.0543072752505,
2022-04-21 08:00:00,185.12658701784358,
2022-04-21 10:30:00,201.50200661447207,
2022-04-21 11:00:00,207.81377693123568,
2022-04-21 23:59:59,194.81984084990745,c
2022-04-22 00:00:00,192.36620079134968,
2022-04-22 03:30:00,159.74118280235643,
2022-04-22 04:00:00,165.85434065272807,
2022-04-22 06:00:00,145.6331829706271,
2022-04-22 08:00:00,123.21011831897454,
2022-04-22 10:30:00,122.89553160920855,
2022-04-22 11:00:00,140.46640326593774,
2022-04-22 23:59:59,129.21688959673634,e
2022-04-25 00:00:00,121.91696537130201,
2022-04-25 03:30:00,-5.325396066123176,
2022-04-25 04:00:00,20.19066752193885,
2022-04-25 06:00:00,32.698178741628,
2022-04-25 08:00:00,3.501235630457586,
2022-04-25 10:30:00,1.740034602140895,
2022-04-25 11:00:00,-24.234323112412767,
2022-04-25 23:59:59,-5.902333817863337,c
2022-04-26 00:00:00,1.6039583733602285,
2022-04-26 03:30:00,-20.340558854159553,
2022-04-26 04:00:00,9.083705716623399,
2022-04-26 06:00:00,1.9518359153805704,
2022-04-26 08:00:00,19.843712901885738,
2022-04-26 10:30:00,53.19657615167307,
2022-04-26 11:00:00,41.035392654175666,
2022-04-26 23:59:59,18.863225187841635,c
2022-04-27 00:00:00,59.03575845683622,
2022-04-27 03:30:00,73.46311065671148,
2022-04-27 04:00:00,59.36253348602759,
2022-04-27 06:00:00,17.28036211480321,
2022-04-27 08:00:00,18.523579136596027,
2022-04-27 10:30:00,-9.013553124235614,
2022-04-27 11:00:00,1.3537404367737054,
2022-04-27 23:59:59,5.843626762945178,c
2022-04-28 00:00:00,28.765176314772134,
2022-04-28 03:30:00,37.468317797626696,
2022-04-28 04:00:00,49.66123115972732,
2022-04-28 06:00:00,29.50110990079088,
2022-04-28 08:00:00,19.324752754693236,
2022-04-28 10:30:00,-17.701181033956573,
2022-04-28 11:00:00,-11.689769937089523,
2022-04-28 23:59:59,-12.611511272740472,c
2022-04-29 00:00:00,3.8996548366071693,
2022-04-29 03:30:00,25.20296275313217,
2022-04-29 04:00:00,26.233214366283846,
2022-04-29 06:00:00,10.928772130386278,
2022-04-29 08:00:00,-5.628833798939695,
2022-04-29 10:30:00,16.365275382299842,
2022-04-29 11:00:00,5.03535039557687,
2022-04-29 23:59:59,6.760735017079469,w
2022-05-02 00:00:00,11.519191269233033,
2022-05-02 03:30:00,-20.659866466259473,
2022-05-02 04:00:00,108.16158418242617,
2022-05-02 06:00:00,17.198347137177507,
2022-05-02 08:00:00,58.03431578899108,
2022-05-02 10:30:00,75.01288059562148,
2022-05-02 11:00:00,75.7164842446864,
2022-05-02 23:59:59,85.05559731203812,c
2022-05-03 00:00:00,100.12913914322166,
2022-05-03 03:30:00,106.09514615771423,
2022-05-03 04:00:00,104.97038358299892,
2022-05-03 06:00:00,102.46815688826109,
2022-05-03 08:00:00,101.48930975953613,
2022-05-03 10:30:00,106.50297277916184,
2022-05-03 11:00:00,87.91701580053314,
2022-05-03 23:59:59,94.656014803684,c
2022-05-04 00:00:00,107.0269701243758,
2022-05-04 03:30:00,91.97248011579813,
2022-05-04 04:00:00,79.90340121587678,
2022-05-04 06:00:00,116.89932152927895,
2022-05-04 08:00:00,116.5961781854835,
2022-05-04 10:30:00,111.11202687099762,
2022-05-04 11:00:00,99.79507502719707,
2022-05-04 23:59:59,78.29796191246851,c
2022-05-05 00:00:00,130.92289187896085,
2022-05-05 03:30:00,140.81451752302291,
2022-05-05 04:00:00,149.90483499751622,
2022-05-05 06:00:00,170.15818644374917,
2022-05-05 08:00:00,154.6097303258564,
2022-05-05 10:30:00,168.28267277774466,
2022-05-05 11:00:00,155.55310832877126,
2022-05-05 23:59:59,134.20471046644843,c
2022-05-06 00:00:00,128.12089054190415,
2022-05-06 03:30:00,137.59644386342575,
2022-05-06 04:00:00,132.12395294995486,
2022-05-06 06:00:00,106.25678774307698,
2022-05-06 08:00:00,90.96503887787185,
2022-05-06 10:30:00,105.21745971416408,
2022-05-06 11:00:00,100.32890443444103,
2022-05-06 23:59:59,115.51241089820769,w
2022-05-09 00:00:00,84.85191907733474,
2022-05-09 03:30:00,107.08141131022512,
2022-05-09 04:00:00,95.93531685064931,
2022-05-09 06:00:00,92.9822935457662,
2022-05-09 08:00:00,110.58757845271043,
2022-05-09 10:30:00,147.56278016539295,
2022-05-09 11:00:00,137.96002597767347,
2022-05-09 23:59:59,136.2023804044229,c
2022-05-10 00:00:00,146.78370236501746,
2022-05-10 03:30:00,172.36843247227534,
2022-05-10 04:00:00,168.4055366093453,
2022-05-10 06:00:00,163.48244076294213,
2022-05-10 08:00:00,141.0235453728485,
2022-05-10 10:30:00,143.7618095147177,
2022-05-10 11:00:00,136.20581447193172,
2022-05-10 23:59:59,121.57780316837488,c
2022-05-11 00:00:00,141.26431113506555,
2022-05-11 03:30:00,151.3936722818778,
2022-05-11 04:00:00,189.89267924759633,
2022-05-11 06:00:00,190.48361074828927,
2022-05-11 08:00:00,196.5211896675985,
2022-05-11 10:30:00,150.17825041900687,
2022-05-11 11:00:00,133.08498776674423,
2022-05-11 23:59:59,142.01020733254336,c
2022-05-12 00:00:00,100.28126878135254,
2022-05-12 03:30:00,141.1830059825777,
2022-05-12 04:00:00,127.56189328997607,
2022-05-12 06:00:00,139.3737943149997,
2022-05-12 08:00:00,208.30011299133116,
2022-05-12 10:30:00,241.05385018173,
2022-05-12 11:00:00,254.3475823548731,
2022-05-12 23:59:59,254.40778294636675,c
2022-05-13 00:00:00,255.7331514234279,
2022-05-13 03:30:00,244.94620464295303,
2022-05-13 04:00:00,265.8460894940051,
2022-05-13 06:00:00,281.77200348379165,
2022-05-13 08:00:00,275.98336146711017,
2022-05-13 10:30:00,307.14708083132064,
2022-05-13 11:00:00,297.2853330638809,
2022-05-13 23:59:59,292.8152382994524,w
