date,EU_SMI_2022_Q1,meta
2022-02-24 11:00:00,159.99931050342357,
2022-02-24 23:59:59,168.0073070436726,c
2022-02-25 00:00:00,207.47750461764767,
2022-02-25 03:30:00,182.91003358081176,
2022-02-25 04:00:00,190.1007168136579,
2022-02-25 06:00:00,192.43903469060533,
2022-02-25 08:00:00,212.47113253890333,
2022-02-25 10:30:00,209.77395948815018,
2022-02-25 11:00:00,195.95590851486187,
2022-02-25 23:59:59,200.70423449619193,w
2022-02-28 00:00:00,168.3191398483021,
2022-02-28 03:30:00,177.25521318805218,
2022-02-28 04:00:00,160.40149452242338,
2022-02-28 06:00:00,171.59088237248844,
2022-02-28 08:00:00,163.67076403883433,
2022-02-28 10:30:00,163.53387826578762,
2022-02-28 11:00:00,178.47876627913723,
2022-02-28 23:59:59,187.71893175642074,c
2022-03-01 00:00:00,192.89804529241346,
2022-03-01 03:30:00,158.89674124021667,
2022-03-01 04:00:00,178.5024035571525,
2022-03-01 06:00:00,192.0771599229853,
2022-03-01 08:00:00,193.40200259891571,
2022-03-01 10:30:00,163.64189306398842,
2022-03-01 11:00:00,131.43390259331605,
2022-03-01 23:59:59,108.95404495428485,c
2022-03-02 00:00:00,73.67453282886032,
2022-03-02 03:30:00,157.65095121041344,
2022-03-02 04:00:00,171.16042271449305,
2022-03-02 06:00:00,165.83397161731995,
2022-03-02 08:00:00,168.4864090885067,
2022-03-02 10:30:00,169.65853402682714,
2022-03-02 11:00:00,168.9151298592064,
2022-03-02 23:59:59,184.0209654761094,c
2022-03-03 00:00:00,202.5127231662241,
2022-03-03 03:30:00,237.28982680953902,
2022-03-03 04:00:00,247.8796569065012,
2022-03-03 06:00:00,237.15138228066868,
2022-03-03 08:00:00,237.05798762759508,
2022-03-03 10:30:00,244.9853357728636,
2022-03-03 11:00:00,241.97414750456554,
2022-03-03 23:59:59,244.74332962629697,c
2022-03-04 00:00:00,201.98338934306645,
2022-03-04 03:30:00,185.50148137104628,
2022-03-04 04:00:00,170.9713689563377,
2022-03-04 06:00:00,149.33952000356797,
2022-03-04 08:00:00,140.78374183986247,
2022-03-04 10:30:00,93.48520402398619,
2022-03-04 11:00:00,88.30258945291327,
2022-03-04 23:59:59,102.84382032031948,w
2022-03-07 00:00:00,42.50117246432749,
2022-03-07 03:30:00,17.060019930959704,
2022-03-07 04:00:00,44.90945849803216,
2022-03-07 06:00:00,16.85118899977592,
2022-03-07 08:00:00,47.91128466851651,
2022-03-07 10:30:00,49.06370033566699,
2022-03-07 11:00:00,19.869766373738752,
2022-03-07 23:59:59,11.06445811946659,c
2022-03-08 00:00:00,-29.365179535311444,
2022-03-08 03:30:00,-30.39107012078871,
2022-03-08 04:00:00,-48.83622845322567,
2022-03-08 06:00:00,-41.69693178093383,
2022-03-08 08:00:00,-29.63729113534017,
2022-03-08 10:30:00,-45.17205125467657,
2022-03-08 11:00:00,-46.295952168796944,
2022-03-08 23:59:59,-62.73736906278004,c
2022-03-09 00:00:00,-69.39129033849049,
2022-03-09 03:30:00,-159.11227758889993,
2022-03-09 04:00:00,-125.09602164598411,
2022-03-09 06:00:00,-82.15956654676707,
2022-03-09 08:00:00,-66.7708463130515,
2022-03-09 10:30:00,-67.04275839103612,
2022-03-09 11:00:00,-63.84893455856351,
2022-03-09 23:59:59,-76.79388649682379,c
2022-03-10 00:00:00,-46.583270825585096,
2022-03-10 03:30:00,-9.593397953391031,
2022-03-10 04:00:00,4.0271713241436435,
2022-03-10 06:00:00,-25.514530812718093,
2022-03-10 08:00:00,-3.2040499857310714,
2022-03-10 10:30:00,-40.242330410347996,
2022-03-10 11:00:00,-37.33676085280967,
2022-03-10 23:59:59,-32.30076378325031,c
2022-03-11 00:00:00,3.5576990664572548,
2022-03-11 03:30:00,2.9885008417824914,
2022-03-11 04:00:00,0.47484716659390747,
2022-03-11 06:00:00,-5.399620765344999,
2022-03-11 08:00:00,9.193257393048102,
2022-03-11 10:30:00,-16.108372595344623,
2022-03-11 11:00:00,-17.352927335068166,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,27.5873512525241,
2022-03-14 03:30:00,27.5873512525241,
2022-03-14 04:00:00,27.5873512525241,
2022-03-14 06:00:00,17.39549085052442,
2022-03-14 08:00:00,-2.971898430195387,
2022-03-14 10:30:00,-4.883488956472466,
2022-03-14 11:00:00,-4.8782067135962865,
2022-03-14 23:59:59,-3.2862087434860006,c
2022-03-15 00:00:00,-15.62297038040778,
2022-03-15 03:30:00,-15.62297038040778,
2022-03-15 04:00:00,-15.62297038040778,
2022-03-15 06:00:00,-63.5939390892086,
2022-03-15 08:00:00,-68.91163891982696,
2022-03-15 10:30:00,-53.21929764207626,
2022-03-15 11:00:00,-56.770900012595725,
2022-03-15 23:59:59,-50.42581788454824,c
2022-03-16 00:00:00,-23.17174605585785,
2022-03-16 03:30:00,-23.17174605585785,
2022-03-16 04:00:00,-23.17174605585785,
2022-03-16 06:00:00,41.04536125239958,
2022-03-16 08:00:00,75.29743415749672,
2022-03-16 10:30:00,93.26093626277772,
2022-03-16 11:00:00,96.08346292104831,
2022-03-16 23:59:59,112.92566008976901,c
2022-03-17 00:00:00,120.22351635501343,
2022-03-17 03:30:00,120.22351635501343,
2022-03-17 04:00:00,120.22351635501343,
2022-03-17 06:00:00,149.0149910755726,
2022-03-17 08:00:00,139.15488330759385,
2022-03-17 10:30:00,105.31539556498515,
2022-03-17 11:00:00,103.52398100389749,
2022-03-17 23:59:59,74.7981287506673,c
2022-03-18 00:00:00,76.16153414972199,
2022-03-18 03:30:00,76.16153414972199,
2022-03-18 04:00:00,76.16153414972199,
2022-03-18 06:00:00,27.760940537340968,
2022-03-18 08:00:00,-19.09653651760801,
2022-03-18 10:30:00,-10.09561846294798,
2022-03-18 11:00:00,-12.146843205115342,
2022-03-18 23:59:59,4.216856966281778,e
2022-03-21 00:00:00,23.120357336424135,
2022-03-21 03:30:00,23.120357336424135,
2022-03-21 04:00:00,23.120357336424135,
2022-03-21 06:00:00,2.5051826984572174,
2022-03-21 08:00:00,-15.15702159042343,
2022-03-21 10:30:00,-24.98584748365417,
2022-03-21 11:00:00,-15.654802882820805,
2022-03-21 23:59:59,-26.498651395910688,c
2022-03-22 00:00:00,-15.057613925771326,
2022-03-22 03:30:00,-15.057613925771326,
2022-03-22 04:00:00,-15.057613925771326,
2022-03-22 06:00:00,7.09538556062674,
2022-03-22 08:00:00,-19.976806540776625,
2022-03-22 10:30:00,-15.344651816226497,
2022-03-22 11:00:00,-12.93389929469601,
2022-03-22 23:59:59,-29.351171660013307,c
2022-03-23 00:00:00,-13.056417720591117,
2022-03-23 03:30:00,-13.056417720591117,
2022-03-23 04:00:00,-13.056417720591117,
2022-03-23 06:00:00,-38.21860720077103,
2022-03-23 08:00:00,-58.17909331966281,
2022-03-23 10:30:00,-57.71035261466137,
2022-03-23 11:00:00,-63.97614716582877,
2022-03-23 23:59:59,-30.190314290995527,c
2022-03-24 00:00:00,-31.38488082844913,
2022-03-24 03:30:00,-31.38488082844913,
2022-03-24 04:00:00,-31.38488082844913,
2022-03-24 06:00:00,-69.6238380531873,
2022-03-24 08:00:00,-106.24897812882723,
2022-03-24 10:30:00,-142.1717050079771,
2022-03-24 11:00:00,-143.0013506715858,
2022-03-24 23:59:59,-144.01928749617306,c
2022-03-25 00:00:00,-131.9826352780808,
2022-03-25 03:30:00,-131.9826352780808,
2022-03-25 04:00:00,-131.9826352780808,
2022-03-25 06:00:00,-125.55066302201229,
2022-03-25 08:00:00,-123.67785847778259,
2022-03-25 10:30:00,-145.7194175080617,
2022-03-25 11:00:00,-139.3235657528991,
2022-03-25 23:59:59,-186.29008839051158,w
2022-03-28 00:00:00,-203.0892963209301,
2022-03-28 03:30:00,-172.83887264373828,
2022-03-28 04:00:00,-168.74775184233792,
2022-03-28 06:00:00,-180.11222282179588,
2022-03-28 08:00:00,-180.28167357634348,
2022-03-28 10:30:00,-161.62974480357656,
2022-03-28 11:00:00,-147.4058530428955,
2022-03-28 23:59:59,-156.04185039218646,c
2022-03-29 00:00:00,-133.3304430603178,
2022-03-29 03:30:00,-96.46165745383837,
2022-03-29 04:00:00,-89.91344573229226,
2022-03-29 06:00:00,-91.24066757654809,
2022-03-29 08:00:00,-66.1735025336199,
2022-03-29 10:30:00,-56.128461827116006,
2022-03-29 11:00:00,-47.42149362982087,
2022-03-29 23:59:59,-50.34428088922594,c
2022-03-30 00:00:00,-1.6376872560405686,
2022-03-30 03:30:00,-43.7320214843012,
2022-03-30 04:00:00,-47.60228060276119,
2022-03-30 06:00:00,-94.42769683355131,
2022-03-30 08:00:00,-93.82555416813837,
2022-03-30 10:30:00,-47.52225479523897,
2022-03-30 11:00:00,-56.2245841962985,
2022-03-30 23:59:59,-70.00890223715356,c
2022-03-31 00:00:00,-39.23987783107892,
2022-03-31 03:30:00,-24.371860954096487,
2022-03-31 04:00:00,-57.015603595276225,
2022-03-31 06:00:00,-54.75505893601319,
2022-03-31 08:00:00,-68.33647914674324,
2022-03-31 10:30:00,-80.95485306031888,
2022-03-31 11:00:00,-54.74538208481002,
2022-03-31 23:59:59,-35.155422585647194,c
2022-04-01 00:00:00,-24.506267669419497,
2022-04-01 03:30:00,-62.68723458003493,
2022-04-01 04:00:00,-88.26592306950523,
2022-04-01 06:00:00,-53.84441449486036,
2022-04-01 08:00:00,-67.36143648314702,
2022-04-01 10:30:00,-84.22304236804594,
2022-04-01 11:00:00,-87.96764338957159,
2022-04-01 23:59:59,-98.2926777807225,w
2022-04-04 00:00:00,-115.54545305001362,
2022-04-04 03:30:00,-168.17755480318067,
2022-04-04 04:00:00,-178.5920941734046,
2022-04-04 06:00:00,-162.64757834531196,
2022-04-04 08:00:00,-160.4780704069344,
2022-04-04 10:30:00,-156.95860371709588,
2022-04-04 11:00:00,-158.62896366046505,
2022-04-04 23:59:59,-160.98186359465086,c
2022-04-05 00:00:00,-174.7243274962525,
2022-04-05 03:30:00,-159.5473046393228,
2022-04-05 04:00:00,-133.36860258088834,
2022-04-05 06:00:00,-128.6790607323149,
2022-04-05 08:00:00,-150.07009688637,
2022-04-05 10:30:00,-191.38326912702522,
2022-04-05 11:00:00,-186.1905965880695,
2022-04-05 23:59:59,-179.14611006542367,c
2022-04-06 00:00:00,-178.9320167309738,
2022-04-06 03:30:00,-187.00172256994594,
2022-04-06 04:00:00,-217.00596162514296,
2022-04-06 06:00:00,-245.14363372685511,
2022-04-06 08:00:00,-283.0339815286689,
2022-04-06 10:30:00,-305.2605844557364,
2022-04-06 11:00:00,-303.7323689954036,
2022-04-06 23:59:59,-305.1202997018774,c
2022-04-07 00:00:00,-301.31074082963033,
2022-04-07 03:30:00,-307.1821990503054,
2022-04-07 04:00:00,-322.0111984322739,
2022-04-07 06:00:00,-336.5364510619654,
2022-04-07 08:00:00,-315.49365713888227,
2022-04-07 10:30:00,-309.2892302030683,
2022-04-07 11:00:00,-314.48796542166616,
2022-04-07 23:59:59,-336.78524590575023,c
2022-04-08 00:00:00,-320.7552838538973,
2022-04-08 03:30:00,-299.87043293268414,
2022-04-08 04:00:00,-282.2721552418647,
2022-04-08 06:00:00,-312.7668092819478,
2022-04-08 08:00:00,-319.3918086612575,
2022-04-08 10:30:00,-320.8229669368495,
2022-04-08 11:00:00,-321.1645244654669,
2022-04-08 23:59:59,-339.9276537060916,w
