date,DW_2021_Q2,meta
2021-06-16 15:30:30,-25.848133771075425,
2021-06-16 23:59:59,-41.93925930692009,c
2021-06-17 00:00:00,-30.891074974070392,
2021-06-17 10:00:00,-51.271516094553334,
2021-06-17 10:30:00,-43.418732038683856,
2021-06-17 12:00:00,-46.266016496286824,
2021-06-17 13:30:00,-48.48334129634023,
2021-06-17 15:00:00,-47.12235102080291,
2021-06-17 15:30:30,-47.12235102080291,
2021-06-17 23:59:59,-37.77193499709276,c
2021-06-18 00:00:00,-33.0301693390135,
2021-06-18 10:00:00,-18.426465986302986,
2021-06-18 10:30:00,-9.04577692052095,
2021-06-18 12:00:00,-10.903105909852343,
2021-06-18 13:30:00,4.426480765495114,
2021-06-18 15:00:00,12.132055933716373,
2021-06-18 15:30:30,12.132055933716373,s
2021-06-18 23:59:59,-6.161571325608179,w
2021-06-21 00:00:00,-9.016008906318376,
2021-06-21 10:00:00,-10.494500157258244,
2021-06-21 10:30:00,7.955773620878588,
2021-06-21 12:00:00,5.381282302540868,
2021-06-21 13:30:00,4.173462401820714,
2021-06-21 15:00:00,5.0692629130053035,
2021-06-21 15:30:30,5.0692629130053035,
2021-06-21 23:59:59,12.248605535863007,c
2021-06-22 00:00:00,33.56100229060259,
2021-06-22 10:00:00,50.90775905849259,
2021-06-22 10:30:00,38.63498907612281,
2021-06-22 12:00:00,29.761741630535653,
2021-06-22 13:30:00,36.79136490424088,
2021-06-22 15:00:00,22.560506125251123,
2021-06-22 15:30:30,22.560506125251123,
2021-06-22 23:59:59,22.308110146067634,c
2021-06-23 00:00:00,20.096441461502238,
2021-06-23 10:00:00,2.901399592873574,
2021-06-23 10:30:00,-2.900252733956677,
2021-06-23 12:00:00,9.901600062097259,
2021-06-23 13:30:00,7.552832468264825,
2021-06-23 15:00:00,-0.2298761924010364,
2021-06-23 15:30:30,-0.2298761924010364,
2021-06-23 23:59:59,0.0,a
2021-06-24 00:00:00,-9.815770566750103,
2021-06-24 10:00:00,39.178558725669745,
2021-06-24 10:30:00,51.02206502414684,
2021-06-24 12:00:00,49.0063579437992,
2021-06-24 13:30:00,33.86350912899604,
2021-06-24 15:00:00,29.91516310013195,
2021-06-24 15:30:30,29.91516310013195,
2021-06-24 23:59:59,27.559559026172977,c
2021-06-25 00:00:00,25.66440101105094,
2021-06-25 10:00:00,27.26906344283165,
2021-06-25 10:30:00,20.512531793704568,
2021-06-25 12:00:00,18.45856382595275,
2021-06-25 13:30:00,12.223975959721102,
2021-06-25 15:00:00,7.463315079087025,
2021-06-25 15:30:30,7.463315079087025,
2021-06-25 23:59:59,8.689410237421711,w
2021-06-28 00:00:00,-9.70955037511419,
2021-06-28 10:00:00,-32.02537433000779,
2021-06-28 10:30:00,-31.93446458260763,
2021-06-28 12:00:00,-31.589530647794504,
2021-06-28 13:30:00,-30.423947546565984,
2021-06-28 15:00:00,-31.526800662898523,
2021-06-28 15:30:30,-31.526800662898523,
2021-06-28 23:59:59,-32.955239132794674,c
2021-06-29 00:00:00,-42.51858185224211,
2021-06-29 10:00:00,-14.714062106470521,
2021-06-29 10:30:00,0.7985134008049499,
2021-06-29 12:00:00,7.25825831731828,
2021-06-29 13:30:00,4.497466654907058,
2021-06-29 15:00:00,9.713451251298565,
2021-06-29 15:30:30,9.713451251298565,
2021-06-29 23:59:59,5.466983432385447,c
2021-06-30 00:00:00,16.01120113294894,
2021-06-30 10:00:00,40.86570453462592,
2021-06-30 10:30:00,31.026847392145484,
2021-06-30 12:00:00,22.82207900613649,
2021-06-30 13:30:00,28.837883277833953,
2021-06-30 15:00:00,17.06364566062365,
2021-06-30 15:30:30,17.06364566062365,
2021-06-30 23:59:59,9.638217205439261,e
2021-07-01 00:00:00,-3.0230943704814592,
2021-07-01 10:00:00,0.5615135503093427,
2021-07-01 10:30:00,-7.348514470723899,
2021-07-01 12:00:00,15.86947075986032,
2021-07-01 13:30:00,18.682370933505013,
2021-07-01 15:00:00,22.777951547802232,
2021-07-01 15:30:30,22.777951547802232,
2021-07-01 23:59:59,15.548902197978151,c
2021-07-02 00:00:00,10.811808910224372,
2021-07-02 10:00:00,29.867832238524826,
2021-07-02 10:30:00,36.43918148543354,
2021-07-02 12:00:00,48.74221910066345,
2021-07-02 13:30:00,49.12555560260162,
2021-07-02 15:00:00,50.1819338259251,
2021-07-02 15:30:30,50.1819338259251,
2021-07-02 23:59:59,52.414789116166446,w
2021-07-05 00:00:00,52.414789116166446,
2021-07-05 10:00:00,52.414789116166446,
2021-07-05 10:30:00,52.414789116166446,
2021-07-05 12:00:00,52.414789116166446,
2021-07-05 13:30:00,52.414789116166446,
2021-07-05 15:00:00,52.414789116166446,
2021-07-05 15:30:30,52.414789116166446,
2021-07-05 23:59:59,52.414789116166446,c
2021-07-06 00:00:00,45.235683248323454,
2021-07-06 10:00:00,50.63337031981368,
2021-07-06 10:30:00,49.59310441383664,
2021-07-06 12:00:00,55.30354583367391,
2021-07-06 13:30:00,61.29995356924317,
2021-07-06 15:00:00,57.44375429927247,
2021-07-06 15:30:30,57.44375429927247,
2021-07-06 23:59:59,53.206241840005404,c
2021-07-07 00:00:00,61.99994120180814,
2021-07-07 10:00:00,63.462926108742934,
2021-07-07 10:30:00,85.04877563742008,
2021-07-07 12:00:00,93.14250196711191,
2021-07-07 13:30:00,108.68958252688357,
2021-07-07 15:00:00,112.50828223013619,
2021-07-07 15:30:30,112.50828223013619,
2021-07-07 23:59:59,113.40452765159806,c
2021-07-08 00:00:00,129.3776512029172,
2021-07-08 10:00:00,121.95461842528759,
2021-07-08 10:30:00,119.97672635900005,
2021-07-08 12:00:00,119.46778356408858,
2021-07-08 13:30:00,122.60904008972264,
2021-07-08 15:00:00,136.19209801579063,
2021-07-08 15:30:30,136.19209801579063,
2021-07-08 23:59:59,132.19930747684788,c
2021-07-09 00:00:00,127.19793836617258,
2021-07-09 10:00:00,125.37000954158192,
2021-07-09 10:30:00,130.68166895689157,
2021-07-09 12:00:00,124.03905499312981,
2021-07-09 13:30:00,122.94445278355529,
2021-07-09 15:00:00,127.33813624002383,
2021-07-09 15:30:30,127.33813624002383,
2021-07-09 23:59:59,123.27811730184483,w
2021-07-12 00:00:00,127.96812343363725,
2021-07-12 10:00:00,141.65900245322055,
2021-07-12 10:30:00,150.9465015820774,
2021-07-12 12:00:00,164.85897708577158,
2021-07-12 13:30:00,160.11136930650946,
2021-07-12 15:00:00,156.2506235273846,
2021-07-12 15:30:30,156.2506235273846,
2021-07-12 23:59:59,155.9910200883426,c
2021-07-13 00:00:00,159.60824670850388,
2021-07-13 10:00:00,180.12117271202064,
2021-07-13 10:30:00,182.27101854132925,
2021-07-13 12:00:00,204.7926962389034,
2021-07-13 13:30:00,200.60911206640117,
2021-07-13 15:00:00,198.11158162728117,
2021-07-13 15:30:30,198.11158162728117,
2021-07-13 23:59:59,205.74642119660268,c
2021-07-14 00:00:00,214.4052491764108,
2021-07-14 10:00:00,207.51863743692277,
2021-07-14 10:30:00,224.66248081507212,
2021-07-14 12:00:00,225.7448192354131,
2021-07-14 13:30:00,230.4685345604595,
2021-07-14 15:00:00,237.51860435689815,
2021-07-14 15:30:30,237.51860435689815,
2021-07-14 23:59:59,238.42461263649912,c
