date,EU_AEX_2022_Q1,meta
2022-04-04 08:00:00,-16.75697414985952,
2022-04-04 10:30:00,-14.71046964234907,
2022-04-04 11:00:00,-29.23651580395208,
2022-04-04 23:59:59,-18.458854419246823,c
2022-04-05 00:00:00,-5.29524578498221,
2022-04-05 03:30:00,27.502160600162195,
2022-04-05 04:00:00,-7.436237402072985,
2022-04-05 06:00:00,-28.0572606800664,
2022-04-05 08:00:00,-37.809521337507334,
2022-04-05 10:30:00,-91.90362635087214,
2022-04-05 11:00:00,-107.1923901869138,
2022-04-05 23:59:59,-105.9104568018565,c
2022-04-06 00:00:00,-126.6411569281223,
2022-04-06 03:30:00,-130.47316531323415,
2022-04-06 04:00:00,-140.99241829673352,
2022-04-06 06:00:00,-138.96665628583193,
2022-04-06 08:00:00,-157.9793200703598,
2022-04-06 10:30:00,-111.29342620828756,
2022-04-06 11:00:00,-110.9380251631128,
2022-04-06 23:59:59,-125.37079108626853,c
2022-04-07 00:00:00,-135.51757676313008,
2022-04-07 03:30:00,-138.75808691240056,
2022-04-07 04:00:00,-143.31247730684183,
2022-04-07 06:00:00,-147.1383505115628,
2022-04-07 08:00:00,-146.63968914439172,
2022-04-07 10:30:00,-172.77911522734877,
2022-04-07 11:00:00,-191.87925656826258,
2022-04-07 23:59:59,-199.00610178628284,c
2022-04-08 00:00:00,-131.01990520968738,
2022-04-08 03:30:00,-115.72025988661149,
2022-04-08 04:00:00,-106.59117077114566,
2022-04-08 06:00:00,-125.53045345279627,
2022-04-08 08:00:00,-140.07630311088752,
2022-04-08 10:30:00,-159.41914482415766,
2022-04-08 11:00:00,-157.118796414303,
2022-04-08 23:59:59,-158.7033060697634,w
2022-04-11 00:00:00,-190.85676466798446,
2022-04-11 03:30:00,-184.75809075804398,
2022-04-11 04:00:00,-161.2853156664036,
2022-04-11 06:00:00,-166.75097701822003,
2022-04-11 08:00:00,-189.37471174192314,
2022-04-11 10:30:00,-227.70234670701976,
2022-04-11 11:00:00,-222.90675018547375,
2022-04-11 23:59:59,-229.59077046856666,c
2022-04-12 00:00:00,-202.67119721377514,
2022-04-12 03:30:00,-186.26679881638248,
2022-04-12 04:00:00,-188.63606787379086,
2022-04-12 06:00:00,-120.59644727824812,
2022-04-12 08:00:00,-109.8082922356524,
2022-04-12 10:30:00,-118.4947151979052,
2022-04-12 11:00:00,-136.49689693015696,
2022-04-12 23:59:59,-147.39444950190205,c
2022-04-13 00:00:00,-191.56025939754784,
2022-04-13 03:30:00,-172.10969058544205,
2022-04-13 04:00:00,-132.4749421492264,
2022-04-13 06:00:00,-96.04575104238806,
2022-04-13 08:00:00,-103.60313596065414,
2022-04-13 10:30:00,-89.93931192223567,
2022-04-13 11:00:00,-91.90318547121537,
2022-04-13 23:59:59,-94.50544972835901,c
2022-04-14 00:00:00,-72.42537030083382,
2022-04-14 03:30:00,-88.55300544383394,
2022-04-14 04:00:00,-99.42277837243395,
2022-04-14 06:00:00,-132.14632351478105,
2022-04-14 08:00:00,-117.15061081108068,
2022-04-14 10:30:00,-151.94046735954473,
2022-04-14 11:00:00,-145.24023819653962,
2022-04-14 23:59:59,-158.91917807911437,c
2022-04-15 00:00:00,-158.91917807911437,
2022-04-15 03:30:00,-158.91917807911437,
2022-04-15 04:00:00,-158.91917807911437,
2022-04-15 06:00:00,-158.91917807911437,
2022-04-15 08:00:00,-158.91917807911437,
2022-04-15 10:30:00,-158.91917807911437,
2022-04-15 11:00:00,-158.91917807911437,
2022-04-15 23:59:59,-158.91917807911437,w
