date,XLY_2022_Q1,meta
2022-02-22 10:00:00,20.43764723557311,
2022-02-22 10:30:00,5.167930458479134,
2022-02-22 12:00:00,-124.66385852460813,
2022-02-22 13:30:00,-109.25385079315862,
2022-02-22 15:00:00,-81.26099909241296,
2022-02-22 15:30:30,-81.26099909241296,
2022-02-22 23:59:59,-68.45524475003126,c
2022-02-23 00:00:00,-33.154417363016506,
2022-02-23 10:00:00,-122.20215699483113,
2022-02-23 10:30:00,-114.87117467630273,
2022-02-23 12:00:00,-165.72269145402095,
2022-02-23 13:30:00,-138.96873806045713,
2022-02-23 15:00:00,-136.27593518768086,
2022-02-23 15:30:30,-136.27593518768086,
2022-02-23 23:59:59,-145.48388699097222,c
2022-02-24 00:00:00,-229.18833030707245,
2022-02-24 10:00:00,-183.18369274211636,
2022-02-24 10:30:00,-166.61790397352507,
2022-02-24 12:00:00,-138.85355302733876,
2022-02-24 13:30:00,-146.05383155252127,
2022-02-24 15:00:00,-121.31114123471082,
2022-02-24 15:30:30,-121.31114123471082,
2022-02-24 23:59:59,-79.515017410929,c
2022-02-25 00:00:00,-71.72739473636568,
2022-02-25 10:00:00,-161.08048465276255,
2022-02-25 10:30:00,-147.60126274477165,
2022-02-25 12:00:00,-170.59222805356922,
2022-02-25 13:30:00,-190.57891169983816,
2022-02-25 15:00:00,-162.29290590861757,
2022-02-25 15:30:30,-162.29290590861757,
2022-02-25 23:59:59,-161.1498542662516,w
2022-02-28 00:00:00,-126.32864503086779,
2022-02-28 10:00:00,-84.8764433219032,
2022-02-28 10:30:00,-70.8464568258988,
2022-02-28 12:00:00,-28.216807936647285,
2022-02-28 13:30:00,-43.600111340430004,
2022-02-28 15:00:00,-51.25508457276618,
2022-02-28 15:30:30,-51.25508457276618,m
2022-02-28 23:59:59,-35.62323828247696,c
2022-03-01 00:00:00,-140.8504058736414,
2022-03-01 10:00:00,-74.30459672356591,
2022-03-01 10:30:00,-14.735558585009159,
2022-03-01 12:00:00,-50.307486575310435,
2022-03-01 13:30:00,-43.43542345037707,
2022-03-01 15:00:00,-25.056624722885942,
2022-03-01 15:30:30,-25.056624722885942,
2022-03-01 23:59:59,-2.9548817097368385,c
2022-03-02 00:00:00,7.417229680173506,
2022-03-02 10:00:00,-26.421115247701124,
2022-03-02 10:30:00,-26.152675097127684,
2022-03-02 12:00:00,-84.24356900371504,
2022-03-02 13:30:00,-75.17233334840978,
2022-03-02 15:00:00,-66.30032824164658,
2022-03-02 15:30:30,-66.30032824164658,
2022-03-02 23:59:59,-28.652266435160243,c
2022-03-03 00:00:00,-44.961622765143176,
2022-03-03 10:00:00,-52.98063640844856,
2022-03-03 10:30:00,-76.6603237728219,
2022-03-03 12:00:00,-76.47741157607902,
2022-03-03 13:30:00,-79.21537099546663,
2022-03-03 15:00:00,-81.1662571522956,
2022-03-03 15:30:30,-81.1662571522956,
2022-03-03 23:59:59,-102.44817755492849,c
2022-03-04 00:00:00,-68.44188319100692,
2022-03-04 10:00:00,-32.10868416292601,
2022-03-04 10:30:00,-38.24336670581951,
2022-03-04 12:00:00,-35.56236837608307,
2022-03-04 13:30:00,-32.45739469819878,
2022-03-04 15:00:00,-54.318854017655156,
2022-03-04 15:30:30,-54.318854017655156,
2022-03-04 23:59:59,-42.05203199304515,w
2022-03-07 00:00:00,-5.264052032980601,
2022-03-07 10:00:00,45.86350087126553,
2022-03-07 10:30:00,26.784165310974146,
2022-03-07 12:00:00,71.9100696859006,
2022-03-07 13:30:00,66.48630549197466,
2022-03-07 15:00:00,74.33170997470054,
2022-03-07 15:30:30,74.33170997470054,
2022-03-07 23:59:59,98.14172924408624,c
2022-03-08 00:00:00,48.51206303579099,
2022-03-08 10:00:00,105.94810004052405,
2022-03-08 10:30:00,100.51337627746929,
2022-03-08 12:00:00,93.73633077247555,
2022-03-08 13:30:00,78.55265274377635,
2022-03-08 15:00:00,86.48987681783595,
2022-03-08 15:30:30,86.48987681783595,
2022-03-08 23:59:59,65.37542549296487,c
2022-03-09 00:00:00,48.10573066078146,
2022-03-09 10:00:00,14.8083223859243,
2022-03-09 10:30:00,31.17498918684751,
2022-03-09 12:00:00,29.849354629927433,
2022-03-09 13:30:00,15.141296826515315,
2022-03-09 15:00:00,27.23609059120369,
2022-03-09 15:30:30,27.23609059120369,
2022-03-09 23:59:59,38.349954207452384,c
2022-03-10 00:00:00,57.82398279543426,
2022-03-10 10:00:00,-6.140782090394509,
2022-03-10 10:30:00,-4.328970346509891,
2022-03-10 12:00:00,-33.58640724823513,
2022-03-10 13:30:00,-24.223910615623225,
2022-03-10 15:00:00,6.491484945970683,
2022-03-10 15:30:30,6.491484945970683,
2022-03-10 23:59:59,17.154778005113513,c
2022-03-11 00:00:00,2.255600263364073,
2022-03-11 10:00:00,-5.435192723206342,
2022-03-11 10:30:00,-17.2862598778307,
2022-03-11 12:00:00,-25.647496716267028,
2022-03-11 13:30:00,-20.036707347540244,
2022-03-11 15:00:00,-18.660682597809,
2022-03-11 15:30:30,-18.660682597809,s
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,15.717399509284007,
2022-03-14 10:00:00,8.867592571213407,
2022-03-14 10:30:00,26.915683390816895,
2022-03-14 12:00:00,5.817596797357822,
2022-03-14 13:30:00,-9.797065726027938,
2022-03-14 15:00:00,-8.496831620974945,
2022-03-14 15:30:30,-8.496831620974945,
2022-03-14 23:59:59,-18.89634736788699,c
2022-03-15 00:00:00,-21.498350684550445,
2022-03-15 10:00:00,-58.62749543445457,
2022-03-15 10:30:00,-36.717960558503904,
2022-03-15 12:00:00,11.192779002876648,
2022-03-15 13:30:00,12.520653357458741,
2022-03-15 15:00:00,39.20846054418584,
2022-03-15 15:30:30,39.20846054418584,
2022-03-15 23:59:59,30.661021772076396,c
2022-03-16 00:00:00,-0.07886239856301813,
2022-03-16 10:00:00,6.002564203197892,
2022-03-16 10:30:00,8.976329556744389,
2022-03-16 12:00:00,33.73526614093166,
2022-03-16 13:30:00,27.711834772662684,
2022-03-16 15:00:00,28.779870592574895,
2022-03-16 15:30:30,28.779870592574895,
2022-03-16 23:59:59,44.44154607982469,c
2022-03-17 00:00:00,18.237022098028348,
2022-03-17 10:00:00,64.84799401710356,
2022-03-17 10:30:00,48.80877237014127,
2022-03-17 12:00:00,64.09324936197933,
2022-03-17 13:30:00,88.60191209515457,
2022-03-17 15:00:00,125.56034756447187,
2022-03-17 15:30:30,125.56034756447187,
2022-03-17 23:59:59,125.04543107987794,c
2022-03-18 00:00:00,166.149969946614,
2022-03-18 10:00:00,179.07930689305257,
2022-03-18 10:30:00,188.18063569178148,
2022-03-18 12:00:00,169.64719862731644,
2022-03-18 13:30:00,157.53536762617588,
2022-03-18 15:00:00,150.54001040831955,
2022-03-18 15:30:30,150.54001040831955,
2022-03-18 23:59:59,167.59111610012,e
2022-03-21 00:00:00,153.86128825255284,
2022-03-21 10:00:00,189.06587310947802,
2022-03-21 10:30:00,157.06344967358066,
2022-03-21 12:00:00,209.02472333321012,
2022-03-21 13:30:00,202.87495944655663,
2022-03-21 15:00:00,208.56856598001448,
2022-03-21 15:30:30,208.56856598001448,
2022-03-21 23:59:59,194.74568734325234,c
2022-03-22 00:00:00,196.67297908798074,
2022-03-22 10:00:00,136.14914060395452,
2022-03-22 10:30:00,181.4404041922639,
2022-03-22 12:00:00,161.3504159536117,
2022-03-22 13:30:00,226.0801415545478,
2022-03-22 15:00:00,314.8606683683355,
2022-03-22 15:30:30,314.8606683683355,
2022-03-22 23:59:59,321.28892552372974,c
2022-03-23 00:00:00,282.56424170584694,
2022-03-23 10:00:00,301.35422177252633,
2022-03-23 10:30:00,361.9969850042521,
2022-03-23 12:00:00,369.0418915534066,
2022-03-23 13:30:00,298.81600559051105,
2022-03-23 15:00:00,305.9626578975344,
2022-03-23 15:30:30,305.9626578975344,
2022-03-23 23:59:59,302.09530032884015,c
2022-03-24 00:00:00,319.79193854348375,
2022-03-24 10:00:00,297.5549453990334,
2022-03-24 10:30:00,280.85435755904155,
2022-03-24 12:00:00,305.34358048023864,
2022-03-24 13:30:00,285.14600396253695,
2022-03-24 15:00:00,278.8917316928877,
2022-03-24 15:30:30,278.8917316928877,
2022-03-24 23:59:59,283.76343131593285,c
2022-03-25 00:00:00,282.99791785185073,
2022-03-25 10:00:00,252.392874975801,
2022-03-25 10:30:00,259.021931441034,
2022-03-25 12:00:00,227.12391089654452,
2022-03-25 13:30:00,233.00788623093555,
2022-03-25 15:00:00,233.42173796970408,
2022-03-25 15:30:30,233.42173796970408,
2022-03-25 23:59:59,238.19261802660756,w
2022-03-28 00:00:00,359.3655811867952,
2022-03-28 10:00:00,384.51673074470716,
2022-03-28 10:30:00,390.3769438578795,
2022-03-28 12:00:00,404.8722988057642,
2022-03-28 13:30:00,427.72469523666257,
2022-03-28 15:00:00,426.71655673480825,
2022-03-28 15:30:30,426.71655673480825,
2022-03-28 23:59:59,409.1667801576923,c
2022-03-29 00:00:00,408.08110354143776,
2022-03-29 10:00:00,350.218615638805,
2022-03-29 10:30:00,320.0029963469269,
2022-03-29 12:00:00,345.42309101783883,
2022-03-29 13:30:00,336.28869609443484,
2022-03-29 15:00:00,330.3283661053141,
2022-03-29 15:30:30,330.3283661053141,
2022-03-29 23:59:59,333.5273629532808,c
2022-03-30 00:00:00,323.76047184594586,
2022-03-30 10:00:00,321.2559916834764,
2022-03-30 10:30:00,345.8843977078991,
2022-03-30 12:00:00,331.05222579599615,
2022-03-30 13:30:00,315.7844216202375,
2022-03-30 15:00:00,293.30667525252466,
2022-03-30 15:30:30,293.30667525252466,
2022-03-30 23:59:59,316.7638132081963,c
2022-03-31 00:00:00,320.5390686844154,
2022-03-31 10:00:00,288.2944307050834,
2022-03-31 10:30:00,288.5799457463712,
2022-03-31 12:00:00,308.57103159762585,
2022-03-31 13:30:00,270.5790656263132,
2022-03-31 15:00:00,289.3110037564637,
2022-03-31 15:30:30,289.3110037564637,
2022-03-31 23:59:59,303.68457383913494,c
2022-04-01 00:00:00,294.1172954913709,
2022-04-01 10:00:00,282.79255500776696,
2022-04-01 10:30:00,325.1415648899765,
2022-04-01 12:00:00,343.5334394161936,
2022-04-01 13:30:00,336.4993283377546,
2022-04-01 15:00:00,344.3458922594008,
2022-04-01 15:30:30,344.3458922594008,
2022-04-01 23:59:59,344.30076044335885,w
