date,FIVG_2022_Q4,meta
2022-12-20 15:30:30,73.36134411458272,
2022-12-20 23:59:59,82.968127644574,c
2022-12-21 00:00:00,91.93441254790594,
2022-12-21 10:00:00,83.94202983777632,
2022-12-21 10:30:00,73.15313232554354,
2022-12-21 12:00:00,68.38865442438043,
2022-12-21 13:30:00,66.48025149264606,
2022-12-21 15:00:00,55.218782142590726,
2022-12-21 15:30:30,55.218782142590726,
2022-12-21 23:59:59,72.67487134202895,c
2022-12-22 00:00:00,84.60933217768286,
2022-12-22 10:00:00,107.36323088628717,
2022-12-22 10:30:00,140.7855160031247,
2022-12-22 12:00:00,144.3637358200831,
2022-12-22 13:30:00,145.5611654582027,
2022-12-22 15:00:00,144.40326741186027,
2022-12-22 15:30:30,144.40326741186027,
2022-12-22 23:59:59,160.69049996789056,c
2022-12-23 00:00:00,202.63693357151033,
2022-12-23 10:00:00,204.18758384706007,
2022-12-23 10:30:00,188.3873816010123,
2022-12-23 12:00:00,199.01104622745686,
2022-12-23 13:30:00,195.01852867305797,
2022-12-23 15:00:00,198.29121894913885,
2022-12-23 15:30:30,198.29121894913885,
2022-12-23 23:59:59,205.43092549415007,w
2022-12-26 00:00:00,205.43092549415007,
2022-12-26 10:00:00,205.43092549415007,
2022-12-26 10:30:00,205.43092549415007,
2022-12-26 12:00:00,205.43092549415007,
2022-12-26 13:30:00,205.43092549415007,
2022-12-26 15:00:00,205.43092549415007,
2022-12-26 15:30:30,205.43092549415007,
2022-12-26 23:59:59,205.43092549415007,c
2022-12-27 00:00:00,188.0449697703982,
2022-12-27 10:00:00,209.0108275943528,
2022-12-27 10:30:00,200.94954453697642,
2022-12-27 12:00:00,197.47201390507666,
2022-12-27 13:30:00,201.40814731620196,
2022-12-27 15:00:00,200.11477431808328,
2022-12-27 15:30:30,200.11477431808328,
2022-12-27 23:59:59,208.83032637101064,c
2022-12-28 00:00:00,218.13606299012667,
2022-12-28 10:00:00,194.36523545233513,
2022-12-28 10:30:00,202.86889970159416,
2022-12-28 12:00:00,225.32956309226154,
2022-12-28 13:30:00,232.65342707912362,
2022-12-28 15:00:00,233.79022626826327,
2022-12-28 15:30:30,233.79022626826327,
2022-12-28 23:59:59,224.16889733943708,c
2022-12-29 00:00:00,221.26118858230677,
2022-12-29 10:00:00,231.0684633906386,
2022-12-29 10:30:00,233.31024352834618,
2022-12-29 12:00:00,221.51296342272872,
2022-12-29 13:30:00,233.2631029878895,
2022-12-29 15:00:00,216.97940508342583,
2022-12-29 15:30:30,216.97940508342583,
2022-12-29 23:59:59,219.12741719149108,c
2022-12-30 00:00:00,233.4432932379775,
2022-12-30 10:00:00,227.65704074949394,
2022-12-30 10:30:00,218.66395726463907,
2022-12-30 12:00:00,210.24717344953342,
2022-12-30 13:30:00,213.60177374566695,
2022-12-30 15:00:00,206.98404442468245,
2022-12-30 15:30:30,206.98404442468245,
2022-12-30 23:59:59,202.2628051813283,w
