date,EU_SMI_2022_Q4,meta
2022-12-02 10:30:00,52.632245894235496,
2022-12-02 11:00:00,48.862292816532204,
2022-12-02 23:59:59,46.66444759060403,w
2022-12-05 00:00:00,31.438465334398472,
2022-12-05 03:30:00,19.47741429628877,
2022-12-05 04:00:00,14.427771201283008,
2022-12-05 06:00:00,0.17301702663593233,
2022-12-05 08:00:00,-10.138453120720214,
2022-12-05 10:30:00,16.012447911937784,
2022-12-05 11:00:00,33.53066945243461,
2022-12-05 23:59:59,29.424204822657146,c
2022-12-06 00:00:00,36.09426481168464,
2022-12-06 03:30:00,39.20768518545668,
2022-12-06 04:00:00,32.67010545455548,
2022-12-06 06:00:00,31.206455536865803,
2022-12-06 08:00:00,19.093882047022987,
2022-12-06 10:30:00,17.32400193636107,
2022-12-06 11:00:00,25.82700301691466,
2022-12-06 23:59:59,20.743278176248168,c
2022-12-07 00:00:00,6.469976582729657,
2022-12-07 03:30:00,24.970712642830733,
2022-12-07 04:00:00,21.042586783861168,
2022-12-07 06:00:00,21.891666097344967,
2022-12-07 08:00:00,-14.870526364223736,
2022-12-07 10:30:00,-24.574381432856,
2022-12-07 11:00:00,-32.09300621471124,
2022-12-07 23:59:59,-28.623895451536498,c
2022-12-08 00:00:00,-37.53123472226463,
2022-12-08 03:30:00,-42.26720148365405,
2022-12-08 04:00:00,-31.547761431077106,
2022-12-08 06:00:00,-14.883053005468867,
2022-12-08 08:00:00,-28.882577107547718,
2022-12-08 10:30:00,-3.1153988157091135,
2022-12-08 11:00:00,17.014322437171813,
2022-12-08 23:59:59,14.688438268592733,c
2022-12-09 00:00:00,-2.28134889790482,
2022-12-09 03:30:00,-10.15965090630641,
2022-12-09 04:00:00,-8.961039734285919,
2022-12-09 06:00:00,-7.012002042548488,
2022-12-09 08:00:00,-15.724936171898264,
2022-12-09 10:30:00,-12.087403085228345,
2022-12-09 11:00:00,-14.518459629047413,
2022-12-09 23:59:59,-1.3119402179980852,w
2022-12-12 00:00:00,-7.098126073152287,
2022-12-12 03:30:00,10.144980250709125,
2022-12-12 04:00:00,-5.909647005597208,
2022-12-12 06:00:00,-11.686755041132926,
2022-12-12 08:00:00,6.231679353393702,
2022-12-12 10:30:00,15.636356736294772,
2022-12-12 11:00:00,17.020514721545283,
2022-12-12 23:59:59,0.0,a
2022-12-13 00:00:00,-7.424654889810995,
2022-12-13 03:30:00,27.202909554831763,
2022-12-13 04:00:00,13.569664365698713,
2022-12-13 06:00:00,13.759994528519826,
2022-12-13 08:00:00,1.7742529631848925,
2022-12-13 10:30:00,-32.15117210609992,
2022-12-13 11:00:00,-15.845075085710732,
2022-12-13 23:59:59,-14.057182760433648,c
2022-12-14 00:00:00,-16.611482945633725,
2022-12-14 03:30:00,-20.84036217534458,
2022-12-14 04:00:00,-39.21160682908885,
2022-12-14 06:00:00,-7.966857251877229,
2022-12-14 08:00:00,15.790121228993144,
2022-12-14 10:30:00,17.233701850981106,
2022-12-14 11:00:00,19.22837751980535,
2022-12-14 23:59:59,13.866932499776624,c
2022-12-15 00:00:00,18.45305048946051,
2022-12-15 03:30:00,11.708142402948852,
2022-12-15 04:00:00,13.325428959853753,
2022-12-15 06:00:00,30.086832400599747,
2022-12-15 08:00:00,21.949791231469476,
2022-12-15 10:30:00,47.97944983926311,
2022-12-15 11:00:00,43.59425017868415,
2022-12-15 23:59:59,37.29898553773842,c
0,37.29898553773842,
0,37.29898553773842,
0,37.29898553773842,
0,37.29898553773842,
0,37.29898553773842,
0,37.29898553773842,
0,37.29898553773842,
0,37.29898553773842,
2022-12-16 00:00:00,51.57480101508543,
2022-12-16 03:30:00,82.10572266797743,
2022-12-16 04:00:00,98.10393797882227,
2022-12-16 06:00:00,100.47322509228366,
2022-12-16 08:00:00,86.63242641080126,
2022-12-16 10:30:00,96.89366371359915,
2022-12-16 11:00:00,92.68827488626346,
2022-12-16 23:59:59,75.00034102968976,e
2022-12-19 00:00:00,55.042400936844274,
2022-12-19 03:30:00,32.792163918996266,
2022-12-19 04:00:00,52.314855311610074,
2022-12-19 06:00:00,57.223629266933074,
2022-12-19 08:00:00,60.14373182713973,
2022-12-19 10:30:00,69.66734941203623,
2022-12-19 11:00:00,71.68215913793705,
2022-12-19 23:59:59,62.84753201174942,c
2022-12-20 00:00:00,90.10284267496581,
2022-12-20 03:30:00,101.58517788610368,
2022-12-20 04:00:00,91.47570482819117,
2022-12-20 06:00:00,70.46281645347875,
2022-12-20 08:00:00,58.99293593947772,
2022-12-20 10:30:00,36.40431470511817,
2022-12-20 11:00:00,38.7678388426325,
2022-12-20 23:59:59,43.25365977386889,c
2022-12-21 00:00:00,24.82396195138432,
2022-12-21 03:30:00,6.011196574953203,
2022-12-21 04:00:00,-1.339587638383989,
2022-12-21 06:00:00,8.258841960173925,
2022-12-21 08:00:00,-5.8786124653636875,
2022-12-21 10:30:00,-25.07515883452794,
2022-12-21 11:00:00,-29.578125027821443,
2022-12-21 23:59:59,-23.960738969478427,c
2022-12-22 00:00:00,-18.31606309947631,
2022-12-22 03:30:00,-10.705734470246455,
2022-12-22 04:00:00,-20.21981195334905,
2022-12-22 06:00:00,-33.006643211183075,
2022-12-22 08:00:00,-31.08481692426409,
2022-12-22 10:30:00,-22.92740133146077,
2022-12-22 11:00:00,-23.349542191154285,
2022-12-22 23:59:59,-34.80200007459149,c
2022-12-23 00:00:00,-40.95178497112869,
2022-12-23 03:30:00,-18.336408441274614,
2022-12-23 04:00:00,-29.733631308750773,
2022-12-23 06:00:00,-52.55525634149774,
2022-12-23 08:00:00,-63.100901797244205,
2022-12-23 10:30:00,-65.45678318354021,
2022-12-23 11:00:00,-56.0636303543572,
2022-12-23 23:59:59,-56.16269082858622,w
2022-12-26 00:00:00,-56.16269082858622,
2022-12-26 03:30:00,-56.16269082858622,
2022-12-26 04:00:00,-56.16269082858622,
2022-12-26 06:00:00,-56.16269082858622,
2022-12-26 08:00:00,-56.16269082858622,
2022-12-26 10:30:00,-56.16269082858622,
2022-12-26 11:00:00,-56.16269082858622,
2022-12-26 23:59:59,-56.16269082858622,c
2022-12-27 00:00:00,-72.42053144294272,
2022-12-27 03:30:00,-86.74443285957352,
2022-12-27 04:00:00,-58.82368095635235,
2022-12-27 06:00:00,-77.8733286032604,
2022-12-27 08:00:00,-76.47875539651034,
2022-12-27 10:30:00,-85.91465226584711,
2022-12-27 11:00:00,-81.7189470271856,
2022-12-27 23:59:59,-94.01559590362479,c
2022-12-28 00:00:00,-108.64451798980315,
2022-12-28 03:30:00,-98.88489990752083,
2022-12-28 04:00:00,-97.36490278164229,
2022-12-28 06:00:00,-112.36155791598378,
2022-12-28 08:00:00,-112.93094355818158,
2022-12-28 10:30:00,-102.01171477326824,
2022-12-28 11:00:00,-103.12285089869852,
2022-12-28 23:59:59,-103.33191774943776,c
2022-12-29 00:00:00,-93.2826862669898,
2022-12-29 03:30:00,-101.78186379497492,
2022-12-29 04:00:00,-107.4442458514859,
2022-12-29 06:00:00,-93.9946306300713,
2022-12-29 08:00:00,-104.03077081266736,
2022-12-29 10:30:00,-106.87045795123066,
2022-12-29 11:00:00,-112.12000267766501,
2022-12-29 23:59:59,-121.86082758841485,c
2022-12-30 00:00:00,-105.8947444913016,
2022-12-30 03:30:00,-122.21224390327092,
2022-12-30 04:00:00,-96.9032924353782,
2022-12-30 06:00:00,-92.5321552019081,
2022-12-30 08:00:00,-111.94509246262362,
2022-12-30 10:30:00,-101.00838345809166,
2022-12-30 11:00:00,-103.40801937909441,
2022-12-30 23:59:59,-105.3010885224532,w
2023-01-02 00:00:00,-105.3010885224532,
2023-01-02 03:30:00,-105.3010885224532,
2023-01-02 04:00:00,-105.3010885224532,
2023-01-02 06:00:00,-105.3010885224532,
2023-01-02 08:00:00,-105.3010885224532,
2023-01-02 10:30:00,-105.3010885224532,
2023-01-02 11:00:00,-105.3010885224532,
2023-01-02 23:59:59,-105.3010885224532,c
2023-01-03 00:00:00,-162.749433352119,
2023-01-03 03:30:00,-148.78388967560318,
2023-01-03 04:00:00,-148.79478673991542,
2023-01-03 06:00:00,-148.95722131690263,
2023-01-03 08:00:00,-160.66176360810448,
2023-01-03 10:30:00,-167.25446118956438,
2023-01-03 11:00:00,-180.56057373437926,
2023-01-03 23:59:59,-183.87745062416715,c
2023-01-04 00:00:00,-198.2976107056433,
2023-01-04 03:30:00,-191.8984170793611,
2023-01-04 04:00:00,-183.83856025284183,
2023-01-04 06:00:00,-195.34923409486316,
2023-01-04 08:00:00,-187.4220018264884,
2023-01-04 10:30:00,-197.75270379126627,
2023-01-04 11:00:00,-208.39057353020112,
2023-01-04 23:59:59,-195.50444712769675,c
2023-01-05 00:00:00,-219.1101153877109,
2023-01-05 03:30:00,-198.8592780706001,
2023-01-05 04:00:00,-196.1180937619823,
2023-01-05 06:00:00,-206.30111869721082,
2023-01-05 08:00:00,-234.5488285470942,
2023-01-05 10:30:00,-263.30094717294,
2023-01-05 11:00:00,-273.8827125672045,
2023-01-05 23:59:59,-274.8695892039488,c
2023-01-06 00:00:00,-246.62276674717734,
2023-01-06 03:30:00,-241.54455096642423,
2023-01-06 04:00:00,-218.50407092134157,
2023-01-06 06:00:00,-222.81638874174288,
2023-01-06 08:00:00,-234.38268225467894,
2023-01-06 10:30:00,-272.45787863061423,
2023-01-06 11:00:00,-274.26855144489673,
2023-01-06 23:59:59,-275.42314741550695,w
