date,RDVY_HEDGED_2021_Q1,meta
2021-03-17 10:00:00,126.76652070358523,
2021-03-17 10:30:00,120.87116215028004,
2021-03-17 12:00:00,128.31544334216574,
2021-03-17 13:30:00,140.85031911657757,
2021-03-17 15:00:00,139.60419327800787,
2021-03-17 15:30:30,139.60419327800787,
2021-03-17 23:59:59,132.4741804490386,c
2021-03-18 00:00:00,191.30367811327096,
2021-03-18 10:00:00,186.4881326880893,
2021-03-18 10:30:00,177.84731570658732,
2021-03-18 12:00:00,173.9121161051812,
2021-03-18 13:30:00,177.77516362525262,
2021-03-18 15:00:00,187.04304759475076,
2021-03-18 15:30:30,187.04304759475076,
2021-03-18 23:59:59,210.4583344922239,c
2021-03-19 00:00:00,237.00718449919964,
2021-03-19 10:00:00,247.56897035491465,
2021-03-19 10:30:00,237.69766149405837,
2021-03-19 12:00:00,231.5692496864997,
2021-03-19 13:30:00,256.0999061883549,
2021-03-19 15:00:00,258.0144614398405,
2021-03-19 15:30:30,258.0144614398405,
2021-03-19 23:59:59,246.44760900628762,e
2021-03-22 00:00:00,235.1493455692289,
2021-03-22 10:00:00,249.86241701526274,
2021-03-22 10:30:00,261.87053712244165,
2021-03-22 12:00:00,250.25630388474747,
2021-03-22 13:30:00,260.95899384970494,
2021-03-22 15:00:00,253.75154657815028,
2021-03-22 15:30:30,253.75154657815028,
2021-03-22 23:59:59,266.30614139039585,c
2021-03-23 00:00:00,280.54191719605456,
2021-03-23 10:00:00,295.0529887842049,
2021-03-23 10:30:00,289.0965577280747,
2021-03-23 12:00:00,324.2527220271229,
2021-03-23 13:30:00,312.3665050247307,
2021-03-23 15:00:00,342.1309710711596,
2021-03-23 15:30:30,342.1309710711596,
2021-03-23 23:59:59,341.0962104595519,c
2021-03-24 00:00:00,319.4183037919877,
2021-03-24 10:00:00,313.0666332713597,
2021-03-24 10:30:00,292.10403342206064,
2021-03-24 12:00:00,279.65025950376116,
2021-03-24 13:30:00,261.2465483460055,
2021-03-24 15:00:00,268.9629867249282,
2021-03-24 15:30:30,268.9629867249282,
2021-03-24 23:59:59,278.29755955762334,c
2021-03-25 00:00:00,291.55794866422434,
2021-03-25 10:00:00,288.7471610902535,
2021-03-25 10:30:00,276.91079847574815,
2021-03-25 12:00:00,251.2577394582754,
2021-03-25 13:30:00,251.80775039160835,
2021-03-25 15:00:00,246.2408484201128,
2021-03-25 15:30:30,246.2408484201128,
2021-03-25 23:59:59,245.99903457541654,c
2021-03-26 00:00:00,232.46001491905736,
2021-03-26 10:00:00,251.59864745116602,
2021-03-26 10:30:00,233.0398844868514,
2021-03-26 12:00:00,248.26749217721476,
2021-03-26 13:30:00,251.40168096796174,
2021-03-26 15:00:00,262.60507193486296,
2021-03-26 15:30:30,262.60507193486296,
2021-03-26 23:59:59,247.14369139934638,w
2021-03-29 00:00:00,254.89518288226122,
2021-03-29 10:00:00,240.3874354657437,
2021-03-29 10:30:00,272.6246132070514,
2021-03-29 12:00:00,284.21409408134764,
2021-03-29 13:30:00,292.4622207406135,
2021-03-29 15:00:00,283.7861158803605,
2021-03-29 15:30:30,283.7861158803605,
2021-03-29 23:59:59,289.64576300949557,c
2021-03-30 00:00:00,266.9062254066098,
2021-03-30 10:00:00,272.98665620430734,
2021-03-30 10:30:00,256.2075446854076,
2021-03-30 12:00:00,242.69141827144904,
2021-03-30 13:30:00,244.2667951291587,
2021-03-30 15:00:00,237.94948965108824,
2021-03-30 15:30:30,237.94948965108824,
2021-03-30 23:59:59,239.6798822677481,c
2021-03-31 00:00:00,235.91127998915726,
2021-03-31 10:00:00,206.7822295104561,
2021-03-31 10:30:00,212.13551468799687,
2021-03-31 12:00:00,221.20242178306307,
2021-03-31 13:30:00,207.853844411233,
2021-03-31 15:00:00,217.6308894970291,
2021-03-31 15:30:30,217.6308894970291,
2021-03-31 23:59:59,225.41088934930417,c
2021-04-01 00:00:00,231.50877702285106,
2021-04-01 10:00:00,233.7134287115705,
2021-04-01 10:30:00,233.58965938659298,
2021-04-01 12:00:00,225.5622223900125,
2021-04-01 13:30:00,238.82418344664006,
2021-04-01 15:00:00,241.1720143561747,
2021-04-01 15:30:30,241.1720143561747,
2021-04-01 23:59:59,240.2878129968617,c
2021-04-02 00:00:00,240.2878129968617,
2021-04-02 10:00:00,240.2878129968617,
2021-04-02 10:30:00,240.2878129968617,
2021-04-02 12:00:00,240.2878129968617,
2021-04-02 13:30:00,240.2878129968617,
2021-04-02 15:00:00,240.2878129968617,
2021-04-02 15:30:30,240.2878129968617,
2021-04-02 23:59:59,240.2878129968617,w
