date,NUFAM_2023_Q1,meta
2023-02-28 10:30:00,-5.466887553328455,
2023-02-28 12:00:00,5.388056531180105,
2023-02-28 13:30:00,11.751870427132864,
2023-02-28 15:00:00,15.659256008533731,
2023-02-28 15:30:30,15.659256008533731,
2023-02-28 23:59:59,19.591686349666873,e
2023-03-01 00:00:00,9.720497485620974,
2023-03-01 10:00:00,-7.439708684327499,
2023-03-01 10:30:00,-15.0737852270423,
2023-03-01 12:00:00,-16.676579839228857,
2023-03-01 13:30:00,-22.78908897690779,
2023-03-01 15:00:00,-32.35976987835114,
2023-03-01 15:30:30,-32.35976987835114,
2023-03-01 23:59:59,-38.19850257757165,c
2023-03-02 00:00:00,-30.910992470611824,
2023-03-02 10:00:00,-36.61604458976719,
2023-03-02 10:30:00,-30.30403745912796,
2023-03-02 12:00:00,-36.86261473999942,
2023-03-02 13:30:00,-33.96815554034011,
2023-03-02 15:00:00,-29.357416962740167,
2023-03-02 15:30:30,-29.357416962740167,
2023-03-02 23:59:59,-30.583790324269835,c
2023-03-03 00:00:00,-13.31534674543439,
2023-03-03 10:00:00,-14.068137067124717,
2023-03-03 10:30:00,-23.385038369342084,
2023-03-03 12:00:00,-26.378420179475278,
2023-03-03 13:30:00,-32.10454803522624,
2023-03-03 15:00:00,-34.733948123821186,
2023-03-03 15:30:30,-34.733948123821186,
2023-03-03 23:59:59,-32.37643370649514,w
2023-03-06 00:00:00,-23.304149432629032,
2023-03-06 10:00:00,-21.485747456972163,
2023-03-06 10:30:00,-21.57730844105543,
2023-03-06 12:00:00,-24.077044744876595,
2023-03-06 13:30:00,-28.72609456594754,
2023-03-06 15:00:00,-32.73892438725408,
2023-03-06 15:30:30,-32.73892438725408,
2023-03-06 23:59:59,-35.32480681427348,c
2023-03-07 00:00:00,-40.49483706070951,
2023-03-07 10:00:00,-34.28901945614091,
2023-03-07 10:30:00,-48.08626439168585,
2023-03-07 12:00:00,-70.69173792646754,
2023-03-07 13:30:00,-65.01626104790307,
2023-03-07 15:00:00,-69.28170662163717,
2023-03-07 15:30:30,-69.28170662163717,
2023-03-07 23:59:59,-70.41786116998523,c
2023-03-08 00:00:00,-82.93280891230808,
2023-03-08 10:00:00,-75.94385897770789,
2023-03-08 10:30:00,-66.84335076722414,
2023-03-08 12:00:00,-60.38994028115423,
2023-03-08 13:30:00,-51.72578717821046,
2023-03-08 15:00:00,-62.605478113488125,
2023-03-08 15:30:30,-62.605478113488125,
2023-03-08 23:59:59,-63.739896425883465,c
2023-03-09 00:00:00,-51.88507665277658,
2023-03-09 10:00:00,-56.94846323928177,
2023-03-09 10:30:00,-49.685676649971406,
2023-03-09 12:00:00,-54.59761386619561,
2023-03-09 13:30:00,-52.4851536151803,
2023-03-09 15:00:00,-61.10099043239253,
2023-03-09 15:30:30,-61.10099043239253,
2023-03-09 23:59:59,-62.587102076189105,c
2023-03-10 00:00:00,-73.43466660796639,
2023-03-10 10:00:00,-79.34396194218701,
2023-03-10 10:30:00,-73.68174588014753,
2023-03-10 12:00:00,-88.83155386530129,
2023-03-10 13:30:00,-97.36717386227883,
2023-03-10 15:00:00,-90.52430986778609,
2023-03-10 15:30:30,-90.52430986778609,
2023-03-10 23:59:59,-82.98264013405708,w
2023-03-13 00:00:00,-82.98264013405708,
2023-03-13 10:00:00,-82.98264013405708,
2023-03-13 10:30:00,-82.98264013405708,
2023-03-13 12:00:00,-82.98264013405708,
2023-03-13 13:30:00,-82.98264013405708,
2023-03-13 15:00:00,-82.98264013405708,
2023-03-13 15:30:30,-82.98264013405708,
2023-03-13 23:59:59,-82.98264013405708,c
2023-03-14 00:00:00,-82.98264013405708,
2023-03-14 10:00:00,-82.98264013405708,
2023-03-14 10:30:00,-82.98264013405708,
2023-03-14 12:00:00,-82.98264013405708,
2023-03-14 13:30:00,-82.98264013405708,
2023-03-14 15:00:00,-82.98264013405708,
2023-03-14 15:30:30,-82.98264013405708,
2023-03-14 23:59:59,-82.98264013405708,c
