date,SOXX_2022_Q4,meta
2022-12-22 23:59:59,-63.335066631311065,c
2022-12-23 00:00:00,-53.650766032153626,
2022-12-23 10:00:00,-65.36255515115425,
2022-12-23 10:30:00,-57.40028535694603,
2022-12-23 12:00:00,-59.82592022662783,
2022-12-23 13:30:00,-59.25399564882599,
2022-12-23 15:00:00,-55.09347109582842,
2022-12-23 15:30:30,-55.09347109582842,
2022-12-23 23:59:59,-52.2534828608031,w
2022-12-26 00:00:00,-52.2534828608031,
2022-12-26 10:00:00,-52.2534828608031,
2022-12-26 10:30:00,-52.2534828608031,
2022-12-26 12:00:00,-52.2534828608031,
2022-12-26 13:30:00,-52.2534828608031,
2022-12-26 15:00:00,-52.2534828608031,
2022-12-26 15:30:30,-52.2534828608031,
2022-12-26 23:59:59,-52.2534828608031,c
2022-12-27 00:00:00,-47.58685334016417,
2022-12-27 10:00:00,-69.45388572989458,
2022-12-27 10:30:00,-65.44281725071346,
2022-12-27 12:00:00,-77.09754511702965,
2022-12-27 13:30:00,-75.27947585591289,
2022-12-27 15:00:00,-74.59140907093837,
2022-12-27 15:30:30,-74.59140907093837,
2022-12-27 23:59:59,-69.40422989187118,c
2022-12-28 00:00:00,-76.26947836186395,
2022-12-28 10:00:00,-79.31702057349548,
2022-12-28 10:30:00,-78.99906120238091,
2022-12-28 12:00:00,-79.85996060176092,
2022-12-28 13:30:00,-78.06975374456874,
2022-12-28 15:00:00,-77.65536452481712,
2022-12-28 15:30:30,-77.65536452481712,
2022-12-28 23:59:59,-72.16081949342203,c
2022-12-29 00:00:00,-75.51086321034478,
2022-12-29 10:00:00,-83.15728452744725,
2022-12-29 10:30:00,-81.46620414542247,
2022-12-29 12:00:00,-75.31963015296333,
2022-12-29 13:30:00,-79.67936497625738,
2022-12-29 15:00:00,-79.11134057427927,
2022-12-29 15:30:30,-79.11134057427927,
2022-12-29 23:59:59,-80.4092810727933,c
2022-12-30 00:00:00,-79.9234714876469,
2022-12-30 10:00:00,-69.95693305166287,
2022-12-30 10:30:00,-69.56634853634552,
2022-12-30 12:00:00,-70.49785656507066,
2022-12-30 13:30:00,-65.5696915462268,
2022-12-30 15:00:00,-65.52664608695585,
2022-12-30 15:30:30,-65.52664608695585,
2022-12-30 23:59:59,-68.07290289004914,w
