date,SPHQ_2021_Q2,meta
2021-06-21 15:30:30,-59.23748478481747,
2021-06-21 23:59:59,-54.052389470965025,c
2021-06-22 00:00:00,-52.18653624673033,
2021-06-22 10:00:00,-50.161484814589016,
2021-06-22 10:30:00,-47.81496923689692,
2021-06-22 12:00:00,-38.12832443594452,
2021-06-22 13:30:00,-32.42354243602141,
2021-06-22 15:00:00,-22.74689069466352,
2021-06-22 15:30:30,-22.74689069466352,
2021-06-22 23:59:59,-29.380489620752314,c
2021-06-23 00:00:00,-19.74834456540941,
2021-06-23 10:00:00,-20.472773813176644,
2021-06-23 10:30:00,-13.41024329156916,
2021-06-23 12:00:00,-25.68737763307115,
2021-06-23 13:30:00,-18.922700820075192,
2021-06-23 15:00:00,-28.0293267791251,
2021-06-23 15:30:30,-28.0293267791251,
2021-06-23 23:59:59,-32.65190103079286,c
2021-06-24 00:00:00,-7.248288547126663,
2021-06-24 10:00:00,-24.176416184940294,
2021-06-24 10:30:00,-19.923959298944155,
2021-06-24 12:00:00,-13.910793967961041,
2021-06-24 13:30:00,-14.627279608744146,
2021-06-24 15:00:00,-9.148283393415483,
2021-06-24 15:30:30,-9.148283393415483,
2021-06-24 23:59:59,-4.3000117935741144,c
2021-06-25 00:00:00,8.587212017762084,
2021-06-25 10:00:00,11.002850617674994,
2021-06-25 10:30:00,4.863314259288856,
2021-06-25 12:00:00,15.32929885219383,
2021-06-25 13:30:00,15.26993239234453,
2021-06-25 15:00:00,25.548691584890562,
2021-06-25 15:30:30,25.548691584890562,
2021-06-25 23:59:59,16.46785288237355,w
2021-06-28 00:00:00,15.959053295319734,
2021-06-28 10:00:00,-6.944873698450579,
2021-06-28 10:30:00,-13.041122578659326,
2021-06-28 12:00:00,-27.774268271215675,
2021-06-28 13:30:00,-28.820995095514817,
2021-06-28 15:00:00,-23.994064995817595,
2021-06-28 15:30:30,-23.994064995817595,
2021-06-28 23:59:59,-23.95236598945222,c
2021-06-29 00:00:00,-6.883867693338416,
2021-06-29 10:00:00,5.390472514489133,
2021-06-29 10:30:00,3.524355741475091,
2021-06-29 12:00:00,-6.668497880195503,
2021-06-29 13:30:00,-16.21227199073772,
2021-06-29 15:00:00,-20.308646442467946,
2021-06-29 15:30:30,-20.308646442467946,
2021-06-29 23:59:59,-25.045667465247433,c
2021-06-30 00:00:00,-36.25895248806448,
2021-06-30 10:00:00,8.066126808752415,
2021-06-30 10:30:00,6.220869692955617,
2021-06-30 12:00:00,11.060328520710769,
2021-06-30 13:30:00,15.829859493083163,
2021-06-30 15:00:00,21.478657681863837,
2021-06-30 15:30:30,21.478657681863837,
2021-06-30 23:59:59,18.223362861269024,c
2021-07-01 00:00:00,35.52534971198874,
2021-07-01 10:00:00,23.945119242675375,
2021-07-01 10:30:00,33.938598708625264,
2021-07-01 12:00:00,31.241230412933234,
2021-07-01 13:30:00,36.31319050771016,
2021-07-01 15:00:00,33.8152841784496,
2021-07-01 15:30:30,33.8152841784496,
2021-07-01 23:59:59,38.27890422902796,c
2021-07-02 00:00:00,28.962351423598548,
2021-07-02 10:00:00,18.895389903993717,
2021-07-02 10:30:00,16.267250674525798,
2021-07-02 12:00:00,13.446485351791253,
2021-07-02 13:30:00,19.66916804926477,
2021-07-02 15:00:00,17.40263559085571,
2021-07-02 15:30:30,17.40263559085571,
2021-07-02 23:59:59,15.474373601951044,w
