date,QCLN_2021_Q1,meta
2021-03-15 15:00:00,144.57100026173657,
2021-03-15 15:30:30,144.57100026173657,
2021-03-15 23:59:59,73.67481034580192,c
2021-03-16 00:00:00,61.71745183445046,
2021-03-16 10:00:00,29.82953637641117,
2021-03-16 10:30:00,101.16686529200342,
2021-03-16 12:00:00,197.64547786311255,
2021-03-16 13:30:00,183.7726406724471,
2021-03-16 15:00:00,58.71401120656401,
2021-03-16 15:30:30,58.71401120656401,
2021-03-16 23:59:59,59.299489121482566,c
2021-03-17 00:00:00,-123.09029774057899,
2021-03-17 10:00:00,-192.51499675173,
2021-03-17 10:30:00,-151.61417630899587,
2021-03-17 12:00:00,-192.42993683663553,
2021-03-17 13:30:00,-155.65232364523422,
2021-03-17 15:00:00,-94.99084574148992,
2021-03-17 15:30:30,-94.99084574148992,
2021-03-17 23:59:59,-91.03954527667997,c
2021-03-18 00:00:00,-171.64872050186773,
2021-03-18 10:00:00,-120.15153319944534,
2021-03-18 10:30:00,-137.7818362707476,
2021-03-18 12:00:00,-199.7551722535436,
2021-03-18 13:30:00,-216.5970853383228,
2021-03-18 15:00:00,-230.1789441899159,
2021-03-18 15:30:30,-230.1789441899159,
2021-03-18 23:59:59,-234.45917415290364,c
2021-03-19 00:00:00,-305.4487179820835,
2021-03-19 10:00:00,-207.12019440542645,
2021-03-19 10:30:00,-191.50807897306413,
2021-03-19 12:00:00,-167.6664505590668,
2021-03-19 13:30:00,-98.75520422633394,
2021-03-19 15:00:00,-78.1921273558653,
2021-03-19 15:30:30,-78.1921273558653,
2021-03-19 23:59:59,-64.61218059977296,e
2021-03-22 00:00:00,-74.55203446699397,
2021-03-22 10:00:00,-109.30015475296659,
2021-03-22 10:30:00,-118.97920022061226,
2021-03-22 12:00:00,-118.06610219140134,
2021-03-22 13:30:00,-108.29829722939189,
2021-03-22 15:00:00,-93.434179298672,
2021-03-22 15:30:30,-93.434179298672,
2021-03-22 23:59:59,-116.70669288683484,c
2021-03-23 00:00:00,-123.29860769311631,
2021-03-23 10:00:00,-144.61387718617607,
2021-03-23 10:30:00,-159.38398397350898,
2021-03-23 12:00:00,-169.74038608968408,
2021-03-23 13:30:00,-131.13965140215646,
2021-03-23 15:00:00,-161.41724387090744,
2021-03-23 15:30:30,-161.41724387090744,
2021-03-23 23:59:59,-190.28488142651713,c
2021-03-24 00:00:00,-230.2843178622477,
2021-03-24 10:00:00,-333.75017684413956,
2021-03-24 10:30:00,-387.2253032415731,
2021-03-24 12:00:00,-453.63641532297856,
2021-03-24 13:30:00,-522.228607652733,
2021-03-24 15:00:00,-544.3066970230891,
2021-03-24 15:30:30,-544.3066970230891,
2021-03-24 23:59:59,-559.6996815690468,c
2021-03-25 00:00:00,-650.6307155089653,
2021-03-25 10:00:00,-573.5496234345107,
2021-03-25 10:30:00,-554.829195991741,
2021-03-25 12:00:00,-542.8159304309172,
2021-03-25 13:30:00,-536.1821473515888,
2021-03-25 15:00:00,-490.19734981019656,
2021-03-25 15:30:30,-490.19734981019656,
2021-03-25 23:59:59,-508.6085040344076,c
2021-03-26 00:00:00,-622.8541266021771,
2021-03-26 10:00:00,-623.8282105295434,
2021-03-26 10:30:00,-576.3802617199149,
2021-03-26 12:00:00,-646.7023188725753,
2021-03-26 13:30:00,-661.0967522370544,
2021-03-26 15:00:00,-703.1071320415278,
2021-03-26 15:30:30,-703.1071320415278,
2021-03-26 23:59:59,-651.1526541577074,w
2021-03-29 00:00:00,-648.0264470862372,
2021-03-29 10:00:00,-680.3355527521832,
2021-03-29 10:30:00,-714.9248260278301,
2021-03-29 12:00:00,-711.6346445781118,
2021-03-29 13:30:00,-700.6382277938069,
2021-03-29 15:00:00,-724.1700342006304,
2021-03-29 15:30:30,-724.1700342006304,
2021-03-29 23:59:59,-674.2064870424988,c
2021-03-30 00:00:00,-719.4744167234406,
2021-03-30 10:00:00,-696.4686238904249,
2021-03-30 10:30:00,-608.9118896574644,
2021-03-30 12:00:00,-539.7340620473512,
2021-03-30 13:30:00,-496.83646468744223,
2021-03-30 15:00:00,-464.84682496112464,
2021-03-30 15:30:30,-464.84682496112464,
2021-03-30 23:59:59,-442.2231327408931,c
2021-03-31 00:00:00,-400.26987500637847,
2021-03-31 10:00:00,-463.3663275611427,
2021-03-31 10:30:00,-403.1197094475324,
2021-03-31 12:00:00,-460.7061885588721,
2021-03-31 13:30:00,-411.99330358587576,
2021-03-31 15:00:00,-431.49575606986923,
2021-03-31 15:30:30,-431.49575606986923,
2021-03-31 23:59:59,-388.90166194800213,c
2021-04-01 00:00:00,-276.4130453667726,
2021-04-01 10:00:00,-329.2535442026567,
2021-04-01 10:30:00,-329.1995584269605,
2021-04-01 12:00:00,-399.3477499665721,
2021-04-01 13:30:00,-438.2345341632531,
2021-04-01 15:00:00,-429.220009065245,
2021-04-01 15:30:30,-429.220009065245,
2021-04-01 23:59:59,-445.2665804193007,c
2021-04-02 00:00:00,-445.2665804193007,
2021-04-02 10:00:00,-445.2665804193007,
2021-04-02 10:30:00,-445.2665804193007,
2021-04-02 12:00:00,-445.2665804193007,
2021-04-02 13:30:00,-445.2665804193007,
2021-04-02 15:00:00,-445.2665804193007,
2021-04-02 15:30:30,-445.2665804193007,
2021-04-02 23:59:59,-445.2665804193007,w
