date,IBB_2022_Q4,meta
2022-12-08 15:30:30,46.12990226573697,
2022-12-08 23:59:59,-2.606134606254045,c
2022-12-09 00:00:00,-9.654550688428117,
2022-12-09 10:00:00,18.915346786860482,
2022-12-09 10:30:00,6.26175744977877,
2022-12-09 12:00:00,24.748402913205382,
2022-12-09 13:30:00,8.574578514125506,
2022-12-09 15:00:00,8.555146654311784,
2022-12-09 15:30:30,8.555146654311784,
2022-12-09 23:59:59,-8.240590890742624,w
2022-12-12 00:00:00,-5.934836387337782,
2022-12-12 10:00:00,5.855987235909879,
2022-12-12 10:30:00,17.863065300331073,
2022-12-12 12:00:00,36.703919307642764,
2022-12-12 13:30:00,7.26613851978027,
2022-12-12 15:00:00,-3.873743686385751,
2022-12-12 15:30:30,-3.873743686385751,
2022-12-12 23:59:59,-34.74523951445826,c
2022-12-13 00:00:00,51.94062025437938,
2022-12-13 10:00:00,61.35876998065578,
2022-12-13 10:30:00,39.59424803758088,
2022-12-13 12:00:00,-0.2887352390896467,
2022-12-13 13:30:00,-8.559330277206072,
2022-12-13 15:00:00,-43.91693562390924,
2022-12-13 15:30:30,-43.91693562390924,
2022-12-13 23:59:59,-18.68275172059498,c
2022-12-14 00:00:00,-17.209086934804645,
2022-12-14 10:00:00,-23.471750923185027,
2022-12-14 10:30:00,-60.05574362693483,
2022-12-14 12:00:00,-82.3627582524075,
2022-12-14 13:30:00,-75.89920414445646,
2022-12-14 15:00:00,-78.37873953880967,
2022-12-14 15:30:30,-78.37873953880967,
2022-12-14 23:59:59,-108.65107328376257,c
2022-12-15 00:00:00,-79.73192012643358,
2022-12-15 10:00:00,-73.49473020585333,
2022-12-15 10:30:00,-72.70204356648605,
2022-12-15 12:00:00,-88.97860990201707,
2022-12-15 13:30:00,-80.69840502807688,
2022-12-15 15:00:00,-100.16322803009166,
2022-12-15 15:30:30,-100.16322803009166,
2022-12-15 23:59:59,-105.7545741729291,c
2022-12-16 00:00:00,-132.29351064405432,
2022-12-16 10:00:00,-116.01437753581695,
2022-12-16 10:30:00,-138.1459102876272,
2022-12-16 12:00:00,-173.5239248869059,
2022-12-16 13:30:00,-122.78709863137487,
2022-12-16 15:00:00,-137.66732401670015,
2022-12-16 15:30:30,-137.66732401670015,
2022-12-16 23:59:59,-136.73940108766396,e
2022-12-19 00:00:00,-134.2488606561128,
2022-12-19 10:00:00,-174.7244570790283,
2022-12-19 10:30:00,-152.37590930888086,
2022-12-19 12:00:00,-153.50317768998298,
2022-12-19 13:30:00,-154.48946888552518,
2022-12-19 15:00:00,-139.8744887714522,
2022-12-19 15:30:30,-139.8744887714522,
2022-12-19 23:59:59,-145.95899888359077,c
2022-12-20 00:00:00,-100.00995815703186,
2022-12-20 10:00:00,-43.13293022511243,
2022-12-20 10:30:00,-75.19146595831558,
2022-12-20 12:00:00,-92.3246893550413,
2022-12-20 13:30:00,-105.44181315849528,
2022-12-20 15:00:00,-97.5593073039388,
2022-12-20 15:30:30,-97.5593073039388,
2022-12-20 23:59:59,-101.39613069577263,c
2022-12-21 00:00:00,-67.95617493112672,
2022-12-21 10:00:00,-87.79102018188996,
2022-12-21 10:30:00,-95.8540442824285,
2022-12-21 12:00:00,-65.53548652821337,
2022-12-21 13:30:00,-62.03052423614122,
2022-12-21 15:00:00,-47.96118375986157,
2022-12-21 15:30:30,-47.96118375986157,
2022-12-21 23:59:59,-55.81818658843008,c
2022-12-22 00:00:00,-81.47729733275105,
2022-12-22 10:00:00,-67.24763601857671,
2022-12-22 10:30:00,-80.6642533883662,
2022-12-22 12:00:00,-87.95656703413647,
2022-12-22 13:30:00,-94.8533189354032,
2022-12-22 15:00:00,-92.38148725657902,
2022-12-22 15:30:30,-92.38148725657902,
2022-12-22 23:59:59,-86.24897175273918,c
2022-12-23 00:00:00,-95.47659001284387,
2022-12-23 10:00:00,-68.03952115237303,
2022-12-23 10:30:00,-57.44908649155991,
2022-12-23 12:00:00,-77.8317240533645,
2022-12-23 13:30:00,-95.36622798585586,
2022-12-23 15:00:00,-94.07217906275537,
2022-12-23 15:30:30,-94.07217906275537,
2022-12-23 23:59:59,-83.75412931634582,w
2022-12-26 00:00:00,-83.75412931634582,
2022-12-26 10:00:00,-83.75412931634582,
2022-12-26 10:30:00,-83.75412931634582,
2022-12-26 12:00:00,-83.75412931634582,
2022-12-26 13:30:00,-83.75412931634582,
2022-12-26 15:00:00,-83.75412931634582,
2022-12-26 15:30:30,-83.75412931634582,
2022-12-26 23:59:59,-83.75412931634582,c
2022-12-27 00:00:00,-91.46085967317686,
2022-12-27 10:00:00,-83.64100689927113,
2022-12-27 10:30:00,-59.60576246342316,
2022-12-27 12:00:00,-52.35383286146384,
2022-12-27 13:30:00,-57.94084641618588,
2022-12-27 15:00:00,-60.376143872564626,
2022-12-27 15:30:30,-60.376143872564626,
2022-12-27 23:59:59,-65.5519896427445,c
2022-12-28 00:00:00,-55.26000721577179,
2022-12-28 10:00:00,-49.3137716663814,
2022-12-28 10:30:00,-38.07227484529403,
2022-12-28 12:00:00,-65.85356491026278,
2022-12-28 13:30:00,-47.37837385321723,
2022-12-28 15:00:00,-61.35890307137356,
2022-12-28 15:30:30,-61.35890307137356,
2022-12-28 23:59:59,-71.59297473498873,c
2022-12-29 00:00:00,-63.66803537210262,
2022-12-29 10:00:00,-52.218214960876594,
2022-12-29 10:30:00,-54.76529028649111,
2022-12-29 12:00:00,-26.0303151361411,
2022-12-29 13:30:00,-32.453025103380696,
2022-12-29 15:00:00,-29.521292264013482,
2022-12-29 15:30:30,-29.521292264013482,
2022-12-29 23:59:59,-27.63184412718897,c
2022-12-30 00:00:00,-35.935011461268914,
2022-12-30 10:00:00,-1.0771003053025652,
2022-12-30 10:30:00,-0.9283481151137494,
2022-12-30 12:00:00,-28.63881114511787,
2022-12-30 13:30:00,-29.61228866750639,
2022-12-30 15:00:00,-30.76556147840597,
2022-12-30 15:30:30,-30.76556147840597,
2022-12-30 23:59:59,-14.052562894318726,w
