date,EU_FTSE_DM_SC_ALL_2021_Q4,meta
2021-12-15 08:00:00,53.03908658141059,
2021-12-15 10:30:00,57.383839041642844,
2021-12-15 11:00:00,53.89669029254037,
2021-12-15 23:59:59,57.38946493190995,c
2021-12-16 00:00:00,73.28085973705676,
2021-12-16 03:30:00,43.31206741579227,
2021-12-16 04:00:00,41.68723849362116,
2021-12-16 06:00:00,28.21311676977941,
2021-12-16 08:00:00,47.94481123444503,
2021-12-16 10:30:00,70.99827935724925,
2021-12-16 11:00:00,72.24835795290632,
2021-12-16 23:59:59,68.64340490546614,c
2021-12-17 00:00:00,41.00925449838328,
2021-12-17 03:30:00,54.52232480014926,
2021-12-17 04:00:00,50.2172294713712,
2021-12-17 06:00:00,56.618023678268635,
2021-12-17 08:00:00,52.30428018756512,
2021-12-17 10:30:00,75.74869140089447,
2021-12-17 11:00:00,67.24612516850479,
2021-12-17 23:59:59,60.28045760091267,e
2021-12-20 00:00:00,76.31959378098064,
2021-12-20 03:30:00,59.50863471010553,
2021-12-20 04:00:00,55.52698311440589,
2021-12-20 06:00:00,48.56103004922688,
2021-12-20 08:00:00,23.516169117291007,
2021-12-20 10:30:00,59.0083913573026,
2021-12-20 11:00:00,51.8512680824071,
2021-12-20 23:59:59,58.35663012006572,c
2021-12-21 00:00:00,68.33982717377887,
2021-12-21 03:30:00,63.100495532417085,
2021-12-21 04:00:00,50.362031774603466,
2021-12-21 06:00:00,78.79961874908878,
2021-12-21 08:00:00,74.91173632790603,
2021-12-21 10:30:00,47.98186140066749,
2021-12-21 11:00:00,41.19033389850152,
2021-12-21 23:59:59,43.010886829123955,c
2021-12-22 00:00:00,30.751378846821588,
2021-12-22 03:30:00,49.185905901234136,
2021-12-22 04:00:00,63.192448115341556,
2021-12-22 06:00:00,70.31774699265893,
2021-12-22 08:00:00,78.6013753431191,
2021-12-22 10:30:00,62.9319319382534,
2021-12-22 11:00:00,56.69888056159846,
2021-12-22 23:59:59,56.547961072449226,c
2021-12-23 00:00:00,66.5627039935055,
2021-12-23 03:30:00,56.67829085422059,
2021-12-23 04:00:00,50.9823361088517,
2021-12-23 06:00:00,61.766208820401445,
2021-12-23 08:00:00,57.87941518562821,
2021-12-23 10:30:00,24.254710418910157,
2021-12-23 11:00:00,31.271164499531366,
2021-12-23 23:59:59,23.410926150430683,c
2021-12-24 00:00:00,64.48773414064176,
2021-12-24 03:30:00,53.039132460371086,
2021-12-24 04:00:00,48.15657736049013,
2021-12-24 06:00:00,50.535681276997394,
2021-12-24 08:00:00,50.535681276997394,
2021-12-24 10:30:00,50.535681276997394,
2021-12-24 11:00:00,50.535681276997394,
2021-12-24 23:59:59,57.33010236271087,w
2021-12-27 00:00:00,65.74660739048576,
2021-12-27 03:30:00,71.64642391295568,
2021-12-27 04:00:00,73.39062925075066,
2021-12-27 06:00:00,72.07996570978689,
2021-12-27 08:00:00,78.1046374553047,
2021-12-27 10:30:00,62.19770536259061,
2021-12-27 11:00:00,65.72442007093751,
2021-12-27 23:59:59,60.99911601693077,c
2021-12-28 00:00:00,66.44137743363537,
2021-12-28 03:30:00,73.31940883380676,
2021-12-28 04:00:00,64.26093806557382,
2021-12-28 06:00:00,94.81208873815268,
2021-12-28 08:00:00,105.93079696890116,
2021-12-28 10:30:00,76.26564076148863,
2021-12-28 11:00:00,73.87630222598159,
2021-12-28 23:59:59,61.64090422197472,c
2021-12-29 00:00:00,91.77545914441656,
2021-12-29 03:30:00,114.90186753491675,
2021-12-29 04:00:00,88.15049132352458,
2021-12-29 06:00:00,75.45821274742997,
2021-12-29 08:00:00,77.75803261447706,
2021-12-29 10:30:00,76.12739186816825,
2021-12-29 11:00:00,78.19429162658031,
2021-12-29 23:59:59,83.99799378178682,c
2021-12-30 00:00:00,90.85843891729378,
2021-12-30 03:30:00,103.27349509740954,
2021-12-30 04:00:00,91.36919362239342,
2021-12-30 06:00:00,96.88687096439985,
2021-12-30 08:00:00,87.95984381053658,
2021-12-30 10:30:00,99.18029533754283,
2021-12-30 11:00:00,94.65300793306103,
2021-12-30 23:59:59,91.51689790920994,c
2021-12-31 00:00:00,81.34419026621397,
2021-12-31 03:30:00,107.84939348915165,
2021-12-31 04:00:00,104.09583338620558,
2021-12-31 06:00:00,119.51295785073002,
2021-12-31 08:00:00,119.51295785073002,
2021-12-31 10:30:00,119.51295785073002,
2021-12-31 11:00:00,119.51295785073002,
2021-12-31 23:59:59,104.7409663025203,w
2022-01-03 00:00:00,99.72622296143868,
2022-01-03 03:30:00,106.18448189494364,
2022-01-03 04:00:00,104.259625024626,
2022-01-03 06:00:00,119.79671856626152,
2022-01-03 08:00:00,119.77738381409901,
2022-01-03 10:30:00,140.71499772483412,
2022-01-03 11:00:00,135.24541862830898,
2022-01-03 23:59:59,139.19888425365951,c
2022-01-04 00:00:00,165.003974555419,
2022-01-04 03:30:00,136.33916648671217,
2022-01-04 04:00:00,125.0074916209918,
2022-01-04 06:00:00,105.61649572046403,
2022-01-04 08:00:00,91.39702801082454,
2022-01-04 10:30:00,55.018954096358705,
2022-01-04 11:00:00,54.66044235236227,
2022-01-04 23:59:59,47.92219418746352,c
2022-01-05 00:00:00,41.40177261990565,
2022-01-05 03:30:00,19.242757759224872,
2022-01-05 04:00:00,16.599798113956325,
2022-01-05 06:00:00,23.528022130375284,
2022-01-05 08:00:00,17.34880724257833,
2022-01-05 10:30:00,34.26158966349885,
2022-01-05 11:00:00,40.12600132254552,
2022-01-05 23:59:59,33.81923597328056,c
2022-01-06 00:00:00,32.95263875663262,
2022-01-06 03:30:00,30.22114040705712,
2022-01-06 04:00:00,30.623771562068512,
2022-01-06 06:00:00,-2.8547983536042665,
2022-01-06 08:00:00,10.575397477242433,
2022-01-06 10:30:00,7.923213726783047,
2022-01-06 11:00:00,6.170465323033454,
2022-01-06 23:59:59,15.239255526609554,c
2022-01-07 00:00:00,6.945562192323166,
2022-01-07 03:30:00,-41.67505526552323,
2022-01-07 04:00:00,-40.1041616757236,
2022-01-07 06:00:00,-61.65029911109568,
2022-01-07 08:00:00,-59.131832594217116,
2022-01-07 10:30:00,-70.8501062857564,
2022-01-07 11:00:00,-68.09160651346079,
2022-01-07 23:59:59,-77.45621828659995,w
