date,BOTZ_2022_Q2,meta
2022-06-23 10:30:00,-86.20103875087823,
2022-06-23 12:00:00,-28.70197711997141,
2022-06-23 13:30:00,-22.019589999881973,
2022-06-23 15:00:00,2.830268790993369,
2022-06-23 15:30:30,2.830268790993369,
2022-06-23 23:59:59,0.0,a
2022-06-24 00:00:00,9.099683148013323,
2022-06-24 10:00:00,72.89242253366248,
2022-06-24 10:30:00,36.92239323943857,
2022-06-24 12:00:00,25.007085633060708,
2022-06-24 13:30:00,58.79392292077743,
2022-06-24 15:00:00,65.39225422164625,
2022-06-24 15:30:30,65.39225422164625,
2022-06-24 23:59:59,28.36853437000125,w
2022-06-27 00:00:00,-22.77350430732119,
2022-06-27 10:00:00,75.22342894351219,
2022-06-27 10:30:00,35.27351017660351,
2022-06-27 12:00:00,41.92602022713092,
2022-06-27 13:30:00,34.82012050668736,
2022-06-27 15:00:00,39.67361671405523,
2022-06-27 15:30:30,39.67361671405523,
2022-06-27 23:59:59,28.5545468442177,c
2022-06-28 00:00:00,-25.79464766744595,
2022-06-28 10:00:00,1.7339775327253317,
2022-06-28 10:30:00,8.012461450778947,
2022-06-28 12:00:00,19.900474065838093,
2022-06-28 13:30:00,-3.5986098751312063,
2022-06-28 15:00:00,-23.906895796326445,
2022-06-28 15:30:30,-23.906895796326445,
2022-06-28 23:59:59,-30.137272382500257,c
2022-06-29 00:00:00,-10.968670290040016,
2022-06-29 10:00:00,16.987824454192435,
2022-06-29 10:30:00,10.364264565001061,
2022-06-29 12:00:00,-5.399484797576051,
2022-06-29 13:30:00,-21.533401841853532,
2022-06-29 15:00:00,-37.633756233909736,
2022-06-29 15:30:30,-37.633756233909736,
2022-06-29 23:59:59,-13.600284040274229,c
2022-06-30 00:00:00,-46.37339402303504,
2022-06-30 10:00:00,-80.91913719258508,
2022-06-30 10:30:00,-118.21746880536101,
2022-06-30 12:00:00,-139.78865017743374,
2022-06-30 13:30:00,-176.36473553300527,
2022-06-30 15:00:00,-215.90587440813442,
2022-06-30 15:30:30,-215.90587440813442,
2022-06-30 23:59:59,-200.19993534012036,e
2022-07-01 00:00:00,-185.3898517154239,
2022-07-01 10:00:00,-81.73313634582868,
2022-07-01 10:30:00,-87.0134034638051,
2022-07-01 12:00:00,-78.31063671785245,
2022-07-01 13:30:00,-84.65097294395649,
2022-07-01 15:00:00,-83.13385008061854,
2022-07-01 15:30:30,-83.13385008061854,
2022-07-01 23:59:59,-93.90687200082861,w
2022-07-04 00:00:00,-93.90687200082861,
2022-07-04 10:00:00,-92.71378875261281,
2022-07-04 10:30:00,-92.93089466511542,
2022-07-04 12:00:00,-94.60594160523732,
2022-07-04 13:30:00,-94.55563547816809,
2022-07-04 15:00:00,-95.47604395236063,
2022-07-04 15:30:30,-95.47604395236063,
2022-07-04 23:59:59,-95.47604395236063,c
2022-07-05 00:00:00,-56.84459430906466,
2022-07-05 10:00:00,-41.53100340611222,
2022-07-05 10:30:00,-0.6785010187070384,
2022-07-05 12:00:00,18.58876462031434,
2022-07-05 13:30:00,27.62556606609435,
2022-07-05 15:00:00,20.49551151063013,
2022-07-05 15:30:30,20.49551151063013,
2022-07-05 23:59:59,12.280150922776922,c
2022-07-06 00:00:00,56.095742835464385,
2022-07-06 10:00:00,10.123230568191298,
2022-07-06 10:30:00,-34.16893390468493,
2022-07-06 12:00:00,-63.05807285867628,
2022-07-06 13:30:00,-53.48758604607612,
2022-07-06 15:00:00,-93.24418094745064,
2022-07-06 15:30:30,-93.24418094745064,
2022-07-06 23:59:59,-98.09851955467525,c
2022-07-07 00:00:00,-122.92469284157859,
2022-07-07 10:00:00,-58.21474096157671,
2022-07-07 10:30:00,-90.02818333151262,
2022-07-07 12:00:00,-67.76217776193212,
2022-07-07 13:30:00,-83.44299894158394,
2022-07-07 15:00:00,-77.93905437376074,
2022-07-07 15:30:30,-77.93905437376074,
2022-07-07 23:59:59,-67.01144564997996,c
2022-07-08 00:00:00,-70.47063376960261,
2022-07-08 10:00:00,-92.5925901885926,
2022-07-08 10:30:00,-36.69744955907876,
2022-07-08 12:00:00,-58.50783852662232,
2022-07-08 13:30:00,-55.038588181324215,
2022-07-08 15:00:00,-53.863458725763536,
2022-07-08 15:30:30,-53.863458725763536,
2022-07-08 23:59:59,-61.23271118677212,w
2022-07-11 00:00:00,-21.498597367052724,
2022-07-11 10:00:00,-133.72029504559242,
2022-07-11 10:30:00,-108.16634972652272,
2022-07-11 12:00:00,-89.24273675568293,
2022-07-11 13:30:00,-83.21415248060212,
2022-07-11 15:00:00,-83.74478958442346,
2022-07-11 15:30:30,-83.74478958442346,
2022-07-11 23:59:59,-86.50945804199401,c
2022-07-12 00:00:00,-73.11564777379128,
2022-07-12 10:00:00,-154.75459129368312,
2022-07-12 10:30:00,-175.57251170301845,
2022-07-12 12:00:00,-231.10326547053097,
2022-07-12 13:30:00,-226.33300813885114,
2022-07-12 15:00:00,-236.45576718060408,
2022-07-12 15:30:30,-236.45576718060408,
2022-07-12 23:59:59,-255.19070469888464,c
2022-07-13 00:00:00,-244.66071287769404,
2022-07-13 10:00:00,-253.547979730753,
2022-07-13 10:30:00,-238.4766916423182,
2022-07-13 12:00:00,-232.39954217655412,
2022-07-13 13:30:00,-239.16961262778796,
2022-07-13 15:00:00,-230.16250972797633,
2022-07-13 15:30:30,-230.16250972797633,
2022-07-13 23:59:59,-228.10269476278302,c
2022-07-14 00:00:00,-85.55124628591587,
2022-07-14 10:00:00,-120.36824335525604,
2022-07-14 10:30:00,-115.35846928660517,
2022-07-14 12:00:00,-124.46577742712869,
2022-07-14 13:30:00,-90.23424059248528,
2022-07-14 15:00:00,-98.15005793300094,
2022-07-14 15:30:30,-98.15005793300094,
2022-07-14 23:59:59,-104.76999548335833,c
