date,NANR_2021_Q2,meta
2021-07-05 15:30:30,-19.476720517171074,
2021-07-05 23:59:59,-14.207438395754295,c
2021-07-06 00:00:00,17.705005923366592,
2021-07-06 10:00:00,26.56047895069019,
2021-07-06 10:30:00,52.29045715581089,
2021-07-06 12:00:00,42.00008839487054,
2021-07-06 13:30:00,39.84892522030382,
2021-07-06 15:00:00,49.04804463442708,
2021-07-06 15:30:30,49.04804463442708,
2021-07-06 23:59:59,76.15638220792417,c
2021-07-07 00:00:00,94.35013668677641,
2021-07-07 10:00:00,138.07052759146555,
2021-07-07 10:30:00,160.2527368500422,
2021-07-07 12:00:00,134.70196049219558,
2021-07-07 13:30:00,137.53410455723142,
2021-07-07 15:00:00,145.5184013590722,
2021-07-07 15:30:30,145.5184013590722,
2021-07-07 23:59:59,175.8508682221761,c
2021-07-08 00:00:00,230.6000384508689,
2021-07-08 10:00:00,202.8537394750167,
2021-07-08 10:30:00,191.6313443993541,
2021-07-08 12:00:00,164.3854783077239,
2021-07-08 13:30:00,168.49698286187387,
2021-07-08 15:00:00,190.59938084482025,
2021-07-08 15:30:30,190.59938084482025,
2021-07-08 23:59:59,183.61861496819134,c
2021-07-09 00:00:00,136.66321651095066,
2021-07-09 10:00:00,137.69343364607965,
2021-07-09 10:30:00,127.19795596149442,
2021-07-09 12:00:00,131.7233862408946,
2021-07-09 13:30:00,146.8080368625584,
2021-07-09 15:00:00,135.9058874232341,
2021-07-09 15:30:30,135.9058874232341,
2021-07-09 23:59:59,118.0995639184176,w
2021-07-12 00:00:00,150.55821354084068,
2021-07-12 10:00:00,126.02043154957323,
2021-07-12 10:30:00,118.06332103945897,
2021-07-12 12:00:00,129.09188644650936,
2021-07-12 13:30:00,121.42350607590043,
2021-07-12 15:00:00,109.56691188956958,
2021-07-12 15:30:30,109.56691188956958,
2021-07-12 23:59:59,101.24140212577151,c
2021-07-13 00:00:00,129.98461813041817,
2021-07-13 10:00:00,167.32223918701513,
2021-07-13 10:30:00,201.27381046600226,
2021-07-13 12:00:00,189.0965758841077,
2021-07-13 13:30:00,171.1508016623837,
2021-07-13 15:00:00,163.80072206139056,
2021-07-13 15:30:30,163.80072206139056,
2021-07-13 23:59:59,162.32275961795867,c
2021-07-14 00:00:00,171.2664954558907,
2021-07-14 10:00:00,166.77720477003825,
2021-07-14 10:30:00,174.9968975910083,
2021-07-14 12:00:00,224.82841677305345,
2021-07-14 13:30:00,233.66435191532662,
2021-07-14 15:00:00,248.49856310448308,
2021-07-14 15:30:30,248.49856310448308,
2021-07-14 23:59:59,260.02448906347627,c
