date,KRE_2021_Q3,meta
2021-08-31 15:30:30,-192.75369278623612,s
2021-08-31 23:59:59,-205.0351126506621,c
2021-09-01 00:00:00,-209.5718225487085,
2021-09-01 10:00:00,-144.76445103929427,
2021-09-01 10:30:00,-157.5565575631549,
2021-09-01 12:00:00,-163.59691132030048,
2021-09-01 13:30:00,-185.13559582203743,
2021-09-01 15:00:00,-184.63978150150433,
2021-09-01 15:30:30,-184.63978150150433,
2021-09-01 23:59:59,-180.99580227076558,c
2021-09-02 00:00:00,-172.49855928292254,
2021-09-02 10:00:00,-158.79601333266146,
2021-09-02 10:30:00,-163.9894099592725,
2021-09-02 12:00:00,-168.52617213705253,
2021-09-02 13:30:00,-140.42960337232535,
2021-09-02 15:00:00,-122.61496470314205,
2021-09-02 15:30:30,-122.61496470314205,
2021-09-02 23:59:59,-122.77651943931642,c
2021-09-03 00:00:00,-152.6447716415787,
2021-09-03 10:00:00,-129.2178086270187,
2021-09-03 10:30:00,-136.12165562799964,
2021-09-03 12:00:00,-118.5241178059864,
2021-09-03 13:30:00,-120.44255882784773,
2021-09-03 15:00:00,-117.91614251202373,
2021-09-03 15:30:30,-117.91614251202373,
2021-09-03 23:59:59,-120.80891842181018,w
2021-09-06 00:00:00,-120.80891842181018,
2021-09-06 10:00:00,-120.80891842181018,
2021-09-06 10:30:00,-120.80891842181018,
2021-09-06 12:00:00,-120.80891842181018,
2021-09-06 13:30:00,-120.80891842181018,
2021-09-06 15:00:00,-120.80891842181018,
2021-09-06 15:30:30,-120.80891842181018,
2021-09-06 23:59:59,-120.80891842181018,c
2021-09-07 00:00:00,-132.90835975480286,
2021-09-07 10:00:00,-146.0502569752657,
2021-09-07 10:30:00,-135.808813415822,
2021-09-07 12:00:00,-112.64302305485944,
2021-09-07 13:30:00,-115.38859487222362,
2021-09-07 15:00:00,-105.49568886442694,
2021-09-07 15:30:30,-105.49568886442694,
2021-09-07 23:59:59,-93.3462584869435,c
2021-09-08 00:00:00,-75.09890697185756,
2021-09-08 10:00:00,-78.37771294523918,
2021-09-08 10:30:00,-77.46427366771968,
2021-09-08 12:00:00,-62.47043676239946,
2021-09-08 13:30:00,-52.88233385544936,
2021-09-08 15:00:00,-47.465768208171085,
2021-09-08 15:30:30,-47.465768208171085,
2021-09-08 23:59:59,-59.32698452595787,c
2021-09-09 00:00:00,-61.82390341265318,
2021-09-09 10:00:00,-57.71293407472558,
2021-09-09 10:30:00,-76.08056997226322,
2021-09-09 12:00:00,-85.89594679310449,
2021-09-09 13:30:00,-67.35690180164192,
2021-09-09 15:00:00,-60.115735406232034,
2021-09-09 15:30:30,-60.115735406232034,
2021-09-09 23:59:59,-48.38751949178868,c
2021-09-10 00:00:00,-105.83078519124092,
2021-09-10 10:00:00,-39.04983344119955,
2021-09-10 10:30:00,-28.518931030328986,
2021-09-10 12:00:00,-33.68527594966281,
2021-09-10 13:30:00,-35.641456551793,
2021-09-10 15:00:00,-29.429488519790084,
2021-09-10 15:30:30,-29.429488519790084,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,-32.513509986635654,
2021-09-13 10:00:00,6.014886516890783,
2021-09-13 10:30:00,-20.682225565481076,
2021-09-13 12:00:00,-22.24191003107626,
2021-09-13 13:30:00,-1.4048532188662648,
2021-09-13 15:00:00,-7.27184746413559,
2021-09-13 15:30:30,-7.27184746413559,
2021-09-13 23:59:59,-27.402476545906666,c
2021-09-14 00:00:00,-42.09993183755478,
2021-09-14 10:00:00,6.164908479047881,
2021-09-14 10:30:00,31.301521379526093,
2021-09-14 12:00:00,30.12123932570421,
2021-09-14 13:30:00,19.560712616747423,
2021-09-14 15:00:00,29.818256165022376,
2021-09-14 15:30:30,29.818256165022376,
2021-09-14 23:59:59,39.063198083245425,c
2021-09-15 00:00:00,8.967090997972264,
2021-09-15 10:00:00,7.399389834144131,
2021-09-15 10:30:00,35.90031881791219,
2021-09-15 12:00:00,13.523069110270626,
2021-09-15 13:30:00,15.465287760450337,
2021-09-15 15:00:00,10.408903958540122,
2021-09-15 15:30:30,10.408903958540122,
2021-09-15 23:59:59,-1.811043139956837,c
2021-09-16 00:00:00,-37.21854594892011,
2021-09-16 10:00:00,4.3978900300480745,
2021-09-16 10:30:00,15.308798526292321,
2021-09-16 12:00:00,25.828883480277,
2021-09-16 13:30:00,19.32289963297444,
2021-09-16 15:00:00,11.669525219696425,
2021-09-16 15:30:30,11.669525219696425,
2021-09-16 23:59:59,32.252968672390125,c
2021-09-17 00:00:00,22.60524085957468,
2021-09-17 10:00:00,23.901667217493014,
2021-09-17 10:30:00,27.096333103719644,
2021-09-17 12:00:00,-41.67333954768674,
2021-09-17 13:30:00,6.229167763596706,
2021-09-17 15:00:00,14.350166306564915,
2021-09-17 15:30:30,14.350166306564915,
2021-09-17 23:59:59,-29.78731941243541,e
2021-09-20 00:00:00,20.783476927261745,
2021-09-20 10:00:00,57.83187519772173,
2021-09-20 10:30:00,69.25199157082216,
2021-09-20 12:00:00,67.7932380457978,
2021-09-20 13:30:00,47.79853897957992,
2021-09-20 15:00:00,46.07041727899514,
2021-09-20 15:30:30,46.07041727899514,
2021-09-20 23:59:59,8.926195290888245,c
2021-09-21 00:00:00,-10.073684704959305,
2021-09-21 10:00:00,-8.271868849441944,
2021-09-21 10:30:00,-11.332218132658909,
2021-09-21 12:00:00,-0.48196475981603726,
2021-09-21 13:30:00,-1.4220584267191043,
2021-09-21 15:00:00,-8.04046003559688,
2021-09-21 15:30:30,-8.04046003559688,
2021-09-21 23:59:59,10.582960221031499,c
2021-09-22 00:00:00,-21.63533742562595,
2021-09-22 10:00:00,-41.10923808384496,
2021-09-22 10:30:00,-17.807194320189865,
2021-09-22 12:00:00,-39.320851164132364,
2021-09-22 13:30:00,-35.13913989286857,
2021-09-22 15:00:00,-43.901437450520916,
2021-09-22 15:30:30,-43.901437450520916,
2021-09-22 23:59:59,-26.589656251968336,c
2021-09-23 00:00:00,-30.108496000852938,
2021-09-23 10:00:00,-101.07198127255333,
2021-09-23 10:30:00,-88.22068989031686,
2021-09-23 12:00:00,-110.92599641910465,
2021-09-23 13:30:00,-130.90975704415723,
2021-09-23 15:00:00,-137.2922961492136,
2021-09-23 15:30:30,-137.2922961492136,
2021-09-23 23:59:59,-122.89833807705008,c
2021-09-24 00:00:00,-128.2202785028312,
2021-09-24 10:00:00,-150.46774884006163,
2021-09-24 10:30:00,-152.4098419023403,
2021-09-24 12:00:00,-171.7108744169759,
2021-09-24 13:30:00,-168.3608935262696,
2021-09-24 15:00:00,-171.08611093733316,
2021-09-24 15:30:30,-171.08611093733316,
2021-09-24 23:59:59,-155.42415907116947,w
2021-09-27 00:00:00,-177.22448610127503,
2021-09-27 10:00:00,-225.0022804838395,
2021-09-27 10:30:00,-228.33337539327022,
2021-09-27 12:00:00,-239.97763493684533,
2021-09-27 13:30:00,-254.760523051802,
2021-09-27 15:00:00,-267.17017376435206,
2021-09-27 15:30:30,-267.17017376435206,
2021-09-27 23:59:59,-243.89513357386386,c
2021-09-28 00:00:00,-241.69557777777663,
2021-09-28 10:00:00,-243.68265803070608,
2021-09-28 10:30:00,-210.4112270873502,
2021-09-28 12:00:00,-218.53090299627502,
2021-09-28 13:30:00,-219.99376110179583,
2021-09-28 15:00:00,-226.105180876149,
2021-09-28 15:30:30,-226.105180876149,
2021-09-28 23:59:59,-204.77484975327116,c
2021-09-29 00:00:00,-201.75186218481213,
2021-09-29 10:00:00,-214.4458409707181,
2021-09-29 10:30:00,-221.23961292308832,
2021-09-29 12:00:00,-230.3979977743502,
2021-09-29 13:30:00,-241.08191120932406,
2021-09-29 15:00:00,-248.30589710948425,
2021-09-29 15:30:30,-248.30589710948425,
2021-09-29 23:59:59,-253.83586293139024,c
2021-09-30 00:00:00,-259.80347692804344,
2021-09-30 10:00:00,-272.15020597671764,
2021-09-30 10:30:00,-246.16172320062287,
2021-09-30 12:00:00,-242.98762898495625,
2021-09-30 13:30:00,-244.54999954037157,
2021-09-30 15:00:00,-242.31671568885577,
2021-09-30 15:30:30,-242.31671568885577,
2021-09-30 23:59:59,-216.3766097476505,c
2021-10-01 00:00:00,-230.64414563047194,
2021-10-01 10:00:00,-220.46390737379988,
2021-10-01 10:30:00,-211.63244156448172,
2021-10-01 12:00:00,-259.19539020514185,
2021-10-01 13:30:00,-279.4912714510938,
2021-10-01 15:00:00,-300.7865263056983,
2021-10-01 15:30:30,-300.7865263056983,
2021-10-01 23:59:59,-282.27931311171824,w
