date,FT_FAM_2021_Q4,meta
2021-11-30 10:00:00,-166.27172173690064,
2021-11-30 10:30:00,-163.42385910326857,
2021-11-30 12:00:00,-74.46110542812949,
2021-11-30 13:30:00,-54.03887810172682,
2021-11-30 15:00:00,-102.2987069208873,
2021-11-30 15:30:30,-102.2987069208873,s
2021-11-30 23:59:59,-147.919245027849,c
2021-12-01 00:00:00,-154.57319797924788,
2021-12-01 10:00:00,-132.5271886662722,
2021-12-01 10:30:00,-114.34191793652735,
2021-12-01 12:00:00,-95.36018270518912,
2021-12-01 13:30:00,-70.6795837321497,
2021-12-01 15:00:00,-69.91284299372887,
2021-12-01 15:30:30,-69.91284299372887,
2021-12-01 23:59:59,-7.782574563598018,c
2021-12-02 00:00:00,47.43372566247558,
2021-12-02 10:00:00,-9.88238563475602,
2021-12-02 10:30:00,11.617274283295956,
2021-12-02 12:00:00,-17.066980420528125,
2021-12-02 13:30:00,20.254548583792257,
2021-12-02 15:00:00,12.00099894644859,
2021-12-02 15:30:30,12.00099894644859,
2021-12-02 23:59:59,28.080204979096834,c
2021-12-03 00:00:00,-12.58352066779662,
2021-12-03 10:00:00,43.999389031952205,
2021-12-03 10:30:00,71.84931281623153,
2021-12-03 12:00:00,190.44435370130805,
2021-12-03 13:30:00,163.35973801296177,
2021-12-03 15:00:00,176.93026803276473,
2021-12-03 15:30:30,176.93026803276473,
2021-12-03 23:59:59,137.69648173454084,w
2021-12-06 00:00:00,149.32099160316557,
2021-12-06 10:00:00,218.22162879332052,
2021-12-06 10:30:00,193.79397709979958,
2021-12-06 12:00:00,225.06611399677297,
2021-12-06 13:30:00,167.1853640276678,
2021-12-06 15:00:00,131.36531754832208,
2021-12-06 15:30:30,131.36531754832208,
2021-12-06 23:59:59,132.56638446368015,c
2021-12-07 00:00:00,77.22860382977274,
2021-12-07 10:00:00,42.568084352273445,
2021-12-07 10:30:00,41.923193107814086,
2021-12-07 12:00:00,50.67771856784884,
2021-12-07 13:30:00,11.116908646898764,
2021-12-07 15:00:00,-5.749444283397452,
2021-12-07 15:30:30,-5.749444283397452,
2021-12-07 23:59:59,1.8302467578107553,c
2021-12-08 00:00:00,-1.7246901145906577,
2021-12-08 10:00:00,30.44441542707409,
2021-12-08 10:30:00,25.5118208623162,
2021-12-08 12:00:00,-3.379795999614089,
2021-12-08 13:30:00,-20.409073608468134,
2021-12-08 15:00:00,-18.403916196317823,
2021-12-08 15:30:30,-18.403916196317823,
2021-12-08 23:59:59,-11.159029909393666,c
2021-12-09 00:00:00,-43.970629684827145,
2021-12-09 10:00:00,0.20979469514645643,
2021-12-09 10:30:00,6.678122011192954,
2021-12-09 12:00:00,-4.41107069919417,
2021-12-09 13:30:00,-18.320435778384308,
2021-12-09 15:00:00,5.364582548927501,
2021-12-09 15:30:30,5.364582548927501,
2021-12-09 23:59:59,7.443619994328401,c
2021-12-10 00:00:00,-39.13019118379543,
2021-12-10 10:00:00,15.422355441171248,
2021-12-10 10:30:00,6.749724782232306,
2021-12-10 12:00:00,62.82901814211323,
2021-12-10 13:30:00,60.64540250700952,
2021-12-10 15:00:00,38.48639757864839,
2021-12-10 15:30:30,38.48639757864839,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,23.339513181986376,
2021-12-13 10:00:00,97.24573129793475,
2021-12-13 10:30:00,131.6260737120183,
2021-12-13 12:00:00,113.97040326149158,
2021-12-13 13:30:00,124.1170384121408,
2021-12-13 15:00:00,126.13235200906092,
2021-12-13 15:30:30,126.13235200906092,
2021-12-13 23:59:59,123.49599778033553,c
2021-12-14 00:00:00,150.9767593813051,
2021-12-14 10:00:00,189.8084320827944,
2021-12-14 10:30:00,158.51369735317007,
2021-12-14 12:00:00,197.7199187649453,
2021-12-14 13:30:00,184.38867997156376,
2021-12-14 15:00:00,182.10699281384154,
2021-12-14 15:30:30,182.10699281384154,
2021-12-14 23:59:59,173.48835871130098,c
2021-12-15 00:00:00,178.53118871737638,
2021-12-15 10:00:00,237.20835439983057,
2021-12-15 10:30:00,241.34101074365935,
2021-12-15 12:00:00,206.11924868024016,
2021-12-15 13:30:00,205.7438547633651,
2021-12-15 15:00:00,184.56236585945226,
2021-12-15 15:30:30,184.56236585945226,
2021-12-15 23:59:59,158.2182227935616,c
2021-12-16 00:00:00,113.18048286609269,
2021-12-16 10:00:00,155.04259849221785,
2021-12-16 10:30:00,115.24059017634136,
2021-12-16 12:00:00,174.99661018041536,
2021-12-16 13:30:00,185.67392898707908,
2021-12-16 15:00:00,237.15685708357785,
2021-12-16 15:30:30,237.15685708357785,
2021-12-16 23:59:59,240.02506945408425,c
2021-12-17 00:00:00,266.51066097990986,
2021-12-17 10:00:00,280.35731260699424,
2021-12-17 10:30:00,266.47957897903245,
2021-12-17 12:00:00,254.69109352967234,
2021-12-17 13:30:00,285.1984674048929,
2021-12-17 15:00:00,294.8917335119512,
2021-12-17 15:30:30,294.8917335119512,
2021-12-17 23:59:59,338.9140339030165,e
2021-12-20 00:00:00,377.3952823691586,
2021-12-20 10:00:00,372.7846375748852,
2021-12-20 10:30:00,353.48182616009194,
2021-12-20 12:00:00,344.970813205121,
2021-12-20 13:30:00,354.53364781359653,
2021-12-20 15:00:00,352.17165198238797,
2021-12-20 15:30:30,352.17165198238797,
2021-12-20 23:59:59,340.82260185898383,c
2021-12-21 00:00:00,336.39516813677255,
2021-12-21 10:00:00,339.98840753321326,
2021-12-21 10:30:00,341.3102133305963,
2021-12-21 12:00:00,328.6969678795007,
2021-12-21 13:30:00,292.47992404046465,
2021-12-21 15:00:00,285.8593841399355,
2021-12-21 15:30:30,285.8593841399355,
2021-12-21 23:59:59,280.440755602888,c
2021-12-22 00:00:00,280.59997360085106,
2021-12-22 10:00:00,320.2060496978406,
2021-12-22 10:30:00,302.28776649184044,
2021-12-22 12:00:00,283.75713861915153,
2021-12-22 13:30:00,296.6286480650492,
2021-12-22 15:00:00,297.0880522174717,
2021-12-22 15:30:30,297.0880522174717,
2021-12-22 23:59:59,311.8257816247466,c
2021-12-23 00:00:00,307.1024342430153,
2021-12-23 10:00:00,318.5430149763963,
2021-12-23 10:30:00,339.406277575696,
2021-12-23 12:00:00,318.38692012524905,
2021-12-23 13:30:00,310.23925927279913,
2021-12-23 15:00:00,293.96009430875824,
2021-12-23 15:30:30,293.96009430875824,
2021-12-23 23:59:59,312.88344049413365,c
2021-12-24 00:00:00,312.88344049413365,
2021-12-24 10:00:00,312.88344049413365,
2021-12-24 10:30:00,312.88344049413365,
2021-12-24 12:00:00,312.88344049413365,
2021-12-24 13:30:00,312.88344049413365,
2021-12-24 15:00:00,312.88344049413365,
2021-12-24 15:30:30,312.88344049413365,
2021-12-24 23:59:59,312.88344049413365,w
2021-12-27 00:00:00,281.38412745789765,
2021-12-27 10:00:00,292.69718632489526,
2021-12-27 10:30:00,283.4406184454946,
2021-12-27 12:00:00,263.39885140977253,
2021-12-27 13:30:00,253.40469495659488,
2021-12-27 15:00:00,236.3101963907916,
2021-12-27 15:30:30,236.3101963907916,
2021-12-27 23:59:59,229.39673027132176,c
2021-12-28 00:00:00,236.2489055938903,
2021-12-28 10:00:00,261.43880026578245,
2021-12-28 10:30:00,283.90693568761765,
2021-12-28 12:00:00,289.0280114487599,
2021-12-28 13:30:00,301.8874274973608,
2021-12-28 15:00:00,297.16150477532915,
2021-12-28 15:30:30,297.16150477532915,
2021-12-28 23:59:59,300.6517579560607,c
2021-12-29 00:00:00,301.0828266517058,
2021-12-29 10:00:00,307.5652381218306,
2021-12-29 10:30:00,322.56781590418495,
2021-12-29 12:00:00,327.8771165635177,
2021-12-29 13:30:00,302.8808573645897,
2021-12-29 15:00:00,314.11438945407224,
2021-12-29 15:30:30,314.11438945407224,
2021-12-29 23:59:59,303.237244923959,c
2021-12-30 00:00:00,309.69646378452717,
2021-12-30 10:00:00,314.7369498820442,
2021-12-30 10:30:00,326.6895743685243,
2021-12-30 12:00:00,336.53527385826897,
2021-12-30 13:30:00,310.23046720763205,
2021-12-30 15:00:00,330.43084488180966,
2021-12-30 15:30:30,330.43084488180966,
2021-12-30 23:59:59,353.8016002134958,c
2021-12-31 00:00:00,364.42254533772086,
2021-12-31 10:00:00,373.9661005720046,
2021-12-31 10:30:00,384.16972194888024,
2021-12-31 12:00:00,378.7379157961856,
2021-12-31 13:30:00,388.9807787806965,
2021-12-31 15:00:00,411.02061910443024,
2021-12-31 15:30:30,411.02061910443024,
2021-12-31 23:59:59,394.1551717305289,w
