date,RDVY_2021_Q4,meta
2021-12-22 23:59:59,48.41884804239237,c
2021-12-23 00:00:00,47.53484696839905,
2021-12-23 10:00:00,39.15548889053065,
2021-12-23 10:30:00,31.379720297285928,
2021-12-23 12:00:00,34.05710322689066,
2021-12-23 13:30:00,55.01309179283032,
2021-12-23 15:00:00,57.27646771121999,
2021-12-23 15:30:30,57.27646771121999,
2021-12-23 23:59:59,58.638760355497766,c
2021-12-24 00:00:00,58.638760355497766,
2021-12-24 10:00:00,58.638760355497766,
2021-12-24 10:30:00,58.638760355497766,
2021-12-24 12:00:00,58.638760355497766,
2021-12-24 13:30:00,58.638760355497766,
2021-12-24 15:00:00,58.638760355497766,
2021-12-24 15:30:30,58.638760355497766,
2021-12-24 23:59:59,58.638760355497766,w
2021-12-27 00:00:00,60.80112468217931,
2021-12-27 10:00:00,-4.397148105139138,
2021-12-27 10:30:00,-6.672227174103114,
2021-12-27 12:00:00,-13.986551908051979,
2021-12-27 13:30:00,-13.126105438680042,
2021-12-27 15:00:00,-17.909738340283525,
2021-12-27 15:30:30,-17.909738340283525,
2021-12-27 23:59:59,-20.388126216316095,c
2021-12-28 00:00:00,-34.56606238794103,
2021-12-28 10:00:00,28.403885472262743,
2021-12-28 10:30:00,55.013484786152844,
2021-12-28 12:00:00,50.57188291843295,
2021-12-28 13:30:00,61.81923033455371,
2021-12-28 15:00:00,47.47104102298738,
2021-12-28 15:30:30,47.47104102298738,
2021-12-28 23:59:59,49.41045222081402,c
2021-12-29 00:00:00,45.61859782358408,
2021-12-29 10:00:00,46.87214659854453,
2021-12-29 10:30:00,60.03945629914642,
2021-12-29 12:00:00,65.58272746735304,
2021-12-29 13:30:00,57.35391062593669,
2021-12-29 15:00:00,52.147755404694294,
2021-12-29 15:30:30,52.147755404694294,
2021-12-29 23:59:59,52.30449178172762,c
2021-12-30 00:00:00,67.17999348024978,
2021-12-30 10:00:00,79.41281456049614,
2021-12-30 10:30:00,64.66025455853799,
2021-12-30 12:00:00,69.58828967693694,
2021-12-30 13:30:00,80.41048327767032,
2021-12-30 15:00:00,89.0346384131011,
2021-12-30 15:30:30,89.0346384131011,
2021-12-30 23:59:59,101.64996031807993,c
2021-12-31 00:00:00,87.03574617817424,
2021-12-31 10:00:00,87.31197253936489,
2021-12-31 10:30:00,77.91948304064135,
2021-12-31 12:00:00,79.13637312245396,
2021-12-31 13:30:00,85.80719756264853,
2021-12-31 15:00:00,95.84149973845444,
2021-12-31 15:30:30,95.84149973845444,
2021-12-31 23:59:59,82.65218226022273,w
