date,AR2_AD_2019_Q2_ENERGY_BANKRUPCY,meta
2019-06-17 12:00:00,-244.73944331706207,
2019-06-17 13:30:00,-199.63399452290128,
2019-06-17 15:00:00,-210.4210806155479,
2019-06-17 15:30:30,-210.4210806155479,
2019-06-17 23:59:59,-225.16293428296098,c
2019-06-18 00:00:00,-218.17505944056785,
2019-06-18 10:00:00,-254.56887692144585,
2019-06-18 10:30:00,-237.6442034240157,
2019-06-18 12:00:00,-205.61710970550502,
2019-06-18 13:30:00,-251.59967455807475,
2019-06-18 15:00:00,-248.148524779112,
2019-06-18 15:30:30,-248.148524779112,
2019-06-18 23:59:59,-227.04168091750574,c
2019-06-19 00:00:00,-228.624504230039,
2019-06-19 10:00:00,-196.4994599169628,
2019-06-19 10:30:00,-187.32372687545023,
2019-06-19 12:00:00,-190.80776126751334,
2019-06-19 13:30:00,-173.44302690293506,
2019-06-19 15:00:00,-194.07029215750998,
2019-06-19 15:30:30,-194.07029215750998,
2019-06-19 23:59:59,-210.5050803874371,c
2019-06-20 00:00:00,-219.4323786847409,
2019-06-20 10:00:00,-182.43397579307043,
2019-06-20 10:30:00,-180.27837472985658,
2019-06-20 12:00:00,-203.03969336599118,
2019-06-20 13:30:00,-202.49035311049204,
2019-06-20 15:00:00,-202.08186811737642,
2019-06-20 15:30:30,-202.08186811737642,
2019-06-20 23:59:59,-171.81298814415692,c
2019-06-21 00:00:00,-158.42455028751704,
2019-06-21 10:00:00,-203.46794794744005,
2019-06-21 10:30:00,-190.53186556190417,
2019-06-21 12:00:00,-189.46311343923236,
2019-06-21 13:30:00,-180.36452942487733,
2019-06-21 15:00:00,-194.97367546973584,
2019-06-21 15:30:30,-194.97367546973584,
2019-06-21 23:59:59,-204.29615892451346,w
2019-06-24 00:00:00,-235.97942121738612,
2019-06-24 10:00:00,-180.18576315818302,
2019-06-24 10:30:00,-225.35405210163714,
2019-06-24 12:00:00,-188.35918673575026,
2019-06-24 13:30:00,-179.94114863645,
2019-06-24 15:00:00,-181.0544330441054,
2019-06-24 15:30:30,-181.0544330441054,
2019-06-24 23:59:59,-211.56857185522972,c
2019-06-25 00:00:00,-214.50465548916947,
2019-06-25 10:00:00,-207.01351891068646,
2019-06-25 10:30:00,-189.21694923447217,
2019-06-25 12:00:00,-213.09341278292084,
2019-06-25 13:30:00,-253.30028737458633,
2019-06-25 15:00:00,-275.19972472453253,
2019-06-25 15:30:30,-275.19972472453253,
2019-06-25 23:59:59,-264.2173159962711,c
2019-06-26 00:00:00,-235.06049486314572,
2019-06-26 10:00:00,-252.3088048184195,
2019-06-26 10:30:00,-274.0687743239475,
2019-06-26 12:00:00,-287.3288980159359,
2019-06-26 13:30:00,-288.2798222740717,
2019-06-26 15:00:00,-291.70811729701626,
2019-06-26 15:30:30,-291.70811729701626,
2019-06-26 23:59:59,-288.27281448062485,c
2019-06-27 00:00:00,-252.30547286656815,
2019-06-27 10:00:00,-238.11245273292798,
2019-06-27 10:30:00,-276.98266759568446,
2019-06-27 12:00:00,-259.2417676230636,
2019-06-27 13:30:00,-269.53480291398716,
2019-06-27 15:00:00,-233.33692495209255,
2019-06-27 15:30:30,-233.33692495209255,
2019-06-27 23:59:59,-260.69178570963527,c
2019-06-28 00:00:00,-271.40079148034266,
2019-06-28 10:00:00,-227.62797536843937,
2019-06-28 10:30:00,-233.30161674088396,
2019-06-28 12:00:00,-270.2919104493463,
2019-06-28 13:30:00,-225.44322609619655,
2019-06-28 15:00:00,-165.9761165250851,
2019-06-28 15:30:30,-165.9761165250851,
2019-06-28 23:59:59,-217.36031892252805,e
2019-07-01 00:00:00,-252.61831375719765,
2019-07-01 10:00:00,-143.1599752641585,
2019-07-01 10:30:00,-98.07684520131363,
2019-07-01 12:00:00,-87.54236974771027,
2019-07-01 13:30:00,-95.29368602344516,
2019-07-01 15:00:00,-98.8161942545097,
2019-07-01 15:30:30,-98.8161942545097,
2019-07-01 23:59:59,-98.40096769409206,c
2019-07-02 00:00:00,-67.57932847039876,
2019-07-02 10:00:00,-69.35347391320636,
2019-07-02 10:30:00,-89.36246454569755,
2019-07-02 12:00:00,-144.72262056990155,
2019-07-02 13:30:00,-131.07717189719568,
2019-07-02 15:00:00,-110.20281631695173,
2019-07-02 15:30:30,-110.20281631695173,
2019-07-02 23:59:59,-100.13964139030264,c
2019-07-03 00:00:00,-143.22362639662043,
2019-07-03 10:00:00,-153.1323146400369,
2019-07-03 10:30:00,-136.67231125309098,
2019-07-03 12:00:00,-95.45767058794036,
2019-07-03 13:30:00,-95.45767058794036,
2019-07-03 15:00:00,-95.45767058794036,
2019-07-03 15:30:30,-95.45767058794036,
2019-07-03 23:59:59,-101.99150781966131,c
2019-07-04 00:00:00,-101.99150781966131,
2019-07-04 10:00:00,-101.99150781966131,
2019-07-04 10:30:00,-101.99150781966131,
2019-07-04 12:00:00,-101.99150781966131,
2019-07-04 13:30:00,-101.99150781966131,
2019-07-04 15:00:00,-101.99150781966131,
2019-07-04 15:30:30,-101.99150781966131,
2019-07-04 23:59:59,-101.99150781966131,c
2019-07-05 00:00:00,-85.90540412594032,
2019-07-05 10:00:00,-135.7676256634735,
2019-07-05 10:30:00,-135.845300971729,
2019-07-05 12:00:00,-197.68057935372593,
2019-07-05 13:30:00,-205.64618075115328,
2019-07-05 15:00:00,-213.2795593041086,
2019-07-05 15:30:30,-213.2795593041086,
2019-07-05 23:59:59,-210.69945707200435,w
2019-07-08 00:00:00,-194.77217916971455,
2019-07-08 10:00:00,-173.7842431188506,
2019-07-08 10:30:00,-180.10723054288735,
2019-07-08 12:00:00,-166.66916383526143,
2019-07-08 13:30:00,-164.37710048399248,
2019-07-08 15:00:00,-144.57734582949422,
2019-07-08 15:30:30,-144.57734582949422,
2019-07-08 23:59:59,-122.1989698791096,c
2019-07-09 00:00:00,-95.2763807642691,
2019-07-09 10:00:00,-149.7146547584005,
2019-07-09 10:30:00,-177.58815133980113,
2019-07-09 12:00:00,-185.65062835151912,
2019-07-09 13:30:00,-185.79736969020757,
2019-07-09 15:00:00,-186.13799659099544,
2019-07-09 15:30:30,-186.13799659099544,
2019-07-09 23:59:59,-171.59590399801823,c
