date,FCG_2022_Q4,meta
2022-12-20 10:30:00,-33.713597276745986,
2022-12-20 12:00:00,-70.07394551948778,
2022-12-20 13:30:00,-42.79050540453136,
2022-12-20 15:00:00,-25.491765541871473,
2022-12-20 15:30:30,-25.491765541871473,
2022-12-20 23:59:59,5.176306472412307,c
2022-12-21 00:00:00,49.90444469202748,
2022-12-21 10:00:00,-55.60258512821315,
2022-12-21 10:30:00,-36.06175369832226,
2022-12-21 12:00:00,-18.35730470504518,
2022-12-21 13:30:00,-38.26738972274552,
2022-12-21 15:00:00,-12.681094445655845,
2022-12-21 15:30:30,-12.681094445655845,
2022-12-21 23:59:59,-28.990558934438013,c
2022-12-22 00:00:00,-46.57354353462529,
2022-12-22 10:00:00,-65.18770191074555,
2022-12-22 10:30:00,-85.59361567753854,
2022-12-22 12:00:00,-116.73170523331169,
2022-12-22 13:30:00,-146.2635420163906,
2022-12-22 15:00:00,-110.30666030641078,
2022-12-22 15:30:30,-110.30666030641078,
2022-12-22 23:59:59,-110.4380383968346,c
2022-12-23 00:00:00,-86.89760719749665,
2022-12-23 10:00:00,-131.9966557168059,
2022-12-23 10:30:00,-76.72602507677834,
2022-12-23 12:00:00,-68.90018186421344,
2022-12-23 13:30:00,-53.22112361721588,
2022-12-23 15:00:00,-43.64645906204669,
2022-12-23 15:30:30,-43.64645906204669,
2022-12-23 23:59:59,-13.03749595426143,w
2022-12-26 00:00:00,-13.03749595426143,
2022-12-26 10:00:00,-13.03749595426143,
2022-12-26 10:30:00,-13.03749595426143,
2022-12-26 12:00:00,-13.03749595426143,
2022-12-26 13:30:00,-13.03749595426143,
2022-12-26 15:00:00,-13.03749595426143,
2022-12-26 15:30:30,-13.03749595426143,
2022-12-26 23:59:59,-13.03749595426143,c
2022-12-27 00:00:00,23.592073659795687,
2022-12-27 10:00:00,-21.34100815261604,
2022-12-27 10:30:00,-1.7364286563272344,
2022-12-27 12:00:00,-37.87555103356294,
2022-12-27 13:30:00,-26.620271593492134,
2022-12-27 15:00:00,-10.084530197503,
2022-12-27 15:30:30,-10.084530197503,
2022-12-27 23:59:59,2.6446987994047504,c
2022-12-28 00:00:00,-45.22622907504319,
2022-12-28 10:00:00,-144.43826192448478,
2022-12-28 10:30:00,-160.83582036252892,
2022-12-28 12:00:00,-220.79813831419483,
2022-12-28 13:30:00,-197.5113697939969,
2022-12-28 15:00:00,-205.303077897986,
2022-12-28 15:30:30,-205.303077897986,
2022-12-28 23:59:59,-240.23677043371754,c
2022-12-29 00:00:00,-250.2034164783813,
2022-12-29 10:00:00,-185.86744999448388,
2022-12-29 10:30:00,-203.5299788313887,
2022-12-29 12:00:00,-184.40525722299412,
2022-12-29 13:30:00,-190.14812800343657,
2022-12-29 15:00:00,-167.8509842236208,
2022-12-29 15:30:30,-167.8509842236208,
2022-12-29 23:59:59,-158.10051291922832,c
2022-12-30 00:00:00,-210.913557506467,
2022-12-30 10:00:00,-194.663199720615,
2022-12-30 10:30:00,-186.72972227563582,
2022-12-30 12:00:00,-227.33404704502595,
2022-12-30 13:30:00,-235.9685881857224,
2022-12-30 15:00:00,-230.07408933229976,
2022-12-30 15:30:30,-230.07408933229976,
2022-12-30 23:59:59,-198.79573299060962,w
