date,FVD_2021_Nov,meta
2021-11-19 15:30:30,-4.425601551472141,s
2021-11-19 23:59:59,-7.951986626764452,w
2021-11-22 00:00:00,-12.874438456288601,
2021-11-22 10:00:00,-1.9795296710892103,
2021-11-22 10:30:00,-4.033206500305269,
2021-11-22 12:00:00,-18.289952588442887,
2021-11-22 13:30:00,-17.9881681237909,
2021-11-22 15:00:00,-2.4137657969056363,
2021-11-22 15:30:30,-2.4137657969056363,
2021-11-22 23:59:59,0.0,a
2021-11-23 00:00:00,-2.0774627780094335,
2021-11-23 10:00:00,10.651850861537838,
2021-11-23 10:30:00,16.82791135203081,
2021-11-23 12:00:00,32.253970914986496,
2021-11-23 13:30:00,40.13760320581608,
2021-11-23 15:00:00,38.62232514168676,
2021-11-23 15:30:30,38.62232514168676,
2021-11-23 23:59:59,39.56543448443284,c
2021-11-24 00:00:00,38.952587996026864,
2021-11-24 10:00:00,67.47765600154949,
2021-11-24 10:30:00,67.3668188515226,
2021-11-24 12:00:00,65.38523368637988,
2021-11-24 13:30:00,65.83720880931565,
2021-11-24 15:00:00,66.3288151910086,
2021-11-24 15:30:30,66.3288151910086,
2021-11-24 23:59:59,60.30050222577589,e
2021-11-25 00:00:00,60.30050222577589,
2021-11-25 10:00:00,60.30050222577589,
2021-11-25 10:30:00,60.30050222577589,
2021-11-25 12:00:00,60.30050222577589,
2021-11-25 13:30:00,60.30050222577589,
2021-11-25 15:00:00,60.30050222577589,
2021-11-25 15:30:30,60.30050222577589,
2021-11-25 23:59:59,60.30050222577589,c
2021-11-26 00:00:00,32.1391565190043,
2021-11-26 10:00:00,45.160418192987436,
2021-11-26 10:30:00,47.11221563223572,
2021-11-26 12:00:00,57.41657333091078,
2021-11-26 13:30:00,57.41657333091078,
2021-11-26 15:00:00,57.41657333091078,
2021-11-26 15:30:30,57.41657333091078,
2021-11-26 23:59:59,52.47669005703975,w
2021-11-29 00:00:00,57.54228633872188,
2021-11-29 10:00:00,32.59223152232639,
2021-11-29 10:30:00,37.44895478666783,
2021-11-29 12:00:00,28.205873935933198,
2021-11-29 13:30:00,30.65641543662167,
2021-11-29 15:00:00,20.348676173777903,
2021-11-29 15:30:30,20.348676173777903,
2021-11-29 23:59:59,15.736854074516515,c
2021-11-30 00:00:00,10.57350424345762,
2021-11-30 10:00:00,24.585889669204562,
2021-11-30 10:30:00,12.325453713915806,
2021-11-30 12:00:00,11.035884025219644,
2021-11-30 13:30:00,8.653213805480775,
2021-11-30 15:00:00,6.821411073583775,
2021-11-30 15:30:30,6.821411073583775,m
2021-11-30 23:59:59,14.712478946441024,c
2021-12-01 00:00:00,5.563982457323917,
2021-12-01 10:00:00,-1.517018464421355,
2021-12-01 10:30:00,-12.66830970836196,
2021-12-01 12:00:00,-35.012575755070756,
2021-12-01 13:30:00,-34.71425716508473,
2021-12-01 15:00:00,-20.2161665004148,
2021-12-01 15:30:30,-20.2161665004148,
2021-12-01 23:59:59,-20.34997282605434,c
2021-12-02 00:00:00,-16.447213373219725,
2021-12-02 10:00:00,-10.15990632923193,
2021-12-02 10:30:00,-5.064707139625185,
2021-12-02 12:00:00,-5.698008651096771,
2021-12-02 13:30:00,-6.932731246122728,
2021-12-02 15:00:00,-4.988925354597896,
2021-12-02 15:30:30,-4.988925354597896,
2021-12-02 23:59:59,-1.5451275196246286,c
2021-12-03 00:00:00,-2.644134625884618,
2021-12-03 10:00:00,-28.239289409195607,
2021-12-03 10:30:00,-21.505308718694238,
2021-12-03 12:00:00,-35.712338796124655,
2021-12-03 13:30:00,-26.75690830750048,
2021-12-03 15:00:00,-23.96990979662975,
2021-12-03 15:30:30,-23.96990979662975,
2021-12-03 23:59:59,-34.938446057765006,w
2021-12-06 00:00:00,-30.7824936822728,
2021-12-06 10:00:00,-15.616147026990049,
2021-12-06 10:30:00,-1.7695390985662698,
2021-12-06 12:00:00,11.950184750291498,
2021-12-06 13:30:00,3.7918544146340025,
2021-12-06 15:00:00,1.4713390354684748,
2021-12-06 15:30:30,1.4713390354684748,
2021-12-06 23:59:59,-2.935407561379762,c
2021-12-07 00:00:00,-13.741888823298524,
2021-12-07 10:00:00,-4.905370608549191,
2021-12-07 10:30:00,-15.614830414386148,
2021-12-07 12:00:00,-10.834442632074314,
2021-12-07 13:30:00,-1.3634273789292024,
2021-12-07 15:00:00,-0.9579902434875578,
2021-12-07 15:30:30,-0.9579902434875578,
2021-12-07 23:59:59,-7.525573720596924,c
2021-12-08 00:00:00,1.809275619600328,
2021-12-08 10:00:00,-3.1786461829377117,
2021-12-08 10:30:00,-8.14627501070764,
2021-12-08 12:00:00,-0.07139157131196328,
2021-12-08 13:30:00,5.796037390501198,
2021-12-08 15:00:00,4.094502096211102,
2021-12-08 15:30:30,4.094502096211102,
2021-12-08 23:59:59,4.59024711532868,c
