date,RAFI_INVESCO_2022_Q1,meta
2022-03-03 10:30:00,-10.642329890639644,
2022-03-03 12:00:00,9.100802381760502,
2022-03-03 13:30:00,7.124110934629414,
2022-03-03 15:00:00,-1.3613319756706233,
2022-03-03 15:30:30,-1.3613319756706233,
2022-03-03 23:59:59,0.0,a
2022-03-04 00:00:00,-2.7977374044094176,
2022-03-04 10:00:00,-0.7251059770601955,
2022-03-04 10:30:00,-7.879598653965843,
2022-03-04 12:00:00,2.2834595384018144,
2022-03-04 13:30:00,2.8123480869163586,
2022-03-04 15:00:00,-4.826606090054668,
2022-03-04 15:30:30,-4.826606090054668,
2022-03-04 23:59:59,-7.107492874877096,w
2022-03-07 00:00:00,7.343078051709483,
2022-03-07 10:00:00,5.680454519832836,
2022-03-07 10:30:00,1.9272871849676676,
2022-03-07 12:00:00,27.972824095709882,
2022-03-07 13:30:00,33.44592591832827,
2022-03-07 15:00:00,33.18246103665581,
2022-03-07 15:30:30,33.18246103665581,
2022-03-07 23:59:59,21.383773463393084,c
2022-03-08 00:00:00,-14.56304144505907,
2022-03-08 10:00:00,-13.782103436050647,
2022-03-08 10:30:00,-17.280448291026858,
2022-03-08 12:00:00,-1.0175844020953377,
2022-03-08 13:30:00,29.159173145365685,
2022-03-08 15:00:00,22.78578922804911,
2022-03-08 15:30:30,22.78578922804911,
2022-03-08 23:59:59,19.653911546429924,c
2022-03-09 00:00:00,36.88586106697346,
2022-03-09 10:00:00,36.15752883545707,
2022-03-09 10:30:00,43.91216721732104,
2022-03-09 12:00:00,37.11415234946372,
2022-03-09 13:30:00,42.348632664993374,
2022-03-09 15:00:00,41.27291082495668,
2022-03-09 15:30:30,41.27291082495668,
2022-03-09 23:59:59,39.01358396930328,c
2022-03-10 00:00:00,21.38503487920957,
2022-03-10 10:00:00,3.141502341834041,
2022-03-10 10:30:00,3.894514896920498,
2022-03-10 12:00:00,12.668074781993994,
2022-03-10 13:30:00,10.606480087554871,
2022-03-10 15:00:00,12.601495615323984,
2022-03-10 15:30:30,12.601495615323984,
2022-03-10 23:59:59,9.644465918316882,c
2022-03-11 00:00:00,19.81684478954088,
2022-03-11 10:00:00,11.679802783678838,
2022-03-11 10:30:00,0.7710028492140282,
2022-03-11 12:00:00,-5.18918462056331,
2022-03-11 13:30:00,-15.88027451154295,
2022-03-11 15:00:00,-24.61013728758968,
2022-03-11 15:30:30,-24.61013728758968,
2022-03-11 23:59:59,-26.985289227480052,w
2022-03-14 00:00:00,-30.041486426120855,
2022-03-14 10:00:00,-34.66844969267635,
2022-03-14 10:30:00,-39.3394837022891,
2022-03-14 12:00:00,-55.126777075071686,
2022-03-14 13:30:00,-76.54061878387733,
2022-03-14 15:00:00,-70.79746378276928,
2022-03-14 15:30:30,-70.79746378276928,
2022-03-14 23:59:59,-87.70242100639513,c
2022-03-15 00:00:00,-57.24157614039791,
2022-03-15 10:00:00,-59.05987768757683,
2022-03-15 10:30:00,-50.236965879882746,
2022-03-15 12:00:00,-68.45250766334777,
2022-03-15 13:30:00,-77.0607318326318,
2022-03-15 15:00:00,-65.82534232768131,
2022-03-15 15:30:30,-65.82534232768131,
2022-03-15 23:59:59,-58.00414457037658,c
2022-03-16 00:00:00,-55.21049026381223,
2022-03-16 10:00:00,-53.3484715912233,
2022-03-16 10:30:00,-33.04625766399545,
2022-03-16 12:00:00,-35.070327589369526,
2022-03-16 13:30:00,-51.81958138854105,
2022-03-16 15:00:00,-44.504897673682024,
2022-03-16 15:30:30,-44.504897673682024,
2022-03-16 23:59:59,-40.29681122692455,c
2022-03-17 00:00:00,-54.73460924630285,
2022-03-17 10:00:00,-29.800637680532247,
2022-03-17 10:30:00,-27.711485132569976,
2022-03-17 12:00:00,-24.046018354021612,
2022-03-17 13:30:00,-22.761020499269023,
2022-03-17 15:00:00,-18.552005187638144,
2022-03-17 15:30:30,-18.552005187638144,
2022-03-17 23:59:59,-27.617586760760105,c
2022-03-18 00:00:00,-32.44637503815767,
2022-03-18 10:00:00,26.91739522324093,
2022-03-18 10:30:00,20.68256272427078,
2022-03-18 12:00:00,22.476148545382443,
2022-03-18 13:30:00,25.57316617463539,
2022-03-18 15:00:00,19.538700275450196,
2022-03-18 15:30:30,19.538700275450196,
2022-03-18 23:59:59,12.875884756755283,e
2022-03-21 00:00:00,-17.49423384603756,
2022-03-21 10:00:00,-13.442349277905294,
2022-03-21 10:30:00,-16.12172277853199,
2022-03-21 12:00:00,8.208551840222583,
2022-03-21 13:30:00,-13.639201654900887,
2022-03-21 15:00:00,-13.124849301797951,
2022-03-21 15:30:30,-13.124849301797951,
2022-03-21 23:59:59,-14.035805684230866,c
2022-03-22 00:00:00,-27.395853288870114,
2022-03-22 10:00:00,-29.47937420607036,
2022-03-22 10:30:00,-17.29095174676013,
2022-03-22 12:00:00,9.399775722133256,
2022-03-22 13:30:00,-5.449832833320613,
2022-03-22 15:00:00,4.439281464806015,
2022-03-22 15:30:30,4.439281464806015,
2022-03-22 23:59:59,-2.0060093480973933,c
2022-03-23 00:00:00,-23.998718550347576,
2022-03-23 10:00:00,-33.92066183466261,
2022-03-23 10:30:00,-24.959251199947175,
2022-03-23 12:00:00,4.706134183921108,
2022-03-23 13:30:00,-3.7915909921567845,
2022-03-23 15:00:00,-11.797452892528895,
2022-03-23 15:30:30,-11.797452892528895,
2022-03-23 23:59:59,-7.479559254183869,c
2022-03-24 00:00:00,-14.756041056033723,
2022-03-24 10:00:00,-7.590287978420179,
2022-03-24 10:30:00,-5.301867072155233,
2022-03-24 12:00:00,18.817692190311163,
2022-03-24 13:30:00,18.722255015761732,
2022-03-24 15:00:00,30.741613945049778,
2022-03-24 15:30:30,30.741613945049778,
2022-03-24 23:59:59,29.48834912226556,c
2022-03-25 00:00:00,25.85173363797952,
2022-03-25 10:00:00,-0.930178602491651,
2022-03-25 10:30:00,-9.78493590398432,
2022-03-25 12:00:00,-27.18910369642822,
2022-03-25 13:30:00,-28.10637427711913,
2022-03-25 15:00:00,-21.751194652912602,
2022-03-25 15:30:30,-21.751194652912602,
2022-03-25 23:59:59,-23.32955220113638,w
2022-03-28 00:00:00,-11.463718774402196,
2022-03-28 10:00:00,25.318139942610458,
2022-03-28 10:30:00,9.079536975680469,
2022-03-28 12:00:00,-2.259768757498989,
2022-03-28 13:30:00,13.544676591869802,
2022-03-28 15:00:00,10.718197311187794,
2022-03-28 15:30:30,10.718197311187794,
2022-03-28 23:59:59,17.731101464776998,c
2022-03-29 00:00:00,41.87012380537834,
2022-03-29 10:00:00,70.8704805830917,
2022-03-29 10:30:00,64.36578403203288,
2022-03-29 12:00:00,73.67803629163313,
2022-03-29 13:30:00,64.25364033011579,
2022-03-29 15:00:00,68.8776640009911,
2022-03-29 15:30:30,68.8776640009911,
2022-03-29 23:59:59,69.55603398707956,c
2022-03-30 00:00:00,59.42207502568908,
2022-03-30 10:00:00,54.71242252712085,
2022-03-30 10:30:00,67.62284237482697,
2022-03-30 12:00:00,77.90775348292061,
2022-03-30 13:30:00,75.13637994484804,
2022-03-30 15:00:00,57.147434825004666,
2022-03-30 15:30:30,57.147434825004666,
2022-03-30 23:59:59,54.08566563596503,c
2022-03-31 00:00:00,66.18036462667067,
2022-03-31 10:00:00,57.747471169003745,
2022-03-31 10:30:00,64.18102136824945,
2022-03-31 12:00:00,64.52575327817289,
2022-03-31 13:30:00,59.8597063593316,
2022-03-31 15:00:00,65.30829892670914,
2022-03-31 15:30:30,65.30829892670914,
2022-03-31 23:59:59,56.631593648389924,c
2022-04-01 00:00:00,36.67168511856107,
2022-04-01 10:00:00,56.51622711342566,
2022-04-01 10:30:00,57.77844308646678,
2022-04-01 12:00:00,68.1253330727281,
2022-04-01 13:30:00,72.62949172936129,
2022-04-01 15:00:00,73.6979932595628,
2022-04-01 15:30:30,73.6979932595628,
2022-04-01 23:59:59,83.63523905361058,w
